SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,SCH_TYPE,STATE_SCH_ID,NCESID,CATEGORY,CONTENT_LEVEL,OVERALL_SCORE,KY_RANK,CLASSIFICATION,REWARD_RECOGNITION,BASE_YR_SCORE,AMO_GOAL,AMO_MET,TREND_DISPLAY,PARTICIPATION_NEXT_YR,GRADUATION_RATE_GOAL,KY_RANK_PY,CLASSIFICATION_PY,REWARD_RECOGNITION_PY,COOP,COOP_CODE
20132014,058,JOHNSON,477,Paintsville Independent,020,Paintsville High School,477020,A1,058477020,210468001156,Accountability,Middle School,67.6,71,Proficient/Progressing,,65.7,66.7,Yes,YES,Yes,N/A,64,N/A,N/A,KEDC,903
20132014,058,JOHNSON,477,Paintsville Independent,020,Paintsville High School,477020,A1,058477020,210468001156,Accountability,High School,81.4,97,Distinguished/Progressing,School of Distinction,75.7,76.2,Yes,YES,Yes,Yes,90,N/A,N/A,KEDC,903
20132014,009,BOURBON,478,Paris Independent,010,Paris Elementary School,478010,A1,009478010,210471001157,Accountability,Elementary School,59.4,28,Needs Improvement,,60.2,61.2,No,YES,Yes,N/A,31,N/A,N/A,CKEC,901
20132014,009,BOURBON,478,Paris Independent,020,Paris High School,478020,A1,009478020,210471001158,Accountability,High School,64.0,34,Needs Improvement,Focus School,68.3,69.3,No,YES,Yes,No,59,N/A,N/A,CKEC,901
20132014,009,BOURBON,478,Paris Independent,030,Paris Middle School,478030,A1,009478030,210471001159,Accountability,Middle School,68.3,76,Proficient/Progressing,,63.2,64.2,Yes,YES,Yes,N/A,53,N/A,N/A,CKEC,901
20132014,096,PENDLETON,481,Pendleton County,060,Northern Elementary School,481060,A1,096481060,210474001160,Accountability,Elementary School,71.9,80,Proficient/Progressing,,65.0,66.0,Yes,YES,Yes,N/A,51,N/A,N/A,NKCES,905
20132014,096,PENDLETON,481,Pendleton County,070,Pendleton County High School,481070,A1,096481070,210474001161,Accountability,High School,71.9,75,Proficient/Progressing,,68.4,69.4,Yes,YES,Yes,Yes,59,N/A,N/A,NKCES,905
20132014,096,PENDLETON,481,Pendleton County,061,Phillip Sharp Middle School,481061,A1,096481061,210474001646,Accountability,Middle School,60.7,42,Needs Improvement,Focus School,63.9,64.9,No,YES,Yes,N/A,57,N/A,N/A,NKCES,905
20132014,096,PENDLETON,481,Pendleton County,080,Southern Elementary School,481080,A1,096481080,210474001163,Accountability,Elementary School,63.8,44,Needs Improvement/Progressing,,57.6,58.6,Yes,YES,Yes,N/A,23,N/A,N/A,NKCES,905
20132014,097,PERRY,485,Perry County,750,A.B. Combs Elementary School,485750,A1,097485750,210477001176,Accountability,Middle School,57.1,27,Needs Improvement/Progressing,High Progress School,44.8,45.8,Yes,NO,Yes,N/A,4,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,750,A.B. Combs Elementary School,485750,A1,097485750,210477001176,Accountability,Elementary School,53.0,11,Needs Improvement/Progressing,Focus School,44.1,45.1,Yes,YES,Yes,N/A,2,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,130,Buckhorn School,485130,A1,097485130,210477001166,Accountability,High School,55.0,7,Needs Improvement,,58.2,59.2,No,YES,Yes,No,14,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,130,Buckhorn School,485130,A1,097485130,210477001166,Accountability,Elementary School,46.9,4,Needs Improvement,,56.8,57.8,No,YES,Yes,N/A,21,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,130,Buckhorn School,485130,A1,097485130,210477001166,Accountability,Middle School,51.5,13,Needs Improvement,Focus School,51.7,52.7,No,YES,Yes,N/A,13,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,150,Chavies Elementary School,485150,A1,097485150,210477001167,Accountability,Elementary School,58.0,24,Needs Improvement/Progressing,Focus School,45.8,46.8,Yes,YES,Yes,N/A,3,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,150,Chavies Elementary School,485150,A1,097485150,210477001167,Accountability,Middle School,65.4,63,Needs Improvement/Progressing,High Progress School,53.0,54.0,Yes,YES,Yes,N/A,14,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,200,East Perry County Elementary School,485200,A1,097485200,210477002354,Accountability,Elementary School,71.0,76,Proficient/Progressing,,64.3,65.3,Yes,YES,Yes,N/A,47,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,200,East Perry County Elementary School,485200,A1,097485200,210477002354,Accountability,Middle School,71.7,89,Proficient/Progressing,High Progress School,51.0,52.0,Yes,NO,Yes,N/A,12,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,480,Leatherwood Elementary School,485480,A1,097485480,210477001170,Accountability,Elementary School,49.5,6,Needs Improvement,Focus School,51.8,52.8,No,YES,Yes,N/A,9,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,480,Leatherwood Elementary School,485480,A1,097485480,210477001170,Accountability,Middle School,54.5,18,Needs Improvement/Progressing,,50.4,51.4,Yes,YES,Yes,N/A,11,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,250,Perry County Central High School,485250,A1,097485250,210477000755,Accountability,High School,64.6,39,Needs Improvement/Progressing,Priority School,60.2,61.2,Yes,YES,Yes,Yes,19,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,635,Robert W Combs Elementary School,485635,A1,097485635,210477001174,Accountability,Elementary School,54.3,14,Needs Improvement/Progressing,High Progress School,35.1,36.1,Yes,YES,Yes,N/A,1,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,635,Robert W Combs Elementary School,485635,A1,097485635,210477001174,Accountability,Middle School,61.3,44,Needs Improvement/Progressing,High Progress School,45.0,46.0,Yes,YES,Yes,N/A,5,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,640,Robinson Elementary School,485640,A1,097485640,210477001175,Accountability,Elementary School,63.3,42,Needs Improvement/Progressing,High Progress School,48.4,49.4,Yes,YES,Yes,N/A,5,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,640,Robinson Elementary School,485640,A1,097485640,210477001175,Accountability,Middle School,72.2,92,Distinguished/Progressing,High Performing School/High Progress School,54.5,55.5,Yes,YES,Yes,N/A,18,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,890,Viper Elementary School,485890,A1,097485890,210477001177,Accountability,Elementary School,66.8,58,Needs Improvement/Progressing,High Progress School,49.6,50.6,Yes,YES,Yes,N/A,6,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,890,Viper Elementary School,485890,A1,097485890,210477001177,Accountability,Middle School,61.1,44,Needs Improvement/Progressing,,54.8,55.8,Yes,YES,Yes,N/A,19,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,895,Willard Elementary School,485895,A1,097485895,210477001178,Accountability,Elementary School,61.1,35,Needs Improvement/Progressing,,53.1,54.1,Yes,YES,Yes,N/A,11,N/A,N/A,KVEC,904
20132014,097,PERRY,485,Perry County,895,Willard Elementary School,485895,A1,097485895,210477001178,Accountability,Middle School,64.5,59,Needs Improvement/Progressing,High Progress School,47.6,48.6,Yes,YES,Yes,N/A,7,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,090,Belfry High School,491090,A1,098491090,210480001179,Accountability,High School,66.9,51,Needs Improvement/Progressing,Focus School,61.7,62.7,Yes,YES,Yes,Yes,24,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,058,Belfry Middle School,491058,A1,098491058,210480002013,Accountability,Middle School,65.4,63,Needs Improvement,,66.4,67.4,No,YES,Yes,N/A,67,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,A1,098491130,210480001180,Accountability,Elementary School,69.5,70,Proficient,,68.9,69.9,No,YES,Yes,N/A,68,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,160,Blackberry Elementary School,491160,A1,098491160,210480001181,Accountability,Elementary School,68.1,63,Needs Improvement/Progressing,High Progress School,39.5,40.5,Yes,YES,Yes,N/A,1,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,A1,098491250,210480001183,Accountability,Middle School,79.7,99,Distinguished/Progressing,School of Distinction,69.1,69.6,Yes,YES,Yes,N/A,80,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,A1,098491250,210480001183,Accountability,Elementary School,73.3,85,Proficient/Progressing,,66.3,67.3,Yes,YES,Yes,N/A,56,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,054,East Ridge High School,491054,A1,098491054,210480001948,Accountability,High School,72.4,77,Proficient/Progressing,,65.8,66.8,Yes,YES,Yes,Yes,45,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,A1,098491300,210480001185,Accountability,Elementary School,58.4,26,Needs Improvement,Focus School,63.7,64.7,No,YES,Yes,N/A,44,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,A1,098491300,210480001185,Accountability,Middle School,63.8,56,Needs Improvement,,63.8,64.8,No,YES,Yes,N/A,56,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,057,Feds Creek Elementary School,491057,A1,098491057,210480002012,Accountability,Elementary School,56.7,20,Needs Improvement,Focus School,57.5,58.5,No,YES,Yes,N/A,22,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,057,Feds Creek Elementary School,491057,A1,098491057,210480002012,Accountability,Middle School,62.6,50,Needs Improvement/Progressing,,57.8,58.8,Yes,YES,Yes,N/A,30,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,A1,098491620,210480001195,Accountability,Middle School,63.7,55,Needs Improvement/Progressing,,58.8,59.8,Yes,YES,Yes,N/A,34,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,A1,098491620,210480001195,Accountability,Elementary School,67.6,62,Needs Improvement/Progressing,,62.6,63.6,Yes,YES,Yes,N/A,39,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,A1,098491650,210480001197,Accountability,Elementary School,68.2,64,Needs Improvement,,75.2,75.7,No,YES,Yes,N/A,91,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,A1,098491650,210480001197,Accountability,Middle School,69.4,81,Proficient/Progressing,,67.7,68.2,Yes,YES,Yes,N/A,72,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,407,Majestic Knox Creek Elementary School,491407,A1,098491407,210480001190,Accountability,Elementary School,82.6,99,Distinguished/Progressing,School of Distinction/High Progress School,69.4,69.9,Yes,YES,Yes,N/A,70,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,059,Millard School,491059,A1,098491059,210480002240,Accountability,Elementary School,63.7,44,Needs Improvement/Progressing,,59.0,60.0,Yes,YES,Yes,N/A,27,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,059,Millard School,491059,A1,098491059,210480002240,Accountability,Middle School,63.9,57,Needs Improvement/Progressing,,59.5,60.5,Yes,YES,Yes,N/A,37,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,A1,098491950,210480001202,Accountability,Middle School,71.1,88,Proficient/Progressing,,63.7,64.7,Yes,YES,Yes,N/A,55,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,A1,098491950,210480001202,Accountability,Elementary School,73.4,86,Proficient/Progressing,,66.7,67.7,Yes,YES,Yes,N/A,57,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,A1,098491952,210480001203,Accountability,Elementary School,67.6,62,Needs Improvement/Progressing,,59.2,60.2,Yes,YES,Yes,N/A,27,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,954,Phelps High School,491954,A1,098491954,210480001204,Accountability,High School,68.1,58,Needs Improvement,,60.7,61.7,Yes,YES,Yes,No,22,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,954,Phelps High School,491954,A1,098491954,210480001204,Accountability,Middle School,67.8,73,Proficient/Progressing,,62.0,63.0,Yes,YES,Yes,N/A,48,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,190,Pike County Central High School,491190,A1,098491190,210480000505,Accountability,High School,70.4,71,Proficient,,67.3,68.3,Yes,YES,Yes,No,54,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,A1,098491980,210480001686,Accountability,High School,77.1,94,Distinguished,,72.5,73.0,Yes,YES,Yes,No,77,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,051,Southside Elementary School,491051,A1,098491051,210480001647,Accountability,Elementary School,64.4,48,Needs Improvement/Progressing,,63.3,64.3,Yes,YES,Yes,N/A,42,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,060,Valley Elementary School,491060,A1,098491060,210480002296,Accountability,Middle School,72.8,93,Distinguished,,72.4,72.9,No,YES,Yes,N/A,92,N/A,N/A,KVEC,904
20132014,098,PIKE,491,Pike County,060,Valley Elementary School,491060,A1,098491060,210480002296,Accountability,Elementary School,79.8,98,Distinguished/Progressing,School of Distinction,74.4,74.9,Yes,YES,Yes,N/A,88,N/A,N/A,KVEC,904
20132014,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,A1,098492020,210483001213,Accountability,Elementary School,75.4,91,Distinguished/Progressing,High Performing School,69.6,70.1,Yes,YES,Yes,N/A,70,N/A,N/A,KVEC,904
20132014,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,A1,098492030,210483001214,Accountability,High School,75.9,91,Distinguished,,77.4,77.9,No,YES,Yes,No,94,N/A,N/A,KVEC,904
20132014,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,A1,098492030,210483001214,Accountability,Middle School,77.2,98,Distinguished/Progressing,School of Distinction,75.6,76.1,Yes,YES,Yes,N/A,97,N/A,N/A,KVEC,904
20132014,007,BELL,493,Pineville Independent,010,Pineville Elementary School,493010,A1,007493010,210486001215,Accountability,Elementary School,61.9,37,Needs Improvement/Progressing,,58.8,59.8,Yes,YES,Yes,N/A,27,N/A,N/A,SESC,907
20132014,007,BELL,493,Pineville Independent,020,Pineville High School,493020,A1,007493020,210486001216,Accountability,Middle School,67.7,72,Proficient,,71.9,72.4,No,YES,Yes,N/A,91,N/A,N/A,SESC,907
20132014,007,BELL,493,Pineville Independent,020,Pineville High School,493020,A1,007493020,210486001216,Accountability,High School,66.8,51,Needs Improvement,,61.9,62.9,Yes,YES,Yes,No,25,N/A,N/A,SESC,907
20132014,099,POWELL,495,Powell County,010,Bowen Elementary School,495010,A1,099495010,210489001217,Accountability,Elementary School,67.8,62,Needs Improvement/Progressing,,60.6,61.6,Yes,YES,Yes,N/A,33,N/A,N/A,CKEC,901
20132014,099,POWELL,495,Powell County,020,Clay City Elementary School,495020,A1,099495020,210489001219,Accountability,Elementary School,70.5,74,Proficient/Progressing,High Progress School,50.7,51.7,Yes,YES,Yes,N/A,8,N/A,N/A,CKEC,901
20132014,099,POWELL,495,Powell County,040,Powell County High School,495040,A1,099495040,210489001220,Accountability,High School,65.5,42,Needs Improvement,Focus School,60.6,61.6,Yes,YES,Yes,No,21,N/A,N/A,CKEC,901
20132014,099,POWELL,495,Powell County,015,Powell County Middle School,495015,A1,099495015,210489001218,Accountability,Middle School,65.1,62,Needs Improvement/Progressing,High Progress School,57.3,58.3,Yes,YES,Yes,N/A,28,N/A,N/A,CKEC,901
20132014,099,POWELL,495,Powell County,060,Stanton Elementary School,495060,A1,099495060,210489001221,Accountability,Elementary School,70.0,72,Proficient/Progressing,High Progress School,55.2,56.2,Yes,YES,Yes,N/A,16,N/A,N/A,CKEC,901
20132014,100,PULASKI,501,Pulaski County,070,Burnside Elementary School,501070,A1,100501070,210495001225,Accountability,Elementary School,73.3,85,Proficient/Progressing,,71.4,71.9,Yes,YES,Yes,N/A,77,N/A,N/A,SESC,907
20132014,100,PULASKI,501,Pulaski County,180,Eubank Elementary School,501180,A1,100501180,210495001227,Accountability,Elementary School,77.3,94,Distinguished/Progressing,High Performing School,74.3,74.8,Yes,YES,Yes,N/A,88,N/A,N/A,SESC,907
20132014,100,PULASKI,501,Pulaski County,280,Nancy Elementary School,501280,A1,100501280,210495001231,Accountability,Elementary School,69.5,70,Proficient,,79.1,79.6,No,YES,Yes,N/A,97,N/A,N/A,SESC,907
20132014,100,PULASKI,501,Pulaski County,560,Northern Elementary School,501560,A1,100501560,210495001238,Accountability,Elementary School,74.9,89,Proficient,,74.5,75.0,No,YES,Yes,N/A,89,N/A,N/A,SESC,907
20132014,100,PULASKI,501,Pulaski County,395,Northern Middle School,501395,A1,100501395,210495001573,Accountability,Middle School,73.0,93,Distinguished/Progressing,High Performing School,66.7,67.7,Yes,YES,Yes,N/A,69,N/A,N/A,SESC,907
20132014,100,PULASKI,501,Pulaski County,420,Oak Hill Elementary School,501420,A1,100501420,210495000779,Accountability,Elementary School,81.1,99,Distinguished/Progressing,School of Distinction,69.9,70.4,Yes,YES,Yes,N/A,71,N/A,N/A,SESC,907
20132014,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,A1,100501380,210495001233,Accountability,High School,83.6,98,Distinguished/Progressing,Priority School,77.1,77.6,Yes,YES,Yes,Yes,94,N/A,N/A,SESC,907
20132014,100,PULASKI,501,Pulaski County,385,Pulaski Elementary School,501385,A1,100501385,210495001234,Accountability,Elementary School,72.3,82,Proficient,,72.8,73.3,No,YES,Yes,N/A,84,N/A,N/A,SESC,907
20132014,100,PULASKI,501,Pulaski County,440,Shopville Elementary School,501440,A1,100501440,210495001235,Accountability,Elementary School,74.0,87,Proficient/Progressing,,71.2,71.7,Yes,YES,Yes,N/A,77,N/A,N/A,SESC,907
20132014,100,PULASKI,501,Pulaski County,570,Southern Elementary School,501570,A1,100501570,210495001464,Accountability,Elementary School,76.3,93,Distinguished/Progressing,High Performing School,75.2,75.7,Yes,YES,Yes,N/A,91,N/A,N/A,SESC,907
20132014,100,PULASKI,501,Pulaski County,390,Southern Middle School,501390,A1,100501390,210495001572,Accountability,Middle School,72.8,93,Distinguished/Progressing,Focus School,69.0,69.5,Yes,YES,Yes,N/A,79,N/A,N/A,SESC,907
20132014,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,A1,100501400,210495000506,Accountability,High School,80.3,97,Distinguished/Progressing,School of Distinction,77.7,78.2,Yes,YES,Yes,Yes,95,N/A,N/A,SESC,907
20132014,045,GREENUP,502,Raceland-Worthington Independent,010,Campbell Elementary School,502010,A1,045502010,210498001239,Accountability,Elementary School,65.7,53,Needs Improvement,,66.7,67.7,No,YES,Yes,N/A,57,N/A,N/A,KEDC,903
20132014,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,A1,045502020,210498001240,Accountability,Middle School,63.3,54,Needs Improvement,,64.8,65.8,No,YES,Yes,N/A,61,N/A,N/A,KEDC,903
20132014,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,A1,045502020,210498001240,Accountability,High School,73.7,84,Proficient/Progressing,,70.3,70.8,Yes,YES,Yes,Yes,70,N/A,N/A,KEDC,903
20132014,045,GREENUP,502,Raceland-Worthington Independent,030,Worthington Elementary School,502030,A1,045502030,210498001241,Accountability,Elementary School,70.7,75,Proficient/Progressing,,64.8,65.8,Yes,YES,Yes,N/A,50,N/A,N/A,KEDC,903
20132014,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,A1,101505010,210504001246,Accountability,Elementary School,43.5,2,Needs Improvement,Focus School,54.1,55.1,No,YES,Yes,N/A,14,N/A,N/A,KEDC,903
20132014,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,A1,101505010,210504001246,Accountability,High School,50.1,2,Needs Improvement,Focus School,51.5,52.5,No,YES,Yes,No,2,N/A,N/A,KEDC,903
20132014,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,A1,101505010,210504001246,Accountability,Middle School,46.1,5,Needs Improvement,Focus School,45.6,46.6,No,YES,Yes,N/A,5,N/A,N/A,KEDC,903
