SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,LEVEL,STARS,GAP_REDUCTION,FED_CLASS,PROFICIENCY_RATE,PROFICIENCY_RATING,SEPERATE_RATE,SEPERATE_RATING,GROWTH_RATE,GROWTH_RATING,ELP_GROWTH,TRANSITION_RATE,TRANSITION_RATING,TRANSITION_ELP,GRAD_RATE,GRAD_RATING,OVERALL_SCORE,REASON,GAP_DEMO,FEED_SCHOOL,PROF_WGHT,SEP_WGHT,GROWTH_WGHT,TRANS_WGHT,GRAD_WGHT
20182019,110,TODD,551,Todd County,005,North Todd Elementary School,551005,110551005,210555001600,GRREC,902,ES,3,N,,72.8,Medium,60.4,Low,47.6,Very Low,,.,,,.,,60.3,,,,26.5,16.4,17.4,.,.
20182019,110,TODD,551,Todd County,015,South Todd Elementary School,551015,110551015,210555001601,GRREC,902,ES,3,N,,79.0,High,70.8,Medium,52.5,Low,75.0,.,,,.,,67.1,,,,28.8,19.2,19.1,.,.
20182019,110,TODD,551,Todd County,095,Todd County Central High School,551095,110551095,210555001325,GRREC,902,HS,2,N,,53.5,Low,45.7,Very Low,.,,,62.9,Low,,95.7,High,57.9,,,,25.1,7.1,.,19.7,6.0
20182019,110,TODD,551,Todd County,080,Todd County Middle School,551080,110551080,210555001324,GRREC,902,MS,2,N,,60.0,Low,49.3,Very Low,52.2,Medium,70.0,.,,,.,,54.3,,,,21.9,13.4,19.0,.,.
20182019,110,TODD,551,Todd County,,---District Total---,551,,,GRREC,902,HS,2,N,,53.5,Low,45.7,Very Low,.,,,56.8,Low,,95.3,High,55.9,,,,25.1,7.1,.,17.8,6.0
20182019,110,TODD,551,Todd County,,---District Total---,551,,,GRREC,902,ES,3,N,,76.4,Medium,66.2,Medium,50.4,Low,79.4,.,,,.,,64.2,,,,27.9,17.9,18.4,.,.
20182019,110,TODD,551,Todd County,,---District Total---,551,,,GRREC,902,MS,2,N,,60.0,Low,49.3,Very Low,52.2,Medium,70.0,.,,,.,,54.3,,,,21.9,13.4,19.0,.,.
20182019,111,TRIGG,555,Trigg County,070,Trigg County High School,555070,111555070,210558001329,WKEC,908,HS,3,N,,59.7,Medium,67.2,Medium,.,,,70.2,Medium,,95.1,High,66.4,,Disability:Non-Disability,,28.0,10.5,.,21.9,5.9
20182019,111,TRIGG,555,Trigg County,014,Trigg County Intermediate School,555014,111555014,210558002167,WKEC,908,ES,3,N,,68.5,Medium,64.8,Medium,58.2,Medium,,.,,,.,,63.7,,,,25.0,17.6,21.2,.,.
20182019,111,TRIGG,555,Trigg County,050,Trigg County Middle School,555050,111555050,210558001328,WKEC,908,MS,3,N,,73.7,Medium,62.1,Medium,59.2,High,,.,,,.,,65.3,,,,26.9,16.8,21.6,.,.
20182019,111,TRIGG,555,Trigg County,013,Trigg County Primary School,555013,111555013,210558002093,WKEC,908,ES,3,N,,68.5,Medium,64.8,Medium,58.2,Medium,,.,,,.,,63.7,,,Trigg County Intermediate School,25.0,17.6,21.2,.,.
20182019,111,TRIGG,555,Trigg County,,---District Total---,555,,,WKEC,908,ES,3,N,,68.5,Medium,64.8,Medium,58.2,Medium,,.,,,.,,63.7,,,,25.0,17.6,21.2,.,.
20182019,111,TRIGG,555,Trigg County,,---District Total---,555,,,WKEC,908,HS,3,N,,59.7,Medium,67.2,Medium,.,,,70.2,Medium,,95.1,High,66.4,,Disability:Non-Disability,,28.0,10.5,.,21.9,5.9
20182019,111,TRIGG,555,Trigg County,,---District Total---,555,,,WKEC,908,MS,3,N,,73.7,Medium,62.1,Medium,59.2,High,,.,,,.,,65.3,,,,26.9,16.8,21.6,.,.
20182019,112,TRIMBLE,561,Trimble County,010,Bedford Elementary School,561010,112561010,210561001330,OVEC,906,ES,2,N,,47.8,Very Low,59.3,Low,52.8,Low,,.,,,.,,52.7,,,,17.4,16.1,19.3,.,.
20182019,112,TRIMBLE,561,Trimble County,020,Milton Elementary School,561020,112561020,210561001332,OVEC,906,ES,2,N,,52.2,Low,49.9,Very Low,53.3,Low,,.,,,.,,52.0,,,,19.0,13.5,19.4,.,.
20182019,112,TRIMBLE,561,Trimble County,025,Trimble County JR/SR High School,561025,112561025,210561002475,OVEC,906,HS,2,N,,53.4,Low,52.5,Low,.,,,62.7,Low,,93.6,Medium,58.7,,,,25.0,8.2,.,19.6,5.9
20182019,112,TRIMBLE,561,Trimble County,025,Trimble County JR/SR High School,561025,112561025,210561002475,OVEC,906,MS,1,N,,59.6,Very Low,54.2,Low,42.2,Very Low,,.,,,.,,51.8,,,,21.7,14.7,15.4,.,.
20182019,112,TRIMBLE,561,Trimble County,,---District Total---,561,,,OVEC,906,ES,2,N,,48.5,Very Low,55.3,Low,47.1,Very Low,,.,,,.,,49.8,,,,17.7,15.0,17.2,.,.
20182019,112,TRIMBLE,561,Trimble County,,---District Total---,561,,,OVEC,906,MS,2,N,,57.5,Very Low,54.2,Low,49.1,Low,,.,,,.,,53.5,,,,21.0,14.7,17.9,.,.
20182019,112,TRIMBLE,561,Trimble County,,---District Total---,561,,,OVEC,906,HS,2,N,,53.4,Low,52.5,Low,.,,,62.7,Low,,93.6,Medium,58.7,,,,25.0,8.2,.,19.6,5.9
20182019,113,UNION,565,Union County,020,Morganfield Elementary School,565020,113565020,210564001334,WKEC,908,ES,1,N,,54.1,Low,41.7,Very Low,40.8,Very Low,,.,,,.,,45.9,,,,19.7,11.3,14.9,.,.
20182019,113,UNION,565,Union County,050,Sturgis Elementary School,565050,113565050,210564001336,WKEC,908,ES,3,N,,73.5,Medium,62.6,Medium,50.9,Low,,.,,,.,,62.3,,,,26.8,17.0,18.6,.,.
20182019,113,UNION,565,Union County,065,Union County High School,565065,113565065,210564001338,WKEC,908,HS,2,N,ATSI,51.5,Low,49.9,Very Low,.,,,76.4,Medium,,95.6,High,61.8,Disability,Disability:Non-Disability,,24.1,7.8,.,23.9,6.0
20182019,113,UNION,565,Union County,055,Union County Middle School,565055,113565055,210564001602,WKEC,908,MS,3,N,,72.1,Medium,57.4,Low,54.9,Medium,,.,,,.,,61.8,,Disability:Non-Disability,,26.3,15.5,20.0,.,.
20182019,113,UNION,565,Union County,070,Uniontown Elementary School,565070,113565070,210564001339,WKEC,908,ES,3,N,,71.4,Medium,54.6,Low,82.3,Very High,,.,,,.,,70.8,,,,26.0,14.8,30.0,.,.
20182019,113,UNION,565,Union County,,---District Total---,565,,,WKEC,908,ES,2,N,,64.6,Low,52.8,Low,54.2,Low,,.,,,.,,57.6,,,,23.6,14.3,19.8,.,.
20182019,113,UNION,565,Union County,,---District Total---,565,,,WKEC,908,HS,2,N,,51.5,Low,49.9,Very Low,.,,,75.3,Medium,,94.3,Medium,61.4,,Disability:Non-Disability,,24.1,7.8,.,23.5,5.9
20182019,113,UNION,565,Union County,,---District Total---,565,,,WKEC,908,MS,3,N,,72.1,Medium,57.4,Low,54.9,Medium,,.,,,.,,61.8,,Disability:Non-Disability,,26.3,15.5,20.0,.,.
20182019,008,BOONE,567,Walton-Verona Independent,010,Walton-Verona Elementary School,567010,008567010,210570001341,NKCES,905,ES,3,N,,77.6,High,64.3,Medium,61.0,High,,.,,,.,,67.9,,,,28.3,17.4,22.2,.,.
20182019,008,BOONE,567,Walton-Verona Independent,020,Walton-Verona High School,567020,008567020,210570001342,NKCES,905,HS,5,N,,74.8,Very High,82.4,Very High,.,,,85.0,High,,97.3,Very High,80.6,,,,35.1,12.9,.,26.6,6.1
20182019,008,BOONE,567,Walton-Verona Independent,015,Walton-Verona Middle School,567015,008567015,210570002191,NKCES,905,MS,3,N,,75.2,Medium,73.3,High,51.0,Medium,,.,,,.,,65.9,,Disability:Non-Disability,,27.4,19.9,18.6,.,.
20182019,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,ES,3,N,,74.2,Medium,69.2,Medium,50.3,Low,,.,,,.,,64.1,,,,27.1,18.7,18.3,.,.
20182019,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,HS,5,N,,74.8,Very High,82.4,Very High,.,,,85.0,High,,97.3,Very High,80.6,,,,35.1,12.9,.,26.6,6.1
20182019,008,BOONE,567,Walton-Verona Independent,,---District Total---,567,,,NKCES,905,MS,3,Y,,77.5,High,78.0,High,54.5,Medium,,.,,,.,,69.3,,Disability:Non-Disability,,28.3,21.1,19.9,.,.
20182019,114,WARREN,571,Warren County,010,Alvaton Elementary,571010,114571010,210573001343,GRREC,902,ES,4,N,,86.1,High,73.5,High,65.7,High,81.7,.,,,.,,75.3,,,,31.4,19.9,24.0,.,.
20182019,114,WARREN,571,Warren County,015,Briarwood Elementary School,571015,114571015,210573001909,GRREC,902,ES,4,N,,79.0,High,79.6,High,61.0,High,106.9,.,,,.,,72.6,,,,28.8,21.6,22.2,.,.
20182019,114,WARREN,571,Warren County,040,Bristow Elementary,571040,114571040,210573001344,GRREC,902,ES,3,N,,64.5,Low,59.5,Low,60.6,High,75.0,.,,,.,,61.7,,,,23.5,16.1,22.1,.,.
20182019,114,WARREN,571,Warren County,070,Cumberland Trace Elementary,571070,114571070,210573001346,GRREC,902,ES,4,N,,87.7,High,82.3,Very High,56.5,Medium,114.7,.,,,.,,74.9,,,,32.0,22.3,20.6,.,.
20182019,114,WARREN,571,Warren County,075,Drakes Creek Middle School,571075,114571075,210573001603,GRREC,902,MS,4,Y,,92.2,Very High,81.4,Very High,59.7,High,100.0,.,,,.,,77.4,,English Learners plus Monitored:Non-English Learners plus Monitored; Disability:Non-Disability,,33.6,22.0,21.8,.,.
20182019,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,HS,3,N,,68.7,High,72.1,High,.,,,69.7,Medium,48.4,98.9,Very High,71.4,,English Learners plus Monitored:Non-English Learners plus Monitored,,32.2,11.3,.,21.8,6.2
20182019,114,WARREN,571,Warren County,175,Henry F. Moss Middle School,571175,114571175,210573001604,GRREC,902,MS,2,N,,56.1,Very Low,52.2,Low,53.2,Medium,75.3,.,,,.,,54.0,,,,20.5,14.1,19.4,.,.
20182019,114,WARREN,571,Warren County,025,Jennings Creek Elementary,571025,114571025,210573002465,GRREC,902,ES,2,N,,49.9,Very Low,41.8,Very Low,57.8,Medium,81.5,.,,,.,,50.6,,,,18.2,11.3,21.1,.,.
20182019,114,WARREN,571,Warren County,030,Jody Richards Elementary,571030,114571030,210573002327,GRREC,902,ES,4,N,,81.0,High,79.4,High,63.6,High,122.7,.,,,.,,74.2,,,,29.5,21.5,23.2,.,.
20182019,114,WARREN,571,Warren County,080,Lost River Elementary,571080,114571080,210573001164,GRREC,902,ES,2,N,,59.2,Low,59.1,Low,57.2,Medium,73.6,.,,,.,,58.4,,,,21.6,16.0,20.9,.,.
20182019,114,WARREN,571,Warren County,110,North Warren Elementary,571110,114571110,210573001347,GRREC,902,ES,3,N,,66.9,Low,58.5,Low,51.6,Low,,.,,,.,,59.0,,,,24.4,15.8,18.8,.,.
20182019,114,WARREN,571,Warren County,130,Oakland Elementary,571130,114571130,210573001348,GRREC,902,ES,1,N,,46.6,Very Low,35.3,Very Low,50.8,Low,,.,,,.,,45.1,,,,17.0,9.6,18.5,.,.
20182019,114,WARREN,571,Warren County,018,Plano Elementary,571018,114571018,210573002035,GRREC,902,ES,3,N,,87.1,High,71.5,Medium,47.6,Very Low,,.,,,.,,68.5,,,,31.8,19.4,17.4,.,.
20182019,114,WARREN,571,Warren County,140,Rich Pond Elementary,571140,114571140,210573001349,GRREC,902,ES,4,N,,89.4,High,74.3,High,52.7,Low,85.7,.,,,.,,71.9,,,,32.6,20.1,19.2,.,.
20182019,114,WARREN,571,Warren County,150,Richardsville Elementary,571150,114571150,210573001350,GRREC,902,ES,2,N,,49.7,Very Low,38.3,Very Low,52.0,Low,,.,,,.,,47.5,,,,18.1,10.4,19.0,.,.
20182019,114,WARREN,571,Warren County,170,Rockfield Elementary,571170,114571170,210573001351,GRREC,902,ES,3,N,,72.6,Medium,69.1,Medium,60.7,High,103.6,.,,,.,,67.3,,,,26.5,18.7,22.1,.,.
20182019,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,HS,4,Y,,76.0,Very High,74.3,High,.,,,89.6,Very High,50.0,99.7,Very High,81.5,,Disability:Non-Disability,,35.6,11.6,.,28.0,6.2
20182019,114,WARREN,571,Warren County,002,South Warren Middle School,571002,114571002,210573002298,GRREC,902,MS,4,Y,,94.5,Very High,83.2,Very High,56.5,Medium,83.3,.,,,.,,77.6,,Disability:Non-Disability,,34.5,22.5,20.6,.,.
20182019,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,HS,2,N,,43.8,Very Low,61.0,Medium,.,,,67.2,Low,30.6,95.5,High,57.0,,,,20.5,9.5,.,21.0,6.0
20182019,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,HS,3,N,,62.2,Medium,64.8,Medium,.,,,78.5,Medium,50.0,98.4,Very High,70.0,,African American:White; Disability:Non-Disability,,29.2,10.1,.,24.5,6.2
20182019,114,WARREN,571,Warren County,205,Warren East Middle School,571205,114571205,210573001605,GRREC,902,MS,3,N,,71.3,Medium,60.8,Low,66.1,Very High,80.8,.,,,.,,66.6,,Disability:Non-Disability,,26.0,16.5,24.1,.,.
20182019,114,WARREN,571,Warren County,200,Warren Elementary,571200,114571200,210573001352,GRREC,902,ES,2,N,,47.5,Very Low,41.5,Very Low,70.8,Very High,98.1,.,,,.,,54.4,,,,17.3,11.2,25.8,.,.
20182019,114,WARREN,571,Warren County,100,William H. Natcher Elementary,571100,114571100,210573001691,GRREC,902,ES,2,N,,64.6,Low,55.7,Low,52.5,Low,87.8,.,,,.,,57.8,,,,23.6,15.1,19.1,.,.
20182019,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,ES,3,N,,68.8,Medium,63.2,Medium,56.9,Medium,103.5,.,,,.,,62.9,,,,25.1,17.1,20.7,.,.
20182019,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,HS,3,N,,61.3,Medium,66.5,Medium,.,,,70.9,Medium,38.9,97.4,Very High,67.4,,African American:White; English Learners plus Monitored:Non-English Learners plus Monitored,,28.7,10.4,.,22.2,6.1
20182019,114,WARREN,571,Warren County,,---District Total---,571,,,GRREC,902,MS,3,Y,,78.8,High,71.1,High,59.1,High,74.4,.,,,.,,69.5,,English Learners plus Monitored:Non-English Learners plus Monitored; Disability:Non-Disability,,28.7,19.3,21.5,.,.
20182019,115,WASHINGTON,575,Washington County,031,North Washington Elementary School,575031,115575031,210576001873,CKEC,901,MS,4,N,,86.5,Very High,66.3,Medium,59.2,High,,.,,,.,,71.1,,,,31.5,18.0,21.6,.,.
20182019,115,WASHINGTON,575,Washington County,031,North Washington Elementary School,575031,115575031,210576001873,CKEC,901,ES,3,N,,72.8,Medium,72.5,High,63.4,High,,.,,,.,,69.3,,,,26.5,19.6,23.1,.,.
20182019,115,WASHINGTON,575,Washington County,080,Washington County Elementary School,575080,115575080,210576001359,CKEC,901,ES,3,N,,62.8,Low,67.2,Medium,60.2,High,122.7,.,,,.,,63.0,,,,22.9,18.2,21.9,.,.
20182019,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,HS,2,N,,45.7,Low,58.9,Low,.,,,69.7,Medium,42.5,99.1,Very High,58.6,,,,21.4,9.2,.,21.8,6.2
20182019,115,WASHINGTON,575,Washington County,034,Washington County Middle School,575034,115575034,210576002047,CKEC,901,MS,3,N,,77.6,High,65.1,Medium,51.1,Medium,,.,,,.,,64.6,,,,28.3,17.6,18.6,.,.
20182019,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,MS,3,Y,,81.5,High,65.2,Medium,54.7,Medium,,.,,,.,,67.3,,Disability:Non-Disability,,29.7,17.7,19.9,.,.
20182019,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,HS,2,N,,45.6,Low,58.9,Low,.,,,63.1,Low,42.5,99.2,Very High,56.5,,,,21.4,9.2,.,19.7,6.2
20182019,115,WASHINGTON,575,Washington County,,---District Total---,575,,,CKEC,901,ES,3,N,,67.2,Medium,69.6,Medium,61.6,High,122.7,.,,,.,,65.8,,,,24.5,18.9,22.5,.,.
20182019,116,WAYNE,581,Wayne County,437,Bell Elementary School,581437,116581437,210579001367,SESC,907,ES,3,N,,72.0,Medium,62.3,Medium,57.2,Medium,63.3,.,,,.,,64.0,,,Monticello Elementary School,26.3,16.9,20.9,.,.
20182019,116,WAYNE,581,Wayne County,190,Monticello Elementary School,581190,116581190,210579002346,SESC,907,ES,3,N,,72.0,Medium,62.3,Medium,57.2,Medium,63.3,.,,,.,,64.0,,,,26.3,16.9,20.9,.,.
20182019,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,HS,3,N,,52.1,Low,59.3,Low,.,,,81.6,High,,96.0,High,65.2,,,,24.4,9.3,.,25.5,6.0
20182019,116,WAYNE,581,Wayne County,051,Wayne County Middle School,581051,116581051,210579002020,SESC,907,MS,3,N,,68.1,Low,62.7,Medium,52.3,Medium,86.8,.,,,.,,60.9,,,,24.8,17.0,19.1,.,.
20182019,116,WAYNE,581,Wayne County,,---District Total---,581,,,SESC,907,ES,3,N,,72.0,Medium,62.3,Medium,57.2,Medium,63.3,.,,,.,,64.0,,,,26.3,16.9,20.9,.,.
20182019,116,WAYNE,581,Wayne County,,---District Total---,581,,,SESC,907,MS,3,N,,68.0,Low,62.6,Medium,52.3,Medium,86.8,.,,,.,,60.8,,,,24.8,17.0,19.1,.,.
20182019,116,WAYNE,581,Wayne County,,---District Total---,581,,,SESC,907,HS,3,N,,51.3,Low,58.5,Low,.,,,80.4,High,,94.2,Medium,64.2,,,,24.0,9.1,.,25.1,5.9
20182019,117,WEBSTER,585,Webster County,020,Clay Elementary School,585020,117585020,210582001369,WKEC,908,ES,3,N,,72.0,Medium,50.7,Low,62.2,High,,.,,,.,,62.7,,,,26.3,13.7,22.7,.,.
20182019,117,WEBSTER,585,Webster County,050,Dixon Elementary School,585050,117585050,210582001370,WKEC,908,ES,3,N,,73.2,Medium,67.3,Medium,50.0,Low,,.,,,.,,63.1,,,,26.7,18.2,18.2,.,.
20182019,117,WEBSTER,585,Webster County,060,Providence Elementary School,585060,117585060,210582002188,WKEC,908,ES,2,N,,67.5,Medium,42.4,Very Low,54.8,Low,,.,,,.,,56.1,,,,24.6,11.5,20.0,.,.
20182019,117,WEBSTER,585,Webster County,090,Sebree Elementary School,585090,117585090,210582001372,WKEC,908,ES,3,N,,65.7,Low,47.8,Very Low,64.2,High,100.0,.,,,.,,60.3,,,,24.0,12.9,23.4,.,.
20182019,117,WEBSTER,585,Webster County,130,Webster County High School,585130,117585130,210582001374,WKEC,908,HS,3,N,,50.7,Low,60.2,Low,.,,,83.7,High,39.3,88.6,Very Low,64.9,,,,23.8,9.4,.,26.2,5.5
20182019,117,WEBSTER,585,Webster County,125,Webster County Middle School,585125,117585125,210582002348,WKEC,908,MS,2,N,,65.1,Low,57.9,Low,52.9,Medium,64.3,.,,,.,,58.7,,,,23.7,15.7,19.3,.,.
20182019,117,WEBSTER,585,Webster County,,---District Total---,585,,,WKEC,908,ES,3,N,,67.6,Medium,52.9,Low,58.6,Medium,104.9,.,,,.,,60.3,,,,24.6,14.3,21.4,.,.
20182019,117,WEBSTER,585,Webster County,,---District Total---,585,,,WKEC,908,HS,3,N,,50.7,Low,60.2,Low,.,,,83.7,High,39.3,88.6,Very Low,64.9,,,,23.8,9.4,.,26.2,5.5
20182019,117,WEBSTER,585,Webster County,,---District Total---,585,,,WKEC,908,MS,3,N,,68.4,Low,57.8,Low,54.2,Medium,63.5,.,,,.,,60.4,,,,24.9,15.7,19.8,.,.
20182019,047,HARDIN,586,West Point Independent,010,West Point Elementary School,586010,047586010,210585001375,GRREC,902,ES,1,N,CSI,46.2,Very Low,40.7,Very Low,46.9,Very Low,,.,,,.,,45.0,Bottom 5%,,,16.8,11.0,17.1,.,.
20182019,047,HARDIN,586,West Point Independent,010,West Point Elementary School,586010,047586010,210585001375,GRREC,902,MS,1,N,ATSI,53.9,Very Low,45.9,Very Low,49.4,Low,,.,,,.,,50.1,Economically Disadvantaged,,,19.7,12.4,18.0,.,.
20182019,047,HARDIN,586,West Point Independent,,---District Total---,586,,,GRREC,902,ES,1,N,,46.2,Very Low,40.7,Very Low,46.9,Very Low,,.,,,.,,45.0,,,,16.8,11.0,17.1,.,.
20182019,047,HARDIN,586,West Point Independent,,---District Total---,586,,,GRREC,902,MS,1,N,,53.9,Very Low,45.9,Very Low,49.4,Low,,.,,,.,,50.1,,,,19.7,12.4,18.0,.,.
20182019,118,WHITLEY,591,Whitley County,060,Boston Elementary School,591060,118591060,210588001376,SESC,907,ES,4,N,,86.7,High,72.7,High,66.4,High,,.,,,.,,75.5,,,,31.6,19.7,24.2,.,.
20182019,118,WHITLEY,591,Whitley County,290,Oak Grove Elementary School,591290,118591290,210588001381,SESC,907,ES,4,N,,84.7,High,73.8,High,55.7,Medium,,.,,,.,,71.2,,,,30.9,20.0,20.3,.,.
20182019,118,WHITLEY,591,Whitley County,320,Pleasant View Elementary School,591320,118591320,210588001383,SESC,907,ES,4,N,,83.6,High,75.4,High,63.3,High,,.,,,.,,74.0,,,,30.5,20.4,23.1,.,.
20182019,118,WHITLEY,591,Whitley County,061,Whitley Central Intermediate School,591061,118591061,210588002048,SESC,907,ES,4,N,,91.2,Very High,79.1,High,54.4,Low,,.,,,.,,74.5,,,,33.3,21.4,19.8,.,.
20182019,118,WHITLEY,591,Whitley County,365,Whitley County Central Primary School,591365,118591365,210588001621,SESC,907,ES,4,N,,91.2,Very High,79.1,High,54.4,Low,,.,,,.,,74.5,,,Whitley Central Intermediate School,33.3,21.4,19.8,.,.
20182019,118,WHITLEY,591,Whitley County,062,Whitley County East Elementary School,591062,118591062,210588002037,SESC,907,ES,5,N,,89.6,High,95.6,Very High,60.3,High,,.,,,.,,80.5,,,,32.7,25.9,22.0,.,.
20182019,118,WHITLEY,591,Whitley County,430,Whitley County High School,591430,118591430,210588001386,SESC,907,HS,3,N,,57.1,Medium,67.1,Medium,.,,,62.7,Low,,96.0,High,62.8,,,,26.8,10.5,.,19.6,6.0
20182019,118,WHITLEY,591,Whitley County,435,Whitley County Middle School,591435,118591435,210588001387,SESC,907,MS,4,N,,84.4,High,76.2,High,48.4,Low,,.,,,.,,69.1,,,,30.8,20.6,17.6,.,.
20182019,118,WHITLEY,591,Whitley County,350,Whitley County North Elementary School,591350,118591350,210588000546,SESC,907,ES,4,N,,86.5,High,75.4,High,60.7,High,,.,,,.,,74.1,,,,31.5,20.4,22.1,.,.
20182019,118,WHITLEY,591,Whitley County,,---District Total---,591,,,SESC,907,ES,4,N,,85.8,High,77.5,High,56.8,Medium,,.,,,.,,73.0,,,,31.3,21.0,20.7,.,.
20182019,118,WHITLEY,591,Whitley County,,---District Total---,591,,,SESC,907,HS,2,N,,55.9,Medium,66.4,Medium,.,,,61.4,Low,,96.1,High,61.8,,,,26.2,10.4,.,19.2,6.0
20182019,118,WHITLEY,591,Whitley County,,---District Total---,591,,,SESC,907,MS,4,N,,87.7,Very High,76.1,High,53.0,Medium,,.,,,.,,71.9,,,,32.0,20.6,19.3,.,.
20182019,118,WHITLEY,592,Williamsburg Independent,012,Williamsburg City School,592012,118592012,210591001939,SESC,907,MS,3,N,,70.4,Medium,57.4,Low,64.2,Very High,,.,,,.,,64.6,,,,25.7,15.5,23.4,.,.
20182019,118,WHITLEY,592,Williamsburg Independent,012,Williamsburg City School,592012,118592012,210591001939,SESC,907,ES,3,N,,68.6,Medium,60.4,Low,64.5,High,,.,,,.,,64.9,,,,25.0,16.4,23.5,.,.
20182019,118,WHITLEY,592,Williamsburg Independent,012,Williamsburg City School,592012,118592012,210591001939,SESC,907,HS,3,N,,67.6,High,80.4,Very High,.,,,55.2,Very Low,,90.2,Low,67.1,,,,31.7,12.6,.,17.3,5.6
20182019,118,WHITLEY,592,Williamsburg Independent,,---District Total---,592,,,SESC,907,ES,3,N,,68.6,Medium,60.4,Low,64.5,High,,.,,,.,,64.9,,,,25.0,16.4,23.5,.,.
20182019,118,WHITLEY,592,Williamsburg Independent,,---District Total---,592,,,SESC,907,MS,3,N,,70.4,Medium,57.4,Low,64.2,Very High,,.,,,.,,64.6,,,,25.7,15.5,23.4,.,.
20182019,118,WHITLEY,592,Williamsburg Independent,,---District Total---,592,,,SESC,907,HS,3,N,,66.8,High,80.3,Very High,.,,,55.2,Very Low,,90.2,Low,66.7,,,,31.3,12.5,.,17.3,5.6
20182019,041,GRANT,593,Williamstown Independent,010,Williamstown Elementary,593010,041593010,210594001392,NKCES,905,ES,3,N,,68.7,Medium,64.7,Medium,59.7,Medium,,.,,,.,,64.3,,,,25.0,17.5,21.8,.,.
20182019,041,GRANT,593,Williamstown Independent,020,Williamstown Jr. High,593020,041593020,210594001393,NKCES,905,MS,3,N,,70.0,Medium,59.4,Low,48.5,Low,,.,,,.,,59.3,,,,25.5,16.1,17.7,.,.
20182019,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,HS,3,N,,57.4,Medium,75.3,Very High,.,,,71.7,Medium,,97.3,Very High,67.2,,,,26.9,11.8,.,22.4,6.1
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,ES,3,N,,68.7,Medium,64.7,Medium,59.7,Medium,,.,,,.,,64.3,,,,25.0,17.5,21.8,.,.
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,HS,3,N,,57.4,Medium,75.3,Very High,.,,,71.7,Medium,,97.3,Very High,67.2,,,,26.9,11.8,.,22.4,6.1
20182019,041,GRANT,593,Williamstown Independent,,---District Total---,593,,,NKCES,905,MS,3,N,,70.0,Medium,59.4,Low,48.5,Low,,.,,,.,,59.3,,,,25.5,16.1,17.7,.,.
20182019,119,WOLFE,595,Wolfe County,310,Campton Elementary School,595310,119595310,210597001396,KVEC,904,ES,2,N,,58.6,Low,42.2,Very Low,63.0,High,,.,,,.,,55.8,,,,21.4,11.4,23.0,.,.
20182019,119,WOLFE,595,Wolfe County,205,Red River Valley Elementary School,595205,119595205,210597001394,KVEC,904,ES,3,N,,66.6,Low,47.5,Very Low,61.9,High,,.,,,.,,59.7,,,,24.3,12.9,22.6,.,.
20182019,119,WOLFE,595,Wolfe County,220,Rogers Elementary School,595220,119595220,210597001395,KVEC,904,ES,2,N,,60.4,Low,55.1,Low,56.7,Medium,,.,,,.,,57.6,,,,22.0,14.9,20.7,.,.
20182019,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,HS,2,N,,49.6,Low,64.3,Medium,.,,,70.5,Medium,,96.7,High,61.4,,,,23.3,10.0,.,22.0,6.0
20182019,119,WOLFE,595,Wolfe County,315,Wolfe County Middle School,595315,119595315,210597001693,KVEC,904,MS,3,N,,68.9,Low,59.2,Low,52.3,Medium,,.,,,.,,60.2,,,,25.1,16.0,19.1,.,.
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,MS,3,N,,66.9,Low,59.2,Low,60.2,High,,.,,,.,,62.4,,,,24.4,16.0,21.9,.,.
20182019,119,WOLFE,595,Wolfe County,,---District Total---,595,,,KVEC,904,ES,2,N,,58.5,Low,46.8,Very Low,53.6,Low,,.,,,.,,53.5,,,,21.3,12.7,19.5,.,.
