SCH_YEAR,CATEGORY,SCH_CD,DIST_NAME,SCH_NAME,CONTENT_LEVEL,OVERALL_SCORE,KY_RANK,CLASSIFICATION,REWARD_RECOGNITION,BASE_YR_SCORE,GAIN_NEEDED,AMO_GOAL,NEXT_YR_SCORE,AMO_MET
20112012,Accountability,197065,Glasgow Independent,South Green Elementary School,Elementary School,66.3,82,Proficient,,66.3,0.5,66.8,,
20112012,Accountability,201020,Grant County,Crittenden-Mt. Zion Elementary,Elementary School,55.4,40,Needs Improvement,,55.4,1.0,56.4,,
20112012,Accountability,201030,Grant County,Dry Ridge Elementary,Elementary School,50.1,23,Needs Improvement,Focus School,50.1,1.0,51.1,,
20112012,Accountability,201040,Grant County,Grant County High School,High School,55.4,57,Needs Improvement,,55.4,1.0,56.4,,
20112012,Accountability,201080,Grant County,Grant County Middle School,Middle School,54.2,49,Needs Improvement,,54.2,1.0,55.2,,
20112012,Accountability,201050,Grant County,Mason-Corinth Elementary,Elementary School,39.8,3,Needs Improvement,,39.8,1.0,40.8,,
20112012,Accountability,201016,Grant County,Sherman Elementary School,Elementary School,52.5,31,Needs Improvement,,52.5,1.0,53.5,,
20112012,Accountability,205010,Graves County,Cuba Elementary School,Elementary School,58.9,55,Needs Improvement,,58.9,1.0,59.9,,
20112012,Accountability,205040,Graves County,Fancy Farm Elementary School,Elementary School,60.1,60,Needs Improvement,,60.1,1.0,61.1,,
20112012,Accountability,205060,Graves County,Farmington Elementary School,Elementary School,59.7,58,Needs Improvement,,59.7,1.0,60.7,,
20112012,Accountability,205013,Graves County,Graves County Central Elementary,Elementary School,64.6,78,Proficient,,64.6,0.5,65.1,,
20112012,Accountability,205215,Graves County,Graves County High School,High School,59.7,75,Proficient,Focus School,59.7,0.5,60.2,,
20112012,Accountability,205100,Graves County,Graves County Middle School,Middle School,57.7,65,Needs Improvement,Focus School,57.7,1.0,58.7,,
20112012,Accountability,205110,Graves County,Lowes Elementary School,Elementary School,70.1,90,Distinguished,High Performing School,70.1,0.5,70.6,,
20112012,Accountability,205150,Graves County,Sedalia Elementary School,Elementary School,62.7,70,Proficient,,62.7,0.5,63.2,,
20112012,Accountability,205170,Graves County,Symsonia Elementary School,Elementary School,66.0,81,Proficient,,66.0,0.5,66.5,,
20112012,Accountability,205200,Graves County,Wingo Elementary School,Elementary School,50.4,24,Needs Improvement,,50.4,1.0,51.4,,
20112012,Accountability,211030,Grayson County,Caneyville Elementary School,Elementary School,57.7,50,Needs Improvement,,57.7,1.0,58.7,,
20112012,Accountability,211080,Grayson County,Clarkson Elementary School,Elementary School,59.9,59,Needs Improvement,,59.9,1.0,60.9,,
20112012,Accountability,211085,Grayson County,Grayson County High School,High School,54.8,52,Needs Improvement,Focus School,54.8,1.0,55.8,,
20112012,Accountability,211095,Grayson County,Grayson County Middle School,Middle School,49.3,31,Needs Improvement,Focus School,49.3,1.0,50.3,,
20112012,Accountability,211010,Grayson County,H W Wilkey Elementary School,Elementary School,46.5,13,Needs Improvement,,46.5,1.0,47.5,,
20112012,Accountability,211050,Grayson County,Oran P Lawler Elementary School,Elementary School,59.8,58,Needs Improvement,,59.8,1.0,60.8,,
20112012,Accountability,215065,Green County,Green County High School,High School,56.5,61,Needs Improvement,,56.5,1.0,57.5,,
20112012,Accountability,215040,Green County,Green County Intermediate School,Elementary School,60.5,61,Needs Improvement,,60.5,1.0,61.5,,
20112012,Accountability,215055,Green County,Green County Middle School,Middle School,54.2,49,Needs Improvement,,54.2,1.0,55.2,,
20112012,Accountability,221010,Greenup County,Argillite Elementary School,Elementary School,48.9,19,Needs Improvement,,48.9,1.0,49.9,,
20112012,Accountability,221027,Greenup County,Greenup County High School,High School,53.1,42,Needs Improvement,Priority School,53.1,1.0,54.1,,
20112012,Accountability,221040,Greenup County,Greysbranch Elementary School,Elementary School,62.7,70,Proficient,,62.7,0.5,63.2,,
20112012,Accountability,221060,Greenup County,Mckell Elementary School,Elementary School,54.7,38,Needs Improvement,,54.7,1.0,55.7,,
20112012,Accountability,221105,Greenup County,Mckell Middle School,Middle School,49.7,32,Needs Improvement,Focus School,49.7,1.0,50.7,,
20112012,Accountability,221110,Greenup County,Wurtland Elementary School,Elementary School,44.5,9,Needs Improvement,,44.5,1.0,45.5,,
20112012,Accountability,221024,Greenup County,Wurtland Middle School,Middle School,48.5,26,Needs Improvement,Focus School,48.5,1.0,49.5,,
20112012,Accountability,225005,Hancock County,Hancock County High School,High School,61.9,84,Proficient,,61.9,0.5,62.4,,
20112012,Accountability,225007,Hancock County,Hancock County Middle School,Middle School,64.5,88,Proficient,Focus School,64.5,0.5,65.0,,
20112012,Accountability,225006,Hancock County,North Hancock Elementary School,Elementary School,57.0,47,Needs Improvement,,57.0,1.0,58.0,,
20112012,Accountability,225070,Hancock County,South Hancock Elementary School,Elementary School,68.2,86,Proficient,,68.2,0.5,68.7,,
20112012,Accountability,231015,Hardin County,Bluegrass Middle School,Middle School,57.0,62,Needs Improvement,,57.0,1.0,58.0,,
20112012,Accountability,231190,Hardin County,Central Hardin High School,High School,60.7,79,Proficient,,60.7,0.5,61.2,,
20112012,Accountability,231017,Hardin County,Creekside Elementary School,Elementary School,60.6,61,Needs Improvement,,60.6,1.0,61.6,,
20112012,Accountability,231005,Hardin County,East Hardin Middle School,Middle School,62.2,83,Proficient,,62.2,0.5,62.7,,
20112012,Accountability,231020,Hardin County,G C Burkhead Elementary School,Elementary School,67.4,84,Proficient,,67.4,0.5,67.9,,
20112012,Accountability,231018,Hardin County,Heartland Elementary School,Elementary School,64.8,78,Proficient,,64.8,0.5,65.3,,
20112012,Accountability,231030,Hardin County,Howevalley Elementary School,Elementary School,54.2,36,Needs Improvement,,54.2,1.0,55.2,,
20112012,Accountability,231077,Hardin County,James T Alton Middle School,Middle School,52.8,45,Needs Improvement,,52.8,1.0,53.8,,
20112012,Accountability,231013,Hardin County,John Hardin High School,High School,63.6,87,Proficient,,63.6,0.5,64.1,,
20112012,Accountability,231014,Hardin County,Lakewood Elementary School,Elementary School,57.8,51,Needs Improvement,,57.8,1.0,58.8,,
20112012,Accountability,231050,Hardin County,Lincoln Trail Elementary School,Elementary School,65.3,80,Proficient,,65.3,0.5,65.8,,
20112012,Accountability,231210,Hardin County,Meadow View Elementary School,Elementary School,56.5,45,Needs Improvement,,56.5,1.0,57.5,,
20112012,Accountability,231040,Hardin County,New Highland Elementary School,Elementary School,60.1,60,Needs Improvement,,60.1,1.0,61.1,,
20112012,Accountability,231075,Hardin County,North Hardin High School,High School,53.0,41,Needs Improvement,Focus School,53.0,1.0,54.0,,
20112012,Accountability,231080,Hardin County,North Middle School,Middle School,52.5,42,Needs Improvement,Focus School,52.5,1.0,53.5,,
20112012,Accountability,231079,Hardin County,Radcliff Elementary  School,Elementary School,50.1,23,Needs Improvement,,50.1,1.0,51.1,,
20112012,Accountability,231090,Hardin County,Rineyville Elementary School,Elementary School,57.6,50,Needs Improvement,,57.6,1.0,58.6,,
20112012,Accountability,231165,Hardin County,Vine Grove Elementary School,Elementary School,62.3,69,Needs Improvement,,62.3,1.0,63.3,,
20112012,Accountability,231168,Hardin County,West Hardin Middle School,Middle School,58.1,67,Needs Improvement,,58.1,1.0,59.1,,
20112012,Accountability,231008,Hardin County,Woodland Elementary School,Elementary School,53.0,32,Needs Improvement,,53.0,1.0,54.0,,
20112012,Accountability,235060,Harlan County,Black Mountain Elementary School,Elementary School,58.8,55,Needs Improvement,,58.8,1.0,59.8,,
20112012,Accountability,235060,Harlan County,Black Mountain Elementary School,Middle School,50.4,35,Needs Improvement,,50.4,1.0,51.4,,
20112012,Accountability,235110,Harlan County,Cawood Elementary School,Elementary School,45.8,11,Needs Improvement,,45.8,1.0,46.8,,
20112012,Accountability,235110,Harlan County,Cawood Elementary School,Middle School,48.3,25,Needs Improvement,,48.3,1.0,49.3,,
20112012,Accountability,235195,Harlan County,Cumberland Elementary School,Middle School,47.1,22,Needs Improvement,,47.1,1.0,48.1,,
20112012,Accountability,235195,Harlan County,Cumberland Elementary School,Elementary School,42.2,5,Needs Improvement,Focus School,42.2,1.0,43.2,,
20112012,Accountability,235290,Harlan County,Evarts Elementary School,Elementary School,48.6,18,Needs Improvement,,48.6,1.0,49.6,,
20112012,Accountability,235290,Harlan County,Evarts Elementary School,Middle School,64.6,88,Proficient,,64.6,0.5,65.1,,
20112012,Accountability,235325,Harlan County,Green Hills Elementary School,Middle School,41.7,9,Needs Improvement,,41.7,1.0,42.7,,
20112012,Accountability,235325,Harlan County,Green Hills Elementary School,Elementary School,39.8,3,Needs Improvement,,39.8,1.0,40.8,,
20112012,Accountability,235025,Harlan County,Harlan County High School,High School,46.1,13,Needs Improvement,Focus School,46.1,1.0,47.1,,
20112012,Accountability,235340,Harlan County,James A. Cawood Elementary,Elementary School,32.1,1,Needs Improvement,Focus School,32.1,1.0,33.1,,
20112012,Accountability,235340,Harlan County,James A. Cawood Elementary,Middle School,47.4,22,Needs Improvement,,47.4,1.0,48.4,,
20112012,Accountability,235540,Harlan County,Rosspoint Elementary School,Middle School,69.9,96,Distinguished,School of Distinction,69.9,0.5,70.4,,
20112012,Accountability,235540,Harlan County,Rosspoint Elementary School,Elementary School,53.4,34,Needs Improvement,,53.4,1.0,54.4,,
20112012,Accountability,235640,Harlan County,Wallins Elementary School,Middle School,52.1,40,Needs Improvement,,52.1,1.0,53.1,,
20112012,Accountability,235640,Harlan County,Wallins Elementary School,Elementary School,48.7,18,Needs Improvement,,48.7,1.0,49.7,,
20112012,Accountability,236020,Harlan Independent,Harlan Elementary School,Elementary School,61.0,63,Needs Improvement,,61.0,1.0,62.0,,
20112012,Accountability,236030,Harlan Independent,Harlan High School,Middle School,66.2,92,Distinguished,High Performing School,66.2,0.5,66.7,,
20112012,Accountability,236030,Harlan Independent,Harlan High School,High School,63.7,87,Proficient,,63.7,0.5,64.2,,
20112012,Accountability,241035,Harrison County,Eastside Elementary School,Elementary School,55.2,40,Needs Improvement,,55.2,1.0,56.2,,
20112012,Accountability,241040,Harrison County,Harrison County High School,High School,54.9,53,Needs Improvement,Focus School,54.9,1.0,55.9,,
20112012,Accountability,241043,Harrison County,Harrison County Middle School,Middle School,55.5,55,Needs Improvement,,55.5,1.0,56.5,,
20112012,Accountability,241045,Harrison County,Northside Elementary School,Elementary School,53.6,35,Needs Improvement,,53.6,1.0,54.6,,
20112012,Accountability,241038,Harrison County,Southside Elementary School,Elementary School,58.7,55,Needs Improvement,,58.7,1.0,59.7,,
20112012,Accountability,241075,Harrison County,Westside Elementary School,Elementary School,59.4,57,Needs Improvement,,59.4,1.0,60.4,,
20112012,Accountability,245010,Hart County,Bonnieville Elementary School,Elementary School,49.7,22,Needs Improvement,,49.7,1.0,50.7,,
20112012,Accountability,245010,Hart County,Bonnieville Elementary School,Middle School,62.2,83,Proficient,,62.2,0.5,62.7,,
20112012,Accountability,245030,Hart County,Cub Run Elementary School,Middle School,68.6,95,Distinguished,School of Distinction,68.6,0.5,69.1,,
20112012,Accountability,245030,Hart County,Cub Run Elementary School,Elementary School,61.9,67,Needs Improvement,,61.9,1.0,62.9,,
20112012,Accountability,245045,Hart County,Hart County High School,High School,57.8,69,Needs Improvement,Focus School,57.8,1.0,58.8,,
20112012,Accountability,245050,Hart County,Legrande Elementary School,Middle School,72.0,98,Distinguished,School of Distinction,72.0,0.5,72.5,,
20112012,Accountability,245050,Hart County,Legrande Elementary School,Elementary School,65.2,79,Proficient,,65.2,0.5,65.7,,
20112012,Accountability,245070,Hart County,Memorial Elementary School,Middle School,63.0,86,Proficient,,63.0,0.5,63.5,,
20112012,Accountability,245070,Hart County,Memorial Elementary School,Elementary School,57.0,47,Needs Improvement,,57.0,1.0,58.0,,
20112012,Accountability,245090,Hart County,Munfordville Elementary School,Elementary School,67.1,84,Proficient,,67.1,0.5,67.6,,
20112012,Accountability,245090,Hart County,Munfordville Elementary School,Middle School,59.3,71,Proficient,,59.3,0.5,59.8,,
20112012,Accountability,246010,Hazard Independent,Hazard High School,High School,59.4,75,Proficient,,59.4,0.5,59.9,,
20112012,Accountability,246045,Hazard Independent,Roy G Eversole Middle School,Middle School,58.4,68,Needs Improvement,,58.4,1.0,59.4,,
20112012,Accountability,246060,Hazard Independent,Walkertown Elementary School,Elementary School,58.7,55,Needs Improvement,,58.7,1.0,59.7,,
20112012,Accountability,251030,Henderson County,A B Chandler Elementary School,Elementary School,60.3,60,Needs Improvement,,60.3,1.0,61.3,,
20112012,Accountability,251010,Henderson County,Bend Gate Elementary School,Elementary School,54.4,37,Needs Improvement,,54.4,1.0,55.4,,
20112012,Accountability,251020,Henderson County,Cairo Elementary School,Elementary School,68.1,86,Proficient,,68.1,0.5,68.6,,
20112012,Accountability,251033,Henderson County,East Heights Elementary School,Elementary School,67.7,85,Proficient,,67.7,0.5,68.2,,
20112012,Accountability,251060,Henderson County,Henderson County High School,High School,55.2,55,Needs Improvement,,55.2,1.0,56.2,,
20112012,Accountability,251065,Henderson County,Henderson County North Middle School,Middle School,46.1,18,Needs Improvement,Focus School,46.1,1.0,47.1,,
20112012,Accountability,251150,Henderson County,Henderson County South Middle School,Middle School,54.8,53,Needs Improvement,,54.8,1.0,55.8,,
20112012,Accountability,251160,Henderson County,Jefferson Elementary School,Elementary School,52.3,30,Needs Improvement,,52.3,1.0,53.3,,
20112012,Accountability,251070,Henderson County,Niagara Elementary School,Elementary School,61.1,63,Needs Improvement,,61.1,1.0,62.1,,
20112012,Accountability,251091,Henderson County,South Heights Elementary School,Elementary School,52.8,32,Needs Improvement,,52.8,1.0,53.8,,
20112012,Accountability,251110,Henderson County,Spottsville Elementary School,Elementary School,69.4,89,Proficient,,69.4,0.5,69.9,,
20112012,Accountability,255010,Henry County,Campbellsburg Elementary School,Elementary School,50.6,25,Needs Improvement,,50.6,1.0,51.6,,
20112012,Accountability,255020,Henry County,Eastern Elementary School,Elementary School,59.4,57,Needs Improvement,,59.4,1.0,60.4,,
20112012,Accountability,255035,Henry County,Henry County High School,High School,52.6,40,Needs Improvement,Focus School,52.6,1.0,53.6,,
20112012,Accountability,255038,Henry County,Henry County Middle School,Middle School,50.2,34,Needs Improvement,,50.2,1.0,51.2,,
20112012,Accountability,255040,Henry County,New Castle Elementary School,Elementary School,57.2,48,Needs Improvement,,57.2,1.0,58.2,,
20112012,Accountability,261020,Hickman County,Hickman County Elementary School,Elementary School,57.4,49,Needs Improvement,,57.4,1.0,58.4,,
20112012,Accountability,261050,Hickman County,Hickman County High School,High School,66.5,94,Distinguished,High Performing School,66.5,0.5,67.0,,
20112012,Accountability,261050,Hickman County,Hickman County High School,Middle School,56.8,61,Needs Improvement,,56.8,1.0,57.8,,
20112012,Accountability,265140,Hopkins County,Browning Springs Middle School,Middle School,46.4,19,Needs Improvement,Focus School,46.4,1.0,47.4,,
20112012,Accountability,265330,Hopkins County,Earlington Elementary School,Elementary School,51.6,27,Needs Improvement,,51.6,1.0,52.6,,
20112012,Accountability,265090,Hopkins County,Grapevine Elementary School,Elementary School,66.3,82,Proficient,,66.3,0.5,66.8,,
20112012,Accountability,265110,Hopkins County,Hanson Elementary School,Elementary School,72.4,94,Distinguished,High Performing School,72.4,0.5,72.9,,
20112012,Accountability,265130,Hopkins County,Hopkins County Central High School,High School,56.6,62,Needs Improvement,Priority School,56.6,1.0,57.6,,
20112012,Accountability,265075,Hopkins County,James Madison Middle School,Middle School,60.9,79,Proficient,,60.9,0.5,61.4,,
20112012,Accountability,265020,Hopkins County,Jesse Stuart Elementary School,Elementary School,64.0,75,Proficient,,64.0,0.5,64.5,,
20112012,Accountability,265145,Hopkins County,Madisonville North Hopkins High School,High School,55.3,55,Needs Improvement,,55.3,1.0,56.3,,
20112012,Accountability,265200,Hopkins County,Pride Elementary School,Elementary School,49.1,20,Needs Improvement,,49.1,1.0,50.1,,
20112012,Accountability,265185,Hopkins County,South Hopkins Middle School,Middle School,54.4,51,Needs Improvement,Focus School,54.4,1.0,55.4,,
20112012,Accountability,265280,Hopkins County,Southside Elementary School,Elementary School,63.2,73,Proficient,,63.2,0.5,63.7,,
20112012,Accountability,265250,Hopkins County,West Broadway Elementary School,Elementary School,63.5,74,Proficient,,63.5,0.5,64.0,,
20112012,Accountability,265006,Hopkins County,West Hopkins School,Middle School,45.5,17,Needs Improvement,Focus School,45.5,1.0,46.5,,
20112012,Accountability,265006,Hopkins County,West Hopkins School,Elementary School,56.4,44,Needs Improvement,,56.4,1.0,57.4,,
20112012,Accountability,271020,Jackson County,Jackson County High School,High School,45.1,11,Needs Improvement,Focus School,45.1,1.0,46.1,,
20112012,Accountability,271025,Jackson County,Jackson County Middle School,Middle School,43.1,11,Needs Improvement,Focus School,43.1,1.0,44.1,,
20112012,Accountability,271180,Jackson County,McKee Elementary School,Elementary School,57.4,49,Needs Improvement,,57.4,1.0,58.4,,
20112012,Accountability,271280,Jackson County,Sand Gap Elementary School,Elementary School,57.9,51,Needs Improvement,,57.9,1.0,58.9,,
20112012,Accountability,271340,Jackson County,Tyner Elementary School,Elementary School,52.0,29,Needs Improvement,,52.0,1.0,53.0,,
20112012,Accountability,272011,Jackson Independent,Jackson City School,Elementary School,53.1,33,Needs Improvement,,53.1,1.0,54.1,,
20112012,Accountability,272011,Jackson Independent,Jackson City School,High School,66.0,93,Distinguished,High Performing School,66.0,0.5,66.5,,
20112012,Accountability,272011,Jackson Independent,Jackson City School,Middle School,64.9,90,Distinguished,High Performing School,64.9,0.5,65.4,,
20112012,Accountability,275018,Jefferson County,Atherton High School,High School,60.3,77,Proficient,,60.3,0.5,60.8,,
20112012,Accountability,275185,Jefferson County,Atkinson Academy,Elementary School,46.3,12,Needs Improvement,Focus School,46.3,1.0,47.3,,
20112012,Accountability,275127,Jefferson County,Auburndale Elementary School,Elementary School,58.2,52,Needs Improvement,,58.2,1.0,59.2,,
20112012,Accountability,275044,Jefferson County,Audubon Traditional Elem,Elementary School,72.6,95,Distinguished,School of Distinction,72.6,0.5,73.1,,
20112012,Accountability,275105,Jefferson County,Ballard High,High School,61.8,83,Proficient,Focus School,61.8,0.5,62.3,,
20112012,Accountability,275040,Jefferson County,Barret Traditional Middle,Middle School,69.4,96,Distinguished,School of Distinction,69.4,0.5,69.9,,
20112012,Accountability,275055,Jefferson County,Bates Elementary,Elementary School,56.8,46,Needs Improvement,Focus School,56.8,1.0,57.8,,
20112012,Accountability,275149,Jefferson County,Blake Elementary,Elementary School,46.4,13,Needs Improvement,,46.4,1.0,47.4,,
20112012,Accountability,275225,Jefferson County,Bloom Elementary,Elementary School,62.8,71,Proficient,,62.8,0.5,63.3,,
20112012,Accountability,275091,Jefferson County,Blue Lick Elementary,Elementary School,47.1,15,Needs Improvement,Focus School,47.1,1.0,48.1,,
20112012,Accountability,275094,Jefferson County,Bowen Elementary,Elementary School,61.8,66,Needs Improvement,,61.8,1.0,62.8,,
20112012,Accountability,275260,Jefferson County,Brandeis Elementary,Elementary School,79.8,99,Distinguished,School of Distinction,79.8,0.5,80.3,,
20112012,Accountability,275038,Jefferson County,Breckinridge/Franklin Elementary,Elementary School,52.2,30,Needs Improvement,,52.2,1.0,53.2,,
20112012,Accountability,275165,Jefferson County,Brown School,Middle School,75.9,99,Distinguished,School of Distinction,75.9,0.5,76.4,,
20112012,Accountability,275165,Jefferson County,Brown School,Elementary School,64.1,75,Proficient,,64.1,0.5,64.6,,
20112012,Accountability,275165,Jefferson County,Brown School,High School,75.7,97,Distinguished,School of Distinction,75.7,0.5,76.2,,
20112012,Accountability,275045,Jefferson County,Butler Traditional High School,High School,63.0,86,Proficient,Focus School,63.0,0.5,63.5,,
20112012,Accountability,275243,Jefferson County,Byck Elementary,Elementary School,49.4,21,Needs Improvement,Focus School,49.4,1.0,50.4,,
20112012,Accountability,275004,Jefferson County,Camp Taylor Elementary,Elementary School,44.1,8,Needs Improvement,Focus School,44.1,1.0,45.1,,
20112012,Accountability,275005,Jefferson County,Cane Run Elementary,Elementary School,46.3,12,Needs Improvement,Focus School,46.3,1.0,47.3,,
20112012,Accountability,275167,Jefferson County,Carrithers Middle School,Middle School,50.7,37,Needs Improvement,Focus School,50.7,1.0,51.7,,
20112012,Accountability,275680,Jefferson County,Carter Elementary,Elementary School,73.5,96,Distinguished,School of Distinction,73.5,0.5,74.0,,
20112012,Accountability,275179,Jefferson County,Central High School,High School,46.5,15,Needs Improvement,Focus School,46.5,1.0,47.5,,
20112012,Accountability,275102,Jefferson County,Chancey Elementary School,Elementary School,58.6,54,Needs Improvement,,58.6,1.0,59.6,,
20112012,Accountability,275046,Jefferson County,Chenoweth Elementary School,Elementary School,65.5,80,Proficient,,65.5,0.5,66.0,,
20112012,Accountability,275323,Jefferson County,Cochran Elementary,Elementary School,37.2,2,Needs Improvement,Focus School,37.2,1.0,38.2,,
20112012,Accountability,275083,Jefferson County,Cochrane Elementary,Elementary School,44.7,9,Needs Improvement,Focus School,44.7,1.0,45.7,,
20112012,Accountability,275660,Jefferson County,Coleridge-Taylor Elementary,Elementary School,54.1,36,Needs Improvement,Focus School,54.1,1.0,55.1,,
20112012,Accountability,275164,Jefferson County,Conway Middle School,Middle School,39.2,7,Needs Improvement,Focus School,39.2,1.0,40.2,,
20112012,Accountability,275060,Jefferson County,Coral Ridge Elementary,Elementary School,58.0,52,Needs Improvement,,58.0,1.0,59.0,,
20112012,Accountability,275119,Jefferson County,Crosby Middle School,Middle School,62.0,82,Proficient,Focus School,62.0,0.5,62.5,,
20112012,Accountability,275092,Jefferson County,Crums Lane Elementary,Elementary School,55.6,41,Needs Improvement,,55.6,1.0,56.6,,
20112012,Accountability,275082,Jefferson County,Dixie Elementary,Elementary School,48.8,19,Needs Improvement,Focus School,48.8,1.0,49.8,,
20112012,Accountability,275100,Jefferson County,Doss High,High School,35.8,2,Needs Improvement,Priority School,35.8,1.0,36.8,,
20112012,Accountability,275156,Jefferson County,Dunn Elementary School,Elementary School,65.5,80,Proficient,,65.5,0.5,66.0,,
20112012,Accountability,275200,Jefferson County,Dupont Manual High,High School,87.3,99,Distinguished,School of Distinction,87.3,0.5,87.8,,
20112012,Accountability,275007,Jefferson County,Eastern High,High School,61.5,81,Proficient,,61.5,0.5,62.0,,
20112012,Accountability,275131,Jefferson County,Eisenhower Elementary School,Elementary School,52.2,30,Needs Improvement,Focus School,52.2,1.0,53.2,,
20112012,Accountability,275240,Jefferson County,Engelhard Elementary,Elementary School,48.1,17,Needs Improvement,,48.1,1.0,49.1,,
20112012,Accountability,275010,Jefferson County,Fairdale Elementary School,Elementary School,56.5,45,Needs Improvement,,56.5,1.0,57.5,,
20112012,Accountability,275057,Jefferson County,Fairdale High School MCA,High School,46.0,13,Needs Improvement,Priority School,46.0,1.0,47.0,,
20112012,Accountability,275212,Jefferson County,Farmer Elementary,Elementary School,61.4,65,Needs Improvement,,61.4,1.0,62.4,,
20112012,Accountability,275049,Jefferson County,Farnsley Middle,Middle School,49.3,31,Needs Improvement,Focus School,49.3,1.0,50.3,,
20112012,Accountability,275011,Jefferson County,Fern Creek Elementary,Elementary School,47.7,16,Needs Improvement,Focus School,47.7,1.0,48.7,,
20112012,Accountability,275012,Jefferson County,Fern Creek Traditional High,High School,50.4,26,Needs Improvement,Priority School,50.4,1.0,51.4,,
20112012,Accountability,275250,Jefferson County,Field Elementary,Elementary School,46.5,13,Needs Improvement,,46.5,1.0,47.5,,
20112012,Accountability,275270,Jefferson County,Foster Traditional Academy,Elementary School,43.2,7,Needs Improvement,Focus School,43.2,1.0,44.2,,
20112012,Accountability,275290,Jefferson County,Frayser Elementary,Elementary School,45.0,10,Needs Improvement,Focus School,45.0,1.0,46.0,,
20112012,Accountability,275620,Jefferson County,Frederick Law Olmsted Academy North,Middle School,33.8,2,Needs Improvement,Priority School,33.8,1.0,34.8,,
20112012,Accountability,275730,Jefferson County,Frederick Law Olmsted Academy South,Middle School,37.5,5,Needs Improvement,Focus School,37.5,1.0,38.5,,
20112012,Accountability,275085,Jefferson County,Frost Middle,Middle School,29.3,1,Needs Improvement,Priority School,29.3,1.0,30.3,,
20112012,Accountability,275058,Jefferson County,Gilmore Lane Elementary,Elementary School,46.5,13,Needs Improvement,Focus School,46.5,1.0,47.5,,
20112012,Accountability,275061,Jefferson County,Goldsmith Elementary,Elementary School,46.1,12,Needs Improvement,Focus School,46.1,1.0,47.1,,
20112012,Accountability,275013,Jefferson County,Greathouse Shryock Traditional,Elementary School,82.5,99,Distinguished,School of Distinction,82.5,0.5,83.0,,
20112012,Accountability,275014,Jefferson County,Greenwood Elementary School,Elementary School,43.0,7,Needs Improvement,Focus School,43.0,1.0,44.0,,
20112012,Accountability,275115,Jefferson County,Gutermuth Elementary,Elementary School,40.2,4,Needs Improvement,Focus School,40.2,1.0,41.2,,
20112012,Accountability,275121,Jefferson County,Hartstern Elementary,Elementary School,58.1,52,Needs Improvement,,58.1,1.0,59.1,,
20112012,Accountability,275048,Jefferson County,Hawthorne Elementary,Elementary School,59.5,57,Needs Improvement,,59.5,1.0,60.5,,
20112012,Accountability,275300,Jefferson County,Hazelwood Elementary School,Elementary School,53.4,34,Needs Improvement,,53.4,1.0,54.4,,
20112012,Accountability,275320,Jefferson County,Highland  Middle School,Middle School,50.5,36,Needs Improvement,,50.5,1.0,51.5,,
20112012,Accountability,275095,Jefferson County,Hite Elementary School,Elementary School,62.8,71,Proficient,,62.8,0.5,63.3,,
20112012,Accountability,275076,Jefferson County,Indian Trail Elementary,Elementary School,52.1,29,Needs Improvement,Focus School,52.1,1.0,53.1,,
20112012,Accountability,275335,Jefferson County,Iroquois High,High School,34.4,1,Needs Improvement,Priority School,34.4,1.0,35.4,,
20112012,Accountability,275325,Jefferson County,Jacob Elementary,Elementary School,32.9,1,Needs Improvement,Focus School,32.9,1.0,33.9,,
20112012,Accountability,275396,Jefferson County,Jefferson County Traditional Middle,Middle School,66.0,91,Distinguished,High Performing School,66.0,0.5,66.5,,
20112012,Accountability,275166,Jefferson County,Jeffersontown Elementary,Elementary School,53.5,34,Needs Improvement,,53.5,1.0,54.5,,
20112012,Accountability,275065,Jefferson County,Jeffersontown High School,High School,44.3,10,Needs Improvement,Focus School,44.3,1.0,45.3,,
20112012,Accountability,275470,Jefferson County,Johnson Traditional Middle,Middle School,58.6,69,Needs Improvement,,58.6,1.0,59.6,,
20112012,Accountability,275106,Jefferson County,Johnsontown Road Elementary,Elementary School,54.2,36,Needs Improvement,,54.2,1.0,55.2,,
20112012,Accountability,275162,Jefferson County,Kammerer Middle,Middle School,48.9,28,Needs Improvement,Focus School,48.9,1.0,49.9,,
20112012,Accountability,275720,Jefferson County,Kennedy Elementary Montessori,Elementary School,62.2,69,Needs Improvement,Focus School,62.2,1.0,63.2,,
20112012,Accountability,275059,Jefferson County,Kenwood Elementary,Elementary School,43.2,7,Needs Improvement,Focus School,43.2,1.0,44.2,,
20112012,Accountability,275079,Jefferson County,Kerrick Elementary School,Elementary School,51.9,28,Needs Improvement,Focus School,51.9,1.0,52.9,,
20112012,Accountability,275432,Jefferson County,King Elementary,Elementary School,38.1,2,Needs Improvement,Focus School,38.1,1.0,39.1,,
20112012,Accountability,275134,Jefferson County,Klondike Elementary,Elementary School,55.2,40,Needs Improvement,,55.2,1.0,56.2,,
20112012,Accountability,275163,Jefferson County,Knight Middle School,Middle School,35.8,3,Needs Improvement,Priority School,35.8,1.0,36.8,,
20112012,Accountability,275133,Jefferson County,Lassiter Middle School,Middle School,33.4,1,Needs Improvement,Focus School,33.4,1.0,34.4,,
20112012,Accountability,275145,Jefferson County,Laukhuf Elementary,Elementary School,52.2,30,Needs Improvement,Focus School,52.2,1.0,53.2,,
20112012,Accountability,275126,Jefferson County,Layne Elementary,Elementary School,47.4,15,Needs Improvement,Focus School,47.4,1.0,48.4,,
