SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,LEVEL,FEDERAL CLASSIFICATION,READING_MATH INDICATOR RATE,READING_MATH INDICATOR RATING,SCIENCE_SOCIAL STUDIES_COMBINED WRITING INDICATOR RATE,SCIENCE_SOCIAL STUDIES_COMBINED WRITING INDICATOR RATING,GRADUATION RATE INDICATOR,GRADUATION RATING INDICATOR,REASON FOR FEDERAL CLASSIFICATION,FEEDER SCHOOL,OVERALL INDICATOR RATE,OVERALL INDICATOR RATING,ENGLISH LEARNERS PROGRESS INDICATOR RATE,ENGLISH LEARNERS PROGRESS INDICATOR RATING,QUALITY OF SCHOOL CLIMATE AND SAFETY INDICATOR RATE,QUALITY OF SCHOOL CLIMATE AND SAFETY INDICATOR RATING,POSTSECONDARY INDICATOR RATE,POSTSECONDARY INDICATOR RATING
20212022,064,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,064315260,210324000874,KEDC,903,A1,HS,TSI,52.6,2,39.2,2,89.5,2,Disability,"",55.6,2,"","",61.0,3,67.4,2
20212022,065,LEE,321,Lee County,"",---District Total---,321,"","",KVEC,904,"",ES,"",48.2,2,48.4,2,"","","","",49.4,2,"","",74.9,3,"",""
20212022,065,LEE,321,Lee County,"",---District Total---,321,"","",KVEC,904,"",HS,"",53.1,3,53.3,3,87.2,2,"","",66.9,3,"","",69.3,5,104.9,5
20212022,065,LEE,321,Lee County,"",---District Total---,321,"","",KVEC,904,"",MS,"",39.2,2,33.9,2,"","","","",37.9,2,"","",68.8,4,"",""
20212022,065,LEE,321,Lee County,060,Lee County Middle High School,321060,065321060,210327002434,KVEC,904,A1,HS,"",53.1,3,53.3,3,87.2,2,"","",66.9,3,"","",69.3,5,104.9,5
20212022,065,LEE,321,Lee County,060,Lee County Middle High School,321060,065321060,210327002434,KVEC,904,A1,MS,"",39.2,2,33.9,2,"","","","",37.9,2,"","",68.8,4,"",""
20212022,065,LEE,321,Lee County,100,Lee County Elementary School,321100,065321100,210327000216,KVEC,904,A1,ES,"",48.2,2,48.4,2,"","","","",49.4,2,"","",74.9,3,"",""
20212022,066,LESLIE,325,Leslie County,"",---District Total---,325,"","",KVEC,904,"",ES,"",58.1,3,60.1,3,"","","","",59.8,3,"","",77.4,4,"",""
20212022,066,LESLIE,325,Leslie County,"",---District Total---,325,"","",KVEC,904,"",HS,"",79.1,5,66.5,5,93.5,3,"","",78.7,5,"","",65.5,4,88.2,4
20212022,066,LESLIE,325,Leslie County,"",---District Total---,325,"","",KVEC,904,"",MS,"",63.4,3,55.5,3,"","","","",60.0,3,"","",70.9,4,"",""
20212022,066,LESLIE,325,Leslie County,280,Hayes Lewis Elementary School,325280,066325280,210333000882,KVEC,904,A1,ES,"",63.3,3,"","","","","","",64.5,3,"","",79.6,4,"",""
20212022,066,LESLIE,325,Leslie County,280,Hayes Lewis Elementary School,325280,066325280,210333000882,KVEC,904,A1,MS,"",65.0,4,"","","","","","",65.7,4,"","",73.9,4,"",""
20212022,066,LESLIE,325,Leslie County,300,Mountain View Elementary,325300,066325300,210333000883,KVEC,904,A1,ES,"",49.6,2,47.9,2,"","","","",50.0,2,"","",76.0,3,"",""
20212022,066,LESLIE,325,Leslie County,300,Mountain View Elementary,325300,066325300,210333000883,KVEC,904,A1,MS,"",57.7,3,49.3,3,"","","","",54.3,3,"","",71.4,4,"",""
20212022,066,LESLIE,325,Leslie County,350,Leslie County High School,325350,066325350,210333000885,KVEC,904,A1,HS,"",79.1,5,66.5,5,93.5,3,"","",78.7,5,"","",65.5,4,88.2,4
20212022,066,LESLIE,325,Leslie County,420,W B Muncy Elementary School,325420,066325420,210333000886,KVEC,904,A1,ES,"",85.2,5,68.5,4,"","","","",78.1,4,"","",84.6,5,"",""
20212022,066,LESLIE,325,Leslie County,420,W B Muncy Elementary School,325420,066325420,210333000886,KVEC,904,A1,MS,"",85.3,5,80.6,5,"","","","",82.5,5,"","",72.1,4,"",""
20212022,066,LESLIE,325,Leslie County,570,Stinnett Elementary School,325570,066325570,210333000887,KVEC,904,A1,ES,"",50.0,2,68.2,4,"","","","",58.7,3,"","",73.9,2,"",""
20212022,066,LESLIE,325,Leslie County,570,Stinnett Elementary School,325570,066325570,210333000887,KVEC,904,A1,MS,"",58.2,3,45.8,2,"","","","",52.7,3,"","",68.1,4,"",""
20212022,067,LETCHER,331,Letcher County,"",---District Total---,331,"","",KVEC,904,"",ES,"",50.5,2,51.4,3,"","","","",52.1,2,"","",80.3,4,"",""
20212022,067,LETCHER,331,Letcher County,"",---District Total---,331,"","",KVEC,904,"",HS,"",62.7,3,51.8,3,93.9,3,"","",67.3,4,"","",62.0,3,86.2,3
20212022,067,LETCHER,331,Letcher County,"",---District Total---,331,"","",KVEC,904,"",MS,"",52.8,2,52.5,3,"","","","",53.4,3,"","",69.6,4,"",""
20212022,067,LETCHER,331,Letcher County,050,Letcher Elementary & Middle School,331050,067331050,"",KVEC,904,A1,ES,"",35.9,2,41.7,2,"","","","",40.1,2,"","",78.5,4,"",""
20212022,067,LETCHER,331,Letcher County,050,Letcher Elementary & Middle School,331050,067331050,"",KVEC,904,A1,MS,TSI,35.4,1,35.3,2,"","",Disability,"",36.5,1,"","",62.8,2,"",""
20212022,067,LETCHER,331,Letcher County,056,Letcher County Central High School,331056,067331056,210336001998,KVEC,904,A1,HS,TSI,62.7,3,51.8,3,93.9,3,Disability,"",67.4,4,"","",62.0,3,86.7,3
20212022,067,LETCHER,331,Letcher County,210,Arlie Boggs Elementary School,331210,067331210,210336000892,KVEC,904,A1,ES,"",47.6,2,"","","","","","",49.7,2,"","",77.0,4,"",""
20212022,067,LETCHER,331,Letcher County,210,Arlie Boggs Elementary School,331210,067331210,210336000892,KVEC,904,A1,MS,"",43.6,2,"","","","","","",46.2,2,"","",75.8,5,"",""
20212022,067,LETCHER,331,Letcher County,250,Fleming Neon Middle School,331250,067331250,210336000894,KVEC,904,A1,MS,TSI,60.2,3,60.6,4,"","",Disability,"",60.8,3,"","",68.8,4,"",""
20212022,067,LETCHER,331,Letcher County,380,Cowan Elementary School,331380,067331380,210336000900,KVEC,904,A1,ES,"",59.0,3,59.7,3,"","","","",60.2,3,"","",79.4,4,"",""
20212022,067,LETCHER,331,Letcher County,380,Cowan Elementary School,331380,067331380,210336000900,KVEC,904,A1,MS,"",52.9,2,57.1,3,"","","","",55.6,3,"","",70.4,4,"",""
20212022,067,LETCHER,331,Letcher County,425,Martha Jane Potter Elementary School,331425,067331425,210336000901,KVEC,904,A1,ES,TSI,48.1,2,52.1,3,"","",Disability,"",51.1,2,"","",78.2,4,"",""
20212022,067,LETCHER,331,Letcher County,650,West Whitesburg Elementary School,331650,067331650,210336000903,KVEC,904,A1,ES,"",58.8,3,53.8,3,"","","","",57.8,3,"","",84.5,5,"",""
20212022,067,LETCHER,331,Letcher County,710,Whitesburg Middle School,331710,067331710,210336000904,KVEC,904,A1,MS,"",65.1,4,58.9,3,"","","","",62.6,4,"","",74.7,4,"",""
20212022,068,LEWIS,335,Lewis County,"",---District Total---,335,"","",KEDC,903,"",ES,"",55.7,3,58.5,3,"","","","",57.9,3,"","",79.6,4,"",""
20212022,068,LEWIS,335,Lewis County,"",---District Total---,335,"","",KEDC,903,"",HS,"",51.3,2,60.3,4,94.2,3,"","",64.0,3,"","",56.5,2,88.5,4
20212022,068,LEWIS,335,Lewis County,"",---District Total---,335,"","",KEDC,903,"",MS,"",58.6,3,56.9,3,"","","","",58.2,3,"","",69.1,4,"",""
20212022,068,LEWIS,335,Lewis County,040,Garrison Elementary School,335040,068335040,210339000906,KEDC,903,A1,ES,"",58.2,3,54.3,3,"","","","",57.5,3,"","",81.1,4,"",""
20212022,068,LEWIS,335,Lewis County,090,Laurel Elementary School,335090,068335090,210339000908,KEDC,903,A1,ES,"",73.9,4,"","","","","","",74.4,4,"","",80.8,4,"",""
20212022,068,LEWIS,335,Lewis County,095,Lewis County Central Elementary School,335095,068335095,210339000909,KEDC,903,A1,ES,TSI,54.8,3,61.4,3,"","",Disability,"",58.6,3,"","",78.5,4,"",""
20212022,068,LEWIS,335,Lewis County,100,Lewis County Middle School,335100,068335100,210339001503,KEDC,903,A1,MS,TSI,58.8,3,56.9,3,"","",Disability,"",58.2,3,"","",65.7,3,"",""
20212022,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,068335120,210339000910,KEDC,903,A1,HS,"",51.3,2,60.3,4,94.2,3,"","",64.1,3,"","",56.5,2,89.0,4
20212022,068,LEWIS,335,Lewis County,140,Tollesboro Elementary School,335140,068335140,210339000911,KEDC,903,A1,ES,"",53.7,2,54.1,3,"","","","",54.8,3,"","",76.9,3,"",""
20212022,069,LINCOLN,341,Lincoln County,"",---District Total---,341,"","",SESC,907,"",ES,"",60.6,3,61.2,3,"","","","",61.4,3,"","",74.3,3,"",""
20212022,069,LINCOLN,341,Lincoln County,"",---District Total---,341,"","",SESC,907,"",HS,"",63.6,3,53.9,3,92.2,3,"","",65.3,3,"","",60.0,3,73.4,2
20212022,069,LINCOLN,341,Lincoln County,"",---District Total---,341,"","",SESC,907,"",MS,"",47.3,2,46.8,2,"","","","",47.7,2,"","",61.3,2,"",""
20212022,069,LINCOLN,341,Lincoln County,040,Crab Orchard Elementary School,341040,069341040,210348000914,SESC,907,A1,ES,"",42.4,2,44.7,2,"","","","",44.7,2,"","",74.6,3,"",""
20212022,069,LINCOLN,341,Lincoln County,050,Highland Elementary School,341050,069341050,210348000915,SESC,907,A1,ES,"",65.2,3,54.9,3,"","","","",61.2,3,"","",73.9,2,"",""
20212022,069,LINCOLN,341,Lincoln County,065,Lincoln County Middle School,341065,069341065,210348000478,SESC,907,A1,MS,TSI,47.3,2,46.8,2,"","",Disability,"",47.7,2,"","",61.3,2,"",""
20212022,069,LINCOLN,341,Lincoln County,070,Hustonville Elementary School,341070,069341070,210348000916,SESC,907,A1,ES,"",73.7,4,71.7,4,"","","","",72.9,4,"","",75.3,3,"",""
20212022,069,LINCOLN,341,Lincoln County,095,Lincoln County High School,341095,069341095,210348000918,SESC,907,A1,HS,TSI,63.6,3,53.9,3,92.2,3,Disability,"",65.3,3,"","",60.0,3,73.4,2
20212022,069,LINCOLN,341,Lincoln County,130,Stanford Elementary School,341130,069341130,210348000920,SESC,907,A1,ES,"",63.0,3,68.0,4,"","","","",65.5,3,"","",73.4,2,"",""
20212022,069,LINCOLN,341,Lincoln County,150,Waynesburg Elementary School,341150,069341150,210348000921,SESC,907,A1,ES,"",46.0,2,48.6,2,"","","","",48.3,2,"","",73.9,2,"",""
20212022,070,LIVINGSTON,345,Livingston County,"",---District Total---,345,"","",WKEC,908,"",ES,"",56.2,3,55.2,3,"","","","",56.4,3,"","",70.4,2,"",""
20212022,070,LIVINGSTON,345,Livingston County,"",---District Total---,345,"","",WKEC,908,"",HS,"",48.1,2,53.1,3,95.9,4,"","",60.3,3,"","",61.3,3,84.0,3
20212022,070,LIVINGSTON,345,Livingston County,"",---District Total---,345,"","",WKEC,908,"",MS,"",58.3,3,53.9,3,"","","","",56.4,3,"","",63.2,2,"",""
20212022,070,LIVINGSTON,345,Livingston County,020,North Livingston Elementary School,345020,070345020,210351001133,WKEC,908,A1,ES,TSI,41.7,2,49.9,2,"","",Economically Disadvantaged,"",46.4,2,"","",72.5,2,"",""
20212022,070,LIVINGSTON,345,Livingston County,021,South Livingston Elementary School,345021,070345021,210351001999,WKEC,908,A1,ES,"",62.3,3,57.6,3,"","","","",60.6,3,"","",69.5,2,"",""
20212022,070,LIVINGSTON,345,Livingston County,050,Livingston Central High School,345050,070345050,210351000924,WKEC,908,A1,HS,"",48.1,2,53.1,3,95.9,4,"","",60.3,3,"","",61.3,3,84.0,3
20212022,070,LIVINGSTON,345,Livingston County,065,Livingston County Middle School,345065,070345065,210351001484,WKEC,908,A1,MS,"",58.3,3,53.9,3,"","","","",56.4,3,"","",63.2,2,"",""
20212022,071,LOGAN,351,Logan County,"",---District Total---,351,"","",GRREC,902,"",ES,"",53.3,2,51.8,3,"","","","",53.6,3,"","",74.8,3,"",""
20212022,071,LOGAN,351,Logan County,"",---District Total---,351,"","",GRREC,902,"",HS,"",57.1,3,45.6,2,89.7,2,"","",63.3,3,"","",64.1,4,86.7,3
20212022,071,LOGAN,351,Logan County,"",---District Total---,351,"","",GRREC,902,"",MS,"",62.8,3,54.1,3,"","","","",59.0,3,"","",69.3,4,"",""
20212022,071,LOGAN,351,Logan County,011,Adairville Elementary School,351011,071351011,210354001542,GRREC,902,A1,ES,"",46.6,2,58.0,3,"","","","",52.6,2,"","",75.1,3,"",""
20212022,071,LOGAN,351,Logan County,011,Adairville Elementary School,351011,071351011,210354001542,GRREC,902,A1,MS,"",56.5,3,43.9,2,"","","","",51.0,3,"","",67.1,3,"",""
20212022,071,LOGAN,351,Logan County,012,Auburn Elementary School,351012,071351012,210354001543,GRREC,902,A1,ES,TSI,52.0,2,51.3,3,"","",Disability,"",52.8,2,"","",76.8,3,"",""
20212022,071,LOGAN,351,Logan County,012,Auburn Elementary School,351012,071351012,210354001543,GRREC,902,A1,MS,"",67.4,4,60.4,4,"","","","",64.3,4,"","",73.6,4,"",""
20212022,071,LOGAN,351,Logan County,013,Chandlers Elementary School,351013,071351013,210354001544,GRREC,902,A1,ES,TSI,45.0,2,41.5,2,"","",Economically Disadvantaged; Disability,"",44.7,2,"","",73.2,2,"",""
20212022,071,LOGAN,351,Logan County,013,Chandlers Elementary School,351013,071351013,210354001544,GRREC,902,A1,MS,"",67.8,4,53.0,3,"","","","",60.8,3,"","",68.3,4,"",""
20212022,071,LOGAN,351,Logan County,014,Lewisburg Elementary School,351014,071351014,210354001545,GRREC,902,A1,ES,"",57.8,3,49.6,2,"","","","",55.0,3,"","",72.4,2,"",""
20212022,071,LOGAN,351,Logan County,014,Lewisburg Elementary School,351014,071351014,210354001545,GRREC,902,A1,MS,"",61.9,3,58.7,3,"","","","",60.6,3,"","",66.4,3,"",""
20212022,071,LOGAN,351,Logan County,016,Olmstead Elementary School,351016,071351016,210354001546,GRREC,902,A1,ES,"",68.5,3,65.0,3,"","","","",67.3,3,"","",75.6,3,"",""
20212022,071,LOGAN,351,Logan County,016,Olmstead Elementary School,351016,071351016,210354001546,GRREC,902,A1,MS,"",62.8,3,57.6,3,"","","","",60.6,3,"","",69.2,4,"",""
20212022,071,LOGAN,351,Logan County,140,Logan County High School,351140,071351140,210354001458,GRREC,902,A1,HS,TSI,61.6,3,50.3,3,96.5,4,Disability,"",68.4,4,"","",64.2,4,94.0,4
20212022,059,KENTON,354,Ludlow Independent,"",---District Total---,354,"","",NKCES,905,"",ES,"",55.3,3,49.3,2,"","","","",53.5,3,"","",71.7,2,"",""
20212022,059,KENTON,354,Ludlow Independent,"",---District Total---,354,"","",NKCES,905,"",HS,"",85.9,5,68.5,5,94.6,3,"","",77.8,4,"","",65.9,4,66.0,2
20212022,059,KENTON,354,Ludlow Independent,"",---District Total---,354,"","",NKCES,905,"",MS,"",57.7,3,46.6,2,"","","","",52.8,3,"","",65.1,3,"",""
20212022,059,KENTON,354,Ludlow Independent,010,Mary A. Goetz Elementary School,354010,059354010,210363000938,NKCES,905,A1,ES,"",57.7,3,49.3,2,"","","","",54.8,3,"","",72.0,2,"",""
20212022,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,A1,HS,"",85.9,5,68.5,5,94.6,3,"","",77.8,4,"","",65.9,4,66.0,2
20212022,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,NKCES,905,A1,MS,"",54.6,2,46.6,2,"","","","",51.1,3,"","",62.0,2,"",""
20212022,072,LYON,361,Lyon County,"",---District Total---,361,"","",WKEC,908,"",ES,"",67.6,3,69.6,4,"","","","",68.8,3,"","",75.0,3,"",""
20212022,072,LYON,361,Lyon County,"",---District Total---,361,"","",WKEC,908,"",HS,"",56.5,3,45.7,2,98.6,5,"","",61.2,3,"","",63.6,3,75.4,2
20212022,072,LYON,361,Lyon County,"",---District Total---,361,"","",WKEC,908,"",MS,"",69.3,4,62.0,4,"","","","",65.9,4,"","",71.6,4,"",""
20212022,072,LYON,361,Lyon County,020,Lyon County Elementary School,361020,072361020,210369000942,WKEC,908,A1,ES,"",67.6,3,69.6,4,"","","","",68.8,3,"","",75.0,3,"",""
20212022,072,LYON,361,Lyon County,023,Lyon County Middle School,361023,072361023,210369001950,WKEC,908,A1,MS,"",69.3,4,62.0,4,"","","","",65.9,4,"","",71.6,4,"",""
20212022,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,WKEC,908,A1,HS,"",56.5,3,45.7,2,98.6,5,"","",61.2,3,"","",63.6,3,75.4,2
20212022,073,MADISON,365,Madison County,"",---District Total---,365,"","",SESC,907,"",ES,"",63.8,3,66.7,3,"","","","",65.1,3,57.8,3,76.0,3,"",""
20212022,073,MADISON,365,Madison County,"",---District Total---,365,"","",SESC,907,"",HS,"",66.6,4,53.9,3,93.7,3,"","",69.0,4,"","",62.5,3,83.2,3
20212022,073,MADISON,365,Madison County,"",---District Total---,365,"","",SESC,907,"",MS,"",66.3,4,63.6,4,"","","","",63.3,4,29.0,3,67.8,3,"",""
20212022,073,MADISON,365,Madison County,007,Shannon Johnson Elementary School,365007,073365007,210372001901,SESC,907,A1,ES,"",73.1,4,74.4,4,"","","","",73.8,4,"","",77.8,4,"",""
20212022,073,MADISON,365,Madison County,008,Boonesborough Elementary,365008,073365008,210372002481,SESC,907,A1,ES,"",62.6,3,60.4,3,"","","","",62.1,3,"","",73.2,2,"",""
20212022,073,MADISON,365,Madison County,010,Clark Moores Middle School,365010,073365010,210372000944,SESC,907,A1,MS,TSI,60.4,3,54.9,3,"","",Disability,"",58.0,3,"","",64.8,3,"",""
20212022,073,MADISON,365,Madison County,015,Daniel Boone Elementary School,365015,073365015,210372000945,SESC,907,A1,ES,"",58.5,3,58.3,3,"","","","",59.1,3,"","",74.6,3,"",""
20212022,073,MADISON,365,Madison County,018,Glenn R Marshall Elementary School,365018,073365018,210372002032,SESC,907,A1,ES,"",69.5,3,72.7,4,"","","","",71.1,4,"","",74.9,3,"",""
20212022,073,MADISON,365,Madison County,020,Madison Middle School,365020,073365020,210372000250,SESC,907,A1,MS,TSI,60.0,3,54.6,3,"","",Disability,"",57.7,3,"","",65.7,3,"",""
20212022,073,MADISON,365,Madison County,021,B. Michael Caudill Middle School,365021,073365021,210372002217,SESC,907,A1,MS,TSI,74.6,5,71.0,5,"","",Disability,"",72.7,5,"","",70.2,4,"",""
20212022,073,MADISON,365,Madison County,030,Kingston Elementary School,365030,073365030,210372000946,SESC,907,A1,ES,"",63.2,3,69.5,4,"","","","",66.4,3,"","",75.8,3,"",""
20212022,073,MADISON,365,Madison County,040,Kirksville Elementary School,365040,073365040,210372000947,SESC,907,A1,ES,"",67.3,3,76.9,5,"","","","",71.7,4,"","",76.4,3,"",""
20212022,073,MADISON,365,Madison County,045,Kit Carson Elementary School,365045,073365045,210372000948,SESC,907,A1,ES,TSI,61.2,3,70.1,4,"","",Disability,"",65.6,3,"","",76.1,3,"",""
20212022,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,A1,HS,TSI,63.0,3,51.1,3,92.9,3,Disability,"",65.1,3,"","",59.9,3,76.5,3
20212022,073,MADISON,365,Madison County,100,Silver Creek Elementary School,365100,073365100,210372000950,SESC,907,A1,ES,"",59.0,3,57.8,3,"","","","",59.2,3,"","",74.6,3,"",""
20212022,073,MADISON,365,Madison County,120,Waco Elementary School,365120,073365120,210372000951,SESC,907,A1,ES,"",57.9,3,63.9,3,"","","","",61.2,3,"","",76.8,3,"",""
20212022,073,MADISON,365,Madison County,130,White Hall Elementary School,365130,073365130,210372000952,SESC,907,A1,ES,"",74.7,4,68.2,4,"","","","",72.2,4,"","",79.2,4,"",""
20212022,073,MADISON,365,Madison County,140,Foley Middle School,365140,073365140,210372000953,SESC,907,A1,MS,"",67.4,4,69.1,5,"","","","",68.2,4,"","",67.7,3,"",""
20212022,073,MADISON,365,Madison County,145,Farristown Middle School,365145,073365145,210372002311,SESC,907,A1,MS,"",76.5,5,77.4,5,"","","","",76.7,5,"","",70.9,4,"",""
20212022,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,A1,HS,"",73.9,4,58.9,4,95.3,4,"","",76.4,4,"","",67.2,4,95.6,5
20212022,074,MAGOFFIN,371,Magoffin County,"",---District Total---,371,"","",KVEC,904,"",ES,"",38.2,2,43.1,2,"","","","",41.9,2,"","",77.4,4,"",""
20212022,074,MAGOFFIN,371,Magoffin County,"",---District Total---,371,"","",KVEC,904,"",HS,"",46.2,2,40.2,2,90.9,2,"","",53.0,2,"","",64.0,4,67.5,2
20212022,074,MAGOFFIN,371,Magoffin County,"",---District Total---,371,"","",KVEC,904,"",MS,"",48.0,2,44.4,2,"","","","",47.2,2,"","",70.2,4,"",""
20212022,074,MAGOFFIN,371,Magoffin County,172,North Magoffin Elementary,371172,074371172,210375002238,KVEC,904,A1,ES,"",44.4,2,45.4,2,"","","","",46.2,2,"","",77.8,4,"",""
20212022,074,MAGOFFIN,371,Magoffin County,173,South Magoffin Elementary,371173,074371173,210375002227,KVEC,904,A1,ES,"",44.9,2,42.9,2,"","","","",45.5,2,"","",78.4,4,"",""
20212022,074,MAGOFFIN,371,Magoffin County,175,Herald Whitaker Middle School,371175,074371175,210375001618,KVEC,904,A1,MS,TSI,46.2,2,44.4,2,"","",Disability,"",46.2,2,"","",67.3,3,"",""
20212022,074,MAGOFFIN,371,Magoffin County,360,Salyersville Grade School,371360,074371360,210375000958,KVEC,904,A1,ES,"",37.8,2,41.7,2,"","","","",41.0,2,"","",75.9,3,"",""
20212022,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,A1,HS,TSI,46.2,2,40.2,2,90.9,2,Disability,"",53.0,2,"","",64.0,4,67.5,2
20212022,075,MARION,375,Marion County,"",---District Total---,375,"","",CKEC,901,"",ES,"",60.7,3,62.3,3,"","","","",61.9,3,57.7,3,78.6,4,"",""
20212022,075,MARION,375,Marion County,"",---District Total---,375,"","",CKEC,901,"",HS,"",48.5,2,40.7,2,95.7,4,"","",56.1,2,"","",65.1,4,74.8,2
20212022,075,MARION,375,Marion County,"",---District Total---,375,"","",CKEC,901,"",MS,"",49.8,2,40.9,2,"","","","",46.4,2,"","",68.0,4,"",""
20212022,075,MARION,375,Marion County,020,Calvary Elementary School,375020,075375020,210378000962,CKEC,901,A1,ES,"",76.3,4,74.4,4,"","","","",75.6,4,"","",78.1,4,"",""
20212022,075,MARION,375,Marion County,040,Glasscock Elementary School,375040,075375040,210378000963,CKEC,901,A1,ES,"",52.3,2,58.4,3,"","","","",55.9,3,"","",76.2,3,"",""
20212022,075,MARION,375,Marion County,085,Marion County Knight Academy,375085,075375085,210378002443,CKEC,901,A1,MS,"",42.2,2,43.5,2,"","","","",43.9,2,"","",67.3,3,"",""
20212022,075,MARION,375,Marion County,095,Marion County Middle School,375095,075375095,210378002454,CKEC,901,A1,MS,TSI,54.3,2,36.3,2,"","",Hispanic; English Learners plus Monitored; Disability,"",46.4,2,"","",68.4,4,"",""
20212022,075,MARION,375,Marion County,100,West Marion Elementary School,375100,075375100,210378001619,CKEC,901,A1,ES,"",74.5,4,76.7,5,"","","","",75.9,4,"","",85.4,5,"",""
20212022,075,MARION,375,Marion County,210,Lebanon Elementary School,375210,075375210,210378000967,CKEC,901,A1,ES,"",46.9,2,42.4,2,"","","","",46.2,2,"","",74.5,3,"",""
20212022,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,A1,HS,"",49.8,2,44.8,2,95.7,4,"","",59.4,3,"","",64.7,4,83.7,3
20212022,076,MARSHALL,381,Marshall County,"",---District Total---,381,"","",WKEC,908,"",ES,"",60.3,3,60.1,3,"","","","",61.0,3,"","",78.2,4,"",""
20212022,076,MARSHALL,381,Marshall County,"",---District Total---,381,"","",WKEC,908,"",HS,"",49.2,2,33.8,2,89.6,2,"","",56.9,2,"","",60.8,3,86.6,3
20212022,076,MARSHALL,381,Marshall County,"",---District Total---,381,"","",WKEC,908,"",MS,"",52.9,2,50.1,3,"","","","",52.3,3,"","",70.3,4,"",""
20212022,076,MARSHALL,381,Marshall County,010,Central Elementary School,381010,076381010,210381000272,WKEC,908,A1,ES,"",69.1,3,67.6,4,"","","","",68.8,3,"","",77.2,4,"",""
20212022,076,MARSHALL,381,Marshall County,011,Benton Elementary School,381011,076381011,210381000971,WKEC,908,A1,ES,"",67.0,3,65.7,3,"","","","",67.0,3,"","",78.9,4,"",""
20212022,076,MARSHALL,381,Marshall County,040,Calvert City Elementary School,381040,076381040,210381000973,WKEC,908,A1,ES,"",58.8,3,54.4,3,"","","","",57.6,3,"","",74.9,3,"",""
20212022,076,MARSHALL,381,Marshall County,085,Jonathan Elementary School,381085,076381085,210381000975,WKEC,908,A1,ES,"",44.0,2,41.4,2,"","","","",44.4,2,"","",78.8,4,"",""
20212022,076,MARSHALL,381,Marshall County,088,Marshall County High School,381088,076381088,210381000976,WKEC,908,A1,HS,TSI,49.7,2,34.0,2,97.7,4,Disability,"",58.4,2,"","",60.7,3,90.3,4
20212022,076,MARSHALL,381,Marshall County,090,North Marshall Middle School,381090,076381090,210381000977,WKEC,908,A1,MS,"",53.5,2,46.7,2,"","","","",51.0,3,"","",71.1,4,"",""
