SCH_YEAR,CATEGORY,SCH_CD,DIST_NAME,SCH_NAME,CONTENT_LEVEL,OVERALL_SCORE,KY_RANK,CLASSIFICATION,REWARD_RECOGNITION,BASE_YR_SCORE,AMO_GOAL,AMO_MET,PARTICIPATION_NEXT_YR,GRADUATION_RATE_GOAL
20122013,Accountability,531040,Shelby County,Martha Layne Collins High School,High School,59.7,75,Proficient/Progressing,Focus School,57.5,58.5,Yes,Yes,Yes
20122013,Accountability,531014,Shelby County,Painted Stone Elementary,Elementary School,60.3,60,Needs Improvement,,63.0,63.5,No,Yes,N/A
20122013,Accountability,531110,Shelby County,Shelby County East Middle School,Middle School,53.2,46,Needs Improvement/Progressing,,51.5,52.5,Yes,Yes,N/A
20122013,Accountability,531090,Shelby County,Shelby County High School,High School,57.2,64,Needs Improvement/Progressing,Focus School,54.7,55.7,Yes,Yes,Yes
20122013,Accountability,531080,Shelby County,Shelby County West Middle School,Middle School,60.7,78,Proficient/Progressing,,58.8,59.3,Yes,Yes,N/A
20122013,Accountability,531100,Shelby County,Simpsonville Elementary,Elementary School,61.9,67,Needs Improvement,,64.2,64.7,No,Yes,N/A
20122013,Accountability,531015,Shelby County,Southside Elementary School,Elementary School,62.9,71,Proficient/Progressing,Focus School/High Progress School,46.6,47.6,Yes,Yes,N/A
20122013,Accountability,531130,Shelby County,Wright Elementary,Elementary School,64.3,76,Proficient/Progressing,,62.9,63.4,Yes,Yes,N/A
20122013,Accountability,533012,Silver Grove Independent,Silver Grove School,High School,52.0,36,Needs Improvement,,43.9,44.9,Yes,Yes,No
20122013,Accountability,533012,Silver Grove Independent,Silver Grove School,Middle School,44.0,13,Needs Improvement/Progressing,Focus School/High Progress School,32.9,33.9,Yes,Yes,N/A
20122013,Accountability,533012,Silver Grove Independent,Silver Grove School,Elementary School,35.0,1,Needs Improvement,Focus School,38.2,39.2,No,Yes,N/A
20122013,Accountability,535040,Simpson County,Franklin-Simpson High School,High School,71.8,97,Distinguished,Priority School,53.7,54.7,Yes,Yes,No
20122013,Accountability,535030,Simpson County,Franklin-Simpson Middle School,Middle School,60.4,77,Proficient/Progressing,Focus School,52.8,53.8,Yes,Yes,N/A
20122013,Accountability,535045,Simpson County,Lincoln Elementary School,Elementary School,52.9,32,Needs Improvement,,54.7,55.7,No,Yes,N/A
20122013,Accountability,535100,Simpson County,Simpson Elementary School,Elementary School,50.3,23,Needs Improvement,,56.7,57.7,No,Yes,N/A
20122013,Accountability,536050,Somerset Independent,Hopkins Elementary School,Elementary School,58.6,54,Needs Improvement/Progressing,,56.6,57.6,Yes,Yes,N/A
20122013,Accountability,536090,Somerset Independent,Meece Middle School,Middle School,60.6,78,Proficient,,60.3,60.8,No,Yes,N/A
20122013,Accountability,536070,Somerset Independent,Somerset High School,High School,65.1,90,Distinguished,,64.1,64.6,Yes,Yes,No
20122013,Accountability,537010,Southgate Independent,Southgate Public School,Middle School,60.7,78,Proficient/Progressing,,58.7,59.2,Yes,Yes,N/A
20122013,Accountability,537010,Southgate Independent,Southgate Public School,Elementary School,64.4,77,Proficient/Progressing,High Progress School,44.0,45.0,Yes,Yes,N/A
20122013,Accountability,541040,Spencer County,Spencer County Elementary School,Elementary School,62.5,70,Proficient,,69.8,70.3,No,Yes,N/A
20122013,Accountability,541050,Spencer County,Spencer County High School,High School,53.7,45,Needs Improvement,,52.5,53.5,Yes,Yes,No
20122013,Accountability,541041,Spencer County,Spencer County Middle School,Middle School,50.6,37,Needs Improvement,,56.3,57.3,No,Yes,N/A
20122013,Accountability,541044,Spencer County,Taylorsville Elementary School,Elementary School,62.8,71,Proficient,,63.1,63.6,No,Yes,N/A
20122013,Accountability,545020,Taylor County,Taylor County Elementary School,Elementary School,57.4,49,Needs Improvement,,57.8,58.8,No,Yes,N/A
20122013,Accountability,545030,Taylor County,Taylor County High School,High School,62.3,84,Proficient/Progressing,Focus School,57.2,58.2,Yes,Yes,Yes
20122013,Accountability,545040,Taylor County,Taylor County Middle School,Middle School,59.6,73,Proficient,,60.5,61.0,No,Yes,N/A
20122013,Accountability,551005,Todd County,North Todd Elementary School,Elementary School,59.4,57,Needs Improvement/Progressing,,58.2,59.2,Yes,Yes,N/A
20122013,Accountability,551015,Todd County,South Todd Elementary School,Elementary School,62.4,69,Needs Improvement,,65.4,65.9,No,Yes,N/A
20122013,Accountability,551095,Todd County,Todd County Central High School,High School,65.3,91,Distinguished,Focus School,51.1,52.1,Yes,Yes,No
20122013,Accountability,551080,Todd County,Todd County Middle School,Middle School,50.0,33,Needs Improvement,Focus School,53.3,54.3,No,Yes,N/A
20122013,Accountability,555070,Trigg County,Trigg County High School,High School,62.8,86,Proficient,,57.7,58.7,Yes,Yes,No
20122013,Accountability,555014,Trigg County,Trigg County Intermediate School,Elementary School,62.9,71,Proficient,,62.8,63.3,No,Yes,N/A
20122013,Accountability,555050,Trigg County,Trigg County Middle School,Middle School,54.3,50,Needs Improvement,Focus School,53.9,54.9,No,Yes,N/A
20122013,Accountability,561010,Trimble County,Bedford Elementary School,Elementary School,50.9,25,Needs Improvement/Progressing,,49.3,50.3,Yes,Yes,N/A
20122013,Accountability,561020,Trimble County,Milton Elementary School,Elementary School,54.9,39,Needs Improvement,,64.6,65.1,No,Yes,N/A
20122013,Accountability,561030,Trimble County,Trimble County High School,High School,61.9,84,Proficient,Priority School,48.7,49.7,Yes,Yes,No
20122013,Accountability,561015,Trimble County,Trimble County Middle School,Middle School,51.0,38,Needs Improvement/Progressing,Focus School,46.0,47.0,Yes,Yes,N/A
20122013,Accountability,565020,Union County,Morganfield Elementary School,Elementary School,60.2,60,Needs Improvement/Progressing,High Progress School,50.4,51.4,Yes,Yes,N/A
20122013,Accountability,565050,Union County,Sturgis Elementary School,Elementary School,58.4,54,Needs Improvement/Progressing,,55.1,56.1,Yes,Yes,N/A
20122013,Accountability,565065,Union County,Union County High School,High School,55.2,55,Needs Improvement,Focus School,50.0,51.0,Yes,Yes,No
20122013,Accountability,565055,Union County,Union County Middle School,Middle School,53.8,48,Needs Improvement/Progressing,Focus School,48.6,49.6,Yes,Yes,N/A
20122013,Accountability,565070,Union County,Uniontown Elementary School,Elementary School,57.2,48,Needs Improvement,,57.7,58.7,No,Yes,N/A
20122013,Accountability,567010,Walton-Verona Independent,Walton-Verona Elementary School,Elementary School,66.0,81,Proficient/Progressing,,63.8,64.3,Yes,Yes,N/A
20122013,Accountability,567020,Walton-Verona Independent,Walton-Verona High School,High School,78.9,99,Distinguished/Progressing,School of Distinction,77.0,77.5,Yes,Yes,Yes
20122013,Accountability,567015,Walton-Verona Independent,Walton-Verona Middle School,Middle School,61.3,80,Proficient/Progressing,,60.0,60.5,Yes,Yes,N/A
20122013,Accountability,571010,Warren County,Alvaton Elementary,Elementary School,58.3,53,Needs Improvement,,61.2,62.2,No,Yes,N/A
20122013,Accountability,571015,Warren County,Briarwood Elementary School,Elementary School,65.0,79,Proficient/Progressing,Focus School,64.1,64.6,Yes,Yes,N/A
20122013,Accountability,571040,Warren County,Bristow Elementary,Elementary School,48.0,17,Needs Improvement,,55.9,56.9,No,Yes,N/A
20122013,Accountability,571070,Warren County,Cumberland Trace Elementary,Elementary School,63.7,75,Proficient,,69.3,69.8,No,Yes,N/A
20122013,Accountability,571075,Warren County,Drakes Creek Middle School,Middle School,59.4,72,Proficient,Focus School,60.2,60.7,No,Yes,N/A
20122013,Accountability,571230,Warren County,Greenwood High School,High School,67.5,94,Distinguished/Progressing,Focus School,65.2,65.7,Yes,Yes,Yes
20122013,Accountability,571175,Warren County,Henry F. Moss Middle School,Middle School,44.7,14,Needs Improvement,Focus School,49.9,50.9,No,Yes,N/A
20122013,Accountability,571030,Warren County,Jody Richards Elementary,Elementary School,66.6,83,Proficient/Progressing,,,,,Yes,N/A
20122013,Accountability,571080,Warren County,Lost River Elementary,Elementary School,59.7,58,Needs Improvement/Progressing,Focus School,54.7,55.7,Yes,Yes,N/A
20122013,Accountability,571110,Warren County,North Warren Elementary,Elementary School,63.9,75,Proficient/Progressing,,56.7,57.7,Yes,Yes,N/A
20122013,Accountability,571130,Warren County,Oakland Elementary,Elementary School,47.0,14,Needs Improvement,,51.0,52.0,No,Yes,N/A
20122013,Accountability,571018,Warren County,Plano Elementary,Elementary School,61.7,66,Needs Improvement,,61.2,62.2,No,Yes,N/A
20122013,Accountability,571140,Warren County,Rich Pond Elementary,Elementary School,59.8,58,Needs Improvement/Progressing,,,,,Yes,N/A
20122013,Accountability,571150,Warren County,Richardsville Elementary,Elementary School,51.9,28,Needs Improvement,,51.1,52.1,No,Yes,N/A
20122013,Accountability,571170,Warren County,Rockfield Elementary,Elementary School,64.1,75,Proficient/Progressing,,59.7,60.7,Yes,Yes,N/A
20122013,Accountability,571003,Warren County,South Warren High School,High School,69.7,97,Distinguished/Progressing,School of Distinction,68.1,68.6,Yes,Yes,Yes
20122013,Accountability,571002,Warren County,South Warren Middle School,Middle School,66.7,92,Distinguished/Progressing,High Performing School,63.0,63.5,Yes,Yes,N/A
20122013,Accountability,571210,Warren County,Warren Central High School,High School,53.6,43,Needs Improvement,,50.9,51.9,Yes,Yes,No
20122013,Accountability,571220,Warren County,Warren East High School,High School,58.0,71,Proficient/Progressing,Focus School,52.1,53.1,Yes,Yes,Yes
20122013,Accountability,571205,Warren County,Warren East Middle School,Middle School,60.4,77,Proficient,,61.3,61.8,No,Yes,N/A
20122013,Accountability,571200,Warren County,Warren Elementary,Elementary School,44.1,8,Needs Improvement,Focus School,43.4,44.4,No,Yes,N/A
20122013,Accountability,571100,Warren County,William H. Natcher Elementary,Elementary School,56.7,46,Needs Improvement,,64.3,64.8,No,Yes,N/A
20122013,Accountability,575031,Washington County,North Washington Elementary School,Middle School,66.1,91,Distinguished/Progressing,High Performing School,61.3,61.8,Yes,Yes,N/A
20122013,Accountability,575031,Washington County,North Washington Elementary School,Elementary School,57.1,48,Needs Improvement/Progressing,,50.5,51.5,Yes,Yes,N/A
20122013,Accountability,575080,Washington County,Washington County Elementary School,Elementary School,60.4,60,Needs Improvement/Progressing,,54.8,55.8,Yes,Yes,N/A
20122013,Accountability,575074,Washington County,Washington County High School,High School,62.0,84,Proficient/Progressing,Focus School/High Progress School,48.9,49.9,Yes,Yes,Yes
20122013,Accountability,575034,Washington County,Washington County Middle School,Middle School,54.8,53,Needs Improvement/Progressing,Focus School,45.5,46.5,Yes,Yes,N/A
20122013,Accountability,581437,Wayne County,Bell Elementary School,Elementary School,56.2,43,Needs Improvement/Progressing,,52.6,53.6,Yes,Yes,N/A
20122013,Accountability,581200,Wayne County,Wayne County High School,High School,69.5,96,Distinguished,,58.0,58.5,Yes,Yes,No
20122013,Accountability,581051,Wayne County,Wayne County Middle School,Middle School,56.1,57,Needs Improvement/Progressing,,52.3,53.3,Yes,Yes,N/A
20122013,Accountability,585020,Webster County,Clay Elementary School,Middle School,70.1,97,Distinguished/Progressing,School of Distinction,62.5,63.0,Yes,Yes,N/A
20122013,Accountability,585020,Webster County,Clay Elementary School,Elementary School,52.1,29,Needs Improvement,,59.0,60.0,No,Yes,N/A
20122013,Accountability,585050,Webster County,Dixon Elementary School,Middle School,56.2,58,Needs Improvement/Progressing,,49.6,50.6,Yes,Yes,N/A
20122013,Accountability,585050,Webster County,Dixon Elementary School,Elementary School,47.3,15,Needs Improvement,,56.5,57.5,No,Yes,N/A
20122013,Accountability,585060,Webster County,Providence Elementary School,Middle School,46.5,19,Needs Improvement,,49.6,50.6,No,Yes,N/A
20122013,Accountability,585060,Webster County,Providence Elementary School,Elementary School,45.5,10,Needs Improvement,,50.7,51.7,No,Yes,N/A
20122013,Accountability,585090,Webster County,Sebree Elementary School,Middle School,49.7,32,Needs Improvement/Progressing,,48.3,49.3,Yes,Yes,N/A
20122013,Accountability,585090,Webster County,Sebree Elementary School,Elementary School,58.2,52,Needs Improvement/Progressing,Focus School,56.0,57.0,Yes,Yes,N/A
20122013,Accountability,585130,Webster County,Webster County High School,High School,55.0,54,Needs Improvement,,54.9,55.9,No,Yes,No
20122013,Accountability,586010,West Point Independent,West Point Elementary School,Elementary School,52.3,30,Needs Improvement,,66.2,66.7,No,Yes,N/A
20122013,Accountability,586010,West Point Independent,West Point Elementary School,Middle School,51.3,38,Needs Improvement,,60.7,61.2,No,Yes,N/A
20122013,Accountability,591060,Whitley County,Boston Elementary School,Elementary School,56.9,47,Needs Improvement/Progressing,,50.0,51.0,Yes,Yes,N/A
20122013,Accountability,591290,Whitley County,Oak Grove Elementary School,Elementary School,59.8,58,Needs Improvement,,62.1,63.1,No,Yes,N/A
20122013,Accountability,591320,Whitley County,Pleasant View Elementary School,Elementary School,57.0,47,Needs Improvement,,58.0,59.0,No,Yes,N/A
20122013,Accountability,591061,Whitley County,Whitley Central Intermediate School,Elementary School,69.5,89,Proficient/Progressing,,65.1,65.6,Yes,Yes,N/A
20122013,Accountability,591062,Whitley County,Whitley County East Elementary School,Elementary School,70.2,90,Distinguished,,72.1,72.6,No,Yes,N/A
20122013,Accountability,591430,Whitley County,Whitley County High School,High School,64.7,90,Distinguished/Progressing,High Performing School/High Progress School,51.6,52.6,Yes,Yes,Yes
20122013,Accountability,591435,Whitley County,Whitley County Middle School,Middle School,58.1,67,Needs Improvement/Progressing,,54.7,55.7,Yes,Yes,N/A
20122013,Accountability,591350,Whitley County,Whitley County North Elementary School,Elementary School,56.6,45,Needs Improvement,,58.4,59.4,No,Yes,N/A
20122013,Accountability,592012,Williamsburg Independent,Williamsburg City School,Middle School,56.1,57,Needs Improvement,,59.7,60.2,No,Yes,N/A
20122013,Accountability,592012,Williamsburg Independent,Williamsburg City School,Elementary School,61.9,67,Needs Improvement,,62.2,63.2,No,Yes,N/A
20122013,Accountability,592012,Williamsburg Independent,Williamsburg City School,High School,62.4,84,Proficient,,55.5,56.5,Yes,Yes,No
20122013,Accountability,593010,Williamstown Independent,Williamstown Elementary,Elementary School,65.3,80,Proficient/Progressing,,57.1,58.1,Yes,Yes,N/A
20122013,Accountability,593020,Williamstown Independent,Williamstown Jr. High,Middle School,50.1,33,Needs Improvement,Focus School,52.6,53.6,No,Yes,N/A
20122013,Accountability,593030,Williamstown Independent,Williamstown Sr. High,High School,68.1,95,Distinguished/Progressing,School of Distinction,66.6,67.1,Yes,Yes,N/A
20122013,Accountability,595310,Wolfe County,Campton Elementary School,Elementary School,60.7,62,Needs Improvement/Progressing,High Progress School,43.8,44.8,Yes,Yes,N/A
20122013,Accountability,595205,Wolfe County,Red River Valley Elementary School,Elementary School,43.0,7,Needs Improvement,,56.7,57.7,No,Yes,N/A
20122013,Accountability,595220,Wolfe County,Rogers Elementary School,Elementary School,58.5,54,Needs Improvement,,63.7,64.2,No,Yes,N/A
20122013,Accountability,595320,Wolfe County,Wolfe County High School,High School,61.3,81,Proficient,,57.5,58.5,Yes,Yes,No
20122013,Accountability,595315,Wolfe County,Wolfe County Middle School,Middle School,58.5,69,Needs Improvement/Progressing,,53.0,54.0,Yes,Yes,N/A
20122013,Accountability,601090,Woodford County,Huntertown Elementary School,Elementary School,60.4,60,Needs Improvement,,65.0,65.5,No,Yes,N/A
20122013,Accountability,601120,Woodford County,Northside Elementary School,Elementary School,63.1,73,Proficient,,64.0,64.5,No,Yes,N/A
