End Year,End Year Code,District Code,District,School Code,School,Level,Level Code,Reported Spending per student,Student Count,Educator Count,Years of experience,Teacher salary based on experience,District teacher salary average,Money Difference per school,Money Difference per student,Estimated Spending per student
2019,7,145,Daviess County,145007,East View Elementary School,ES,0,11366,497,31,11,50361,53690,-103199,-208,11158
2019,7,145,Daviess County,145008,F T Burns Middle School,MS,1,11265,856,53,12,51619,53690,-109763,-128,11137
2019,7,145,Daviess County,145010,Daviess County High School,HS,2,11537,1615,96,15,56626,53690,281856,175,11712
2019,7,145,Daviess County,145011,Southern Oaks Elementary School,ES,0,11554,419,24,11,50361,53690,-79896,-191,11363
2019,7,145,Daviess County,145020,Daviess County Middle School,MS,1,11204,834,53,14,53831,53690,7473,9,11213
2019,7,145,Daviess County,145025,Highland Elementary School,ES,0,11578,510,29,16,58213,53690,131167,257,11835
2019,7,145,Daviess County,145040,Deer Park Elementary School,ES,0,11533,531,31,16,58213,53690,140213,264,11797
2019,7,145,Daviess County,145070,Sorgho Elementary School,ES,0,13963,406,24,11,50361,53690,-79896,-197,13766
2019,7,145,Daviess County,145085,Audubon Elementary School,ES,0,12092,420,27,12,51619,53690,-55917,-133,11959
2019,7,145,Daviess County,145095,Tamarack Elementary School,ES,0,13156,449,28,15,56626,53690,82208,183,13339
2019,7,145,Daviess County,145130,West Louisville Elementary School,ES,0,12443,334,22,12,51619,53690,-45562,-136,12307
2019,7,145,Daviess County,145140,Whitesville Elementary School,ES,0,13052,313,18,12,51619,53690,-37278,-119,12933
2019,7,145,Daviess County,145145,F T Burns Elementary School,ES,0,11458,479,29,9,47795,53690,-170955,-357,11101
2019,7,145,Daviess County,145150,Country Heights Elementary School,ES,0,11665,452,26,9,47795,53690,-153270,-339,11326
2019,7,145,Daviess County,145155,College View Middle School,MS,1,11050,884,55,13,52692,53690,-54890,-62,10988
2019,7,146,Dawson Springs Independent,146017,Dawson Springs Elementary,ES,0,12404,314,15,10,46654,45545,16635,53,12457
2019,7,146,Dawson Springs Independent,146018,Dawson Springs Jr/Sr High School,HS,2,11771,299,23,12,47108,45545,35949,120,11891
2019,7,146,Dawson Springs Independent,146018,Dawson Springs Jr/Sr High School,MS,1,11771,299,23,12,47108,45545,35949,120,11891
2019,7,147,Dayton Independent,147010,Dayton High School,MS,1,16328,360,27,8,46026,47783,-47439,-132,16196
2019,7,147,Dayton Independent,147010,Dayton High School,HS,2,16328,360,27,8,46026,47783,-47439,-132,16196
2019,7,147,Dayton Independent,147030,Lincoln Elementary School,ES,0,12861,508,28,13,53717,47783,166152,327,13188
2019,7,149,East Bernstadt Independent,149010,East Bernstadt Elementary School,ES,0,13185,441,26,14,51666,51030,16536,37,13222
2019,7,149,East Bernstadt Independent,149010,East Bernstadt Elementary School,MS,1,13185,441,26,14,51666,51030,16536,37,13222
2019,7,151,Edmonson County,151020,South Edmonson Elementary School,ES,0,16146,425,24,12,49582,49051,12744,30,16176
2019,7,151,Edmonson County,151022,Edmonson County 5/6 Center,ES,0,11183,277,18,13,49798,49051,13446,49,11232
2019,7,151,Edmonson County,151022,Edmonson County 5/6 Center,MS,1,11183,277,18,13,49798,49051,13446,49,11232
2019,7,151,Edmonson County,151050,Edmonson County Middle School,MS,1,9815,310,19,11,49347,49051,5624,18,9833
2019,7,151,Edmonson County,151060,Edmonson County High School,HS,2,11405,552,34,14,50030,49051,33286,60,11465
2019,7,151,Edmonson County,151080,Kyrock Elementary School,ES,0,13326,274,18,14,50030,49051,17622,64,13390
2019,7,152,Elizabethtown Independent,152010,Elizabethtown High School,HS,2,11149,744,50,15,56101,54980,56050,75,11224
2019,7,152,Elizabethtown Independent,152015,Helmwood Heights Elementary School,ES,0,11403,403,28,13,54008,54980,-27216,-68,11335
2019,7,152,Elizabethtown Independent,152020,Morningside Elementary School,ES,0,11288,445,30,14,54648,54980,-9960,-22,11266
2019,7,152,Elizabethtown Independent,152025,Panther Academy,ES,0,16603,151,14,12,53360,54980,-22680,-150,16453
2019,7,152,Elizabethtown Independent,152035,Talton K Stone Middle School,MS,1,9436,568,39,13,54008,54980,-37908,-67,9369
2019,7,155,Elliott County,155140,Isonville Elementary School,ES,0,15462,94,6,14,45600,44985,3690,39,15501
2019,7,155,Elliott County,155160,Lakeside Elementary School,ES,0,12294,191,10,12,45500,44985,5150,27,12321
2019,7,155,Elliott County,155270,Elliott County Intermediate School,ES,0,13638,252,15,12,45500,44985,7725,31,13669
2019,7,155,Elliott County,155280,Elliott County High School,HS,2,11515,482,35,13,45550,44985,19775,41,11556
2019,7,155,Elliott County,155280,Elliott County High School,MS,1,11515,482,35,13,45550,44985,19775,41,11556
2019,7,156,Eminence Independent,156010,Eminence High School,HS,2,14048,411,43,10,47266,44869,103071,251,14299
2019,7,156,Eminence Independent,156010,Eminence High School,MS,1,14048,411,43,10,47266,44869,103071,251,14299
2019,7,156,Eminence Independent,156020,Eminence Elementary School,ES,0,12743,382,23,9,43602,44869,-29141,-76,12667
2019,7,157,Erlanger-Elsmere Independent,157003,Lindeman Elementary School,ES,0,12113,330,18,13,51416,47753,65934,200,12313
2019,7,157,Erlanger-Elsmere Independent,157005,Arnett Elementary School,ES,0,13533,269,19,6,46535,47753,-23142,-86,13447
2019,7,157,Erlanger-Elsmere Independent,157010,Howell Elementary School,ES,0,11552,315,18,7,47260,47753,-8874,-28,11524
2019,7,157,Erlanger-Elsmere Independent,157030,Lloyd High School,HS,2,12050,610,47,12,50796,47753,143021,234,12284
2019,7,157,Erlanger-Elsmere Independent,157050,Miles Elementary School,ES,0,13555,267,15,12,50796,47753,45645,171,13726
2019,7,157,Erlanger-Elsmere Independent,157060,Tichenor Middle School,MS,1,11664,520,42,9,48718,47753,40530,78,11742
2019,7,161,Estill County,161011,Estill Springs Elementary,ES,0,13264,452,23,15,53151,50111,69920,155,13419
2019,7,161,Estill County,161085,Estill County Middle School,MS,1,12510,518,34,11,51582,50111,50014,97,12607
2019,7,161,Estill County,161090,Estill County High School,HS,2,17367,678,41,13,52432,50111,95161,140,17507
2019,7,161,Estill County,161280,West Irvine Intermediate,ES,0,11847,542,26,12,52004,50111,49218,91,11938
2019,7,162,Fairview Independent,162011,Fairview Elementary School,ES,0,11591,301,23,11,49332,46529,64469,214,11805
2019,7,162,Fairview Independent,162020,Fairview High School,HS,2,12166,411,31,10,48727,46529,68138,166,12332
2019,7,162,Fairview Independent,162020,Fairview High School,MS,1,12166,411,31,10,48727,46529,68138,166,12332
2019,7,165,Fayette County,165005,Arlington Elementary School,ES,0,21537,294,26,9,54648,60235,-145262,-494,21043
2019,7,165,Fayette County,165007,Ashland Elementary School,ES,0,17131,312,21,14,61719,60235,31164,100,17231
2019,7,165,Fayette County,165012,Veterans Park Elementary School,ES,0,13745,796,43,13,60719,60235,20812,26,13771
2019,7,165,Fayette County,165015,Beaumont Middle School,MS,1,13697,1047,65,14,61719,60235,96460,92,13789
2019,7,165,Fayette County,165018,Scapa At Bluegrass,ES,0,18408,276,30,13,60719,60235,14520,53,18461
2019,7,165,Fayette County,165018,Scapa At Bluegrass,MS,1,18408,276,30,13,60719,60235,14520,53,18461
2019,7,165,Fayette County,165025,Crawford Middle School,MS,1,15946,662,52,11,58797,60235,-74776,-113,15833
2019,7,165,Fayette County,165030,Bryan Station Middle School,MS,1,15557,746,56,13,60719,60235,27104,36,15593
2019,7,165,Fayette County,165032,Cassidy Elementary School,ES,0,14078,725,38,11,58797,60235,-54644,-75,14003
2019,7,165,Fayette County,165034,Edythe Jones Hayes Middle School,MS,1,13580,1099,76,12,59722,60235,-38988,-35,13545
2019,7,165,Fayette County,165035,Deep Springs Elementary School,ES,0,16086,504,31,7,52695,60235,-233740,-464,15622
2019,7,165,Fayette County,165036,Dixie Elementary Magnet School,ES,0,15613,541,30,11,58797,60235,-43140,-80,15533
2019,7,165,Fayette County,165037,Garden Springs Elementary School,ES,0,17188,454,28,13,60719,60235,13552,30,17218
2019,7,165,Fayette County,165038,Harrison Elementary School,ES,0,20827,271,17,10,57927,60235,-39236,-145,20682
2019,7,165,Fayette County,165039,Henry Clay High School,HS,2,13194,2141,128,13,60719,60235,61952,29,13223
2019,7,165,Fayette County,165045,Athens-Chilesburg Elementary,ES,0,13806,786,43,12,59722,60235,-22059,-28,13778
2019,7,165,Fayette County,165052,Rosa Parks Elementary School,ES,0,14407,714,33,15,64801,60235,150678,211,14618
2019,7,165,Fayette County,165055,Booker T Washington Elementary School,ES,0,19201,276,23,7,52695,60235,-173420,-628,18573
2019,7,165,Fayette County,165056,William Wells Brown Elementary,ES,0,19842,307,22,10,57927,60235,-50776,-165,19677
2019,7,165,Fayette County,165057,Liberty Elementary,ES,0,14376,721,35,14,61719,60235,51940,72,14448
2019,7,165,Fayette County,165058,Sandersville Elementary,ES,0,14731,572,33,12,59722,60235,-16929,-30,14701
2019,7,165,Fayette County,165059,Wellington Elementary,ES,0,14248,723,37,9,54648,60235,-206719,-286,13962
2019,7,165,Fayette County,165060,Lafayette High School,HS,2,13103,2188,143,12,59722,60235,-73359,-34,13069
2019,7,165,Fayette County,165062,Lansdowne Elementary School,ES,0,15601,605,29,12,59722,60235,-14877,-25,15576
2019,7,165,Fayette County,165065,Leestown Middle School,MS,1,15026,853,62,11,58797,60235,-89156,-105,14921
2019,7,165,Fayette County,165067,Lexington Trad Magnet School,MS,1,16552,508,40,12,59722,60235,-20520,-40,16512
2019,7,165,Fayette County,165072,Madeline M Breckinridge Elem School,ES,0,16325,567,37,7,52695,60235,-278980,-492,15833
2019,7,165,Fayette County,165074,Maxwell Spanish Immersion Elem School,ES,0,14013,535,28,13,60719,60235,13552,25,14038
2019,7,165,Fayette County,165076,Morton Middle School,MS,1,14665,725,54,13,60719,60235,26136,36,14701
2019,7,165,Fayette County,165077,Northern Elementary School,ES,0,17304,488,32,10,57927,60235,-73856,-151,17153
2019,7,165,Fayette County,165080,Picadome Elementary School,ES,0,16166,478,32,12,59722,60235,-16416,-34,16132
2019,7,165,Fayette County,165081,Southern Elementary School,ES,0,15873,525,29,12,59722,60235,-14877,-28,15845
2019,7,165,Fayette County,165082,Squires Elementary School,ES,0,15936,529,30,14,61719,60235,44520,84,16020
2019,7,165,Fayette County,165085,Stonewall Elementary School,ES,0,14057,709,38,12,59722,60235,-19494,-27,14030
2019,7,165,Fayette County,165090,Russell Cave Elementary School,ES,0,19810,248,20,6,51835,60235,-168000,-677,19133
2019,7,165,Fayette County,165095,Tates Creek Elementary School,ES,0,16312,625,37,11,58797,60235,-53206,-85,16227
2019,7,165,Fayette County,165098,Coventry Oak Elementary,ES,0,14845,563,31,7,52695,60235,-233740,-415,14430
2019,7,165,Fayette County,165099,Garrett Morgan Elementary,ES,0,13296,742,31,8,53671,60235,-203484,-274,13022
2019,7,165,Fayette County,165100,Tates Creek Middle School,MS,1,15503,839,67,12,59722,60235,-34371,-41,15462
2019,7,165,Fayette County,165105,Tates Creek High School,HS,2,13564,1784,114,10,57927,60235,-263112,-147,13417
2019,7,165,Fayette County,165120,Clays Mill Elementary School,ES,0,15952,594,35,15,64801,60235,159810,269,16221
2019,7,165,Fayette County,165125,Frederick Douglass High School,HS,2,15214,965,70,9,54648,60235,-391090,-405,14809
2019,7,165,Fayette County,165140,Yates Elementary School,ES,0,19339,347,25,9,54648,60235,-139675,-403,18936
2019,7,165,Fayette County,165150,Glendover Elementary School,ES,0,15583,580,36,14,61719,60235,53424,92,15675
2019,7,165,Fayette County,165160,Meadowthorpe Elementary School,ES,0,16214,467,31,12,59722,60235,-15903,-34,16180
2019,7,165,Fayette County,165170,Bryan Station High School,HS,2,15369,1448,108,11,58797,60235,-155304,-107,15262
2019,7,165,Fayette County,165180,Mary Todd Elementary School,ES,0,17240,464,29,12,59722,60235,-14877,-32,17208
2019,7,165,Fayette County,165190,James Lane Allen Elementary School,ES,0,18673,436,33,14,61719,60235,48972,112,18785
2019,7,165,Fayette County,165200,Paul Laurence Dunbar High School,HS,2,13284,1977,118,14,61719,60235,175112,89,13373
2019,7,165,Fayette County,165225,Jessie M Clark Middle School,MS,1,13914,1046,68,14,61719,60235,100912,96,14010
2019,7,165,Fayette County,165240,Cardinal Valley Elementary School,ES,0,16591,570,27,9,54648,60235,-150849,-265,16326
2019,7,165,Fayette County,165245,Winburn Middle School,MS,1,16893,654,53,12,59722,60235,-27189,-42,16851
2019,7,165,Fayette County,165255,Millcreek Elementary School,ES,0,17146,482,28,8,53671,60235,-183792,-381,16765
2019,7,165,Fayette County,165525,Southern Middle School,MS,1,14170,789,57,12,59722,60235,-29241,-37,14133
2019,7,165,Fayette County,165620,Julius Marks Elementary School,ES,0,15503,655,35,15,64801,60235,159810,244,15747
2019,7,171,Fleming County,171020,Ewing Elementary School,ES,0,12813,291,23,10,48525,47481,24012,83,12896
2019,7,171,Fleming County,171030,Simons Middle School,MS,1,14150,329,22,11,49236,47481,38610,117,14267
2019,7,171,Fleming County,171035,Fleming County High School,HS,2,18613,708,43,11,49236,47481,75465,107,18720
2019,7,171,Fleming County,171040,Flemingsburg Elementary School,ES,0,11260,534,30,14,49236,47481,52650,99,11359
2019,7,171,Fleming County,171050,E P Ward Elementary School,ES,0,13908,171,12,14,49236,47481,21060,123,14031
2019,7,171,Fleming County,171060,Hillsboro Elementary School,ES,0,13058,170,14,13,49236,47481,24570,145,13203
2019,7,175,Floyd County,175010,Duff-Allen Central Elementary,MS,1,11396,606,36,11,51432,49550,67752,112,11508
2019,7,175,Floyd County,175010,Duff-Allen Central Elementary,ES,0,11396,606,36,11,51432,49550,67752,112,11508
2019,7,175,Floyd County,175019,Prestonsburg Elementary School,ES,0,10678,668,47,14,51432,49550,88454,132,10810
2019,7,175,Floyd County,175020,Allen Elementary School,MS,1,11413,482,28,14,51432,49550,52696,109,11522
2019,7,175,Floyd County,175020,Allen Elementary School,ES,0,11413,482,28,14,51432,49550,52696,109,11522
2019,7,175,Floyd County,175021,May Valley Elementary School,ES,0,13921,314,22,17,52955,49550,74910,239,14160
2019,7,175,Floyd County,175030,South Floyd Elementary School,ES,0,11985,696,45,13,51432,49550,84690,122,12107
2019,7,175,Floyd County,175030,South Floyd Elementary School,MS,1,11985,696,45,13,51432,49550,84690,122,12107
2019,7,175,Floyd County,175110,Betsy Layne High School,HS,2,10826,405,27,9,46503,49550,-82269,-203,10623
2019,7,175,Floyd County,175115,Floyd Central High School,HS,2,11371,664,42,14,51432,49550,79044,119,11490
2019,7,175,Floyd County,175120,Betsy Layne Elementary School,ES,0,11611,606,41,13,51432,49550,77162,127,11738
2019,7,175,Floyd County,175120,Betsy Layne Elementary School,MS,1,11611,606,41,13,51432,49550,77162,127,11738
2019,7,175,Floyd County,175440,James D. Adams Middle School,MS,1,9917,333,14,14,51432,49550,26348,79,9996
2019,7,175,Floyd County,175485,John M. Stumbo Elementary School,MS,1,13516,284,22,10,51432,49550,41404,146,13662
2019,7,175,Floyd County,175485,John M. Stumbo Elementary School,ES,0,13516,284,22,10,51432,49550,41404,146,13662
2019,7,175,Floyd County,175850,Prestonsburg High School,HS,2,9731,481,28,13,51432,49550,52696,110,9841
2019,7,176,Fort Thomas Independent,176010,Highlands High School,HS,2,13408,1009,68,14,60540,62217,-114036,-113,13295
2019,7,176,Fort Thomas Independent,176011,Highlands Middle School,MS,1,12143,749,48,14,60540,62217,-80496,-107,12036
2019,7,176,Fort Thomas Independent,176020,Johnson Elementary School,ES,0,15036,409,23,14,60540,62217,-38571,-94,14942
2019,7,176,Fort Thomas Independent,176030,Moyer Elementary School,ES,0,27110,540,27,17,62231,62217,378,1,27111
2019,7,176,Fort Thomas Independent,176040,Woodfill Elementary School,ES,0,14723,375,22,18,63037,62217,18040,48,14771
2019,7,177,Frankfort Independent,177050,Second Street School,ES,0,15620,541,29,10,47031,46886,4205,8,15628
2019,7,177,Frankfort Independent,177050,Second Street School,MS,1,15620,541,29,10,47031,46886,4205,8,15628
2019,7,177,Frankfort Independent,177070,Frankfort High School,HS,2,18201,215,20,10,47031,46886,2900,13,18214
2019,7,177,Frankfort Independent,177070,Frankfort High School,MS,1,18201,215,20,10,47031,46886,2900,13,18214
2019,7,181,Franklin County,181013,Westridge Elementary,ES,0,19705,385,20,9,49710,51867,-43140,-112,19593
2019,7,181,Franklin County,181014,Bridgeport Elementary School,ES,0,20472,420,22,11,51367,51867,-11000,-26,20446
2019,7,181,Franklin County,181015,Bondurant Middle School,MS,1,17822,702,39,9,49710,51867,-84123,-120,17702
2019,7,181,Franklin County,181016,Early Learning Village,ES,0,26038,222,17,8,49008,51867,-48603,-219,25819
2019,7,181,Franklin County,181025,Collins Lane,ES,0,18871,496,26,8,49008,51867,-74334,-150,18721
2019,7,181,Franklin County,181030,Elkhorn Middle School,MS,1,18063,755,41,10,50661,51867,-49446,-65,17998
2019,7,181,Franklin County,181035,Elkhorn Elementary School,ES,0,18204,447,21,9,49710,51867,-45297,-101,18103
2019,7,181,Franklin County,181040,Franklin County High School,HS,2,18169,973,60,16,54848,51867,178860,184,18353
2019,7,181,Franklin County,181045,Hearn Elementary,ES,0,18656,479,22,11,51367,51867,-11000,-23,18633
2019,7,181,Franklin County,181050,Peaks Mill Elementary,ES,0,19279,429,20,9,49710,51867,-43140,-101,19178
2019,7,181,Franklin County,181070,Western Hills High School,HS,2,18461,801,52,14,53436,51867,81588,102,18563
2019,7,185,Fulton County,185020,Fulton County Elementary,ES,0,20134,382,25,10,48639,44884,93875,246,20380
2019,7,185,Fulton County,185020,Fulton County Elementary,MS,1,20134,382,25,10,48639,44884,93875,246,20380
2019,7,185,Fulton County,185030,Fulton County High School,HS,2,20244,172,11,11,48639,44884,41305,240,20484
2019,7,186,Fulton Independent,186018,Fulton Independent School,ES,0,15714,332,31,7,43724,43768,-1364,-4,15710
2019,7,186,Fulton Independent,186018,Fulton Independent School,MS,1,15714,332,31,7,43724,43768,-1364,-4,15710
2019,7,186,Fulton Independent,186018,Fulton Independent School,HS,2,15714,332,31,7,43724,43768,-1364,-4,15710
2019,7,191,Gallatin County,191005,Gallatin County Middle School,MS,1,13435,394,28,8,45899,47183,-35952,-91,13344
2019,7,191,Gallatin County,191006,Gallatin County Upper Elementary,ES,0,13389,329,27,12,51053,47183,104490,318,13707
