End Year,End Year Code,District,District Code,School,School Code,Level,Level Code,Proficiency Score,Classification,Classification Code,Rating,Rating Code,Reported Spending per student,Money Difference per school
2017,5,Nelson County,451,Old Kentucky Home Middle School,451090,MS,1,52,Needs Improvement,0.0,Low,1.0,9850.0,19400.0
2017,5,Nelson County,451,Nelson County High School,451100,HS,2,58,Needs Improvement,0.0,Medium,2.0,10040.0,47800.0
2017,5,Nelson County,451,Thomas Nelson High School,451101,HS,2,71,Proficient,1.0,High,3.0,9630.0,32000.0
2017,5,Newport Independent,452,Newport Intermediate School,452040,ES,0,45,Needs Improvement,0.0,Very Low,0.0,14250.0,-139600.0
2017,5,Newport Independent,452,Newport High School,452070,HS,2,50,Needs Improvement,0.0,Low,1.0,17580.0,-16600.0
2017,5,Newport Independent,452,Newport High School,452070,MS,1,50,Needs Improvement,0.0,Very Low,0.0,17580.0,-16600.0
2017,5,Nicholas County,455,Nicholas County Elementary School,455020,ES,0,64,Needs Improvement,0.0,Low,1.0,10420.0,68400.0
2017,5,Nicholas County,455,Nicholas County High School,455030,MS,1,76,Distinguished,2.0,Medium,2.0,9860.0,50000.0
2017,5,Nicholas County,455,Nicholas County High School,455030,HS,2,67,Needs Improvement,0.0,High,3.0,9860.0,50000.0
2017,5,Ohio County,461,Beaver Dam Elementary School,461010,ES,0,66,Needs Improvement,0.0,Low,1.0,9830.0,68500.0
2017,5,Ohio County,461,Fordsville Elementary School,461090,ES,0,57,Needs Improvement,0.0,Very Low,0.0,11340.0,-75100.0
2017,5,Ohio County,461,Ohio County Middle School,461110,MS,1,71,Distinguished,2.0,Medium,2.0,9230.0,29900.0
2017,5,Ohio County,461,Horse Branch Elementary School,461140,ES,0,59,Needs Improvement,0.0,Very Low,0.0,11880.0,10800.0
2017,5,Ohio County,461,Ohio County High School,461155,HS,2,61,Needs Improvement,0.0,Medium,2.0,9110.0,50600.0
2017,5,Ohio County,461,Southern Elementary School,461170,ES,0,66,Needs Improvement,0.0,Low,1.0,9820.0,51600.0
2017,5,Ohio County,461,Wayland Alexander Elementary School,461190,ES,0,68,Proficient,1.0,Low,1.0,9580.0,36500.0
2017,5,Ohio County,461,Western Elementary School,461200,ES,0,63,Needs Improvement,0.0,Low,1.0,10370.0,-3800.0
2017,5,Oldham County,465,Camden Station Elementary School,465005,ES,0,88,Distinguished,2.0,High,3.0,9660.0,26700.0
2017,5,Oldham County,465,Buckner Elementary School,465007,ES,0,85,Distinguished,2.0,High,3.0,10160.0,27600.0
2017,5,Oldham County,465,Centerfield Elementary School,465010,ES,0,68,Proficient,1.0,Low,1.0,10280.0,46800.0
2017,5,Oldham County,465,North Oldham High School,465012,HS,2,94,Distinguished,2.0,Very High,4.0,9160.0,100900.0
2017,5,Oldham County,465,Kenwood Station Elementary School,465013,ES,0,93,Distinguished,2.0,High,3.0,9370.0,49500.0
2017,5,Oldham County,465,Harmony Elementary School,465014,ES,0,81,Distinguished,2.0,Medium,2.0,9370.0,-128000.0
2017,5,Oldham County,465,East Oldham Middle School,465015,MS,1,89,Distinguished,2.0,High,3.0,9630.0,72400.0
2017,5,Oldham County,465,Crestwood Elementary School,465020,ES,0,83,Distinguished,2.0,High,3.0,9880.0,68500.0
2017,5,Oldham County,465,Goshen At Hillcrest Elementary School,465025,ES,0,98,Distinguished,2.0,Very High,4.0,8970.0,94900.0
2017,5,Oldham County,465,Locust Grove Elementary School,465028,ES,0,80,Distinguished,2.0,Medium,2.0,8590.0,39200.0
2017,5,Oldham County,465,LaGrange Elementary School,465030,ES,0,63,Needs Improvement,0.0,Low,1.0,10670.0,50900.0
2017,5,Oldham County,465,Oldham County High School,465060,HS,2,71,Proficient,1.0,High,3.0,8760.0,158000.0
2017,5,Oldham County,465,Oldham County Middle School,465070,MS,1,71,Distinguished,2.0,Medium,2.0,9040.0,38300.0
2017,5,Oldham County,465,South Oldham Middle School,465090,MS,1,83,Distinguished,2.0,High,3.0,8820.0,37400.0
2017,5,Oldham County,465,South Oldham High School,465095,HS,2,86,Distinguished,2.0,Very High,4.0,8940.0,125700.0
2017,5,Oldham County,465,North Oldham Middle School,465350,MS,1,96,Distinguished,2.0,Very High,4.0,8660.0,38300.0
2017,5,Owen County,471,Owen County Elementary/Primary School,471075,ES,0,68,Proficient,1.0,Low,1.0,11360.0,82300.0
2017,5,Owen County,471,Maurice Bowling Middle School,471078,MS,1,60,Needs Improvement,0.0,Low,1.0,8580.0,-86200.0
2017,5,Owen County,471,Owen County High School,471080,HS,2,55,Needs Improvement,0.0,Medium,2.0,10120.0,53100.0
2017,5,Owensboro Independent,472,Cravens Elementary School,472010,ES,0,48,Needs Improvement,0.0,Very Low,0.0,12860.0,-94800.0
2017,5,Owensboro Independent,472,Estes Elementary School,472030,ES,0,55,Needs Improvement,0.0,Very Low,0.0,11230.0,-165200.0
2017,5,Owensboro Independent,472,Foust Elementary School,472060,ES,0,77,Distinguished,2.0,Medium,2.0,12610.0,-122400.0
2017,5,Owensboro Independent,472,Newton Parrish Elementary School,472100,ES,0,86,Distinguished,2.0,High,3.0,10600.0,24900.0
2017,5,Owensboro Independent,472,Owensboro Innovation Middle School,472102,MS,1,56,Needs Improvement,0.0,Low,1.0,10600.0,-125900.0
2017,5,Owensboro Independent,472,Owensboro Middle School,472108,MS,1,62,Needs Improvement,0.0,Low,1.0,11900.0,-7000.0
2017,5,Owensboro Independent,472,Owensboro High School,472110,HS,2,60,Needs Improvement,0.0,Medium,2.0,12180.0,71100.0
2017,5,Owensboro Independent,472,Sutton Elementary School,472140,ES,0,88,Distinguished,2.0,High,3.0,10130.0,23100.0
2017,5,Owsley County,475,Owsley County Elementary School,475020,ES,0,56,Needs Improvement,0.0,Very Low,0.0,8700.0,-200.0
2017,5,Owsley County,475,Owsley County High School,475080,MS,1,51,Needs Improvement,0.0,Low,1.0,10770.0,-36000.0
2017,5,Owsley County,475,Owsley County High School,475080,HS,2,64,Needs Improvement,0.0,Medium,2.0,10770.0,-36000.0
2017,5,Paducah Independent,476,Paducah Middle School,476010,MS,1,59,Needs Improvement,0.0,Low,1.0,9440.0,20000.0
2017,5,Paducah Independent,476,Clark Elementary School,476020,ES,0,78,Distinguished,2.0,Medium,2.0,11940.0,201300.0
2017,5,Paducah Independent,476,McNabb Elementary School,476080,ES,0,51,Needs Improvement,0.0,Very Low,0.0,18400.0,100900.0
2017,5,Paducah Independent,476,Morgan Elementary School,476150,ES,0,57,Needs Improvement,0.0,Very Low,0.0,16790.0,17300.0
2017,5,Paducah Independent,476,Paducah Tilghman High School,476170,HS,2,61,Needs Improvement,0.0,Medium,2.0,11940.0,109000.0
2017,5,Paintsville Independent,477,Paintsville Elementary School,477010,ES,0,86,Distinguished,2.0,High,3.0,11660.0,-11800.0
2017,5,Paintsville Independent,477,Paintsville High School,477020,MS,1,70,Distinguished,2.0,Medium,2.0,12220.0,-22400.0
2017,5,Paintsville Independent,477,Paintsville High School,477020,HS,2,66,Needs Improvement,0.0,High,3.0,12220.0,-22400.0
2017,5,Paris Independent,478,Paris Elementary School,478010,ES,0,53,Needs Improvement,0.0,Very Low,0.0,7520.0,79600.0
2017,5,Paris Independent,478,Paris High School,478020,HS,2,53,Needs Improvement,0.0,Medium,2.0,10460.0,-11900.0
2017,5,Paris Independent,478,Paris Middle School,478030,MS,1,59,Needs Improvement,0.0,Low,1.0,6250.0,-14500.0
2017,5,Pendleton County,481,Northern Elementary School,481060,ES,0,73,Distinguished,2.0,Medium,2.0,10820.0,-37400.0
2017,5,Pendleton County,481,Phillip Sharp Middle School,481061,MS,1,68,Proficient,1.0,Medium,2.0,8960.0,-30000.0
2017,5,Pendleton County,481,Pendleton County High School,481070,HS,2,56,Needs Improvement,0.0,Medium,2.0,9830.0,-89000.0
2017,5,Pendleton County,481,Southern Elementary School,481080,ES,0,70,Proficient,1.0,Low,1.0,10660.0,-39600.0
2017,5,Perry County,485,Buckhorn School,485130,MS,1,62,Needs Improvement,0.0,Low,1.0,9500.0,32800.0
2017,5,Perry County,485,Buckhorn School,485130,ES,0,84,Distinguished,2.0,High,3.0,9500.0,32800.0
2017,5,Perry County,485,Buckhorn School,485130,HS,2,42,Needs Improvement,0.0,Low,1.0,9500.0,32800.0
2017,5,Perry County,485,Chavies Elementary School,485150,MS,1,62,Needs Improvement,0.0,Low,1.0,8080.0,-88600.0
2017,5,Perry County,485,Chavies Elementary School,485150,ES,0,72,Distinguished,2.0,Medium,2.0,8080.0,-88600.0
2017,5,Perry County,485,East Perry County Elementary School,485200,MS,1,81,Distinguished,2.0,High,3.0,8080.0,68400.0
2017,5,Perry County,485,East Perry County Elementary School,485200,ES,0,71,Proficient,1.0,Low,1.0,8080.0,68400.0
2017,5,Perry County,485,Perry County Central High School,485250,HS,2,58,Needs Improvement,0.0,Medium,2.0,8420.0,80700.0
2017,5,Perry County,485,Leatherwood Elementary School,485480,ES,0,64,Needs Improvement,0.0,Low,1.0,9220.0,17800.0
2017,5,Perry County,485,Leatherwood Elementary School,485480,MS,1,62,Needs Improvement,0.0,Low,1.0,9220.0,17800.0
2017,5,Perry County,485,Robert W Combs Elementary School,485635,MS,1,60,Needs Improvement,0.0,Low,1.0,9040.0,42400.0
2017,5,Perry County,485,Robert W Combs Elementary School,485635,ES,0,73,Distinguished,2.0,Medium,2.0,9040.0,42400.0
2017,5,Perry County,485,Robinson Elementary School,485640,ES,0,75,Distinguished,2.0,Medium,2.0,8590.0,62100.0
2017,5,Perry County,485,Robinson Elementary School,485640,MS,1,83,Distinguished,2.0,High,3.0,8590.0,62100.0
2017,5,Perry County,485,AB Combs Elementary School,485750,ES,0,79,Distinguished,2.0,Medium,2.0,10230.0,74000.0
2017,5,Perry County,485,AB Combs Elementary School,485750,MS,1,53,Needs Improvement,0.0,Low,1.0,10230.0,74000.0
2017,5,Perry County,485,Viper Elementary School,485890,MS,1,82,Distinguished,2.0,High,3.0,8440.0,27400.0
2017,5,Perry County,485,Viper Elementary School,485890,ES,0,80,Distinguished,2.0,Medium,2.0,8440.0,27400.0
2017,5,Perry County,485,Willard Elementary School,485895,ES,0,60,Needs Improvement,0.0,Very Low,0.0,9610.0,53300.0
2017,5,Perry County,485,Willard Elementary School,485895,MS,1,73,Distinguished,2.0,Medium,2.0,9610.0,53300.0
2017,5,Pike County,491,Belfry Elementary,491051,ES,0,71,Proficient,1.0,Low,1.0,13790.0,48200.0
2017,5,Pike County,491,East Ridge High School,491054,HS,2,62,Needs Improvement,0.0,Medium,2.0,11720.0,100.0
2017,5,Pike County,491,Feds Creek Elementary School,491057,ES,0,64,Needs Improvement,0.0,Low,1.0,15150.0,35300.0
2017,5,Pike County,491,Feds Creek Elementary School,491057,MS,1,69,Proficient,1.0,Medium,2.0,15150.0,35300.0
2017,5,Pike County,491,Belfry Middle School,491058,MS,1,74,Distinguished,2.0,Medium,2.0,10580.0,0.0
2017,5,Pike County,491,Millard School,491059,ES,0,71,Proficient,1.0,Low,1.0,13180.0,100.0
2017,5,Pike County,491,Millard School,491059,MS,1,73,Distinguished,2.0,Medium,2.0,13180.0,100.0
2017,5,Pike County,491,Valley Elementary School,491060,MS,1,80,Distinguished,2.0,High,3.0,11410.0,100.0
2017,5,Pike County,491,Valley Elementary School,491060,ES,0,95,Distinguished,2.0,High,3.0,11410.0,100.0
2017,5,Pike County,491,Belfry High School,491090,HS,2,64,Needs Improvement,0.0,Medium,2.0,11230.0,53100.0
2017,5,Pike County,491,Bevins Elementary School,491130,ES,0,84,Distinguished,2.0,High,3.0,15150.0,28900.0
2017,5,Pike County,491,Blackberry Elementary School,491160,ES,0,75,Distinguished,2.0,Medium,2.0,18400.0,0.0
2017,5,Pike County,491,Pike County Central High School,491190,HS,2,69,Proficient,1.0,Medium,2.0,11300.0,67500.0
2017,5,Pike County,491,Dorton Elementary School,491250,ES,0,90,Distinguished,2.0,High,3.0,13010.0,0.0
2017,5,Pike County,491,Dorton Elementary School,491250,MS,1,73,Distinguished,2.0,Medium,2.0,13010.0,0.0
2017,5,Pike County,491,Elkhorn City Elementary School,491300,ES,0,88,Distinguished,2.0,High,3.0,12850.0,100.0
2017,5,Pike County,491,Elkhorn City Elementary School,491300,MS,1,66,Proficient,1.0,Low,1.0,12850.0,100.0
2017,5,Pike County,491,Johns Creek Elementary School,491620,MS,1,75,Distinguished,2.0,Medium,2.0,12560.0,77200.0
2017,5,Pike County,491,Johns Creek Elementary School,491620,ES,0,73,Distinguished,2.0,Medium,2.0,12560.0,77200.0
2017,5,Pike County,491,Kimper Elementary School,491650,MS,1,74,Distinguished,2.0,Medium,2.0,15650.0,0.0
2017,5,Pike County,491,Kimper Elementary School,491650,ES,0,78,Distinguished,2.0,Medium,2.0,15650.0,0.0
2017,5,Pike County,491,Mullins Elementary School,491950,MS,1,74,Distinguished,2.0,Medium,2.0,10660.0,100.0
2017,5,Pike County,491,Mullins Elementary School,491950,ES,0,70,Proficient,1.0,Low,1.0,10660.0,100.0
2017,5,Pike County,491,Phelps Elementary School,491952,ES,0,100,Distinguished,2.0,Very High,4.0,14320.0,0.0
2017,5,Pike County,491,Phelps High School,491954,MS,1,64,Needs Improvement,0.0,Low,1.0,14590.0,37000.0
2017,5,Pike County,491,Phelps High School,491954,HS,2,74,Proficient,1.0,High,3.0,14590.0,37000.0
2017,5,Pike County,491,Shelby Valley High School,491980,HS,2,66,Needs Improvement,0.0,High,3.0,11330.0,56300.0
2017,5,Pikeville Independent,492,Pikeville Elementary School,492020,ES,0,86,Distinguished,2.0,High,3.0,10130.0,135300.0
2017,5,Pikeville Independent,492,Pikeville High School,492030,HS,2,93,Distinguished,2.0,Very High,4.0,10910.0,-48700.0
2017,5,Pikeville Independent,492,Pikeville High School,492030,MS,1,87,Distinguished,2.0,High,3.0,10910.0,-48700.0
2017,5,Pineville Independent,493,Pineville Independent School,493030,MS,1,61,Needs Improvement,0.0,Low,1.0,7180.0,104400.0
2017,5,Pineville Independent,493,Pineville Independent School,493030,HS,2,58,Needs Improvement,0.0,Medium,2.0,7180.0,104400.0
2017,5,Pineville Independent,493,Pineville Independent School,493030,ES,0,64,Needs Improvement,0.0,Low,1.0,7180.0,104400.0
2017,5,Powell County,495,Bowen Elementary School,495010,ES,0,82,Distinguished,2.0,High,3.0,10000.0,64700.0
2017,5,Powell County,495,Powell County Middle School,495015,MS,1,63,Needs Improvement,0.0,Low,1.0,6130.0,-114600.0
2017,5,Powell County,495,Clay City Elementary School,495020,ES,0,64,Needs Improvement,0.0,Low,1.0,6810.0,40800.0
2017,5,Powell County,495,Powell County High School,495040,HS,2,54,Needs Improvement,0.0,Medium,2.0,7850.0,75900.0
2017,5,Powell County,495,Stanton Elementary School,495060,ES,0,65,Needs Improvement,0.0,Low,1.0,7040.0,50100.0
2017,5,Pulaski County,501,Burnside Elementary School,501070,ES,0,86,Distinguished,2.0,High,3.0,11390.0,17100.0
2017,5,Pulaski County,501,Eubank Elementary School,501180,ES,0,71,Proficient,1.0,Low,1.0,11430.0,54500.0
2017,5,Pulaski County,501,Nancy Elementary School,501280,ES,0,74,Distinguished,2.0,Medium,2.0,10700.0,56800.0
2017,5,Pulaski County,501,Pulaski County High School,501380,HS,2,73,Proficient,1.0,High,3.0,8380.0,36900.0
2017,5,Pulaski County,501,Pulaski Elementary School,501385,ES,0,82,Distinguished,2.0,High,3.0,8790.0,88500.0
2017,5,Pulaski County,501,Southern Middle School,501390,MS,1,84,Distinguished,2.0,High,3.0,7080.0,28100.0
2017,5,Pulaski County,501,Northern Middle School,501395,MS,1,78,Distinguished,2.0,Medium,2.0,7180.0,-215600.0
2017,5,Pulaski County,501,Southwestern High School,501400,HS,2,74,Proficient,1.0,High,3.0,8440.0,39100.0
2017,5,Pulaski County,501,Oak Hill Elementary School,501420,ES,0,92,Distinguished,2.0,High,3.0,8200.0,16500.0
2017,5,Pulaski County,501,Shopville Elementary School,501440,ES,0,89,Distinguished,2.0,High,3.0,10570.0,13200.0
2017,5,Pulaski County,501,Northern Elementary School,501560,ES,0,83,Distinguished,2.0,High,3.0,10210.0,17100.0
2017,5,Pulaski County,501,Southern Elementary School,501570,ES,0,88,Distinguished,2.0,High,3.0,8850.0,24200.0
2017,5,Raceland-Worthington Independent,502,Campbell Elementary School,502010,ES,0,68,Proficient,1.0,Low,1.0,9860.0,-6200.0
2017,5,Raceland-Worthington Independent,502,Raceland-Worthington High School,502020,MS,1,88,Distinguished,2.0,High,3.0,9910.0,28500.0
2017,5,Raceland-Worthington Independent,502,Raceland-Worthington High School,502020,HS,2,80,Distinguished,2.0,High,3.0,9910.0,28500.0
2017,5,Raceland-Worthington Independent,502,Worthington Elementary School,502030,ES,0,68,Proficient,1.0,Low,1.0,9120.0,-3500.0
2017,5,Robertson County,505,Robertson County School,505010,HS,2,64,Needs Improvement,0.0,Medium,2.0,11840.0,5900.0
2017,5,Robertson County,505,Robertson County School,505010,ES,0,90,Distinguished,2.0,High,3.0,11840.0,5900.0
2017,5,Robertson County,505,Robertson County School,505010,MS,1,76,Distinguished,2.0,Medium,2.0,11840.0,5900.0
2017,5,Rockcastle County,511,Brodhead Elementary School,511020,ES,0,79,Distinguished,2.0,Medium,2.0,8650.0,8400.0
2017,5,Rockcastle County,511,Rockcastle County Middle School,511100,MS,1,69,Proficient,1.0,Medium,2.0,8130.0,14000.0
2017,5,Rockcastle County,511,Mt. Vernon Elementary,511170,ES,0,66,Needs Improvement,0.0,Low,1.0,9630.0,15000.0
2017,5,Rockcastle County,511,Rockcastle County High School,511310,HS,2,61,Needs Improvement,0.0,Medium,2.0,7460.0,16900.0
2017,5,Rockcastle County,511,Roundstone Elementary School,511320,ES,0,82,Distinguished,2.0,High,3.0,10020.0,6200.0
2017,5,Rowan County,515,Clearfield Elementary School,515040,ES,0,63,Needs Improvement,0.0,Low,1.0,9360.0,-1300.0
2017,5,Rowan County,515,McBrayer Elementary School,515043,ES,0,72,Distinguished,2.0,Medium,2.0,8340.0,-21600.0
2017,5,Rowan County,515,Rowan County Senior High School,515180,HS,2,66,Needs Improvement,0.0,High,3.0,8440.0,13900.0
2017,5,Rowan County,515,Tilden Hogge Elementary School,515200,ES,0,60,Needs Improvement,0.0,Very Low,0.0,11050.0,13300.0
2017,5,Rowan County,515,Rowan County Middle School,515210,MS,1,77,Distinguished,2.0,Medium,2.0,8550.0,68200.0
2017,5,Rowan County,515,Rodburn Elementary School,515250,ES,0,70,Proficient,1.0,Low,1.0,9600.0,37300.0
2017,5,Russell County,521,Jamestown Elementary School,521140,ES,0,76,Distinguished,2.0,Medium,2.0,11110.0,29100.0
2017,5,Russell County,521,Russell Springs Elementary School,521230,ES,0,82,Distinguished,2.0,High,3.0,10310.0,37700.0
2017,5,Russell County,521,Russell County High School,521240,HS,2,66,Needs Improvement,0.0,High,3.0,10760.0,-43700.0
2017,5,Russell County,521,Salem Elementary School,521250,ES,0,61,Needs Improvement,0.0,Very Low,0.0,11810.0,22300.0
2017,5,Russell County,521,Russell County Middle School,521260,MS,1,75,Distinguished,2.0,Medium,2.0,10300.0,-31700.0
2017,5,Russell Independent,522,Russell-McDowell Intermediate School,522030,ES,0,81,Distinguished,2.0,Medium,2.0,9020.0,69200.0
2017,5,Russell Independent,522,Russell High School,522050,HS,2,75,Distinguished,2.0,High,3.0,10750.0,156900.0
2017,5,Russell Independent,522,Russell Middle School,522060,MS,1,80,Distinguished,2.0,High,3.0,9170.0,81100.0
2017,5,Russellville Independent,523,R E Stevenson Elementary School,523025,ES,0,57,Needs Improvement,0.0,Very Low,0.0,12530.0,44800.0
2017,5,Russellville Independent,523,Russellville High School,523030,HS,2,55,Needs Improvement,0.0,Medium,2.0,11480.0,75100.0
2017,5,Russellville Independent,523,Russellville Junior/Senior High School,523030,MS,1,56,Needs Improvement,0.0,Low,1.0,11480.0,75100.0
2017,5,Science Hill Independent,524,Science Hill Elementary School,524010,MS,1,87,Distinguished,2.0,High,3.0,11280.0,38400.0
2017,5,Science Hill Independent,524,Science Hill Elementary School,524010,ES,0,74,Distinguished,2.0,Medium,2.0,11280.0,38400.0
2017,5,Scott County,525,Eastern Elementary School,525010,ES,0,66,Needs Improvement,0.0,Low,1.0,9340.0,4900.0
2017,5,Scott County,525,Anne Mason Elementary School,525012,ES,0,75,Distinguished,2.0,Medium,2.0,10290.0,6400.0
2017,5,Scott County,525,Royal Spring Middle School,525013,MS,1,73,Distinguished,2.0,Medium,2.0,8920.0,-800.0
2017,5,Scott County,525,Lemons Mill Elementary School,525014,ES,0,73,Distinguished,2.0,Medium,2.0,9430.0,-189000.0
2017,5,Scott County,525,Garth Elementary School,525015,ES,0,59,Needs Improvement,0.0,Very Low,0.0,10520.0,-156000.0
2017,5,Scott County,525,Georgetown Middle School,525018,MS,1,59,Needs Improvement,0.0,Low,1.0,10840.0,4500.0
2017,5,Scott County,525,Northern Elementary School,525035,ES,0,83,Distinguished,2.0,High,3.0,10040.0,3800.0
2017,5,Scott County,525,Scott County High School,525040,HS,2,70,Proficient,1.0,High,3.0,9040.0,11900.0
2017,5,Scott County,525,Stamping Ground Elementary School,525050,ES,0,65,Needs Improvement,0.0,Low,1.0,10500.0,4000.0
2017,5,Scott County,525,Scott County Middle School,525060,MS,1,79,Distinguished,2.0,High,3.0,9060.0,166400.0
