End Year,End Year Code,District,District Code,School,School Code,Level,Level Code,Proficiency Score,Classification,Classification Code,Rating,Rating Code
2017,5,Knox County,301,Girdler Elementary School,301260,ES,0,66,,,,
2017,5,Knox County,301,Jesse D Lay Elementary School,301430,ES,0,73,,,,
2017,5,Knox County,301,Knox Central High School,301410,HS,2,60,,,,
2017,5,Knox County,301,Knox County Middle School,301023,MS,1,78,,,,
2017,5,Knox County,301,Lynn Camp Schools,301450,MS,1,58,,,,
2017,5,Knox County,301,Lynn Camp Schools,301450,ES,0,68,,,,
2017,5,Knox County,301,Lynn Camp Schools,301450,HS,2,56,,,,
2017,5,LaRue County,305,Abraham Lincoln Elementary School,305015,ES,0,71,,,,
2017,5,LaRue County,305,Hodgenville Elementary School,305030,ES,0,77,,,,
2017,5,LaRue County,305,LaRue County High School,305040,HS,2,80,,,,
2017,5,LaRue County,305,LaRue County Middle School,305045,MS,1,79,,,,
2017,5,Laurel County,311,Bush Elementary School,311030,ES,0,98,,,,
2017,5,Laurel County,311,Camp Ground Elementary School,311055,ES,0,90,,,,
2017,5,Laurel County,311,Cold Hill Elementary School,311430,ES,0,100,,,,
2017,5,Laurel County,311,Colony Elementary School,311070,ES,0,88,,,,
2017,5,Laurel County,311,Hazel Green Elementary School,311130,ES,0,85,,,,
2017,5,Laurel County,311,Hunter Hills Elementary School,311175,ES,0,80,,,,
2017,5,Laurel County,311,Johnson Elementary School,311165,ES,0,93,,,,
2017,5,Laurel County,311,Keavy Elementary School,311180,ES,0,80,,,,
2017,5,Laurel County,311,London Elementary School,311010,ES,0,72,,,,
2017,5,Laurel County,311,North Laurel High School,311205,HS,2,67,,,,
2017,5,Laurel County,311,North Laurel Middle School,311200,MS,1,84,,,,
2017,5,Laurel County,311,South Laurel High School,311210,HS,2,66,,,,
2017,5,Laurel County,311,South Laurel Middle School,311040,MS,1,78,,,,
2017,5,Laurel County,311,Sublimity Elementary School,311420,ES,0,92,,,,
2017,5,Laurel County,311,Wyan-Pine Grove Elementary,311018,ES,0,89,,,,
2017,5,Lawrence County,315,Blaine Elementary School,315030,ES,0,52,,,,
2017,5,Lawrence County,315,Blaine Elementary School,315030,MS,1,70,,,,
2017,5,Lawrence County,315,Fallsburg Elementary School,315150,MS,1,50,,,,
2017,5,Lawrence County,315,Fallsburg Elementary School,315150,ES,0,62,,,,
2017,5,Lawrence County,315,Lawrence County High School,315260,HS,2,63,,,,
2017,5,Lawrence County,315,Louisa East Elementary School,315020,ES,0,71,,,,
2017,5,Lawrence County,315,Louisa Middle School,315200,MS,1,55,,,,
2017,5,Lee County,321,Lee County Elementary School,321100,ES,0,62,,,,
2017,5,Lee County,321,Lee County Middle High School,321060,HS,2,60,,,,
2017,5,Lee County,321,Lee County Middle High School,321060,MS,1,74,,,,
2017,5,Leslie County,325,Hayes Lewis Elementary School,325280,ES,0,63,,,,
2017,5,Leslie County,325,Hayes Lewis Elementary School,325280,MS,1,70,,,,
2017,5,Leslie County,325,Leslie County High School,325350,HS,2,70,,,,
2017,5,Leslie County,325,Mountain View Elementary,325300,MS,1,81,,,,
2017,5,Leslie County,325,Mountain View Elementary,325300,ES,0,75,,,,
2017,5,Leslie County,325,Stinnett Elementary School,325570,MS,1,70,,,,
2017,5,Leslie County,325,Stinnett Elementary School,325570,ES,0,80,,,,
2017,5,Leslie County,325,W B Muncy Elementary School,325420,ES,0,69,,,,
2017,5,Leslie County,325,W B Muncy Elementary School,325420,MS,1,84,,,,
2017,5,Letcher County,331,Arlie Boggs Elementary School,331210,ES,0,74,,,,
2017,5,Letcher County,331,Arlie Boggs Elementary School,331210,MS,1,75,,,,
2017,5,Letcher County,331,Cowan Elementary School,331380,MS,1,74,,,,
2017,5,Letcher County,331,Cowan Elementary School,331380,ES,0,67,,,,
2017,5,Letcher County,331,Fleming Neon Middle School,331250,MS,1,82,,,,
2017,5,Letcher County,331,Letcher County Central High School,331056,HS,2,66,,,,
2017,5,Letcher County,331,Letcher Elementary School,331350,ES,0,65,,,,
2017,5,Letcher County,331,Letcher Middle School,331355,MS,1,72,,,,
2017,5,Letcher County,331,Martha Jane Potter Elementary School,331425,ES,0,75,,,,
2017,5,Letcher County,331,West Whitesburg Elementary School,331650,ES,0,71,,,,
2017,5,Letcher County,331,Whitesburg Middle School,331710,MS,1,82,,,,
2017,5,Lewis County,335,Garrison Elementary School,335040,ES,0,61,,,,
2017,5,Lewis County,335,Laurel Elementary School,335090,ES,0,77,,,,
2017,5,Lewis County,335,Lewis County Central Elementary School,335095,ES,0,62,,,,
2017,5,Lewis County,335,Lewis County High School,335120,HS,2,55,,,,
2017,5,Lewis County,335,Lewis County Middle School,335100,MS,1,68,,,,
2017,5,Lewis County,335,Tollesboro Elementary School,335140,ES,0,78,,,,
2017,5,Lincoln County,341,Crab Orchard Elementary School,341040,ES,0,66,,,,
2017,5,Lincoln County,341,Highland Elementary School,341050,ES,0,67,,,,
2017,5,Lincoln County,341,Hustonville Elementary School,341070,ES,0,77,,,,
2017,5,Lincoln County,341,Lincoln County High School,341095,HS,2,65,,,,
2017,5,Lincoln County,341,Lincoln County Middle School,341065,MS,1,65,,,,
2017,5,Lincoln County,341,McKinney Elementary School,341100,ES,0,49,,,,
2017,5,Lincoln County,341,Stanford Elementary School,341130,ES,0,64,,,,
2017,5,Lincoln County,341,Waynesburg Elementary School,341150,ES,0,46,,,,
2017,5,Livingston County,345,Livingston Central High School,345050,HS,2,62,,,,
2017,5,Livingston County,345,Livingston County Middle School,345065,MS,1,66,,,,
2017,5,Livingston County,345,North Livingston Elementary School,345020,ES,0,74,,,,
2017,5,Livingston County,345,South Livingston Elementary School,345021,ES,0,69,,,,
2017,5,Logan County,351,Adairville Elementary School,351011,MS,1,79,,,,
2017,5,Logan County,351,Adairville Elementary School,351011,ES,0,75,,,,
2017,5,Logan County,351,Auburn Elementary School,351012,ES,0,84,,,,
2017,5,Logan County,351,Auburn Elementary School,351012,MS,1,92,,,,
2017,5,Logan County,351,Chandlers Elementary School,351013,MS,1,76,,,,
2017,5,Logan County,351,Chandlers Elementary School,351013,ES,0,67,,,,
2017,5,Logan County,351,Lewisburg Elementary School,351014,ES,0,64,,,,
2017,5,Logan County,351,Lewisburg Elementary School,351014,MS,1,72,,,,
2017,5,Logan County,351,Logan County High School,351140,HS,2,64,,,,
2017,5,Logan County,351,Olmstead Elementary School,351016,MS,1,92,,,,
2017,5,Logan County,351,Olmstead Elementary School,351016,ES,0,93,,,,
2017,5,Ludlow Independent,354,Ludlow High School,354020,MS,1,64,,,,
2017,5,Ludlow Independent,354,Ludlow High School,354020,HS,2,72,,,,
2017,5,Ludlow Independent,354,Mary A. Goetz Elementary School,354010,ES,0,69,,,,
2017,5,Lyon County,361,Lyon County Elementary School,361020,ES,0,66,,,,
2017,5,Lyon County,361,Lyon County High School,361070,HS,2,61,,,,
2017,5,Lyon County,361,Lyon County Middle School,361023,MS,1,84,,,,
2017,5,Madison County,365,B. Michael Caudill Middle School,365021,MS,1,85,,,,
2017,5,Madison County,365,Clark Moores Middle School,365010,MS,1,74,,,,
2017,5,Madison County,365,Daniel Boone Elementary School,365015,ES,0,63,,,,
2017,5,Madison County,365,Farristown Middle School,365145,MS,1,86,,,,
2017,5,Madison County,365,Foley Middle School,365140,MS,1,71,,,,
2017,5,Madison County,365,Glenn R Marshall Elementary School,365018,ES,0,78,,,,
2017,5,Madison County,365,Kingston Elementary School,365030,ES,0,76,,,,
2017,5,Madison County,365,Kirksville Elementary School,365040,ES,0,80,,,,
2017,5,Madison County,365,Kit Carson Elementary School,365045,ES,0,79,,,,
2017,5,Madison County,365,Madison Central High School,365050,HS,2,65,,,,
2017,5,Madison County,365,Madison Middle School,365020,MS,1,60,,,,
2017,5,Madison County,365,Madison Southern High School,365150,HS,2,71,,,,
2017,5,Madison County,365,Model Laboratory Elementary School,365450,ES,0,87,,,,
2017,5,Madison County,365,Model Laboratory High School,365460,HS,2,95,,,,
2017,5,Madison County,365,Model Laboratory Middle School,365455,MS,1,93,,,,
2017,5,Madison County,365,Shannon Johnson Elementary School,365007,ES,0,86,,,,
2017,5,Madison County,365,Silver Creek Elementary School,365100,ES,0,77,,,,
2017,5,Madison County,365,Waco Elementary School,365120,ES,0,66,,,,
2017,5,Madison County,365,White Hall Elementary School,365130,ES,0,86,,,,
2017,5,Magoffin County,371,Herald Whitaker Middle School,371175,MS,1,64,,,,
2017,5,Magoffin County,371,Magoffin County High School,371370,HS,2,53,,,,
2017,5,Magoffin County,371,North Magoffin Elementary,371172,ES,0,76,,,,
2017,5,Magoffin County,371,Salyersville Grade School,371360,ES,0,71,,,,
2017,5,Magoffin County,371,South Magoffin Elementary,371173,ES,0,72,,,,
2017,5,Marion County,375,Calvary Elementary School,375020,ES,0,92,,,,
2017,5,Marion County,375,Glasscock Elementary School,375040,ES,0,78,,,,
2017,5,Marion County,375,Lebanon Elementary School,375210,ES,0,67,,,,
2017,5,Marion County,375,Lebanon Middle School,375220,MS,1,71,,,,
2017,5,Marion County,375,Marion County High School,375515,HS,2,58,,,,
2017,5,Marion County,375,Saint Charles Middle School,375090,MS,1,79,,,,
2017,5,Marion County,375,West Marion Elementary School,375100,ES,0,80,,,,
2017,5,Marshall County,381,Benton Elementary School,381011,ES,0,72,,,,
2017,5,Marshall County,381,Calvert City Elementary School,381040,ES,0,55,,,,
2017,5,Marshall County,381,Central Elementary School,381010,ES,0,66,,,,
2017,5,Marshall County,381,Jonathan Elementary School,381085,ES,0,69,,,,
2017,5,Marshall County,381,Marshall County High School,381088,HS,2,66,,,,
2017,5,Marshall County,381,North Marshall Middle School,381090,MS,1,71,,,,
2017,5,Marshall County,381,Sharpe Elementary School,381100,ES,0,74,,,,
2017,5,Marshall County,381,South Marshall Elementary School,381105,ES,0,51,,,,
2017,5,Marshall County,381,South Marshall Middle,381111,MS,1,74,,,,
2017,5,Martin County,385,Eden Elementary School,385051,ES,0,58,,,,
2017,5,Martin County,385,Inez Elementary School,385120,ES,0,75,,,,
2017,5,Martin County,385,Martin County High School,385250,HS,2,59,,,,
2017,5,Martin County,385,Martin County Middle School,385330,MS,1,63,,,,
2017,5,Martin County,385,Warfield Elementary School,385300,ES,0,74,,,,
2017,5,Mason County,391,Mason County High School,391030,HS,2,52,,,,
2017,5,Mason County,391,Mason County Intermediate School,391011,ES,0,61,,,,
2017,5,Mason County,391,Mason County Middle School,391050,MS,1,68,,,,
2017,5,Mayfield Independent,392,Mayfield Elementary School,392031,ES,0,72,,,,
2017,5,Mayfield Independent,392,Mayfield High School,392060,HS,2,59,,,,
2017,5,Mayfield Independent,392,Mayfield Middle School,392065,MS,1,61,,,,
2017,5,McCracken County,395,Concord Elementary School,395010,ES,0,95,,,,
2017,5,McCracken County,395,Heath Elementary School,395120,ES,0,89,,,,
2017,5,McCracken County,395,Heath Middle School,395055,MS,1,88,,,,
2017,5,McCracken County,395,Hendron Lone Oak Elementary School,395065,ES,0,96,,,,
2017,5,McCracken County,395,Lone Oak Elementary School,395080,ES,0,90,,,,
2017,5,McCracken County,395,Lone Oak Intermediate School,395075,ES,0,82,,,,
2017,5,McCracken County,395,Lone Oak Middle School,395085,MS,1,86,,,,
2017,5,McCracken County,395,McCracken County High School,395015,HS,2,66,,,,
2017,5,McCracken County,395,Reidland Elementary School,395100,ES,0,81,,,,
2017,5,McCracken County,395,Reidland Intermediate School,395030,ES,0,77,,,,
2017,5,McCracken County,395,Reidland Middle School,395115,MS,1,88,,,,
2017,5,McCreary County,401,McCreary Central High School,401010,HS,2,62,,,,
2017,5,McCreary County,401,McCreary County Middle School,401014,MS,1,71,,,,
2017,5,McCreary County,401,Pine Knot Intermediate School,401015,ES,0,77,,,,
2017,5,McCreary County,401,Pine Knot Primary School,401016,ES,0,82,,,,
2017,5,McCreary County,401,Whitley City Elementary School,401330,ES,0,69,,,,
2017,5,McLean County,405,Calhoun Elementary School,405020,ES,0,74,,,,
2017,5,McLean County,405,Livermore Elementary School,405050,ES,0,69,,,,
2017,5,McLean County,405,Marie Gatton Phillips Elementary,405070,ES,0,89,,,,
2017,5,McLean County,405,McLean County High School,405065,HS,2,69,,,,
2017,5,McLean County,405,McLean County Middle School,405075,MS,1,70,,,,
2017,5,Meade County,411,Barry Hahn Primary School,411060,ES,0,96,,,,
2017,5,Meade County,411,David T. Wilson Elementary,411011,ES,0,77,,,,
2017,5,Meade County,411,Ekron Elementary School,411040,ES,0,80,,,,
2017,5,Meade County,411,Flaherty Elementary School,411050,ES,0,65,,,,
2017,5,Meade County,411,Flaherty Primary School,411030,ES,0,76,,,,
2017,5,Meade County,411,Meade County High School,411070,HS,2,63,,,,
2017,5,Meade County,411,Payneville Elementary School,411090,ES,0,75,,,,
2017,5,Meade County,411,Stuart Pepper Middle School,411015,MS,1,83,,,,
2017,5,Menifee County,415,Botts Elementary School,415020,ES,0,52,,,,
2017,5,Menifee County,415,Menifee County High School,415090,HS,2,64,,,,
2017,5,Menifee County,415,Menifee Elementary School,415080,ES,0,52,,,,
2017,5,Menifee County,415,Menifee Elementary School,415080,MS,1,64,,,,
2017,5,Mercer County,421,Kenneth D. King Middle School,421035,MS,1,66,,,,
2017,5,Mercer County,421,Mercer County Intermediate School,421050,ES,0,69,,,,
2017,5,Mercer County,421,Mercer County Senior High School,421015,HS,2,61,,,,
2017,5,Metcalfe County,425,Metcalfe County Elementary School,425060,ES,0,59,,,,
2017,5,Metcalfe County,425,Metcalfe County High School,425050,HS,2,57,,,,
2017,5,Metcalfe County,425,Metcalfe County Middle School,425010,MS,1,64,,,,
2017,5,Middlesboro Independent,426,Middlesboro Elementary School,426030,ES,0,59,,,,
2017,5,Middlesboro Independent,426,Middlesboro High School,426080,HS,2,60,,,,
2017,5,Middlesboro Independent,426,Middlesboro Middle School,426040,MS,1,66,,,,
2017,5,Monroe County,431,Gamaliel Elementary,431150,ES,0,95,,,,
2017,5,Monroe County,431,Joe Harrison Carter,431212,ES,0,83,,,,
2017,5,Monroe County,431,Monroe Co High,431450,HS,2,64,,,,
2017,5,Monroe County,431,Monroe Co Middle,431160,MS,1,61,,,,
2017,5,Monroe County,431,Tompkinsville Elem,431440,ES,0,86,,,,
2017,5,Montgomery County,435,Camargo Elementary School,435010,ES,0,64,,,,
2017,5,Montgomery County,435,Mapleton Elementary School,435030,ES,0,75,,,,
2017,5,Montgomery County,435,McNabb Middle School,435070,MS,1,80,,,,
2017,5,Montgomery County,435,Montgomery County High School,435040,HS,2,65,,,,
2017,5,Montgomery County,435,Montgomery County Intermediate School,435020,MS,1,80,,,,
2017,5,Montgomery County,435,Mount Sterling Elementary School,435050,ES,0,73,,,,
2017,5,Morgan County,441,East Valley Elementary School,441050,ES,0,93,,,,
2017,5,Morgan County,441,Ezel Elementary School,441090,ES,0,97,,,,
2017,5,Morgan County,441,Morgan Central Elementary School,441015,ES,0,93,,,,
2017,5,Morgan County,441,Morgan County High School,441150,HS,2,54,,,,
2017,5,Morgan County,441,Morgan County Middle School,441140,MS,1,63,,,,
2017,5,Morgan County,441,Wrigley Elementary School,441018,ES,0,80,,,,
2017,5,Muhlenberg County,445,Bremen Elementary School,445010,ES,0,91,,,,
2017,5,Muhlenberg County,445,Central City Elementary,445030,ES,0,72,,,,
2017,5,Muhlenberg County,445,Greenville Elementary School,445040,ES,0,80,,,,
2017,5,Muhlenberg County,445,Longest Elementary,445115,ES,0,70,,,,
2017,5,Muhlenberg County,445,Muhlenberg County High School,445175,HS,2,61,,,,
2017,5,Muhlenberg County,445,Muhlenberg North Middle,445150,MS,1,68,,,,
2017,5,Muhlenberg County,445,Muhlenberg South Elementary,445012,ES,0,74,,,,
2017,5,Muhlenberg County,445,Muhlenberg South Middle School,445045,MS,1,78,,,,
2017,5,Murray Independent,446,Murray Elementary School,446020,ES,0,100,,,,
2017,5,Murray Independent,446,Murray High School,446050,HS,2,92,,,,
2017,5,Murray Independent,446,Murray Middle School,446030,ES,0,95,,,,
2017,5,Murray Independent,446,Murray Middle School,446030,MS,1,100,,,,
2017,5,Nelson County,451,Bloomfield Elementary School,451013,ES,0,81,,,,
2017,5,Nelson County,451,Bloomfield Middle School,451010,MS,1,64,,,,
2017,5,Nelson County,451,Boston School,451030,MS,1,85,,,,
2017,5,Nelson County,451,Boston School,451030,ES,0,79,,,,
2017,5,Nelson County,451,Coxs Creek Elementary School,451050,ES,0,71,,,,
2017,5,Nelson County,451,Foster Heights Elementary School,451070,ES,0,66,,,,
2017,5,Nelson County,451,Nelson County High School,451100,HS,2,58,,,,
2017,5,Nelson County,451,Old Kentucky Home Middle School,451090,MS,1,52,,,,
2017,5,Nelson County,451,The New Haven School,451011,ES,0,58,,,,
2017,5,Nelson County,451,The New Haven School,451011,MS,1,54,,,,
2017,5,Nelson County,451,Thomas Nelson High School,451101,HS,2,71,,,,
2017,5,Newport Independent,452,Newport High School,452070,HS,2,50,,,,
2017,5,Newport Independent,452,Newport High School,452070,MS,1,50,,,,
2017,5,Newport Independent,452,Newport Intermediate School,452040,ES,0,45,,,,
2017,5,Nicholas County,455,Nicholas County Elementary School,455020,ES,0,64,,,,
2017,5,Nicholas County,455,Nicholas County High School,455030,MS,1,76,,,,
2017,5,Nicholas County,455,Nicholas County High School,455030,HS,2,67,,,,
2017,5,Ohio County,461,Beaver Dam Elementary School,461010,ES,0,66,,,,
2017,5,Ohio County,461,Fordsville Elementary School,461090,ES,0,57,,,,
2017,5,Ohio County,461,Horse Branch Elementary School,461140,ES,0,59,,,,
2017,5,Ohio County,461,Ohio County High School,461155,HS,2,61,,,,
2017,5,Ohio County,461,Ohio County Middle School,461110,MS,1,71,,,,
2017,5,Ohio County,461,Southern Elementary School,461170,ES,0,66,,,,
2017,5,Ohio County,461,Wayland Alexander Elementary School,461190,ES,0,68,,,,
2017,5,Ohio County,461,Western Elementary School,461200,ES,0,63,,,,
2017,5,Oldham County,465,Buckner Elementary School,465007,ES,0,85,,,,
2017,5,Oldham County,465,Camden Station Elementary School,465005,ES,0,88,,,,
2017,5,Oldham County,465,Centerfield Elementary School,465010,ES,0,68,,,,
2017,5,Oldham County,465,Crestwood Elementary School,465020,ES,0,83,,,,
2017,5,Oldham County,465,East Oldham Middle School,465015,MS,1,89,,,,
2017,5,Oldham County,465,Goshen At Hillcrest Elementary School,465025,ES,0,98,,,,
2017,5,Oldham County,465,Harmony Elementary School,465014,ES,0,81,,,,
2017,5,Oldham County,465,Kenwood Station Elementary School,465013,ES,0,93,,,,
2017,5,Oldham County,465,LaGrange Elementary School,465030,ES,0,63,,,,
2017,5,Oldham County,465,Locust Grove Elementary School,465028,ES,0,80,,,,
2017,5,Oldham County,465,North Oldham High School,465012,HS,2,94,,,,
2017,5,Oldham County,465,North Oldham Middle School,465350,MS,1,96,,,,
2017,5,Oldham County,465,Oldham County High School,465060,HS,2,71,,,,
2017,5,Oldham County,465,Oldham County Middle School,465070,MS,1,71,,,,
2017,5,Oldham County,465,South Oldham High School,465095,HS,2,86,,,,
2017,5,Oldham County,465,South Oldham Middle School,465090,MS,1,83,,,,
2017,5,Owen County,471,Maurice Bowling Middle School,471078,MS,1,60,,,,
2017,5,Owen County,471,Owen County Elementary/Primary School,471075,ES,0,68,,,,
2017,5,Owen County,471,Owen County High School,471080,HS,2,55,,,,
2017,5,Owensboro Independent,472,Cravens Elementary School,472010,ES,0,48,,,,
2017,5,Owensboro Independent,472,Estes Elementary School,472030,ES,0,55,,,,
2017,5,Owensboro Independent,472,Foust Elementary School,472060,ES,0,77,,,,
2017,5,Owensboro Independent,472,Newton Parrish Elementary School,472100,ES,0,86,,,,
2017,5,Owensboro Independent,472,Owensboro High School,472110,HS,2,60,,,,
