District Code,District,School,School Code,Level,End Year,Reported Spending per student,Student Count,Educator Count,Years of experience
165,Fayette County,Tates Creek Middle School,165100,MS,2019,15429.0,787.0,62.0,12.0
165,Fayette County,Tates Creek High School,165105,HS,2019,13399.0,1728.0,110.0,11.0
165,Fayette County,Clays Mill Elementary School,165120,ES,2019,16409.0,547.0,34.0,16.0
165,Fayette County,Frederick Douglass High School,165125,HS,2019,13758.0,1193.0,78.0,9.0
165,Fayette County,Yates Elementary School,165140,ES,2019,15871.0,353.0,24.0,9.0
165,Fayette County,Glendover Elementary School,165150,ES,2019,15013.0,590.0,35.0,15.0
165,Fayette County,Meadowthorpe Elementary School,165160,ES,2019,15368.0,479.0,30.0,12.0
165,Fayette County,Bryan Station High School,165170,HS,2019,14207.0,1536.0,101.0,12.0
165,Fayette County,Mary Todd Elementary School,165180,ES,2019,16288.0,483.0,27.0,12.0
165,Fayette County,James Lane Allen Elementary School,165190,ES,2019,16645.0,452.0,30.0,15.0
165,Fayette County,Paul Laurence Dunbar High School,165200,HS,2019,12801.0,1963.0,111.0,14.0
165,Fayette County,Jessie M Clark Middle School,165225,MS,2019,13326.0,1107.0,68.0,14.0
165,Fayette County,Cardinal Valley Elementary School,165240,ES,2019,15518.0,588.0,34.0,11.0
165,Fayette County,Winburn Middle School,165245,MS,2019,14691.0,787.0,54.0,12.0
165,Fayette County,Millcreek Elementary School,165255,ES,2019,15701.0,465.0,31.0,6.0
165,Fayette County,Southern Middle School,165525,MS,2019,13701.0,839.0,57.0,11.0
165,Fayette County,Julius Marks Elementary School,165620,ES,2019,14994.0,640.0,36.0,15.0
171,Fleming County,Ewing Elementary School,171020,ES,2019,14272.0,304.0,23.0,11.0
171,Fleming County,Simons Middle School,171030,MS,2019,11618.0,319.0,24.0,12.0
171,Fleming County,Fleming County High School,171035,HS,2019,10635.0,687.0,39.0,11.0
171,Fleming County,Flemingsburg Elementary School,171040,ES,2019,11419.0,529.0,31.0,14.0
171,Fleming County,E P Ward Elementary School,171050,ES,2019,13113.0,173.0,12.0,13.0
171,Fleming County,Hillsboro Elementary School,171060,ES,2019,13410.0,154.0,13.0,14.0
175,Floyd County,Duff-Allen Central Elementary,175010,MS,2019,13893.0,605.0,35.0,10.0
175,Floyd County,Duff-Allen Central Elementary,175010,ES,2019,13893.0,605.0,35.0,10.0
175,Floyd County,Prestonsburg Elementary School,175019,ES,2019,13120.0,639.0,49.0,13.0
175,Floyd County,Allen Elementary School,175020,MS,2019,13846.0,469.0,25.0,15.0
175,Floyd County,Allen Elementary School,175020,ES,2019,13846.0,469.0,25.0,15.0
175,Floyd County,May Valley Elementary School,175021,ES,2019,15261.0,299.0,21.0,16.0
175,Floyd County,South Floyd Elementary School,175030,ES,2019,14551.0,661.0,40.0,14.0
175,Floyd County,South Floyd Elementary School,175030,MS,2019,14551.0,661.0,40.0,14.0
175,Floyd County,Betsy Layne High School,175110,HS,2019,13148.0,397.0,27.0,10.0
175,Floyd County,Floyd Central High School,175115,HS,2019,12751.0,649.0,38.0,14.0
175,Floyd County,Betsy Layne Elementary School,175120,ES,2019,13625.0,612.0,41.0,11.0
175,Floyd County,Betsy Layne Elementary School,175120,MS,2019,13625.0,612.0,41.0,11.0
175,Floyd County,James D. Adams Middle School,175440,MS,2019,12337.0,333.0,18.0,12.0
175,Floyd County,John M. Stumbo Elementary School,175485,MS,2019,14577.0,317.0,23.0,8.0
175,Floyd County,John M. Stumbo Elementary School,175485,ES,2019,14577.0,317.0,23.0,8.0
175,Floyd County,Prestonsburg High School,175850,HS,2019,12945.0,487.0,27.0,13.0
176,Fort Thomas Independent,Highlands High School,176010,HS,2019,14259.0,1014.0,65.0,15.0
176,Fort Thomas Independent,Highlands Middle School,176011,MS,2019,12681.0,735.0,46.0,15.0
176,Fort Thomas Independent,Johnson Elementary School,176020,ES,2019,17525.0,405.0,25.0,14.0
176,Fort Thomas Independent,Moyer Elementary School,176030,ES,2019,13727.0,537.0,29.0,18.0
176,Fort Thomas Independent,Woodfill Elementary School,176040,ES,2019,15343.0,366.0,22.0,16.0
177,Frankfort Independent,Second Street School,177050,ES,2019,12380.0,536.0,31.0,10.0
177,Frankfort Independent,Second Street School,177050,MS,2019,12380.0,536.0,31.0,10.0
177,Frankfort Independent,Frankfort High School,177070,HS,2019,17047.0,216.0,24.0,11.0
177,Frankfort Independent,Frankfort High School,177070,MS,2019,17047.0,216.0,24.0,11.0
181,Franklin County,Westridge Elementary,181013,ES,2019,12363.0,392.0,22.0,10.0
181,Franklin County,Bridgeport Elementary School,181014,ES,2019,12066.0,426.0,22.0,11.0
181,Franklin County,Bondurant Middle School,181015,MS,2019,10717.0,666.0,40.0,10.0
181,Franklin County,Early Learning Village,181016,ES,2019,12245.0,285.0,18.0,6.0
181,Franklin County,Collins Lane,181025,ES,2019,22931.0,481.0,24.0,8.0
181,Franklin County,Elkhorn Middle School,181030,MS,2019,10425.0,801.0,42.0,10.0
181,Franklin County,Elkhorn Elementary School,181035,ES,2019,11052.0,431.0,21.0,9.0
181,Franklin County,Franklin County High School,181040,HS,2019,15987.0,929.0,62.0,15.0
181,Franklin County,Hearn Elementary,181045,ES,2019,11502.0,453.0,21.0,12.0
181,Franklin County,Peaks Mill Elementary,181050,ES,2019,11808.0,413.0,21.0,10.0
181,Franklin County,Western Hills High School,181070,HS,2019,16521.0,830.0,55.0,13.0
185,Fulton County,Fulton County Middle School,185015,MS,2019,9329.0,177.0,15.0,9.0
185,Fulton County,Fulton County Elementary,185020,ES,2019,12736.0,212.0,14.0,11.0
185,Fulton County,Fulton County Elementary,185020,MS,2019,12736.0,212.0,14.0,11.0
185,Fulton County,Fulton County High School,185030,HS,2019,13164.0,167.0,14.0,9.0
186,Fulton Independent,Fulton Independent School,186018,ES,2019,19480.0,304.0,29.0,9.0
186,Fulton Independent,Fulton Independent School,186018,MS,2019,19480.0,304.0,29.0,9.0
186,Fulton Independent,Fulton Independent School,186018,HS,2019,19480.0,304.0,29.0,9.0
191,Gallatin County,Gallatin County Middle School,191005,MS,2019,12208.0,366.0,26.0,7.0
191,Gallatin County,Gallatin County Upper Elementary,191006,ES,2019,11555.0,326.0,19.0,10.0
191,Gallatin County,Gallatin County Lower Elementary,191010,ES,2019,13911.0,338.0,23.0,9.0
191,Gallatin County,Gallatin County High School,191020,HS,2019,13099.0,444.0,31.0,11.0
195,Garrard County,Camp Dick Robinson Elementary School,195050,ES,2019,12871.0,486.0,31.0,15.0
195,Garrard County,Garrard County High School,195060,HS,2019,13286.0,738.0,46.0,12.0
195,Garrard County,Garrard Middle School,195070,MS,2019,14327.0,562.0,38.0,9.0
195,Garrard County,Paint Lick Elementary School,195090,ES,2019,14370.0,306.0,21.0,13.0
195,Garrard County,Lancaster Elementary School,195220,ES,2019,14444.0,414.0,30.0,14.0
197,Glasgow Independent,Highland Elementary School,197013,ES,2019,11871.0,611.0,45.0,12.0
197,Glasgow Independent,Glasgow High School,197030,HS,2019,14627.0,546.0,42.0,14.0
197,Glasgow Independent,Glasgow Middle School,197035,MS,2019,13266.0,470.0,34.0,11.0
197,Glasgow Independent,South Green Elementary School,197065,ES,2019,12217.0,446.0,36.0,11.0
201,Grant County,Sherman Elementary,201016,ES,2019,12387.0,385.0,26.0,10.0
201,Grant County,Crittenden-Mt. Zion Elementary,201020,ES,2019,11167.0,503.0,31.0,12.0
201,Grant County,Dry Ridge Elementary,201030,ES,2019,12879.0,443.0,30.0,14.0
201,Grant County,Grant County High School,201040,HS,2019,12124.0,1012.0,59.0,12.0
201,Grant County,Mason-Corinth Elementary,201050,ES,2019,13291.0,293.0,18.0,14.0
201,Grant County,Grant County Middle School,201080,MS,2019,10832.0,890.0,50.0,9.0
205,Graves County,Graves County Central Elementary,205013,ES,2019,11248.0,459.0,32.0,14.0
205,Graves County,Fancy Farm Elementary School,205040,ES,2019,12893.0,189.0,17.0,15.0
205,Graves County,Farmington Elementary School,205060,ES,2019,12106.0,250.0,24.0,15.0
205,Graves County,Graves County Middle School,205100,MS,2019,10740.0,580.0,36.0,10.0
205,Graves County,Lowes Elementary School,205110,ES,2019,12053.0,246.0,21.0,12.0
205,Graves County,Sedalia Elementary School,205150,ES,2019,10891.0,357.0,27.0,14.0
205,Graves County,Symsonia Elementary School,205170,ES,2019,11004.0,301.0,22.0,12.0
205,Graves County,Wingo Elementary School,205200,ES,2019,11783.0,393.0,32.0,12.0
205,Graves County,Graves County High School,205215,HS,2019,11584.0,1188.0,76.0,12.0
211,Grayson County,H W Wilkey Elementary School,211010,ES,2019,21619.0,428.0,38.0,12.0
211,Grayson County,Caneyville Elementary School,211030,ES,2019,22538.0,345.0,32.0,15.0
211,Grayson County,Oran P Lawler Elementary School,211050,ES,2019,22003.0,407.0,31.0,10.0
211,Grayson County,Clarkson Elementary School,211080,ES,2019,22050.0,611.0,47.0,12.0
211,Grayson County,Grayson County High School,211085,HS,2019,20170.0,1233.0,76.0,11.0
211,Grayson County,Grayson County Middle School,211095,MS,2019,19263.0,1005.0,58.0,12.0
215,Green County,Green County Primary School,215030,ES,2019,13583.0,374.0,19.0,10.0
215,Green County,Green County Intermediate School,215040,ES,2019,11882.0,370.0,25.0,12.0
215,Green County,Green County Middle School,215055,MS,2019,11801.0,360.0,24.0,10.0
215,Green County,Green County High School,215065,HS,2019,12486.0,496.0,35.0,13.0
221,Greenup County,Argillite Elementary School,221010,ES,2019,12355.0,231.0,15.0,14.0
221,Greenup County,Wurtland Middle School,221024,MS,2019,11939.0,327.0,25.0,14.0
221,Greenup County,Greenup County High School,221027,HS,2019,10708.0,761.0,41.0,9.0
221,Greenup County,Greysbranch Elementary School,221040,ES,2019,10942.0,344.0,23.0,12.0
221,Greenup County,Mckell Elementary School,221060,ES,2019,11262.0,458.0,26.0,12.0
221,Greenup County,Mckell Middle School,221105,MS,2019,10680.0,361.0,23.0,7.0
221,Greenup County,Wurtland Elementary School,221110,ES,2019,13848.0,208.0,14.0,12.0
225,Hancock County,Hancock County High School,225005,HS,2019,21882.0,494.0,34.0,12.0
225,Hancock County,North Hancock Elementary School,225006,ES,2019,21518.0,475.0,27.0,13.0
225,Hancock County,Hancock County Middle School,225007,MS,2019,21091.0,385.0,25.0,13.0
225,Hancock County,South Hancock Elementary School,225070,ES,2019,23064.0,224.0,14.0,13.0
231,Hardin County,East Hardin Middle School,231005,MS,2019,18316.0,792.0,42.0,16.0
231,Hardin County,Woodland Elementary School,231008,ES,2019,18803.0,554.0,24.0,9.0
231,Hardin County,John Hardin High School,231013,HS,2019,21539.0,827.0,53.0,15.0
231,Hardin County,Lakewood Elementary School,231014,ES,2019,20407.0,472.0,27.0,10.0
231,Hardin County,Bluegrass Middle School,231015,MS,2019,18703.0,542.0,34.0,11.0
231,Hardin County,Creekside Elementary School,231017,ES,2019,20771.0,406.0,26.0,15.0
231,Hardin County,Heartland Elementary School,231018,ES,2019,18972.0,553.0,34.0,5.0
231,Hardin County,G C Burkhead Elementary School,231020,ES,2019,19241.0,710.0,39.0,14.0
231,Hardin County,North Park Elementary School,231021,ES,2019,23877.0,395.0,28.0,10.0
231,Hardin County,Cecilia Valley Elementary School,231030,ES,2019,21211.0,307.0,20.0,13.0
231,Hardin County,New Highland Elementary School,231040,ES,2019,21254.0,421.0,23.0,14.0
231,Hardin County,Lincoln Trail Elementary School,231050,ES,2019,19910.0,494.0,28.0,14.0
231,Hardin County,North Hardin High School,231075,HS,2019,18598.0,1534.0,81.0,11.0
231,Hardin County,James T Alton Middle School,231077,MS,2019,17823.0,710.0,36.0,10.0
231,Hardin County,Radcliff Elementary School,231079,ES,2019,19410.0,453.0,23.0,7.0
231,Hardin County,North Middle School,231080,MS,2019,18335.0,636.0,36.0,8.0
231,Hardin County,Rineyville Elementary School,231090,ES,2019,19825.0,557.0,30.0,9.0
231,Hardin County,Vine Grove Elementary School,231165,ES,2019,18269.0,491.0,26.0,11.0
231,Hardin County,West Hardin Middle School,231168,MS,2019,18740.0,566.0,34.0,9.0
231,Hardin County,Central Hardin High School,231190,HS,2019,18582.0,1772.0,97.0,12.0
231,Hardin County,Meadow View Elementary School,231210,ES,2019,19648.0,493.0,25.0,12.0
235,Harlan County,Harlan County High School,235025,HS,2019,12134.0,985.0,53.0,15.0
235,Harlan County,Black Mountain Elementary School,235060,ES,2019,13221.0,316.0,17.0,7.0
235,Harlan County,Black Mountain Elementary School,235060,MS,2019,13221.0,316.0,17.0,7.0
235,Harlan County,Cawood Elementary School,235110,MS,2019,14872.0,232.0,13.0,14.0
235,Harlan County,Cawood Elementary School,235110,ES,2019,14872.0,232.0,13.0,14.0
235,Harlan County,Cumberland Elementary School,235195,ES,2019,13066.0,510.0,23.0,12.0
235,Harlan County,Cumberland Elementary School,235195,MS,2019,13066.0,510.0,23.0,12.0
235,Harlan County,Evarts Elementary School,235290,ES,2019,12770.0,381.0,20.0,10.0
235,Harlan County,Evarts Elementary School,235290,MS,2019,12770.0,381.0,20.0,10.0
235,Harlan County,Green Hills Elementary School,235325,ES,2019,17142.0,130.0,11.0,9.0
235,Harlan County,Green Hills Elementary School,235325,MS,2019,17142.0,130.0,11.0,9.0
235,Harlan County,James A. Cawood Elementary,235340,MS,2019,13480.0,358.0,17.0,14.0
235,Harlan County,James A. Cawood Elementary,235340,ES,2019,13480.0,358.0,17.0,14.0
235,Harlan County,Rosspoint Elementary School,235540,ES,2019,12269.0,410.0,20.0,13.0
235,Harlan County,Rosspoint Elementary School,235540,MS,2019,12269.0,410.0,20.0,13.0
235,Harlan County,Wallins Elementary School,235640,ES,2019,12854.0,398.0,22.0,14.0
235,Harlan County,Wallins Elementary School,235640,MS,2019,12854.0,398.0,22.0,14.0
236,Harlan Independent,Harlan Elementary School,236020,ES,2019,12356.0,265.0,20.0,12.0
236,Harlan Independent,Harlan High School,236030,HS,2019,13272.0,382.0,31.0,14.0
236,Harlan Independent,Harlan High School,236030,MS,2019,13272.0,382.0,31.0,14.0
241,Harrison County,Eastside Elementary School,241035,ES,2019,12763.0,332.0,29.0,12.0
241,Harrison County,Southside Elementary School,241038,ES,2019,13197.0,304.0,20.0,15.0
241,Harrison County,Harrison County High School,241040,HS,2019,10814.0,847.0,48.0,13.0
241,Harrison County,Harrison County Middle School,241043,MS,2019,10497.0,667.0,39.0,14.0
241,Harrison County,Northside Elementary School,241045,ES,2019,12936.0,317.0,23.0,16.0
241,Harrison County,Westside Elementary School,241075,ES,2019,13721.0,310.0,20.0,15.0
245,Hart County,Bonnieville Elementary School,245010,MS,2019,17884.0,269.0,17.0,17.0
245,Hart County,Bonnieville Elementary School,245010,ES,2019,17884.0,269.0,17.0,17.0
245,Hart County,Cub Run Elementary School,245030,ES,2019,18966.0,206.0,12.0,17.0
245,Hart County,Cub Run Elementary School,245030,MS,2019,18966.0,206.0,12.0,17.0
245,Hart County,Hart County High School,245045,HS,2019,17997.0,653.0,40.0,13.0
245,Hart County,Legrande Elementary School,245050,MS,2019,16177.0,278.0,15.0,9.0
245,Hart County,Legrande Elementary School,245050,ES,2019,16177.0,278.0,15.0,9.0
245,Hart County,Memorial Elementary School,245070,MS,2019,17321.0,313.0,23.0,15.0
245,Hart County,Memorial Elementary School,245070,ES,2019,17321.0,313.0,23.0,15.0
245,Hart County,Munfordville Elementary School,245090,ES,2019,17240.0,471.0,30.0,11.0
245,Hart County,Munfordville Elementary School,245090,MS,2019,17240.0,471.0,30.0,11.0
246,Hazard Independent,Hazard High School,246010,HS,2019,13334.0,334.0,28.0,15.0
246,Hazard Independent,Hazard Middle School,246045,MS,2019,13328.0,259.0,25.0,12.0
246,Hazard Independent,Roy G. Eversole Elementary School,246060,ES,2019,13624.0,358.0,21.0,10.0
251,Henderson County,Bend Gate Elementary School,251010,ES,2019,13333.0,457.0,36.0,12.0
251,Henderson County,Cairo Elementary School,251020,ES,2019,13619.0,297.0,22.0,12.0
251,Henderson County,A B Chandler Elementary School,251030,ES,2019,14544.0,315.0,25.0,14.0
251,Henderson County,East Heights Elementary School,251033,ES,2019,13177.0,445.0,35.0,10.0
251,Henderson County,Henderson County High School,251060,HS,2019,13093.0,1955.0,122.0,14.0
251,Henderson County,Henderson County North Middle School,251065,MS,2019,12269.0,814.0,55.0,10.0
251,Henderson County,Niagara Elementary School,251070,ES,2019,13125.0,292.0,21.0,14.0
251,Henderson County,South Heights Elementary School,251091,ES,2019,13166.0,495.0,37.0,10.0
251,Henderson County,Spottsville Elementary School,251110,ES,2019,12214.0,546.0,33.0,12.0
251,Henderson County,Henderson County South Middle School,251150,MS,2019,11501.0,783.0,55.0,10.0
251,Henderson County,Jefferson Elementary School,251160,ES,2019,13792.0,339.0,25.0,11.0
255,Henry County,Campbellsburg Elementary School,255010,ES,2019,11662.0,330.0,18.0,9.0
255,Henry County,Eastern Elementary School,255020,ES,2019,12256.0,202.0,12.0,10.0
255,Henry County,Henry County High School,255035,HS,2019,12393.0,675.0,46.0,12.0
255,Henry County,Henry County Middle School,255038,MS,2019,11624.0,479.0,29.0,10.0
255,Henry County,New Castle Elementary School,255040,ES,2019,11871.0,364.0,23.0,6.0
261,Hickman County,Hickman County Elementary School,261020,ES,2019,11773.0,361.0,31.0,10.0
261,Hickman County,Hickman County High School,261050,HS,2019,13300.0,318.0,26.0,11.0
261,Hickman County,Hickman County High School,261050,MS,2019,13300.0,318.0,26.0,11.0
265,Hopkins County,West Hopkins School,265006,ES,2019,11950.0,389.0,29.0,12.0
265,Hopkins County,West Hopkins School,265006,MS,2019,11950.0,389.0,29.0,12.0
265,Hopkins County,Jesse Stuart Elementary School,265020,ES,2019,11196.0,382.0,21.0,10.0
265,Hopkins County,James Madison Middle School,265075,MS,2019,10025.0,556.0,30.0,13.0
265,Hopkins County,Grapevine Elementary School,265090,ES,2019,12204.0,324.0,19.0,12.0
265,Hopkins County,Hanson Elementary School,265110,ES,2019,10816.0,535.0,28.0,12.0
265,Hopkins County,Hopkins County Central High School,265130,HS,2019,13154.0,810.0,58.0,10.0
265,Hopkins County,Browning Springs Middle School,265140,MS,2019,10846.0,478.0,31.0,11.0
265,Hopkins County,Madisonville North Hopkins High School,265145,HS,2019,12107.0,998.0,66.0,10.0
265,Hopkins County,South Hopkins Middle School,265185,MS,2019,11598.0,400.0,25.0,12.0
265,Hopkins County,Pride Elementary School,265200,ES,2019,11613.0,406.0,25.0,9.0
265,Hopkins County,West Broadway Elementary School,265250,ES,2019,12116.0,340.0,25.0,13.0
265,Hopkins County,Southside Elementary School,265280,ES,2019,11266.0,412.0,27.0,8.0
265,Hopkins County,Earlington Elementary School,265330,ES,2019,12105.0,315.0,21.0,11.0
271,Jackson County,Jackson County High School,271020,HS,2019,13341.0,532.0,36.0,13.0
271,Jackson County,Jackson County Middle School,271025,MS,2019,13630.0,447.0,33.0,15.0
271,Jackson County,McKee Elementary School,271180,ES,2019,15093.0,298.0,27.0,14.0
271,Jackson County,Sand Gap Elementary School,271280,ES,2019,16649.0,203.0,23.0,12.0
271,Jackson County,Tyner Elementary School,271340,ES,2019,13722.0,421.0,35.0,13.0
272,Jackson Independent,Jackson City School,272011,ES,2019,12786.0,319.0,22.0,15.0
272,Jackson Independent,Jackson City School,272011,HS,2019,12786.0,319.0,22.0,15.0
272,Jackson Independent,Jackson City School,272011,MS,2019,12786.0,319.0,22.0,15.0
275,Jefferson County,Camp Taylor Elementary,275004,ES,2019,17985.0,418.0,26.0,12.0
