District Code,District,School,School Code,Level,End Year,Reported Spending per student,Student Count,Educator Count,Years of experience
472,Owensboro Independent,Newton Parrish Elementary School,472100,ES,2019,13011,517,30,10
472,Owensboro Independent,Owensboro Innovation Middle School,472102,MS,2019,15841,406,30,14
472,Owensboro Independent,Owensboro Middle School South,472102,ES,2019,15841,406,30,14
472,Owensboro Independent,Owensboro Middle School,472108,MS,2019,14041,722,55,11
472,Owensboro Independent,Owensboro High School,472110,HS,2019,13671,1252,82,15
472,Owensboro Independent,Sutton Elementary School,472140,ES,2019,13178,490,25,13
475,Owsley County,Owsley County Elementary School,475020,ES,2019,16119,284,16,16
475,Owsley County,Owsley County High School,475080,MS,2019,16385,386,25,14
475,Owsley County,Owsley County High School,475080,HS,2019,16385,386,25,14
476,Paducah Independent,Paducah Middle School,476010,MS,2019,15875,645,37,11
476,Paducah Independent,Clark Elementary School,476020,ES,2019,16260,623,38,13
476,Paducah Independent,McNabb Elementary School,476080,ES,2019,19379,375,22,14
476,Paducah Independent,Morgan Elementary School,476150,ES,2019,17524,401,21,13
476,Paducah Independent,Paducah Tilghman High School,476170,HS,2019,18317,741,48,12
477,Paintsville Independent,Paintsville Elementary School,477010,ES,2019,16879,407,31,14
477,Paintsville Independent,Paintsville High School,477020,MS,2019,16549,342,23,14
477,Paintsville Independent,Paintsville High School,477020,HS,2019,16549,342,23,14
478,Paris Independent,Paris Elementary School,478010,ES,2019,15094,305,16,11
478,Paris Independent,Paris High School,478020,HS,2019,13041,192,22,9
478,Paris Independent,Paris Middle School,478030,MS,2019,13041,150,19,7
481,Pendleton County,Northern Elementary School,481060,ES,2019,11850,483,25,12
481,Pendleton County,Phillip Sharp Middle School,481061,MS,2019,10134,530,26,10
481,Pendleton County,Pendleton County High School,481070,HS,2019,9951,751,40,10
481,Pendleton County,Southern Elementary School,481080,ES,2019,11487,518,27,13
485,Perry County,Buckhorn School,485130,MS,2019,14534,320,20,11
485,Perry County,Buckhorn School,485130,ES,2019,14534,320,20,11
485,Perry County,Buckhorn School,485130,HS,2019,14534,320,20,11
485,Perry County,East Perry County Elementary School,485200,MS,2019,13735,690,42,12
485,Perry County,East Perry County Elementary School,485200,ES,2019,13735,690,42,12
485,Perry County,Perry County Central High School,485250,HS,2019,13526,820,51,13
485,Perry County,Leatherwood Elementary School,485480,ES,2019,17184,139,9,15
485,Perry County,Leatherwood Elementary School,485480,MS,2019,17184,139,9,15
485,Perry County,Robert W Combs Elementary School,485635,MS,2019,13352,385,19,9
485,Perry County,Robert W Combs Elementary School,485635,ES,2019,13352,385,19,9
485,Perry County,Robinson Elementary School,485640,ES,2019,12994,257,12,16
485,Perry County,Robinson Elementary School,485640,MS,2019,12994,257,12,16
485,Perry County,Viper Elementary School,485890,MS,2019,12597,260,12,10
485,Perry County,Viper Elementary School,485890,ES,2019,12597,260,12,10
485,Perry County,West Perry Elementary School,485898,ES,2019,12643,752,31,14
485,Perry County,West Perry Elementary School,485898,MS,2019,12643,752,31,14
491,Pike County,Belfry Elementary,491051,ES,2019,13505,539,24,15
491,Pike County,East Ridge High School,491054,HS,2019,14378,470,28,11
491,Pike County,Feds Creek Elementary School,491057,ES,2019,17820,172,13,13
491,Pike County,Feds Creek Elementary School,491057,MS,2019,17820,172,13,13
491,Pike County,Belfry Middle School,491058,MS,2019,13059,412,24,11
491,Pike County,Millard School,491059,ES,2019,14337,613,33,10
491,Pike County,Millard School,491059,MS,2019,14337,613,33,10
491,Pike County,Valley Elementary School,491060,MS,2019,13168,843,43,13
491,Pike County,Valley Elementary School,491060,ES,2019,13168,843,43,13
491,Pike County,Belfry High School,491090,HS,2019,13740,584,34,15
491,Pike County,Bevins Elementary School,491130,ES,2019,17042,205,12,15
491,Pike County,Pike County Central High School,491190,HS,2019,13382,625,32,16
491,Pike County,Dorton Elementary School,491250,ES,2019,15571,262,17,12
491,Pike County,Dorton Elementary School,491250,MS,2019,15571,262,17,12
491,Pike County,Elkhorn City Elementary School,491300,ES,2019,15213,432,26,14
491,Pike County,Elkhorn City Elementary School,491300,MS,2019,15213,432,26,14
491,Pike County,Johns Creek Elementary School,491620,MS,2019,13983,623,38,14
491,Pike County,Johns Creek Elementary School,491620,ES,2019,13983,623,38,14
491,Pike County,Kimper Elementary School,491650,MS,2019,17908,135,9,16
491,Pike County,Kimper Elementary School,491650,ES,2019,17908,135,9,16
491,Pike County,Mullins Elementary School,491950,MS,2019,12291,767,37,13
491,Pike County,Mullins Elementary School,491950,ES,2019,12291,767,37,13
491,Pike County,Phelps Elementary School,491952,ES,2019,15391,373,20,11
491,Pike County,Phelps High School,491954,MS,2019,17816,304,22,14
491,Pike County,Phelps High School,491954,HS,2019,17816,304,22,14
491,Pike County,Shelby Valley High School,491980,HS,2019,13500,539,31,16
492,Pikeville Independent,Pikeville Elementary School,492020,ES,2019,23249,626,40,13
492,Pikeville Independent,Pikeville High School,492030,HS,2019,22475,549,36,13
492,Pikeville Independent,Pikeville High School,492030,MS,2019,22475,549,36,13
493,Pineville Independent,Pineville Independent School,493030,MS,2019,11755,548,35,12
493,Pineville Independent,Pineville Independent School,493030,HS,2019,11755,548,35,12
493,Pineville Independent,Pineville Independent School,493030,ES,2019,11755,548,35,12
495,Powell County,Bowen Elementary School,495010,ES,2019,12672,200,12,16
495,Powell County,Powell County Middle School,495015,MS,2019,9421,549,33,10
495,Powell County,Clay City Elementary School,495020,ES,2019,10867,431,23,7
495,Powell County,Powell County High School,495040,HS,2019,8091,634,43,12
495,Powell County,Stanton Elementary School,495060,ES,2019,10419,333,21,13
501,Pulaski County,Burnside Elementary School,501070,ES,2019,12934,387,26,14
501,Pulaski County,Eubank Elementary School,501180,ES,2019,13469,317,21,12
501,Pulaski County,Nancy Elementary School,501280,ES,2019,12091,388,20,11
501,Pulaski County,Pulaski County High School,501380,HS,2019,11706,1191,69,12
501,Pulaski County,Pulaski Elementary School,501385,ES,2019,12321,610,31,13
501,Pulaski County,Southern Middle School,501390,MS,2019,10011,1070,55,13
501,Pulaski County,Northern Middle School,501395,MS,2019,10393,866,42,11
501,Pulaski County,Southwestern High School,501400,HS,2019,11408,1268,75,13
501,Pulaski County,Oak Hill Elementary School,501420,ES,2019,11794,516,28,12
501,Pulaski County,Shopville Elementary School,501440,ES,2019,12464,325,24,13
501,Pulaski County,Northern Elementary School,501560,ES,2019,13053,424,24,13
501,Pulaski County,Southern Elementary School,501570,ES,2019,11805,682,37,12
502,Raceland-Worthington Independent,Campbell Elementary School,502010,ES,2019,20195,273,19,12
502,Raceland-Worthington Independent,Raceland-Worthington High School,502020,MS,2019,19543,467,29,15
502,Raceland-Worthington Independent,Raceland-Worthington High School,502020,HS,2019,19543,467,29,15
502,Raceland-Worthington Independent,Worthington Elementary School,502030,ES,2019,18750,226,14,15
502,Raceland-Worthington Independent,Raceland-Worthington Middle School,502030,MS,2019,18750,226,14,15
505,Robertson County,Robertson County School,505010,HS,2019,21765,393,23,16
505,Robertson County,Robertson County School,505010,ES,2019,21765,393,23,16
505,Robertson County,Robertson County School,505010,MS,2019,21765,393,23,16
511,Rockcastle County,Brodhead Elementary School,511020,ES,2019,11099,393,23,13
511,Rockcastle County,Rockcastle County Middle School,511100,MS,2019,10533,623,43,12
511,Rockcastle County,Mt. Vernon Elementary,511170,ES,2019,11897,567,38,14
511,Rockcastle County,Rockcastle County High School,511310,HS,2019,13524,823,48,13
511,Rockcastle County,Roundstone Elementary School,511320,ES,2019,12402,245,17,12
515,Rowan County,Clearfield Elementary School,515040,ES,2019,18299,330,16,9
515,Rowan County,McBrayer Elementary School,515043,ES,2019,18108,523,26,11
515,Rowan County,Rowan County Senior High School,515180,HS,2019,16604,905,49,14
515,Rowan County,Tilden Hogge Elementary School,515200,ES,2019,20494,219,13,16
515,Rowan County,Rowan County Middle School,515210,MS,2019,16925,783,38,17
515,Rowan County,Rodburn Elementary School,515250,ES,2019,18826,438,22,14
521,Russell County,Jamestown Elementary School,521140,ES,2019,13428,443,28,15
521,Russell County,Russell Springs Elementary School,521230,ES,2019,12437,658,42,13
521,Russell County,Russell County High School,521240,HS,2019,13548,838,48,13
521,Russell County,Salem Elementary School,521250,ES,2019,12626,355,25,12
521,Russell County,Russell County Middle School,521260,MS,2019,11819,668,31,14
522,Russell Independent,Russell Primary School,522011,ES,2019,11455,511,28,14
522,Russell Independent,Russell-McDowell Intermediate School,522030,ES,2019,10104,507,29,14
522,Russell Independent,Russell High School,522050,HS,2019,11631,649,38,18
522,Russell Independent,Russell Middle School,522060,MS,2019,10746,521,38,14
523,Russellville Independent,R E Stevenson Elementary School,523025,ES,2019,15924,448,25,8
523,Russellville Independent,Russellville Junior/Senior High School,523030,MS,2019,16331,515,39,10
523,Russellville Independent,Russellville High School,523030,HS,2019,16331,515,39,10
524,Science Hill Independent,Science Hill Elementary School,524010,MS,2019,13231,389,26,16
524,Science Hill Independent,Science Hill Elementary School,524010,ES,2019,13231,389,26,16
525,Scott County,Eastern Elementary School,525010,ES,2019,18838,518,27,14
525,Scott County,Anne Mason Elementary School,525012,ES,2019,19120,599,32,11
525,Scott County,Royal Spring Middle School,525013,MS,2019,17336,930,49,9
525,Scott County,Lemons Mill Elementary School,525014,ES,2019,18460,724,36,8
525,Scott County,Garth Elementary School,525015,ES,2019,19777,425,21,9
525,Scott County,Georgetown Middle School,525018,MS,2019,19716,471,35,10
525,Scott County,Northern Elementary School,525035,ES,2019,18916,432,23,12
525,Scott County,Scott County High School,525040,HS,2019,17598,2525,101,12
525,Scott County,Stamping Ground Elementary School,525050,ES,2019,19592,427,23,11
525,Scott County,Scott County Middle School,525060,MS,2019,17588,790,45,14
525,Scott County,Southern Elementary School,525070,ES,2019,18873,586,27,14
525,Scott County,Western Elementary School,525080,ES,2019,18578,610,29,9
531,Shelby County,Painted Stone Elementary,531014,ES,2019,14651,566,32,11
531,Shelby County,Southside Elementary,531015,ES,2019,15404,464,28,6
531,Shelby County,Martha Layne Collins High School,531040,MS,2019,15267,1192,83,10
531,Shelby County,Martha Layne Collins High School,531040,HS,2019,15267,1192,83,10
531,Shelby County,Heritage Elementary,531065,ES,2019,14477,494,30,8
531,Shelby County,Shelby County West Middle School,531080,MS,2019,11858,894,64,10
531,Shelby County,Shelby County High School,531090,MS,2019,16302,1002,71,12
531,Shelby County,Shelby County High School,531090,HS,2019,16302,1002,71,12
531,Shelby County,Simpsonville Elementary,531100,ES,2019,14587,534,29,13
531,Shelby County,Shelby County East Middle School,531110,MS,2019,12051,732,59,10
531,Shelby County,Clear Creek Elementary,531120,ES,2019,15088,589,34,10
531,Shelby County,Wright Elementary,531130,ES,2019,15203,509,29,16
535,Simpson County,Franklin Elementary School,535020,ES,2019,12194,245,16,17
535,Simpson County,Franklin-Simpson Middle School,535030,MS,2019,10994,661,34,10
535,Simpson County,Franklin-Simpson High School,535040,HS,2019,13368,802,56,12
535,Simpson County,Lincoln Elementary School,535045,ES,2019,11250,491,28,10
535,Simpson County,Simpson Elementary School,535100,ES,2019,12120,636,34,15
536,Somerset Independent,Hopkins Elementary School,536050,ES,2019,11871,555,41,13
536,Somerset Independent,Somerset High School,536070,HS,2019,23185,527,37,11
536,Somerset Independent,Meece Middle School,536090,MS,2019,11663,489,33,11
537,Southgate Independent,Southgate Public School,537010,ES,2019,25517,175,15,11
537,Southgate Independent,Southgate Public School,537010,MS,2019,25517,175,15,11
541,Spencer County,Spencer County Elementary School,541040,ES,2019,11868,669,34,15
541,Spencer County,Spencer County Middle School,541041,MS,2019,11343,735,35,11
541,Spencer County,Taylorsville Elementary School,541044,ES,2019,12376,588,27,10
541,Spencer County,Spencer County High School,541050,HS,2019,11696,900,51,9
545,Taylor County,Taylor County Primary Center,545005,ES,2019,12210,574,40,15
545,Taylor County,Taylor County Elementary School,545020,ES,2019,12432,579,31,16
545,Taylor County,Taylor County High School,545030,HS,2019,13116,841,50,13
545,Taylor County,Taylor County Middle School,545040,MS,2019,11656,635,52,13
551,Todd County,North Todd Elementary School,551005,ES,2019,15038,346,22,11
551,Todd County,South Todd Elementary School,551015,ES,2019,13859,436,28,16
551,Todd County,Todd County Middle School,551080,MS,2019,10141,475,26,9
551,Todd County,Todd County Central High School,551095,HS,2019,23421,524,29,9
555,Trigg County,Trigg County Primary School,555013,ES,2019,12540,408,30,17
555,Trigg County,Trigg County Intermediate School,555014,ES,2019,12109,438,36,13
555,Trigg County,Trigg County Middle School,555050,MS,2019,11872,482,30,10
555,Trigg County,Trigg County High School,555070,HS,2019,12773,591,37,14
561,Trimble County,Bedford Elementary School,561010,ES,2019,11002,364,22,12
561,Trimble County,Milton Elementary School,561020,ES,2019,12634,232,14,16
561,Trimble County,Trimble County JR/SR High School,561025,HS,2019,11607,526,32,14
561,Trimble County,Trimble County JR/SR High School,561025,MS,2019,11607,526,32,14
565,Union County,Morganfield Elementary School,565020,ES,2019,12831,379,23,10
565,Union County,Sturgis Elementary School,565050,ES,2019,12439,368,27,13
565,Union County,Union County Middle School,565055,MS,2019,12442,456,35,8
565,Union County,Union County High School,565065,HS,2019,12006,689,39,12
565,Union County,Uniontown Elementary School,565070,ES,2019,12536,189,14,9
567,Walton-Verona Independent,Walton-Verona Elementary School,567010,ES,2019,11277,617,35,10
567,Walton-Verona Independent,Walton-Verona Middle School,567015,MS,2019,11810,515,32,13
567,Walton-Verona Independent,Walton-Verona High School,567020,HS,2019,11308,553,36,12
571,Warren County,South Warren Middle School,571002,MS,2019,10797,735,41,10
571,Warren County,South Warren High School,571003,HS,2019,11627,1234,67,13
571,Warren County,Alvaton Elementary,571010,ES,2019,12091,674,35,10
571,Warren County,Briarwood Elementary School,571015,ES,2019,12639,698,41,12
571,Warren County,Plano Elementary,571018,ES,2019,12160,551,30,8
571,Warren County,Jennings Creek Elementary,571025,ES,2019,15125,658,30,7
571,Warren County,Jody Richards Elementary,571030,ES,2019,10636,724,34,9
571,Warren County,Bristow Elementary,571040,ES,2019,13981,567,34,14
571,Warren County,Cumberland Trace Elementary,571070,ES,2019,12754,542,33,12
571,Warren County,Drakes Creek Middle School,571075,MS,2019,12236,658,40,11
571,Warren County,Lost River Elementary,571080,ES,2019,13564,554,31,12
571,Warren County,William H. Natcher Elementary,571100,ES,2019,12980,634,36,12
571,Warren County,North Warren Elementary,571110,ES,2019,12583,403,21,12
571,Warren County,Oakland Elementary,571130,ES,2019,14456,315,27,9
571,Warren County,Rich Pond Elementary,571140,ES,2019,12049,642,33,11
571,Warren County,Richardsville Elementary,571150,ES,2019,13907,401,22,10
571,Warren County,Rockfield Elementary,571170,ES,2019,12743,583,35,10
571,Warren County,Henry F. Moss Middle School,571175,MS,2019,13580,576,39,11
571,Warren County,Warren Elementary,571200,ES,2019,15430,537,34,8
571,Warren County,Warren East Middle School,571205,MS,2019,12900,511,37,10
571,Warren County,Warren Central High School,571210,HS,2019,18114,948,58,7
571,Warren County,Warren East High School,571220,HS,2019,12682,873,51,11
571,Warren County,Greenwood High School,571230,HS,2019,13466,1234,70,13
575,Washington County,North Washington Elementary School,575031,MS,2019,13227,494,31,14
575,Washington County,North Washington Elementary School,575031,ES,2019,13227,494,31,14
575,Washington County,Washington County Middle School,575034,MS,2019,14507,180,14,12
575,Washington County,Washington County High School,575074,HS,2019,12805,505,34,13
575,Washington County,Washington County Elementary School,575080,ES,2019,12678,391,24,16
581,Wayne County,Wayne County Middle School,581051,MS,2019,13704,684,44,13
581,Wayne County,Monticello Elementary School,581190,ES,2019,13715,678,42,14
581,Wayne County,Wayne County High School,581200,HS,2019,13298,907,56,16
581,Wayne County,Walker Early Learning Center,581430,ES,2019,14741,229,18,13
581,Wayne County,Bell Elementary School,581437,ES,2019,15344,422,20,11
585,Webster County,Clay Elementary School,585020,ES,2019,9177,197,13,11
585,Webster County,Clay Elementary School,585020,MS,2019,9177,197,13,11
585,Webster County,Dixon Elementary School,585050,ES,2019,7427,345,16,14
585,Webster County,Dixon Elementary School,585050,MS,2019,7427,345,16,14
585,Webster County,Providence Elementary School,585060,ES,2019,7867,244,18,11
585,Webster County,Providence Elementary School,585060,MS,2019,7867,244,18,11
585,Webster County,Sebree Elementary School,585090,ES,2019,5977,349,18,12
585,Webster County,Sebree Elementary School,585090,MS,2019,5977,349,18,12
585,Webster County,Webster County Middle School,585125,MS,2019,6846,339,20,10
585,Webster County,Webster County High School,585130,HS,2019,7377,635,37,10
586,West Point Independent,West Point Elementary School,586010,ES,2019,18921,121,11,9
586,West Point Independent,West Point Elementary School,586010,MS,2019,18921,121,11,9
591,Whitley County,Boston Elementary School,591060,ES,2019,14971,189,15,11
591,Whitley County,Whitley Central Intermediate School,591061,ES,2019,11885,458,29,11
591,Whitley County,Whitley County East Elementary School,591062,ES,2019,14712,245,15,11
591,Whitley County,Oak Grove Elementary School,591290,ES,2019,12525,578,28,15
591,Whitley County,Pleasant View Elementary School,591320,ES,2019,15070,256,17,13
591,Whitley County,Whitley County North Elementary School,591350,ES,2019,15149,321,21,16
591,Whitley County,Whitley County Central Primary School,591365,ES,2019,14475,359,25,15
591,Whitley County,Whitley County High School,591430,HS,2019,13010,958,63,14
591,Whitley County,Whitley County Middle School,591435,MS,2019,12780,539,39,14
592,Williamsburg Independent,Williamsburg City School,592012,ES,2019,17011,768,53,12
592,Williamsburg Independent,Williamsburg City School,592012,MS,2019,17011,768,53,12
592,Williamsburg Independent,Williamsburg City School,592012,HS,2019,17011,768,53,12
593,Williamstown Independent,Williamstown Elementary,593010,ES,2019,14639,337,21,9
593,Williamstown Independent,Williamstown Jr. High,593020,MS,2019,12898,209,22,10
593,Williamstown Independent,Williamstown Sr. High,593030,HS,2019,12963,233,23,10
595,Wolfe County,Red River Valley Elementary School,595205,ES,2019,16546,131,11,15
595,Wolfe County,Rogers Elementary School,595220,ES,2019,14764,141,10,12
595,Wolfe County,Campton Elementary School,595310,ES,2019,13569,364,25,15
595,Wolfe County,Wolfe County Middle School,595315,MS,2019,16253,185,20,15
595,Wolfe County,Wolfe County High School,595320,HS,2019,13520,358,22,16
601,Woodford County,Southside Elementary School,601050,ES,2019,10991,550,28,12
601,Woodford County,Simmons Elementary School,601075,ES,2019,12309,357,19,13
601,Woodford County,Woodford County High School,601084,HS,2019,10339,1244,67,11
601,Woodford County,Woodford County Middle School,601085,MS,2019,9387,941,52,8
601,Woodford County,Huntertown Elementary School,601090,ES,2019,11167,418,21,18
601,Woodford County,Northside Elementary School,601120,ES,2019,11865,342,17,16
1,Adair County,Adair County High School,1010,HS,2020,11646,798,47,14
1,Adair County,Adair Learning Academy,1012,HS,2020,,17,5,15
1,Adair County,Adair County Middle School,1014,MS,2020,11103,628,49,14
1,Adair County,Adair County Elementary School,1016,ES,2020,11572,598,33,14
1,Adair County,Adair County Primary Center,1020,ES,2020,14115,557,39,15
5,Allen County,Allen County Primary Center,5010,ES,2020,21792,905,52,13
5,Allen County,James E Bazzell Middle School,5015,MS,2020,22427,490,30,14
5,Allen County,Allen County-Scottsville High School,5020,HS,2020,22280,873,57,12
5,Allen County,Allen County Intermediate Center,5060,ES,2020,20773,700,34,11
5,Allen County,Allen County Career and Technical Center,5901,HS,2020,,0,,
6,Anchorage Independent,Anchorage Independent Public School,6010,MS,2020,22878,392,37,17
6,Anchorage Independent,Anchorage Independent Public School,6010,ES,2020,22878,392,37,17
11,Anderson County,Anderson County High School,11020,HS,2020,11103,1033,60,10
11,Anderson County,Robert B. Turner Elementary School,11022,ES,2020,11513,536,25,12
11,Anderson County,Anderson County Middle School,11025,MS,2020,9977,895,48,12
11,Anderson County,APEX Academy,11030,HS,2020,,108,2,14
11,Anderson County,Saffell Street Elementary School,11050,ES,2020,13699,394,21,12
11,Anderson County,Emma B. Ward Elementary School,11110,ES,2020,13728,419,21,15
11,Anderson County,Ezra Sparrow Early Childhood Center,11120,ES,2020,10601,170,13,6
12,Ashland Independent,Ashland Virtual Learning Center,12005,HS,2020,,14,2,16
12,Ashland Independent,Paul G. Blazer High School,12010,HS,2020,12496,887,58,13
12,Ashland Independent,Ashland Middle School,12050,MS,2020,11926,751,54,12
12,Ashland Independent,Crabbe Elementary School,12070,ES,2020,14141,279,21,10
12,Ashland Independent,Hager Elementary School,12080,ES,2020,10398,383,23,8
12,Ashland Independent,Oakview Elementary School,12100,ES,2020,13285,323,19,14
12,Ashland Independent,Poage Elementary School,12110,ES,2020,15171,261,18,14
12,Ashland Independent,Charles Russell Elementary School,12130,ES,2020,16695,220,19,14
13,Augusta Independent,Augusta Independent School,13011,ES,2020,14970,281,15,13
13,Augusta Independent,Augusta Independent School,13011,MS,2020,14970,281,15,13
13,Augusta Independent,Augusta Independent School,13011,HS,2020,14970,281,15,13
15,Ballard County,Ballard County Middle School,15005,MS,2020,16245,240,23,9
15,Ballard County,Ballard Memorial High School,15010,HS,2020,20431,303,30,10
15,Ballard County,Ballard County Elementary School,15050,ES,2020,17346,493,29,13
15,Ballard County,Ballard County Career and Technology Ctr,15905,HS,2020,,0,,
16,Barbourville Independent,Barbourville City School,16011,HS,2020,16080,652,40,12
16,Barbourville Independent,Barbourville City School,16011,ES,2020,16080,652,40,12
16,Barbourville Independent,Barbourville City School,16011,MS,2020,16080,652,40,12
17,Bardstown Independent,Bardstown Alternative School,17005,HS,2020,,45,2,17
17,Bardstown Independent,Bardstown Elementary School,17010,ES,2020,14503,573,37,12
17,Bardstown Independent,Bardstown Primary School,17012,ES,2020,13866,615,32,14
17,Bardstown Independent,Bardstown High School,17020,HS,2020,14939,599,42,15
17,Bardstown Independent,Bardstown Middle School,17030,MS,2020,12149,601,42,14
21,Barren County,Austin Tracy Elementary School,21010,ES,2020,14580,243,17,10
21,Barren County,College Street Campus,21011,HS,2020,,49,9,12
21,Barren County,BAVEL,21012,HS,2020,,253,3,20
21,Barren County,North Jackson Elementary,21014,ES,2020,12855,505,29,10
21,Barren County,Barren County High School,21027,HS,2020,14124,1313,77,16
21,Barren County,Eastern Elementary School,21035,ES,2020,14023,331,25,10
21,Barren County,Barren County Middle School,21050,MS,2020,12720,758,48,11
21,Barren County,Hiseville Elementary School,21080,ES,2020,15017,241,23,15
21,Barren County,Park City Elementary School,21130,ES,2020,15017,370,24,11
21,Barren County,Red Cross Elementary School,21150,ES,2020,13078,579,32,16
21,Barren County,Temple Hill Elementary School,21180,ES,2020,14525,271,18,12
25,Bath County,Second Chance Academy,25012,HS,2020,,13,2,14
25,Bath County,Crossroads Elementary School,25014,ES,2020,12193,388,24,15
25,Bath County,Bath County Middle School,25020,MS,2020,11031,490,23,13
25,Bath County,Owingsville Elementary School,25030,ES,2020,11253,512,23,15
25,Bath County,Bath County High School,25040,HS,2020,18119,552,38,17
26,Beechwood Independent,Beechwood Elementary School,26010,ES,2020,12016,701,35,15
26,Beechwood Independent,Beechwood High School,26020,HS,2020,11290,712,44,14
26,Beechwood Independent,Beechwood High School,26020,MS,2020,11290,712,44,14
26,Beechwood Independent,Guardian Angel,26420,HS,2020,,35,5,12
31,Bell County,Bell Central School Center,31012,ES,2020,27675,438,33,16
31,Bell County,Bell Central School Center,31012,MS,2020,27675,438,33,16
31,Bell County,Page School Center,31013,MS,2020,29449,294,25,14
31,Bell County,Page School Center,31013,ES,2020,29449,294,25,14
31,Bell County,Bell County High School,31040,HS,2020,27597,666,37,12
31,Bell County,Frakes School Center,31180,ES,2020,34386,106,12,18
31,Bell County,Frakes School Center,31180,MS,2020,34386,106,12,18
31,Bell County,Lone Jack School Center,31250,MS,2020,32174,137,15,10
31,Bell County,Lone Jack School Center,31250,ES,2020,32174,137,15,10
31,Bell County,Right Fork School Center,31345,MS,2020,30940,165,16,12
31,Bell County,Right Fork School Center,31345,ES,2020,30940,165,16,12
31,Bell County,Yellow Creek School Center,31390,ES,2020,27835,585,35,11
31,Bell County,Yellow Creek School Center,31390,MS,2020,27835,585,35,11
32,Bellevue Independent,Bellevue High School,32010,HS,2020,16058,375,23,11
32,Bellevue Independent,Bellevue High School,32010,MS,2020,16058,375,23,11
32,Bellevue Independent,Grandview Elementary School,32020,ES,2020,16478,224,18,6
34,Berea Independent,Berea Community Elementary School,34010,ES,2020,22104,483,26,14
34,Berea Independent,Berea Community Middle School,34015,MS,2020,21485,281,34,13
34,Berea Independent,Berea Community High School,34020,HS,2020,22178,323,29,14
35,Boone County,A M Yealey Elementary School,35005,ES,2020,12415,545,30,18
35,Boone County,Erpenbeck Elementary School,35006,ES,2020,10741,691,36,13
35,Boone County,North Pointe Elementary School,35008,ES,2020,12732,455,33,15
35,Boone County,Camp Ernst Middle School,35010,MS,2020,11223,795,58,11
35,Boone County,Shirley Mann Elementary School,35011,ES,2020,10255,839,46,16
35,Boone County,Thornwilde Elementary School,35012,ES,2020,10233,663,35,12
35,Boone County,Randall K. Cooper High School,35015,HS,2020,10843,1359,83,12
35,Boone County,Longbranch Elementary School,35017,ES,2020,9997,865,41,13
35,Boone County,Rector A. Jones Middle School,35020,MS,2020,12271,773,53,10
35,Boone County,Ballyshannon Middle School,35025,MS,2020,10722,651,47,10
35,Boone County,Boone County High School,35030,HS,2020,11618,1364,88,14
35,Boone County,Burlington Elementary School,35040,ES,2020,11546,728,43,15
35,Boone County,Charles H. Kelly Elementary School,35041,ES,2020,16985,226,21,16
35,Boone County,Conner Middle School,35043,MS,2020,11151,930,70,14
35,Boone County,Conner High School,35045,HS,2020,10720,1457,91,12
35,Boone County,Florence Elementary School,35050,ES,2020,12025,529,35,8
35,Boone County,Chester Goodridge Elementary School,35055,ES,2020,11587,668,40,12
35,Boone County,Hillard Collins Elementary School,35065,ES,2020,11819,765,44,11
35,Boone County,Larry A. Ryle High School,35071,HS,2020,10682,1926,116,13
35,Boone County,Gray Middle School,35075,MS,2020,10467,1053,62,14
35,Boone County,New Haven Elementary School,35080,ES,2020,10356,880,50,13
35,Boone County,Ockerman Elementary School,35081,ES,2020,11797,702,44,12
35,Boone County,Stephens Elementary School,35083,ES,2020,12376,542,39,12
35,Boone County,Ockerman Middle School,35085,MS,2020,11490,679,46,13
35,Boone County,RISE Academy,35170,HS,2020,,307,22,10
41,Bourbon County,Bourbon Central Elementary School,41010,ES,2020,12159,535,26,9
41,Bourbon County,Cane Ridge Elementary School,41030,ES,2020,12168,480,31,12
41,Bourbon County,North Middletown Elementary School,41090,ES,2020,12903,166,8,6
41,Bourbon County,Bourbon County High School,41110,HS,2020,11683,799,52,10
41,Bourbon County,Bourbon County Middle School,41120,MS,2020,11395,640,41,13
42,Bowling Green Independent,Dishman McGinnis Elementary School,42010,ES,2020,17932,425,34,14
42,Bowling Green Independent,Childrens Crisis Stabilization Unit,42011,HS,2020,,0,1,13
42,Bowling Green Independent,Warren Regional Juvenile Detention Ctr,42013,HS,2020,,13,3,19
42,Bowling Green Independent,Parker-Bennett-Curry School,42057,ES,2020,19116,345,26,12
42,Bowling Green Independent,Potter Gray Elementary,42060,ES,2020,14913,419,25,15
42,Bowling Green Independent,Bowling Green Junior High,42065,MS,2020,15731,936,63,12
42,Bowling Green Independent,Bowling Green High School,42070,HS,2020,15749,1252,81,12
42,Bowling Green Independent,T C Cherry Elementary School,42080,ES,2020,16728,266,27,12
42,Bowling Green Independent,W R McNeill Elementary School,42090,ES,2020,14744,428,26,13
42,Bowling Green Independent,Bowling Green Learning Center,42098,HS,2020,,122,6,11
45,Boyd County,Boyd County High School,45010,HS,2020,12053,852,64,14
45,Boyd County,Cannonsburg Elementary School,45020,ES,2020,15753,289,19,13
45,Boyd County,Boyd County Middle School,45035,MS,2020,12115,705,44,11
45,Boyd County,Boyd County Central School,45045,HS,2020,,24,3,11
45,Boyd County,Summit Elementary School,45080,ES,2020,12724,494,29,15
45,Boyd County,Ramey-Estep High School,45085,HS,2020,,93,15,9
45,Boyd County,Catlettsburg Elementary School,45095,ES,2020,17324,238,18,12
