SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20142015,61,KNOX,16,Barbourville Independent,,---District Total---,16,,,9024,628.29,675,325,48.1%,350,51.9%,639,94.7%,20,3.0%,6,0.9%,5,0.7%,0,0.0%,0,0.0%,5,0.7%,400,59.3%,27,4.0%,92.5%,1.7%,0.0%,N/A,30,66.7%,27,60.0%,3,6.7%,1,2.2%,11,24.4%,1,2.2%,1,2.2%,1,2.2%,17:1,40.00,8.00,32.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0,0.0%,14.4,10.0%,36.0%,44.0%,0.0%,0.0%,90.0%,2.1%,5:1,100%,403,,,3079,SESC,907
20142015,90,NELSON,17,Bardstown Independent,5,Bardstown Alternative School,17005,90017005,210027002359,52567,5.85,11,7,63.6%,4,36.4%,9,81.8%,2,18.2%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,8,72.7%,1,9.1%,69.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11:1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,19,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,.6:1,100%,10,,,5,CKEC,901
20142015,90,NELSON,17,Bardstown Independent,10,Bardstown Elementary School,17010,90017010,210027000044,8232,616.12,637,321,50.4%,316,49.6%,443,69.5%,96,15.1%,42,6.6%,12,1.9%,0,0.0%,0,0.0%,44,6.9%,347,54.5%,47,7.4%,96.0%,0.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,37.00,4.00,33.00,36.00,1.00,0.00,0.00,0.00,0.00,0.00,37.00,1,0.0%,13.4,5.6%,55.6%,33.3%,0.0%,0.0%,95.0%,0.0%,2.6:1,100%,642,27,10,1830,CKEC,901
20142015,90,NELSON,17,Bardstown Independent,20,Bardstown High School,17020,90017020,210027000045,9626,585.98,629,320,50.9%,309,49.1%,428,68.0%,144,22.9%,31,4.9%,4,0.6%,1,0.2%,0,0.0%,21,3.3%,336,53.4%,44,7.0%,93.3%,3.8%,1.3%,N/A,80,59.3%,71,52.6%,9,6.7%,11,8.1%,21,15.6%,21,15.6%,1,0.7%,1,0.7%,16:1,40.00,18.00,22.00,34.00,5.00,0.00,0.00,0.00,1.00,0.00,40.00,0,0.0%,10.8,9.8%,37.3%,39.2%,3.9%,0.0%,90.0%,0.0%,2.2:1,100%,325,11,2,175,CKEC,901
20142015,90,NELSON,17,Bardstown Independent,30,Bardstown Middle School,17030,90017030,210027000046,8644,524.22,542,287,53.0%,255,47.0%,383,70.7%,90,16.6%,26,4.8%,11,2.0%,0,0.0%,0,0.0%,32,5.9%,305,56.3%,34,6.3%,95.3%,0.0%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,32.00,12.00,20.00,28.00,3.00,0.00,0.00,0.00,1.00,0.00,32.00,0,0.0%,12.6,8.5%,55.3%,27.7%,0.0%,0.0%,92.0%,0.0%,3.2:1,100%,502,231,3,53,CKEC,901
20142015,90,NELSON,17,Bardstown Independent,12,Bardstown Primary School,17012,90017012,210027002050,9034,654.43,685,352,51.4%,333,48.6%,478,69.8%,72,10.5%,42,6.1%,21,3.1%,0,0.0%,0,0.0%,72,10.5%,398,58.1%,26,3.8%,94.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,40.00,2.00,38.00,38.00,2.00,0.00,0.00,0.00,0.00,0.00,40.00,0,0.0%,12.8,12.2%,34.1%,41.5%,0.0%,0.0%,88.0%,0.0%,2.7:1,100%,685,42,7,2400,CKEC,901
20142015,90,NELSON,17,Bardstown Independent,,---District Total---,17,,,10889,2386.6,2504,1287,51.4%,"1,217",48.6%,"1,741",69.5%,404,16.1%,141,5.6%,48,1.9%,1,0.0%,0,0.0%,169,6.7%,"1,394",55.7%,152,6.1%,94.7%,1.7%,1.0%,N/A,80,58.8%,71,52.2%,9,6.6%,12,8.8%,21,15.4%,21,15.4%,1,0.7%,1,0.7%,17:1,149.00,36.00,113.00,136.00,11.00,0.00,0.00,0.00,2.00,0.00,149.00,3,0.0%,12.3,9.7%,44.6%,34.9%,1.1%,0.0%,90.0%,0.0%,2.6:1,100%,2164,311,22,4463,CKEC,901
20142015,5,BARREN,21,Barren County,10,Austin Tracy Elementary School,21010,5021010,210030000047,9722,224.02,234,124,53.0%,110,47.0%,223,95.3%,0,0.0%,6,2.6%,0,0.0%,0,0.0%,1,0.4%,4,1.7%,147,62.8%,22,9.4%,95.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,17.00,3.00,14.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,1,0.0%,11.5,19.0%,28.6%,28.6%,4.8%,0.0%,81.0%,0.0%,1.6:1,100%,52,23,8,27428,GRREC,902
20142015,5,BARREN,21,Barren County,12,BAVEL,21012,5021012,210030001970,2456,177.17,253,98,38.7%,155,61.3%,224,88.5%,4,1.6%,10,4.0%,2,0.8%,1,0.4%,0,0.0%,12,4.7%,62,24.5%,2,0.8%,N/A,10.7%,N/A,N/A,19,40.4%,17,36.2%,2,4.3%,13,27.7%,7,14.9%,8,17.0%,N/A,0.0%,N/A,0.0%,127:1,2.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,22.1:1,100%,253,,,225,GRREC,902
20142015,5,BARREN,21,Barren County,27,Barren County High School,21027,5021027,210030000048,7960,1162.62,1201,591,49.2%,610,50.8%,"1,151",95.8%,12,1.0%,25,2.1%,0,0.0%,0,0.0%,0,0.0%,13,1.1%,564,47.0%,85,7.1%,93.9%,1.9%,0.8%,N/A,160,46.1%,140,40.3%,20,5.8%,35,10.1%,83,23.9%,47,13.5%,9,2.6%,13,3.7%,17:1,71.00,28.00,43.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,2,13.4%,14.1,6.9%,48.3%,36.8%,0.0%,1.1%,93.0%,0.0%,1.7:1,100%,394,14,2,29070,GRREC,902
20142015,5,BARREN,21,Barren County,50,Barren County Middle School,21050,5021050,210030000607,6755,652.82,685,314,45.8%,371,54.2%,648,94.6%,7,1.0%,18,2.6%,1,0.1%,0,0.0%,1,0.1%,10,1.5%,365,53.3%,53,7.7%,94.8%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,37.00,8.00,29.00,36.00,1.00,0.00,0.00,0.00,0.00,0.00,37.00,3,0.0%,12,12.8%,48.9%,23.4%,0.0%,2.1%,87.0%,0.0%,1.9:1,100%,210,5,6,18330,GRREC,902
20142015,5,BARREN,21,Barren County,11,College Street Campus,21011,5021011,210030001303,16078,62.88,63,39,61.9%,24,38.1%,52,82.5%,3,4.8%,4,6.3%,0,0.0%,0,0.0%,0,0.0%,4,6.3%,56,88.9%,2,3.2%,89.1%,15.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8:1,8.00,4.00,4.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,1,0.0%,13.6,11.1%,44.4%,22.2%,11.1%,0.0%,89.0%,0.0%,1:1,100%,63,,,30,GRREC,902
20142015,5,BARREN,21,Barren County,35,Eastern Elementary School,21035,5021035,210030000049,9532,326.34,333,169,50.8%,164,49.2%,321,96.4%,1,0.3%,8,2.4%,0,0.0%,0,0.0%,2,0.6%,1,0.3%,196,58.9%,29,8.7%,95.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,24.00,3.00,21.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2,0.0%,9.4,21.9%,40.6%,15.6%,0.0%,0.0%,78.0%,0.0%,1.3:1,100%,175,52,11,26162,GRREC,902
20142015,5,BARREN,21,Barren County,80,Hiseville Elementary School,21080,5021080,210030000050,11977,205.03,218,114,52.3%,104,47.7%,202,92.7%,0,0.0%,10,4.6%,0,0.0%,0,0.0%,0,0.0%,6,2.8%,144,66.1%,16,7.3%,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,16.00,1.00,15.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,1,0.0%,15.6,5.6%,66.7%,22.2%,0.0%,0.0%,95.0%,5.9%,1.3:1,100%,215,48,2,10437,GRREC,902
20142015,5,BARREN,21,Barren County,14,North Jackson Elementary,21014,5021014,210030002232,8456,469.09,497,246,49.5%,251,50.5%,464,93.4%,4,0.8%,14,2.8%,4,0.8%,0,0.0%,1,0.2%,10,2.0%,199,40.0%,24,4.8%,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,30.00,1.00,29.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,1,0.0%,9.8,22.5%,32.5%,22.5%,0.0%,0.0%,78.0%,0.0%,1.6:1,100%,530,87,35,57689,GRREC,902
20142015,5,BARREN,21,Barren County,130,Park City Elementary School,21130,5021130,210030000051,9475,357.5,384,189,49.2%,195,50.8%,333,86.7%,12,3.1%,31,8.1%,0,0.0%,0,0.0%,0,0.0%,8,2.1%,282,73.4%,21,5.5%,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,23.00,4.00,19.00,22.00,1.00,0.00,0.00,0.00,0.00,0.00,23.00,0,0.0%,11.8,22.2%,51.9%,3.7%,0.0%,0.0%,78.0%,0.0%,1.2:1,100%,122,53,14,17944,GRREC,902
20142015,5,BARREN,21,Barren County,150,Red Cross Elementary School,21150,5021150,210030000052,9212,605.97,632,338,53.5%,294,46.5%,580,91.8%,12,1.9%,19,3.0%,2,0.3%,1,0.2%,1,0.2%,17,2.7%,366,57.9%,30,4.7%,95.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,42.00,4.00,38.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,7,0.0%,15.9,5.3%,28.9%,60.5%,0.0%,0.0%,95.0%,0.0%,2.1:1,100%,419,21,2,35366,GRREC,902
20142015,5,BARREN,21,Barren County,180,Temple Hill Elementary School,21180,5021180,210030000053,9890,272.03,281,143,50.9%,138,49.1%,263,93.6%,0,0.0%,13,4.6%,0,0.0%,0,0.0%,0,0.0%,5,1.8%,179,63.7%,25,8.9%,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,20.00,1.00,19.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,2,0.0%,14.7,16.7%,29.2%,37.5%,0.0%,0.0%,83.0%,0.0%,1.2:1,100%,150,12,2,17121,GRREC,902
20142015,5,BARREN,21,Barren County,,---District Total---,21,,,10696,4515.47,4781,2365,49.5%,"2,416",50.5%,"4,461",93.3%,55,1.2%,158,3.3%,9,0.2%,2,0.0%,6,0.1%,90,1.9%,"2,560",53.5%,309,6.5%,94.9%,1.8%,1.0%,N/A,179,45.0%,157,39.4%,22,5.5%,50,12.6%,92,23.1%,55,13.8%,9,2.3%,13,3.3%,17:1,289.00,57.00,232.00,286.00,3.00,0.00,0.00,0.00,0.00,0.00,289.00,21,2.4%,13,13.4%,42.3%,29.7%,0.6%,0.6%,87.0%,0.3%,1.7:1,100%,2583,315,82,239802,GRREC,902
20142015,6,BATH,25,Bath County,40,Bath County High School,25040,6025040,210033000057,9122,539.45,587,289,49.2%,298,50.8%,569,96.9%,8,1.4%,6,1.0%,0,0.0%,0,0.0%,0,0.0%,4,0.7%,331,56.4%,39,6.6%,90.6%,1.2%,0.8%,N/A,75,58.6%,75,58.6%,N/A,0.0%,6,4.7%,24,18.8%,16,12.5%,N/A,0.0%,7,5.5%,14:1,42.00,21.00,21.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,2,4.7%,14,7.8%,47.1%,37.3%,0.0%,0.0%,92.0%,2.1%,1:1,100%,250,10,20,100,KEDC,903
20142015,6,BATH,25,Bath County,20,Bath County Middle School,25020,6025020,210033001606,7441,438.81,464,246,53.0%,218,47.0%,448,96.6%,6,1.3%,8,1.7%,0,0.0%,1,0.2%,0,0.0%,1,0.2%,297,64.0%,29,6.3%,93.7%,1.1%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,32.00,9.00,23.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,2,0.0%,10.2,12.9%,45.2%,29.0%,0.0%,0.0%,87.0%,0.0%,0:1,100%,,,,,KEDC,903
20142015,6,BATH,25,Bath County,14,Crossroads Elementary School,25014,6025014,210033002223,7946,442.53,470,249,53.0%,221,47.0%,441,93.8%,3,0.6%,18,3.8%,0,0.0%,0,0.0%,0,0.0%,8,1.7%,333,70.9%,25,5.3%,94.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,30.00,1.00,29.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0,0.0%,10.8,16.2%,59.5%,8.1%,0.0%,0.0%,84.0%,0.0%,0:1,100%,,,,,KEDC,903
20142015,6,BATH,25,Bath County,30,Owingsville Elementary School,25030,6025030,210033000056,7846,527.83,572,306,53.5%,266,46.5%,543,94.9%,2,0.3%,21,3.7%,2,0.3%,0,0.0%,0,0.0%,4,0.7%,396,69.2%,35,6.1%,93.1%,0.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,35.00,1.00,34.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,4,0.0%,11.4,14.6%,56.1%,14.6%,0.0%,0.0%,85.0%,0.0%,0:1,100%,,,,,KEDC,903
20142015,6,BATH,25,Bath County,12,Second Chance Academy,25012,6025012,210033002335,22573,5.98,12,7,58.3%,5,41.7%,12,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,11,91.7%,0,0.0%,84.5%,8.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6:1,2.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0,0.0%,16,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0:1,100%,,,,,KEDC,903
20142015,6,BATH,25,Bath County,,---District Total---,25,,,9566,1954.6,2105,1097,52.1%,"1,008",47.9%,"2,013",95.6%,19,0.9%,53,2.5%,2,0.1%,1,0.0%,0,0.0%,17,0.8%,"1,368",65.0%,128,6.1%,92.8%,1.0%,0.7%,N/A,75,57.7%,75,57.7%,N/A,0.0%,6,4.6%,25,19.2%,16,12.3%,N/A,0.0%,8,6.2%,15:1,138.00,31.00,107.00,138.00,0.00,0.00,0.00,0.00,0.00,0.00,138.00,8,1.3%,11.9,12.3%,52.5%,22.8%,0.0%,0.0%,88.0%,0.7%,3.8:1,100%,250,10,20,100,KEDC,903
20142015,59,KENTON,26,Beechwood Independent,10,Beechwood Elementary School,26010,59026010,210036000059,6433,647.76,673,339,50.4%,334,49.6%,585,86.9%,8,1.2%,55,8.2%,16,2.4%,2,0.3%,1,0.1%,6,0.9%,131,19.5%,20,3.0%,97.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,45.00,6.00,39.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,5,0.0%,12.8,16.7%,43.8%,22.9%,0.0%,0.0%,83.0%,0.0%,1.8:1,100%,550,102,25,7500,NKCES,905
20142015,59,KENTON,26,Beechwood Independent,20,Beechwood High School,26020,59026020,210036000060,6732,613.96,637,326,51.2%,311,48.8%,579,90.9%,2,0.3%,15,2.4%,20,3.1%,1,0.2%,0,0.0%,20,3.1%,95,14.9%,13,2.0%,96.1%,0.6%,0.0%,N/A,81,93.1%,63,72.4%,18,20.7%,1,1.1%,4,4.6%,N/A,0.0%,N/A,0.0%,1,1.1%,18:1,36.00,12.00,24.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,2,0.0%,11.4,9.8%,51.0%,27.5%,2.0%,0.0%,90.0%,0.0%,2.3:1,100%,433,189,20,4000,NKCES,905
20142015,59,KENTON,26,Beechwood Independent,,---District Total---,26,,,8427,1261.72,1310,665,50.8%,645,49.2%,"1,164",88.9%,10,0.8%,70,5.3%,36,2.7%,3,0.2%,1,0.1%,26,2.0%,226,17.3%,33,2.5%,96.6%,0.4%,0.0%,N/A,81,93.1%,63,72.4%,18,20.7%,1,1.1%,4,4.6%,N/A,0.0%,N/A,0.0%,1,1.1%,16:1,81.00,18.00,63.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,8,0.0%,12,13.1%,47.5%,25.3%,1.0%,0.0%,87.0%,0.0%,2:1,100%,983,291,45,11500,NKCES,905
20142015,7,BELL,31,Bell County,12,Bell Central School Center,31012,7031012,210039001881,10527,522.62,562,275,48.9%,287,51.1%,551,98.0%,4,0.7%,3,0.5%,1,0.2%,1,0.2%,0,0.0%,2,0.4%,361,64.2%,40,7.1%,93.1%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,48.00,9.00,39.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,0,0.0%,12.3,18.0%,24.0%,38.0%,2.0%,0.0%,82.0%,0.0%,2.5:1,100%,473,15,2,2005,SESC,907
20142015,7,BELL,31,Bell County,340,Bell County Alternative School,31340,7031340,210039000002,18680,16.35,23,12,52.2%,11,47.8%,23,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,19,82.6%,0,0.0%,77.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6:1,4.00,2.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0,0.0%,16.5,0.0%,40.0%,50.0%,10.0%,0.0%,100.0%,0.0%,.7:1,100%,4,,,0,SESC,907
20142015,7,BELL,31,Bell County,40,Bell County High School,31040,7031040,210039000062,7335,722,782,411,52.6%,371,47.4%,771,98.6%,1,0.1%,5,0.6%,0,0.0%,1,0.1%,0,0.0%,4,0.5%,509,65.1%,50,6.4%,90.3%,0.0%,0.4%,N/A,126,65.6%,116,60.4%,10,5.2%,6,3.1%,23,12.0%,N/A,0.0%,30,15.6%,7,3.6%,19:1,41.00,22.00,19.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,1,0.0%,14.3,7.1%,28.6%,55.4%,1.8%,0.0%,93.0%,0.0%,2.3:1,100%,75,35,2,72,SESC,907
20142015,7,BELL,31,Bell County,180,Frakes School Center,31180,7031180,210039000067,11287,134.2,138,80,58.0%,58,42.0%,133,96.4%,2,1.4%,2,1.4%,0,0.0%,0,0.0%,0,0.0%,1,0.7%,100,72.5%,10,7.2%,93.4%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,10.00,1.00,9.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1,0.0%,14.7,11.8%,41.2%,29.4%,5.9%,0.0%,88.0%,0.0%,1.7:1,100%,88,50,2,120,SESC,907
20142015,7,BELL,31,Bell County,250,Lone Jack School Center,31250,7031250,210039000068,9224,182.27,197,107,54.3%,90,45.7%,196,99.5%,0,0.0%,1,0.5%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,148,75.1%,12,6.1%,93.0%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,13.00,3.00,10.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0,0.0%,11.6,23.5%,17.6%,35.3%,0.0%,0.0%,76.0%,0.0%,1.7:1,100%,185,2,2,1062,SESC,907
20142015,7,BELL,31,Bell County,13,Page School Center,31013,7031013,210039001882,8647,355.81,388,198,51.0%,190,49.0%,381,98.2%,0,0.0%,3,0.8%,0,0.0%,0,0.0%,0,0.0%,4,1.0%,259,66.8%,24,6.2%,93.1%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,24.00,10.00,14.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0,0.0%,15.6,3.7%,33.3%,55.6%,3.7%,0.0%,96.0%,0.0%,2.5:1,100%,223,62,2,120,SESC,907
20142015,7,BELL,31,Bell County,345,Right Fork School Center,31345,7031345,210039000072,8340,202.17,215,127,59.1%,88,40.9%,212,98.6%,1,0.5%,2,0.9%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,149,69.3%,14,6.5%,93.6%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,14.00,3.00,11.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,1,0.0%,12.2,18.2%,36.4%,27.3%,0.0%,0.0%,82.0%,0.0%,3.3:1,100%,155,10,8,1110,SESC,907
20142015,7,BELL,31,Bell County,390,Yellow Creek School Center,31390,7031390,210039000074,7115,489.57,526,278,52.9%,248,47.1%,520,98.9%,1,0.2%,2,0.4%,1,0.2%,1,0.2%,0,0.0%,1,0.2%,407,77.4%,23,4.4%,91.7%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,32.00,7.00,25.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0,2.2%,14.9,15.8%,36.8%,31.6%,0.0%,0.0%,84.0%,0.0%,2.8:1,100%,365,7,2,164,SESC,907
20142015,7,BELL,31,Bell County,,---District Total---,31,,,10850,2624.99,2831,1488,52.6%,"1,343",47.4%,"2,787",98.4%,9,0.3%,18,0.6%,2,0.1%,3,0.1%,0,0.0%,12,0.4%,"1,952",69.0%,173,6.1%,92.0%,0.0%,0.6%,N/A,127,64.1%,116,58.6%,11,5.6%,7,3.5%,27,13.6%,N/A,0.0%,30,15.2%,7,3.5%,15:1,185.00,57.00,128.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,185.00,3,0.4%,13.9,12.7%,30.8%,41.8%,2.1%,0.0%,87.0%,0.0%,2.4:1,100%,1568,181,20,4653,SESC,907
20142015,19,CAMPBELL,32,Bellevue Independent,10,Bellevue High School,32010,19032010,210042000075,8156,304.25,315,180,57.1%,135,42.9%,285,90.5%,8,2.5%,9,2.9%,0,0.0%,0,0.0%,0,0.0%,13,4.1%,221,70.2%,38,12.1%,95.1%,0.0%,0.6%,N/A,19,48.7%,16,41.0%,3,7.7%,N/A,0.0%,4,10.3%,8,20.5%,8,20.5%,N/A,0.0%,14:1,22.00,11.00,11.00,21.00,1.00,0.00,0.00,0.00,0.00,0.00,22.00,0,0.0%,7.8,25.8%,38.7%,9.7%,0.0%,0.0%,74.0%,0.0%,1.4:1,100%,249,22,3,332,NKCES,905
