SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,MEMBERSHIP,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - Federal Funds,Personnel Spending per Student - State/Local Funds,Non-Personnel Spending per Student - State/Local Funds,Total Spending per Student - State/Local Funds,Total Spending per Student - All Fund Sources
20192020,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,104521260,210516001599,GRREC,902,685,669,176,845,8362,1504,9866,11187
20192020,045,GREENUP,522,Russell Independent,"",---District Total---,522,"","",KEDC,903,2192,412,102,514,8808,1800,10608,12945
20192020,045,GREENUP,522,Russell Independent,011,Russell Primary School,522011,045522011,210513001626,KEDC,903,487,1050,359,1409,9012,1293,10305,11714
20192020,045,GREENUP,522,Russell Independent,030,Russell-McDowell Intermediate School,522030,045522030,210513001270,KEDC,903,524,558,341,899,7465,1284,8749,9648
20192020,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513001272,KEDC,903,662,544,353,897,8950,1885,10835,11732
20192020,045,GREENUP,522,Russell Independent,060,Russell Middle School,522060,045522060,210513001273,KEDC,903,519,719,382,1101,8071,1520,9591,10692
20192020,071,LOGAN,523,Russellville Independent,"",---District Total---,523,"","",GRREC,902,1004,1138,751,1889,9595,2313,11909,15981
20192020,071,LOGAN,523,Russellville Independent,025,R E Stevenson Elementary School,523025,071523025,210519001274,GRREC,902,471,1546,1017,2563,9355,1961,11316,16051
20192020,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519001275,GRREC,902,293,1118,878,1995,11326,3433,14759,19091
20192020,071,LOGAN,523,Russellville Independent,050,Russellville Middle School,523050,071523050,210519001276,GRREC,902,240,361,73,434,7955,1636,9591,12048
20192020,100,PULASKI,524,Science Hill Independent,"",---District Total---,524,"","",SESC,907,404,858,282,1140,8794,1622,10416,13795
20192020,100,PULASKI,524,Science Hill Independent,010,Science Hill Elementary School,524010,100524010,210522001277,SESC,907,404,858,282,1140,8794,1622,10416,13795
20192020,105,SCOTT,525,Scott County,"",---District Total---,525,"","",CKEC,901,9322,378,131,509,8529,1551,10081,16208
20192020,105,SCOTT,525,Scott County,005,Phoenix Horizon Community,525005,105525005,210526002432,CKEC,901,119,,,,,,,
20192020,105,SCOTT,525,Scott County,010,Eastern Elementary School,525010,105525010,210526001278,CKEC,901,427,358,120,479,8384,1039,9423,15462
20192020,105,SCOTT,525,Scott County,012,Anne Mason Elementary School,525012,105525012,210526001942,CKEC,901,490,449,139,590,9356,1143,10499,16649
20192020,105,SCOTT,525,Scott County,013,Royal Spring Middle School,525013,105525013,210526002017,CKEC,901,829,259,112,371,7596,1046,8642,14572
20192020,105,SCOTT,525,Scott County,014,Lemons Mill Elementary School,525014,105525014,210526002349,CKEC,901,474,601,131,732,9984,1283,11267,17559
20192020,105,SCOTT,525,Scott County,015,Garth Elementary School,525015,105525015,210526001279,CKEC,901,374,697,153,850,9294,1458,10752,17162
20192020,105,SCOTT,525,Scott County,018,Georgetown Middle School,525018,105525018,210526001280,CKEC,901,556,648,114,762,9143,1165,10307,16629
20192020,105,SCOTT,525,Scott County,019,Scott County Preschool,525019,105525019,210526002204,CKEC,901,0,,,,,,,
20192020,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526002482,CKEC,901,920,293,128,420,10188,3030,13217,19197
20192020,105,SCOTT,525,Scott County,029,Creekside Elementary,525029,105525029,210526002483,CKEC,901,520,744,131,875,7394,2127,9521,15956
20192020,105,SCOTT,525,Scott County,035,Northern Elementary School,525035,105525035,210526001687,CKEC,901,477,361,124,485,7985,917,8902,14947
20192020,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526001283,CKEC,901,885,264,124,388,11109,1773,12882,18830
20192020,105,SCOTT,525,Scott County,044,Elkhorn Crossing School,525044,105525044,210526002301,CKEC,901,838,,,,,,,
20192020,105,SCOTT,525,Scott County,050,Stamping Ground Elementary School,525050,105525050,210526001284,CKEC,901,406,302,191,492,9222,1431,10653,16705
20192020,105,SCOTT,525,Scott County,060,Scott County Middle School,525060,105525060,210526001285,CKEC,901,832,206,108,314,7664,1077,8742,14616
20192020,105,SCOTT,525,Scott County,070,Southern Elementary School,525070,105525070,210526001286,CKEC,901,542,558,156,713,8750,1214,9963,16236
20192020,105,SCOTT,525,Scott County,080,Western Elementary School,525080,105525080,210526000530,CKEC,901,633,359,134,493,8215,1158,9373,15425
20192020,106,SHELBY,531,Shelby County,"",---District Total---,531,"","",OVEC,906,6930,422,111,533,9310,1902,11213,15184
20192020,106,SHELBY,531,Shelby County,014,Painted Stone Elementary,531014,106531014,210532001964,OVEC,906,512,607,135,742,9231,1590,10821,11563
20192020,106,SHELBY,531,Shelby County,015,Southside Elementary,531015,106531015,210532002077,OVEC,906,419,602,155,757,9592,1746,11338,12095
20192020,106,SHELBY,531,Shelby County,040,Martha Layne Collins High School,531040,106531040,210532002253,OVEC,906,1220,334,103,437,8101,1735,9836,10273
20192020,106,SHELBY,531,Shelby County,054,Marnel C. Moorman School,531054,106531054,210532002491,OVEC,906,677,367,119,486,8301,2011,10312,10798
20192020,106,SHELBY,531,Shelby County,065,Heritage Elementary,531065,106531065,210532001688,OVEC,906,448,417,120,537,9095,1603,10698,11235
20192020,106,SHELBY,531,Shelby County,080,Shelby County West Middle School,531080,106531080,210532001291,OVEC,906,673,228,89,317,8755,1378,10133,10450
20192020,106,SHELBY,531,Shelby County,090,Shelby County High School,531090,106531090,210532001292,OVEC,906,950,298,103,401,8988,1820,10808,11209
20192020,106,SHELBY,531,Shelby County,100,Simpsonville Elementary,531100,106531100,210532001293,OVEC,906,498,556,90,646,9262,1612,10874,11520
20192020,106,SHELBY,531,Shelby County,110,Shelby County East Middle School,531110,106531110,210532001294,OVEC,906,592,393,87,480,8734,1363,10097,10577
20192020,106,SHELBY,531,Shelby County,120,Clear Creek Elementary,531120,106531120,210532001295,OVEC,906,480,370,111,481,9559,1604,11163,11644
20192020,106,SHELBY,531,Shelby County,130,Wright Elementary,531130,106531130,210532001434,OVEC,906,444,525,92,617,10381,1563,11944,12561
20192020,106,SHELBY,531,Shelby County,160,Northside Early Childhood Center,531160,106531160,210532001689,OVEC,906,0,,,,,,,
20192020,106,SHELBY,531,Shelby County,170,Ascension Academy,531170,106531170,210532001690,OVEC,906,17,,,,,,,
20192020,107,SIMPSON,535,Simpson County,"",---District Total---,535,"","",GRREC,902,2976,693,232,924,8843,1927,10770,12508
20192020,107,SIMPSON,535,Simpson County,007,Franklin-Simpson High School West Campus,535007,107535007,210540001652,GRREC,902,83,,,,,,,
20192020,107,SIMPSON,535,Simpson County,020,Franklin Elementary School,535020,107535020,210540001299,GRREC,902,249,727,166,893,9359,1681,11041,12618
20192020,107,SIMPSON,535,Simpson County,030,Franklin-Simpson Middle School,535030,107535030,210540001300,GRREC,902,716,600,162,762,7532,1861,9393,10932
20192020,107,SIMPSON,535,Simpson County,040,Franklin-Simpson High School,535040,107535040,210540001301,GRREC,902,772,721,465,1186,9431,2089,11520,13498
20192020,107,SIMPSON,535,Simpson County,045,Lincoln Elementary School,535045,107535045,210540001302,GRREC,902,457,661,139,800,8407,1846,10253,11918
20192020,107,SIMPSON,535,Simpson County,100,Simpson Elementary School,535100,107535100,210540001435,GRREC,902,699,633,114,747,8201,1761,9962,11497
20192020,100,PULASKI,536,Somerset Independent,"",---District Total---,536,"","",SESC,907,1591,714,299,1013,8836,2153,10989,15197
20192020,100,PULASKI,536,Somerset Independent,050,Hopkins Elementary School,536050,100536050,210543001307,SESC,907,566,2716,573,3289,15496,3047,18539,20062
20192020,100,PULASKI,536,Somerset Independent,070,Somerset High School,536070,100536070,210543001310,SESC,907,544,1346,413,1759,16200,3548,19747,21506
20192020,100,PULASKI,536,Somerset Independent,090,Meece Middle School,536090,100536090,210543001311,SESC,907,481,1387,397,1784,15843,2820,18662,20446
20192020,019,CAMPBELL,537,Southgate Independent,"",---District Total---,537,"","",NKCES,905,180,1101,1585,2686,12616,3822,16438,25323
20192020,019,CAMPBELL,537,Southgate Independent,010,Southgate Public School,537010,019537010,210546001313,NKCES,905,180,976,1405,2382,11183,3350,14576,22451
20192020,108,SPENCER,541,Spencer County,"",---District Total---,541,"","",OVEC,906,2988,506,114,620,8356,1463,9819,13586
20192020,108,SPENCER,541,Spencer County,040,Spencer County Elementary School,541040,108541040,210549001314,OVEC,906,708,359,96,455,8251,1043,9293,12696
20192020,108,SPENCER,541,Spencer County,041,Spencer County Middle School,541041,108541041,210549001871,OVEC,906,733,568,143,711,7446,1057,8503,12162
20192020,108,SPENCER,541,Spencer County,042,Hillview Academy,541042,108541042,210549002051,OVEC,906,50,,,,,,,
20192020,108,SPENCER,541,Spencer County,044,Taylorsville Elementary School,541044,108541044,210549002018,OVEC,906,597,659,132,791,8491,999,9490,13229
20192020,108,SPENCER,541,Spencer County,050,Spencer County High School,541050,108541050,210549001315,OVEC,906,900,386,80,466,7840,1311,9151,12565
20192020,109,TAYLOR,545,Taylor County,"",---District Total---,545,"","",GRREC,902,2630,692,63,755,8604,1570,10173,14412
20192020,109,TAYLOR,545,Taylor County,005,Taylor County Primary Center,545005,109545005,210552002431,GRREC,902,567,1000,46,1046,8739,1001,9740,14269
20192020,109,TAYLOR,545,Taylor County,020,Taylor County Elementary School,545020,109545020,210552001317,GRREC,902,597,789,64,854,7815,1731,9546,13886
20192020,109,TAYLOR,545,Taylor County,030,Taylor County High School,545030,109545030,210552001318,GRREC,902,806,602,77,679,9563,1801,11364,15526
20192020,109,TAYLOR,545,Taylor County,040,Taylor County Middle School,545040,109545040,210552001319,GRREC,902,605,476,63,538,8325,1722,10048,14069
20192020,109,TAYLOR,545,Taylor County,075,Lakeview Academy,545075,109545075,210552002495,GRREC,902,55,,,,,,,
20192020,110,TODD,551,Todd County,"",---District Total---,551,"","",GRREC,902,1819,865,64,929,8730,1717,10446,12558
20192020,110,TODD,551,Todd County,005,North Todd Elementary School,551005,110551005,210555001600,GRREC,902,361,1578,70,1649,9911,1437,9663,11688
20192020,110,TODD,551,Todd County,015,South Todd Elementary School,551015,110551015,210555001601,GRREC,902,442,1485,59,1544,8289,1397,8367,10183
20192020,110,TODD,551,Todd County,017,Horizons High School,551017,110551017,210555002034,GRREC,902,19,,,,,,,
20192020,110,TODD,551,Todd County,080,Todd County Middle School,551080,110551080,210555001324,GRREC,902,443,393,51,444,7233,1405,8420,8035
20192020,110,TODD,551,Todd County,095,Todd County Central High School,551095,110551095,210555001325,GRREC,902,554,484,121,605,20683,2496,13037,11858
20192020,111,TRIGG,555,Trigg County,"",---District Total---,555,"","",WKEC,908,1918,544,291,835,9602,1882,11483,17301
20192020,111,TRIGG,555,Trigg County,013,Trigg County Primary School,555013,111555013,210558002093,WKEC,908,415,832,318,1150,11436,1668,13093,19225
20192020,111,TRIGG,555,Trigg County,014,Trigg County Intermediate School,555014,111555014,210558002167,WKEC,908,425,467,345,811,9038,1522,10549,16343
20192020,111,TRIGG,555,Trigg County,050,Trigg County Middle School,555050,111555050,210558001328,WKEC,908,466,491,269,761,8864,1560,10414,16157
20192020,111,TRIGG,555,Trigg County,070,Trigg County High School,555070,111555070,210558001329,WKEC,908,612,443,252,695,9309,1833,11132,16809
20192020,112,TRIMBLE,561,Trimble County,"",---District Total---,561,"","",OVEC,906,1115,566,143,709,8984,2236,11220,13027
20192020,112,TRIMBLE,561,Trimble County,010,Bedford Elementary School,561010,112561010,210561001330,OVEC,906,359,467,198,665,10305,3077,13382,15448
20192020,112,TRIMBLE,561,Trimble County,020,Milton Elementary School,561020,112561020,210561001332,OVEC,906,224,1190,245,1435,12168,3299,15467,17533
20192020,112,TRIMBLE,561,Trimble County,025,Trimble County JR/SR High School,561025,112561025,210561002475,OVEC,906,532,550,237,786,10741,3264,14005,16071
20192020,112,TRIMBLE,561,Trimble County,035,Trimble County Alternative Program,561035,112561035,210561002464,OVEC,906,0,,,,,,,
20192020,113,UNION,565,Union County,"",---District Total---,565,"","",WKEC,908,2004,532,103,635,9960,1706,11666,12912
20192020,113,UNION,565,Union County,015,Union County Preschool and Headstart,565015,113565015,210564002447,WKEC,908,0,,,,,,,
20192020,113,UNION,565,Union County,020,Morganfield Elementary School,565020,113565020,210564001334,WKEC,908,366,690,158,849,10215,1623,12044,13083
20192020,113,UNION,565,Union County,021,Union County Learning Academy,565021,113565021,210564001872,WKEC,908,27,,,,,,,
20192020,113,UNION,565,Union County,050,Sturgis Elementary School,565050,113565050,210564001336,WKEC,908,357,846,52,898,9667,1655,11278,12349
20192020,113,UNION,565,Union County,055,Union County Middle School,565055,113565055,210564001602,WKEC,908,462,737,53,790,9691,1553,11198,12050
20192020,113,UNION,565,Union County,065,Union County High School,565065,113565065,210564001338,WKEC,908,602,125,89,214,9866,1928,11747,12068
20192020,113,UNION,565,Union County,070,Uniontown Elementary School,565070,113565070,210564001339,WKEC,908,190,484,62,547,9741,1943,11639,12291
20192020,113,UNION,565,Union County,902,Union County Area Vocational Ed Center,565902,113565902,210564002175,WKEC,908,0,,,,,,,
20192020,008,BOONE,567,Walton-Verona Independent,"",---District Total---,567,"","",NKCES,905,1754,307,40,347,9048,1731,10779,16941
20192020,008,BOONE,567,Walton-Verona Independent,010,Walton-Verona Elementary School,567010,008567010,210570001341,NKCES,905,660,350,34,384,8460,1688,10148,10531
20192020,008,BOONE,567,Walton-Verona Independent,015,Walton-Verona Middle School,567015,008567015,210570002191,NKCES,905,547,252,12,264,9650,1752,11402,11666
20192020,008,BOONE,567,Walton-Verona Independent,020,Walton-Verona High School,567020,008567020,210570001342,NKCES,905,547,309,73,382,9231,1754,10985,11367
20192020,008,BOONE,567,Walton-Verona Independent,025,Walton - Verona Early Childhood Center,567025,008567025,210570002488,NKCES,905,0,,,,,,,
20192020,114,WARREN,571,Warren County,"",---District Total---,571,"","",GRREC,902,16395,432,179,611,7802,1726,9529,13148
20192020,114,WARREN,571,Warren County,001,Carol Martin Gatton Academy of Math & Science,571001,114571001,"",GRREC,902,0,,,,,,,
20192020,114,WARREN,571,Warren County,002,South Warren Middle School,571002,114571002,210573002298,GRREC,902,738,210,50,260,6810,1591,8401,10861
20192020,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,1374,181,72,252,6872,1927,8799,11345
20192020,114,WARREN,571,Warren County,005,Jackson Academy Elementary,571005,114571005,210573002469,GRREC,902,1,,,,,,,
20192020,114,WARREN,571,Warren County,010,Alvaton Elementary,571010,114571010,210573001343,GRREC,902,698,476,154,631,7638,1616,9254,12217
20192020,114,WARREN,571,Warren County,012,Jackson Academy Middle School,571012,114571012,210573001831,GRREC,902,5,,,,,,,
20192020,114,WARREN,571,Warren County,015,Briarwood Elementary School,571015,114571015,210573001909,GRREC,902,699,684,113,797,8148,1456,9603,12585
20192020,114,WARREN,571,Warren County,016,Lighthouse Academy,571016,114571016,210573001926,GRREC,902,163,,,,,,,
20192020,114,WARREN,571,Warren County,018,Plano Elementary,571018,114571018,210573002035,GRREC,902,589,318,129,447,7664,1482,9146,11760
20192020,114,WARREN,571,Warren County,020,Beacon Academy,571020,114571020,210573002410,GRREC,902,119,,,,,,,
20192020,114,WARREN,571,Warren County,025,Jennings Creek Elementary,571025,114571025,210573002465,GRREC,902,695,836,272,1108,8191,1470,9661,12952
20192020,114,WARREN,571,Warren County,030,Jody Richards Elementary,571030,114571030,210573002327,GRREC,902,772,200,44,244,6990,1195,8185,10509
20192020,114,WARREN,571,Warren County,040,Bristow Elementary,571040,114571040,210573001344,GRREC,902,550,800,337,1137,8946,1467,10413,14242
20192020,114,WARREN,571,Warren County,070,Cumberland Trace Elementary,571070,114571070,210573001346,GRREC,902,528,515,140,655,8400,1269,9669,12249
20192020,114,WARREN,571,Warren County,075,Drakes Creek Middle School,571075,114571075,210573001603,GRREC,902,701,360,178,537,7248,1615,8863,11708
20192020,114,WARREN,571,Warren County,080,Lost River Elementary,571080,114571080,210573001164,GRREC,902,596,451,395,846,8331,1410,9741,12815
20192020,114,WARREN,571,Warren County,100,William H. Natcher Elementary,571100,114571100,210573001691,GRREC,902,702,494,381,875,8902,1638,10540,13602
20192020,114,WARREN,571,Warren County,110,North Warren Elementary,571110,114571110,210573001347,GRREC,902,389,418,278,696,8117,1931,10049,12996
20192020,114,WARREN,571,Warren County,130,Oakland Elementary,571130,114571130,210573001348,GRREC,902,300,451,432,882,9730,1686,11416,14565
20192020,114,WARREN,571,Warren County,140,Rich Pond Elementary,571140,114571140,210573001349,GRREC,902,699,275,85,360,7153,1354,8507,12544
20192020,114,WARREN,571,Warren County,150,Richardsville Elementary,571150,114571150,210573001350,GRREC,902,408,664,226,890,8660,1608,10269,14205
20192020,114,WARREN,571,Warren County,170,Rockfield Elementary,571170,114571170,210573001351,GRREC,902,577,551,180,731,8117,1954,10071,12992
20192020,114,WARREN,571,Warren County,175,Henry F. Moss Middle School,571175,114571175,210573001604,GRREC,902,575,824,367,1191,8528,1869,10398,14145
20192020,114,WARREN,571,Warren County,200,Warren Elementary,571200,114571200,210573001352,GRREC,902,610,520,323,843,7296,1950,9246,12017
20192020,114,WARREN,571,Warren County,205,Warren East Middle School,571205,114571205,210573001605,GRREC,902,535,444,258,702,7640,2264,9904,12820
