SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,TOTAL YEARS EXPERIENCE,EDUCATOR COUNT,AVERAGE YEARS OF EXPERIENCE
20192020,047,HARDIN,231,Hardin County,979,Lincoln Trail Behavioral Health Systems,231979,047231979,210249002249,GRREC,902,28,2,14
20192020,047,HARDIN,231,Hardin County,982,Spectrum Care Academy,231982,047231982,210249002248,GRREC,902,20,1,20
20192020,048,HARLAN,235,Harlan County,"",---District Total---,235,"","",SESC,907,2609,200,13
20192020,048,HARLAN,235,Harlan County,025,Harlan County High School,235025,048235025,210254002213,SESC,907,881,61,14.4
20192020,048,HARLAN,235,Harlan County,060,Black Mountain Elementary School,235060,048235060,210254000532,SESC,907,144,18,8
20192020,048,HARLAN,235,Harlan County,110,Cawood Elementary School,235110,048235110,210254000534,SESC,907,166,13,12.8
20192020,048,HARLAN,235,Harlan County,195,Cumberland Elementary School,235195,048235195,210254000091,SESC,907,296,24,12.3
20192020,048,HARLAN,235,Harlan County,290,Evarts Elementary School,235290,048235290,210254000539,SESC,907,191,19,10.1
20192020,048,HARLAN,235,Harlan County,325,Green Hills Elementary School,235325,048235325,210254000540,SESC,907,125,11,11.4
20192020,048,HARLAN,235,Harlan County,340,James A. Cawood Elementary,235340,048235340,210254000541,SESC,907,224,18,12.4
20192020,048,HARLAN,235,Harlan County,540,Rosspoint Elementary School,235540,048235540,210254000545,SESC,907,283,21,13.5
20192020,048,HARLAN,235,Harlan County,640,Wallins Elementary School,235640,048235640,210254000549,SESC,907,317,22,14.4
20192020,048,HARLAN,236,Harlan Independent,"",---District Total---,236,"","",SESC,907,578,41,14.1
20192020,048,HARLAN,236,Harlan Independent,020,Harlan Elementary School,236020,048236020,210252000551,SESC,907,194,15,12.9
20192020,048,HARLAN,236,Harlan Independent,021,Sunshine School,236021,048236021,210252002046,SESC,907,26,2,13
20192020,048,HARLAN,236,Harlan Independent,030,Harlan High School,236030,048236030,210252000552,SESC,907,358,25,14.3
20192020,049,HARRISON,241,Harrison County,"",---District Total---,241,"","",CKEC,901,2341,165,14.2
20192020,049,HARRISON,241,Harrison County,035,Eastside Elementary School,241035,049241035,210258000553,CKEC,901,338,26,13
20192020,049,HARRISON,241,Harrison County,037,Harrison County Learning Center,241037,049241037,210258001995,CKEC,901,43,2,21.5
20192020,049,HARRISON,241,Harrison County,038,Southside Elementary School,241038,049241038,210258000554,CKEC,901,308,20,15.4
20192020,049,HARRISON,241,Harrison County,040,Harrison County High School,241040,049241040,210258000555,CKEC,901,646,49,13.2
20192020,049,HARRISON,241,Harrison County,043,Harrison County Middle School,241043,049241043,210258000556,CKEC,901,541,38,14.2
20192020,049,HARRISON,241,Harrison County,045,Northside Elementary School,241045,049241045,210258000557,CKEC,901,358,23,15.6
20192020,049,HARRISON,241,Harrison County,075,Westside Elementary School,241075,049241075,210258000558,CKEC,901,302,20,15.1
20192020,050,HART,245,Hart County,"",---District Total---,245,"","",GRREC,902,1628,135,12.1
20192020,050,HART,245,Hart County,010,Bonnieville Elementary School,245010,050245010,210264000562,GRREC,902,221,18,12.3
20192020,050,HART,245,Hart County,030,Cub Run Elementary School,245030,050245030,210264000563,GRREC,902,191,13,14.7
20192020,050,HART,245,Hart County,045,Hart County High School,245045,050245045,210264000564,GRREC,902,561,42,13.4
20192020,050,HART,245,Hart County,050,Legrande Elementary School,245050,050245050,210264000565,GRREC,902,122,16,7.6
20192020,050,HART,245,Hart County,070,Memorial Elementary School,245070,050245070,210264000566,GRREC,902,239,21,11.4
20192020,050,HART,245,Hart County,090,Munfordville Elementary School,245090,050245090,210264000567,GRREC,902,323,29,11.1
20192020,097,PERRY,246,Hazard Independent,"",---District Total---,246,"","",KVEC,904,860,67,12.8
20192020,097,PERRY,246,Hazard Independent,010,Hazard High School,246010,097246010,210267000568,KVEC,904,420,29,14.5
20192020,097,PERRY,246,Hazard Independent,045,Hazard Middle School,246045,097246045,210267000569,KVEC,904,327,26,12.6
20192020,097,PERRY,246,Hazard Independent,060,Roy G. Eversole Elementary School,246060,097246060,210267000570,KVEC,904,183,20,9.2
20192020,051,HENDERSON,251,Henderson County,"",---District Total---,251,"","",WKEC,908,5227,462,11.3
20192020,051,HENDERSON,251,Henderson County,010,Bend Gate Elementary School,251010,051251010,210271000571,WKEC,908,411,34,12.1
20192020,051,HENDERSON,251,Henderson County,015,The Central Academy,251015,051251015,210271002457,WKEC,908,144,10,14.4
20192020,051,HENDERSON,251,Henderson County,020,Cairo Elementary School,251020,051251020,210271000572,WKEC,908,325,23,14.1
20192020,051,HENDERSON,251,Henderson County,030,A B Chandler Elementary School,251030,051251030,210271000573,WKEC,908,341,20,17.1
20192020,051,HENDERSON,251,Henderson County,033,East Heights Elementary School,251033,051251033,210271000574,WKEC,908,386,33,11.7
20192020,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000577,WKEC,908,1543,121,12.8
20192020,051,HENDERSON,251,Henderson County,065,Henderson County North Middle School,251065,051251065,210271000578,WKEC,908,548,55,10
20192020,051,HENDERSON,251,Henderson County,070,Niagara Elementary School,251070,051251070,210271000579,WKEC,908,254,21,12.1
20192020,051,HENDERSON,251,Henderson County,080,Thelma B. Johnson Early Learning Center,251080,051251080,210271002306,WKEC,908,104,16,6.5
20192020,051,HENDERSON,251,Henderson County,091,South Heights Elementary School,251091,051251091,210271000581,WKEC,908,361,37,9.8
20192020,051,HENDERSON,251,Henderson County,110,Spottsville Elementary School,251110,051251110,210271000583,WKEC,908,419,35,12
20192020,051,HENDERSON,251,Henderson County,150,Henderson County South Middle School,251150,051251150,210271000585,WKEC,908,490,55,8.9
20192020,051,HENDERSON,251,Henderson County,160,Jefferson Elementary School,251160,051251160,210271000586,WKEC,908,270,27,10
20192020,052,HENRY,255,Henry County,"",---District Total---,255,"","",OVEC,906,1291,132,9.8
20192020,052,HENRY,255,Henry County,005,Henry County Early Childhood,255005,052255005,210276002418,OVEC,906,77,5,15.4
20192020,052,HENRY,255,Henry County,010,Campbellsburg Elementary School,255010,052255010,210276000588,OVEC,906,167,18,9.3
20192020,052,HENRY,255,Henry County,020,Eastern Elementary School,255020,052255020,210276000589,OVEC,906,133,12,11.1
20192020,052,HENRY,255,Henry County,035,Henry County High School,255035,052255035,210276000590,OVEC,906,562,49,11.5
20192020,052,HENRY,255,Henry County,038,Henry County Middle School,255038,052255038,210276000591,OVEC,906,307,32,9.6
20192020,052,HENRY,255,Henry County,040,New Castle Elementary School,255040,052255040,210276000592,OVEC,906,144,22,6.5
20192020,053,HICKMAN,261,Hickman County,"",---District Total---,261,"","",WKEC,908,728,55,13.2
20192020,053,HICKMAN,261,Hickman County,020,Hickman County Elementary School,261020,053261020,210279000593,WKEC,908,427,33,12.9
20192020,053,HICKMAN,261,Hickman County,050,Hickman County High School,261050,053261050,210279000594,WKEC,908,334,25,13.4
20192020,054,HOPKINS,265,Hopkins County,"",---District Total---,265,"","",WKEC,908,4418,394,11.2
20192020,054,HOPKINS,265,Hopkins County,004,Hopkins County Schools Academy,265004,054265004,210286002280,WKEC,908,24,1,24
20192020,054,HOPKINS,265,Hopkins County,005,Hopkins County Day Treatment,265005,054265005,210286001586,WKEC,908,44,3,14.7
20192020,054,HOPKINS,265,Hopkins County,006,West Hopkins School,265006,054265006,210286001472,WKEC,908,408,29,14.1
20192020,054,HOPKINS,265,Hopkins County,020,Jesse Stuart Elementary School,265020,054265020,210286000673,WKEC,908,212,20,10.6
20192020,054,HOPKINS,265,Hopkins County,075,James Madison Middle School,265075,054265075,210286000681,WKEC,908,389,32,12.2
20192020,054,HOPKINS,265,Hopkins County,090,Grapevine Elementary School,265090,054265090,210286000598,WKEC,908,214,20,10.7
20192020,054,HOPKINS,265,Hopkins County,105,Hopkins Co Career & Technology Center,265105,054265105,210286002425,WKEC,908,49,7,7
20192020,054,HOPKINS,265,Hopkins County,110,Hanson Elementary School,265110,054265110,210286000600,WKEC,908,353,26,13.6
20192020,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286001473,WKEC,908,636,56,11.4
20192020,054,HOPKINS,265,Hopkins County,140,Browning Springs Middle School,265140,054265140,210286000601,WKEC,908,287,33,8.7
20192020,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000602,WKEC,908,658,67,9.8
20192020,054,HOPKINS,265,Hopkins County,185,South Hopkins Middle School,265185,054265185,210286001499,WKEC,908,291,28,10.4
20192020,054,HOPKINS,265,Hopkins County,200,Pride Elementary School,265200,054265200,210286000606,WKEC,908,231,24,9.6
20192020,054,HOPKINS,265,Hopkins County,250,West Broadway Elementary School,265250,054265250,210286000611,WKEC,908,326,21,15.5
20192020,054,HOPKINS,265,Hopkins County,280,Southside Elementary School,265280,054265280,210286000474,WKEC,908,216,28,7.7
20192020,054,HOPKINS,265,Hopkins County,330,Earlington Elementary School,265330,054265330,210286000614,WKEC,908,241,22,11
20192020,055,JACKSON,271,Jackson County,"",---District Total---,271,"","",SESC,907,1934,142,13.6
20192020,055,JACKSON,271,Jackson County,020,Jackson County High School,271020,055271020,210294000615,SESC,907,472,34,13.9
20192020,055,JACKSON,271,Jackson County,025,Jackson County Middle School,271025,055271025,210294001674,SESC,907,413,31,13.3
20192020,055,JACKSON,271,Jackson County,027,Barnabus Home Middle School,271027,055271027,210294002375,SESC,907,22,1,22
20192020,055,JACKSON,271,Jackson County,029,Barnabus Home High School,271029,055271029,210294002390,SESC,907,22,1,22
20192020,055,JACKSON,271,Jackson County,031,Jackson Co Schools Learning Center,271031,055271031,210294002461,SESC,907,20,2,10
20192020,055,JACKSON,271,Jackson County,180,McKee Elementary School,271180,055271180,210294000617,SESC,907,416,28,14.9
20192020,055,JACKSON,271,Jackson County,280,Sand Gap Elementary School,271280,055271280,210294000619,SESC,907,286,20,14.3
20192020,055,JACKSON,271,Jackson County,340,Tyner Elementary School,271340,055271340,210294000620,SESC,907,415,33,12.6
20192020,013,BREATHITT,272,Jackson Independent,"",---District Total---,272,"","",KVEC,904,275,17,16.2
20192020,013,BREATHITT,272,Jackson Independent,011,Jackson City School,272011,013272011,210291001719,KVEC,904,275,17,16.2
20192020,056,JEFFERSON,275,Jefferson County,"",---District Total---,275,"","","",909,66801,5797,11.5
20192020,056,JEFFERSON,275,Jefferson County,004,Camp Taylor Elementary,275004,056275004,210299000623,"",909,344,28,12.3
20192020,056,JEFFERSON,275,Jefferson County,005,Cane Run Elementary,275005,056275005,210299000624,"",909,259,27,9.6
20192020,056,JEFFERSON,275,Jefferson County,007,Eastern High,275007,056275007,210299000625,"",909,1820,118,15.4
20192020,056,JEFFERSON,275,Jefferson County,010,Fairdale Elementary,275010,056275010,210299000626,"",909,280,32,8.8
20192020,056,JEFFERSON,275,Jefferson County,011,Fern Creek Elementary,275011,056275011,210299000627,"",909,440,35,12.6
20192020,056,JEFFERSON,275,Jefferson County,012,Fern Creek High,275012,056275012,210299000628,"",909,921,101,9.1
20192020,056,JEFFERSON,275,Jefferson County,013,Greathouse/Shryock Traditional,275013,056275013,210299000629,"",909,430,32,13.4
20192020,056,JEFFERSON,275,Jefferson County,014,Greenwood Elementary,275014,056275014,210299000630,"",909,231,26,8.9
20192020,056,JEFFERSON,275,Jefferson County,016,Tully Elementary,275016,056275016,210299000631,"",909,592,41,14.4
20192020,056,JEFFERSON,275,Jefferson County,018,Atherton High,275018,056275018,210299000632,"",909,1210,77,15.7
20192020,056,JEFFERSON,275,Jefferson County,019,The Brook-Dupont,275019,056275019,210299001629,"",909,82,4,20.5
20192020,056,JEFFERSON,275,Jefferson County,020,The Brook-KMI,275020,056275020,210299001474,"",909,111,7,15.9
20192020,056,JEFFERSON,275,Jefferson County,022,Medora Elementary,275022,056275022,210299000633,"",909,252,23,11
20192020,056,JEFFERSON,275,Jefferson County,024,Middletown Elementary,275024,056275024,210299000634,"",909,539,32,16.8
20192020,056,JEFFERSON,275,Jefferson County,027,Okolona Elementary,275027,056275027,210299000635,"",909,207,23,9
20192020,056,JEFFERSON,275,Jefferson County,028,Boys & Girls Haven,275028,056275028,210299001475,"",909,65,4,16.3
20192020,056,JEFFERSON,275,Jefferson County,029,St Joseph Children's Home,275029,056275029,210299001633,"",909,63,5,12.6
20192020,056,JEFFERSON,275,Jefferson County,030,Liberty High,275030,056275030,210299001634,"",909,517,37,14
20192020,056,JEFFERSON,275,Jefferson County,031,Southern High,275031,056275031,210299000637,"",909,852,87,9.8
20192020,056,JEFFERSON,275,Jefferson County,033,Valley High,275033,056275033,210299000639,"",909,604,61,9.9
20192020,056,JEFFERSON,275,Jefferson County,034,Waller-Williams Environmental,275034,056275034,210299001529,"",909,186,21,8.9
20192020,056,JEFFERSON,275,Jefferson County,037,Dawson Orman Education Center,275037,056275037,210299001774,"",909,91,9,10.1
20192020,056,JEFFERSON,275,Jefferson County,038,Breckinridge-Franklin Elementary,275038,056275038,210299001855,"",909,269,26,10.3
20192020,056,JEFFERSON,275,Jefferson County,040,Barret Traditional Middle,275040,056275040,210299000641,"",909,497,34,14.6
20192020,056,JEFFERSON,275,Jefferson County,041,Newburg Middle,275041,056275041,210299000642,"",909,604,56,10.8
20192020,056,JEFFERSON,275,Jefferson County,044,Audubon Traditional Elementary,275044,056275044,210299000643,"",909,498,29,17.2
20192020,056,JEFFERSON,275,Jefferson County,045,Butler Traditional High,275045,056275045,210299000644,"",909,1154,91,12.7
20192020,056,JEFFERSON,275,Jefferson County,046,Chenoweth Elementary,275046,056275046,210299000645,"",909,401,26,15.4
20192020,056,JEFFERSON,275,Jefferson County,047,Louisville Male High,275047,056275047,210299001705,"",909,1635,103,15.9
20192020,056,JEFFERSON,275,Jefferson County,048,Hawthorne Elementary,275048,056275048,210299000647,"",909,251,27,9.3
20192020,056,JEFFERSON,275,Jefferson County,049,Farnsley Middle,275049,056275049,210299001530,"",909,618,57,10.8
20192020,056,JEFFERSON,275,Jefferson County,050,Georgia Chaffee Teenage Parent Program,275050,056275050,210299001612,"",909,219,23,9.5
20192020,056,JEFFERSON,275,Jefferson County,051,Waggener High,275051,056275051,210299000649,"",909,764,68,11.2
20192020,056,JEFFERSON,275,Jefferson County,055,Bates Elementary,275055,056275055,210299000650,"",909,384,28,13.7
20192020,056,JEFFERSON,275,Jefferson County,057,Fairdale High,275057,056275057,210299000651,"",909,876,86,10.2
20192020,056,JEFFERSON,275,Jefferson County,059,Kenwood Elementary,275059,056275059,210299000653,"",909,373,28,13.3
20192020,056,JEFFERSON,275,Jefferson County,060,Coral Ridge Elementary,275060,056275060,210299000654,"",909,338,32,10.6
20192020,056,JEFFERSON,275,Jefferson County,061,Goldsmith Elementary,275061,056275061,210299000655,"",909,569,41,13.9
20192020,056,JEFFERSON,275,Jefferson County,063,Schaffner Traditional Elementary,275063,056275063,210299001587,"",909,390,31,12.6
20192020,056,JEFFERSON,275,Jefferson County,064,St Matthews Elementary,275064,056275064,210299000658,"",909,505,28,18
20192020,056,JEFFERSON,275,Jefferson County,065,Jeffersontown High,275065,056275065,210299000659,"",909,1016,70,14.5
20192020,056,JEFFERSON,275,Jefferson County,066,Wilkerson Elementary School,275066,056275066,210299000660,"",909,238,27,8.8
20192020,056,JEFFERSON,275,Jefferson County,067,Wilder Elementary,275067,056275067,210299000661,"",909,379,30,12.6
20192020,056,JEFFERSON,275,Jefferson County,069,Watson Lane Elementary,275069,056275069,210299000663,"",909,114,18,6.3
20192020,056,JEFFERSON,275,Jefferson County,070,DuValle Education Center,275070,056275070,210299001777,"",909,93,11,8.5
20192020,056,JEFFERSON,275,Jefferson County,071,Stonestreet Elementary,275071,056275071,210299000665,"",909,281,24,11.7
20192020,056,JEFFERSON,275,Jefferson County,072,Watterson Elementary,275072,056275072,210299000666,"",909,321,29,11.1
20192020,056,JEFFERSON,275,Jefferson County,073,Seneca High,275073,056275073,210299000667,"",909,980,91,10.8
20192020,056,JEFFERSON,275,Jefferson County,075,Pleasure Ridge Park High,275075,056275075,210299000668,"",909,1148,89,12.9
20192020,056,JEFFERSON,275,Jefferson County,076,Indian Trail Elementary,275076,056275076,210299000669,"",909,289,25,11.6
20192020,056,JEFFERSON,275,Jefferson County,077,Westport Middle,275077,056275077,210299000670,"",909,888,88,10.1
20192020,056,JEFFERSON,275,Jefferson County,078,Zachary Taylor Elementary,275078,056275078,210299000671,"",909,400,27,14.8
20192020,056,JEFFERSON,275,Jefferson County,079,Kerrick Elementary,275079,056275079,210299000672,"",909,173,23,7.5
20192020,056,JEFFERSON,275,Jefferson County,081,Rangeland Elementary,275081,056275081,210299000674,"",909,188,23,8.2
20192020,056,JEFFERSON,275,Jefferson County,082,Dixie Elementary,275082,056275082,210299000675,"",909,294,22,13.4
20192020,056,JEFFERSON,275,Jefferson County,083,Cochrane Elementary,275083,056275083,210299000676,"",909,289,30,9.6
20192020,056,JEFFERSON,275,Jefferson County,084,Western High,275084,056275084,210299000677,"",909,425,50,8.5
