Fiscal Year,District,Rank,Years,,I,II,III
2019 - 2020,121 Clark County,I,21,,62791,67385,0
2019 - 2020,121 Clark County,I,22,,63105,67722,0
2019 - 2020,121 Clark County,I,23,,63421,68061,0
2019 - 2020,121 Clark County,I,24,,63738,68401,0
2019 - 2020,121 Clark County,I,25,,64057,68743,0
2019 - 2020,121 Clark County,I,26,,64377,69087,0
2019 - 2020,121 Clark County,I,27,,64699,69432,0
2019 - 2020,121 Clark County,I,28,,64699,69432,0
2019 - 2020,121 Clark County,I,29,,64699,69432,0
2019 - 2020,121 Clark County,I,30,,64699,69432,0
2019 - 2020,121 Clark County,I,31,,64699,69432,0
2019 - 2020,121 Clark County,I,32,,64699,69432,0
2019 - 2020,121 Clark County,I,33,,64699,69432,0
2019 - 2020,121 Clark County,I,34,,64699,69432,0
2019 - 2020,121 Clark County,I,35,,64699,69432,0
2019 - 2020,121 Clark County,I,36,,64699,69432,0
2019 - 2020,121 Clark County,I,37,,64699,69432,0
2019 - 2020,121 Clark County,I,38,,64699,69432,0
2019 - 2020,121 Clark County,I,39,,64699,69432,0
2019 - 2020,121 Clark County,I,40,,64699,69432,0
2019 - 2020,121 Clark County,II,0,,42401,0,0
2019 - 2020,121 Clark County,II,1,,42578,0,0
2019 - 2020,121 Clark County,II,2,,43373,0,0
2019 - 2020,121 Clark County,II,3,,44345,0,0
2019 - 2020,121 Clark County,II,4,,46776,0,0
2019 - 2020,121 Clark County,II,5,,46919,0,0
2019 - 2020,121 Clark County,II,6,,47367,0,0
2019 - 2020,121 Clark County,II,7,,48344,0,0
2019 - 2020,121 Clark County,II,8,,49324,0,0
2019 - 2020,121 Clark County,II,9,,50295,0,0
2019 - 2020,121 Clark County,II,10,,53604,0,0
2019 - 2020,121 Clark County,II,11,,53872,0,0
2019 - 2020,121 Clark County,II,12,,54141,0,0
2019 - 2020,121 Clark County,II,13,,54412,0,0
2019 - 2020,121 Clark County,II,14,,54684,0,0
2019 - 2020,121 Clark County,II,15,,56325,0,0
2019 - 2020,121 Clark County,II,16,,56606,0,0
2019 - 2020,121 Clark County,II,17,,56889,0,0
2019 - 2020,121 Clark County,II,18,,57174,0,0
2019 - 2020,121 Clark County,II,19,,57460,0,0
2019 - 2020,121 Clark County,II,20,,57747,0,0
2019 - 2020,121 Clark County,II,21,,58036,0,0
2019 - 2020,121 Clark County,II,22,,58326,0,0
2019 - 2020,121 Clark County,II,23,,58617,0,0
2019 - 2020,121 Clark County,II,24,,58910,0,0
2019 - 2020,121 Clark County,II,25,,59205,0,0
2019 - 2020,121 Clark County,II,26,,59501,0,0
2019 - 2020,121 Clark County,II,27,,59799,0,0
2019 - 2020,121 Clark County,II,28,,59799,0,0
2019 - 2020,121 Clark County,II,29,,59799,0,0
2019 - 2020,121 Clark County,II,30,,59799,0,0
2019 - 2020,121 Clark County,II,31,,59799,0,0
2019 - 2020,121 Clark County,II,32,,59799,0,0
2019 - 2020,121 Clark County,II,33,,59799,0,0
2019 - 2020,121 Clark County,II,34,,59799,0,0
2019 - 2020,121 Clark County,II,35,,59799,0,0
2019 - 2020,121 Clark County,II,36,,59799,0,0
2019 - 2020,121 Clark County,II,37,,59799,0,0
2019 - 2020,121 Clark County,II,38,,59799,0,0
2019 - 2020,121 Clark County,II,39,,59799,0,0
2019 - 2020,121 Clark County,II,40,,59799,0,0
2019 - 2020,121 Clark County,III,0,,37997,0,0
2019 - 2020,121 Clark County,III,1,,38849,0,0
2019 - 2020,121 Clark County,III,2,,39817,0,0
2019 - 2020,121 Clark County,III,3,,40785,0,0
2019 - 2020,121 Clark County,III,4,,43011,0,0
2019 - 2020,121 Clark County,III,5,,43501,0,0
2019 - 2020,121 Clark County,III,6,,43989,0,0
2019 - 2020,121 Clark County,III,7,,44471,0,0
2019 - 2020,121 Clark County,III,8,,44959,0,0
2019 - 2020,121 Clark County,III,9,,45150,0,0
2019 - 2020,121 Clark County,III,10,,49175,0,0
2019 - 2020,121 Clark County,III,11,,49421,0,0
2019 - 2020,121 Clark County,III,12,,49668,0,0
2019 - 2020,121 Clark County,III,13,,49916,0,0
2019 - 2020,121 Clark County,III,14,,50166,0,0
2019 - 2020,121 Clark County,III,15,,50918,0,0
2019 - 2020,121 Clark County,III,16,,51173,0,0
2019 - 2020,121 Clark County,III,17,,51429,0,0
2019 - 2020,121 Clark County,III,18,,51686,0,0
2019 - 2020,121 Clark County,III,19,,51944,0,0
2019 - 2020,121 Clark County,III,20,,52464,0,0
2019 - 2020,121 Clark County,III,21,,52726,0,0
2019 - 2020,121 Clark County,III,22,,52990,0,0
2019 - 2020,121 Clark County,III,23,,53255,0,0
2019 - 2020,121 Clark County,III,24,,53521,0,0
2019 - 2020,121 Clark County,III,25,,53788,0,0
2019 - 2020,121 Clark County,III,26,,54057,0,0
2019 - 2020,121 Clark County,III,27,,54328,0,0
2019 - 2020,121 Clark County,III,28,,54328,0,0
2019 - 2020,121 Clark County,III,29,,54328,0,0
2019 - 2020,121 Clark County,III,30,,54328,0,0
2019 - 2020,121 Clark County,III,31,,54328,0,0
2019 - 2020,121 Clark County,III,32,,54328,0,0
2019 - 2020,121 Clark County,III,33,,54328,0,0
2019 - 2020,121 Clark County,III,34,,54328,0,0
2019 - 2020,121 Clark County,III,35,,54328,0,0
2019 - 2020,121 Clark County,III,36,,54328,0,0
2019 - 2020,121 Clark County,III,37,,54328,0,0
2019 - 2020,121 Clark County,III,38,,54328,0,0
2019 - 2020,121 Clark County,III,39,,54328,0,0
2019 - 2020,121 Clark County,III,40,,54328,0,0
2019 - 2020,121 Clark County,IV,0,,32519,0,0
2019 - 2020,121 Clark County,IV,1,,32519,0,0
2019 - 2020,121 Clark County,IV,2,,32519,0,0
2019 - 2020,121 Clark County,IV,3,,32519,0,0
2019 - 2020,121 Clark County,IV,4,,32519,0,0
2019 - 2020,121 Clark County,IV,5,,32519,0,0
2019 - 2020,121 Clark County,IV,6,,32519,0,0
2019 - 2020,121 Clark County,IV,7,,32519,0,0
2019 - 2020,121 Clark County,IV,8,,32519,0,0
2019 - 2020,121 Clark County,IV,9,,32519,0,0
2019 - 2020,121 Clark County,IV,10,,32519,0,0
2019 - 2020,121 Clark County,IV,11,,32519,0,0
2019 - 2020,121 Clark County,IV,12,,32519,0,0
2019 - 2020,121 Clark County,IV,13,,32519,0,0
2019 - 2020,121 Clark County,IV,14,,32519,0,0
2019 - 2020,121 Clark County,IV,15,,32519,0,0
2019 - 2020,121 Clark County,IV,16,,32519,0,0
2019 - 2020,121 Clark County,IV,17,,32519,0,0
2019 - 2020,121 Clark County,IV,18,,32519,0,0
2019 - 2020,121 Clark County,IV,19,,32519,0,0
2019 - 2020,121 Clark County,IV,20,,32519,0,0
2019 - 2020,121 Clark County,IV,21,,32519,0,0
2019 - 2020,121 Clark County,IV,22,,32519,0,0
2019 - 2020,121 Clark County,IV,23,,32519,0,0
2019 - 2020,121 Clark County,IV,24,,32519,0,0
2019 - 2020,121 Clark County,IV,25,,32519,0,0
2019 - 2020,121 Clark County,IV,26,,32519,0,0
2019 - 2020,121 Clark County,IV,27,,32519,0,0
2019 - 2020,121 Clark County,IV,28,,32519,0,0
2019 - 2020,121 Clark County,IV,29,,32519,0,0
2019 - 2020,121 Clark County,IV,30,,32519,0,0
2019 - 2020,121 Clark County,IV,31,,32519,0,0
2019 - 2020,121 Clark County,IV,32,,32519,0,0
2019 - 2020,121 Clark County,IV,33,,32519,0,0
2019 - 2020,121 Clark County,IV,34,,32519,0,0
2019 - 2020,121 Clark County,IV,35,,32519,0,0
2019 - 2020,121 Clark County,IV,36,,32519,0,0
2019 - 2020,121 Clark County,IV,37,,32519,0,0
2019 - 2020,121 Clark County,IV,38,,32519,0,0
2019 - 2020,121 Clark County,IV,39,,32519,0,0
2019 - 2020,121 Clark County,IV,40,,32519,0,0
2019 - 2020,121 Clark County,V,0,,30361,0,0
2019 - 2020,121 Clark County,V,1,,30361,0,0
2019 - 2020,121 Clark County,V,2,,30361,0,0
2019 - 2020,121 Clark County,V,3,,30361,0,0
2019 - 2020,121 Clark County,V,4,,30361,0,0
2019 - 2020,121 Clark County,V,5,,30361,0,0
2019 - 2020,121 Clark County,V,6,,30361,0,0
2019 - 2020,121 Clark County,V,7,,30361,0,0
2019 - 2020,121 Clark County,V,8,,30361,0,0
2019 - 2020,121 Clark County,V,9,,30361,0,0
2019 - 2020,121 Clark County,V,10,,30361,0,0
2019 - 2020,121 Clark County,V,11,,30361,0,0
2019 - 2020,121 Clark County,V,12,,30361,0,0
2019 - 2020,121 Clark County,V,13,,30361,0,0
2019 - 2020,121 Clark County,V,14,,30361,0,0
2019 - 2020,121 Clark County,V,15,,30361,0,0
2019 - 2020,121 Clark County,V,16,,30361,0,0
2019 - 2020,121 Clark County,V,17,,30361,0,0
2019 - 2020,121 Clark County,V,18,,30361,0,0
2019 - 2020,121 Clark County,V,19,,30361,0,0
2019 - 2020,121 Clark County,V,20,,30361,0,0
2019 - 2020,121 Clark County,V,21,,30361,0,0
2019 - 2020,121 Clark County,V,22,,30361,0,0
2019 - 2020,121 Clark County,V,23,,30361,0,0
2019 - 2020,121 Clark County,V,24,,30361,0,0
2019 - 2020,121 Clark County,V,25,,30361,0,0
2019 - 2020,121 Clark County,V,26,,30361,0,0
2019 - 2020,121 Clark County,V,27,,30361,0,0
2019 - 2020,121 Clark County,V,28,,30361,0,0
2019 - 2020,121 Clark County,V,29,,30361,0,0
2019 - 2020,121 Clark County,V,30,,30361,0,0
2019 - 2020,121 Clark County,V,31,,30361,0,0
2019 - 2020,121 Clark County,V,32,,30361,0,0
2019 - 2020,121 Clark County,V,33,,30361,0,0
2019 - 2020,121 Clark County,V,34,,30361,0,0
2019 - 2020,121 Clark County,V,35,,30361,0,0
2019 - 2020,121 Clark County,V,36,,30361,0,0
2019 - 2020,121 Clark County,V,37,,30361,0,0
2019 - 2020,121 Clark County,V,38,,30361,0,0
2019 - 2020,121 Clark County,V,39,,30361,0,0
2019 - 2020,121 Clark County,V,40,,30361,0,0
2019 - 2020,125 Clay County,I,0,,44254,0,0
2019 - 2020,125 Clay County,I,1,,44308,0,0
2019 - 2020,125 Clay County,I,2,,44361,0,0
2019 - 2020,125 Clay County,I,3,,44415,0,0
2019 - 2020,125 Clay County,I,4,,48442,0,0
2019 - 2020,125 Clay County,I,5,,48496,0,0
2019 - 2020,125 Clay County,I,6,,48549,0,0
2019 - 2020,125 Clay County,I,7,,48603,0,0
2019 - 2020,125 Clay County,I,8,,48656,0,0
2019 - 2020,125 Clay County,I,9,,48710,0,0
2019 - 2020,125 Clay County,I,10,,53687,0,0
2019 - 2020,125 Clay County,I,11,,53687,0,0
2019 - 2020,125 Clay County,I,12,,53687,0,0
2019 - 2020,125 Clay County,I,13,,53687,0,0
2019 - 2020,125 Clay County,I,14,,53687,0,0
2019 - 2020,125 Clay County,I,15,,55401,0,0
2019 - 2020,125 Clay County,I,16,,55401,0,0
2019 - 2020,125 Clay County,I,17,,55401,0,0
2019 - 2020,125 Clay County,I,18,,55401,0,0
2019 - 2020,125 Clay County,I,19,,55401,0,0
2019 - 2020,125 Clay County,I,20,,56175,0,0
2019 - 2020,125 Clay County,I,21,,56175,0,0
2019 - 2020,125 Clay County,I,22,,56175,0,0
2019 - 2020,125 Clay County,I,23,,56175,0,0
2019 - 2020,125 Clay County,I,24,,56175,0,0
2019 - 2020,125 Clay County,I,25,,56175,0,0
2019 - 2020,125 Clay County,I,26,,56175,0,0
2019 - 2020,125 Clay County,I,27,,56175,0,0
2019 - 2020,125 Clay County,I,28,,56175,0,0
2019 - 2020,125 Clay County,I,29,,56175,0,0
2019 - 2020,125 Clay County,I,30,,56175,0,0
2019 - 2020,125 Clay County,I,31,,56175,0,0
2019 - 2020,125 Clay County,I,32,,56175,0,0
2019 - 2020,125 Clay County,I,33,,56175,0,0
2019 - 2020,125 Clay County,I,34,,56175,0,0
2019 - 2020,125 Clay County,I,35,,56175,0,0
2019 - 2020,125 Clay County,I,36,,56175,0,0
2019 - 2020,125 Clay County,I,37,,56175,0,0
2019 - 2020,125 Clay County,I,38,,56175,0,0
2019 - 2020,125 Clay County,I,39,,56175,0,0
2019 - 2020,125 Clay County,I,40,,56175,0,0
2019 - 2020,125 Clay County,II,0,,40103,0,0
2019 - 2020,125 Clay County,II,1,,40156,0,0
2019 - 2020,125 Clay County,II,2,,40210,0,0
2019 - 2020,125 Clay County,II,3,,40263,0,0
2019 - 2020,125 Clay County,II,4,,44290,0,0
2019 - 2020,125 Clay County,II,5,,44344,0,0
2019 - 2020,125 Clay County,II,6,,44397,0,0
2019 - 2020,125 Clay County,II,7,,44451,0,0
2019 - 2020,125 Clay County,II,8,,44505,0,0
2019 - 2020,125 Clay County,II,9,,44558,0,0
2019 - 2020,125 Clay County,II,10,,49535,0,0
2019 - 2020,125 Clay County,II,11,,49535,0,0
2019 - 2020,125 Clay County,II,12,,49535,0,0
2019 - 2020,125 Clay County,II,13,,49535,0,0
2019 - 2020,125 Clay County,II,14,,49535,0,0
2019 - 2020,125 Clay County,II,15,,51249,0,0
2019 - 2020,125 Clay County,II,16,,51249,0,0
2019 - 2020,125 Clay County,II,17,,51249,0,0
2019 - 2020,125 Clay County,II,18,,51249,0,0
2019 - 2020,125 Clay County,II,19,,51249,0,0
2019 - 2020,125 Clay County,II,20,,52023,0,0
2019 - 2020,125 Clay County,II,21,,52023,0,0
2019 - 2020,125 Clay County,II,22,,52023,0,0
2019 - 2020,125 Clay County,II,23,,52023,0,0
2019 - 2020,125 Clay County,II,24,,52023,0,0
2019 - 2020,125 Clay County,II,25,,52023,0,0
2019 - 2020,125 Clay County,II,26,,52023,0,0
2019 - 2020,125 Clay County,II,27,,52023,0,0
2019 - 2020,125 Clay County,II,28,,52023,0,0
2019 - 2020,125 Clay County,II,29,,52023,0,0
2019 - 2020,125 Clay County,II,30,,52023,0,0
2019 - 2020,125 Clay County,II,31,,52023,0,0
2019 - 2020,125 Clay County,II,32,,52023,0,0
2019 - 2020,125 Clay County,II,33,,52023,0,0
2019 - 2020,125 Clay County,II,34,,52023,0,0
2019 - 2020,125 Clay County,II,35,,52023,0,0
2019 - 2020,125 Clay County,II,36,,52023,0,0
2019 - 2020,125 Clay County,II,37,,52023,0,0
2019 - 2020,125 Clay County,II,38,,52023,0,0
2019 - 2020,125 Clay County,II,39,,52023,0,0
2019 - 2020,125 Clay County,II,40,,52023,0,0
2019 - 2020,125 Clay County,III,0,,36102,0,0
2019 - 2020,125 Clay County,III,1,,36156,0,0
2019 - 2020,125 Clay County,III,2,,36209,0,0
2019 - 2020,125 Clay County,III,3,,36263,0,0
2019 - 2020,125 Clay County,III,4,,40290,0,0
2019 - 2020,125 Clay County,III,5,,40344,0,0
2019 - 2020,125 Clay County,III,6,,40397,0,0
2019 - 2020,125 Clay County,III,7,,40451,0,0
2019 - 2020,125 Clay County,III,8,,40504,0,0
2019 - 2020,125 Clay County,III,9,,40558,0,0
2019 - 2020,125 Clay County,III,10,,45535,0,0
2019 - 2020,125 Clay County,III,11,,45535,0,0
2019 - 2020,125 Clay County,III,12,,45535,0,0
2019 - 2020,125 Clay County,III,13,,45535,0,0
2019 - 2020,125 Clay County,III,14,,45535,0,0
2019 - 2020,125 Clay County,III,15,,47249,0,0
2019 - 2020,125 Clay County,III,16,,47249,0,0
2019 - 2020,125 Clay County,III,17,,47249,0,0
2019 - 2020,125 Clay County,III,18,,47249,0,0
2019 - 2020,125 Clay County,III,19,,47249,0,0
2019 - 2020,125 Clay County,III,20,,48023,0,0
2019 - 2020,125 Clay County,III,21,,48023,0,0
2019 - 2020,125 Clay County,III,22,,48023,0,0
2019 - 2020,125 Clay County,III,23,,48023,0,0
2019 - 2020,125 Clay County,III,24,,48023,0,0
2019 - 2020,125 Clay County,III,25,,48023,0,0
2019 - 2020,125 Clay County,III,26,,48023,0,0
2019 - 2020,125 Clay County,III,27,,48023,0,0
2019 - 2020,125 Clay County,III,28,,48023,0,0
2019 - 2020,125 Clay County,III,29,,48023,0,0
2019 - 2020,125 Clay County,III,30,,48023,0,0
2019 - 2020,125 Clay County,III,31,,48023,0,0
2019 - 2020,125 Clay County,III,32,,48023,0,0
2019 - 2020,125 Clay County,III,33,,48023,0,0
2019 - 2020,125 Clay County,III,34,,48023,0,0
2019 - 2020,125 Clay County,III,35,,48023,0,0
2019 - 2020,125 Clay County,III,36,,48023,0,0
2019 - 2020,125 Clay County,III,37,,48023,0,0
2019 - 2020,125 Clay County,III,38,,48023,0,0
2019 - 2020,125 Clay County,III,39,,48023,0,0
2019 - 2020,125 Clay County,III,40,,48023,0,0
2019 - 2020,125 Clay County,IV,0,,30521,0,0
2019 - 2020,125 Clay County,IV,1,,30521,0,0
2019 - 2020,125 Clay County,IV,2,,30521,0,0
2019 - 2020,125 Clay County,IV,3,,30521,0,0
2019 - 2020,125 Clay County,IV,4,,30521,0,0
2019 - 2020,125 Clay County,IV,5,,30521,0,0
2019 - 2020,125 Clay County,IV,6,,30521,0,0
2019 - 2020,125 Clay County,IV,7,,30521,0,0
2019 - 2020,125 Clay County,IV,8,,30521,0,0
2019 - 2020,125 Clay County,IV,9,,30521,0,0
2019 - 2020,125 Clay County,IV,10,,30521,0,0
2019 - 2020,125 Clay County,IV,11,,30521,0,0
2019 - 2020,125 Clay County,IV,12,,30521,0,0
2019 - 2020,125 Clay County,IV,13,,30521,0,0
2019 - 2020,125 Clay County,IV,14,,30521,0,0
2019 - 2020,125 Clay County,IV,15,,30521,0,0
2019 - 2020,125 Clay County,IV,16,,30521,0,0
2019 - 2020,125 Clay County,IV,17,,30521,0,0
2019 - 2020,125 Clay County,IV,18,,30521,0,0
2019 - 2020,125 Clay County,IV,19,,30521,0,0
2019 - 2020,125 Clay County,IV,20,,30521,0,0
2019 - 2020,125 Clay County,IV,21,,30521,0,0
2019 - 2020,125 Clay County,IV,22,,30521,0,0
2019 - 2020,125 Clay County,IV,23,,30521,0,0
2019 - 2020,125 Clay County,IV,24,,30521,0,0
2019 - 2020,125 Clay County,IV,25,,30521,0,0
2019 - 2020,125 Clay County,IV,26,,30521,0,0
2019 - 2020,125 Clay County,IV,27,,30521,0,0
2019 - 2020,125 Clay County,IV,28,,30521,0,0
2019 - 2020,125 Clay County,IV,29,,30521,0,0
2019 - 2020,125 Clay County,IV,30,,30521,0,0
2019 - 2020,125 Clay County,IV,31,,30521,0,0
2019 - 2020,125 Clay County,IV,32,,30521,0,0
2019 - 2020,125 Clay County,IV,33,,30521,0,0
2019 - 2020,125 Clay County,IV,34,,30521,0,0
2019 - 2020,125 Clay County,IV,35,,30521,0,0
2019 - 2020,125 Clay County,IV,36,,30521,0,0
2019 - 2020,125 Clay County,IV,37,,30521,0,0
2019 - 2020,125 Clay County,IV,38,,30521,0,0
2019 - 2020,125 Clay County,IV,39,,30521,0,0
2019 - 2020,125 Clay County,IV,40,,30521,0,0
2019 - 2020,125 Clay County,V,0,,28527,0,0
2019 - 2020,125 Clay County,V,1,,28527,0,0
2019 - 2020,125 Clay County,V,2,,28527,0,0
2019 - 2020,125 Clay County,V,3,,28527,0,0
2019 - 2020,125 Clay County,V,4,,28527,0,0
2019 - 2020,125 Clay County,V,5,,28527,0,0
2019 - 2020,125 Clay County,V,6,,28527,0,0
2019 - 2020,125 Clay County,V,7,,28527,0,0
2019 - 2020,125 Clay County,V,8,,28527,0,0
2019 - 2020,125 Clay County,V,9,,28527,0,0
2019 - 2020,125 Clay County,V,10,,28527,0,0
2019 - 2020,125 Clay County,V,11,,28527,0,0
2019 - 2020,125 Clay County,V,12,,28527,0,0
2019 - 2020,125 Clay County,V,13,,28527,0,0
2019 - 2020,125 Clay County,V,14,,28527,0,0
2019 - 2020,125 Clay County,V,15,,28527,0,0
2019 - 2020,125 Clay County,V,16,,28527,0,0
2019 - 2020,125 Clay County,V,17,,28527,0,0
2019 - 2020,125 Clay County,V,18,,28527,0,0
2019 - 2020,125 Clay County,V,19,,28527,0,0
2019 - 2020,125 Clay County,V,20,,28527,0,0
2019 - 2020,125 Clay County,V,21,,28527,0,0
2019 - 2020,125 Clay County,V,22,,28527,0,0
2019 - 2020,125 Clay County,V,23,,28527,0,0
2019 - 2020,125 Clay County,V,24,,28527,0,0
2019 - 2020,125 Clay County,V,25,,28527,0,0
2019 - 2020,125 Clay County,V,26,,28527,0,0
2019 - 2020,125 Clay County,V,27,,28527,0,0
2019 - 2020,125 Clay County,V,28,,28527,0,0
2019 - 2020,125 Clay County,V,29,,28527,0,0
2019 - 2020,125 Clay County,V,30,,28527,0,0
2019 - 2020,125 Clay County,V,31,,28527,0,0
2019 - 2020,125 Clay County,V,32,,28527,0,0
2019 - 2020,125 Clay County,V,33,,28527,0,0
2019 - 2020,125 Clay County,V,34,,28527,0,0
2019 - 2020,125 Clay County,V,35,,28527,0,0
2019 - 2020,125 Clay County,V,36,,28527,0,0
2019 - 2020,125 Clay County,V,37,,28527,0,0
2019 - 2020,125 Clay County,V,38,,28527,0,0
2019 - 2020,125 Clay County,V,39,,28527,0,0
2019 - 2020,125 Clay County,V,40,,28527,0,0
2019 - 2020,131 Clinton County,I,0,,43397,0,0
2019 - 2020,131 Clinton County,I,1,,43575,0,0
2019 - 2020,131 Clinton County,I,2,,43751,0,0
2019 - 2020,131 Clinton County,I,3,,43932,0,0
2019 - 2020,131 Clinton County,I,4,,47485,0,0
2019 - 2020,131 Clinton County,I,5,,47663,0,0
2019 - 2020,131 Clinton County,I,6,,47843,0,0
2019 - 2020,131 Clinton County,I,7,,48020,0,0
2019 - 2020,131 Clinton County,I,8,,48197,0,0
2019 - 2020,131 Clinton County,I,9,,48376,0,0
2019 - 2020,131 Clinton County,I,10,,52866,0,0
2019 - 2020,131 Clinton County,I,11,,53044,0,0
2019 - 2020,131 Clinton County,I,12,,53221,0,0
2019 - 2020,131 Clinton County,I,13,,53401,0,0
2019 - 2020,131 Clinton County,I,14,,53575,0,0
2019 - 2020,131 Clinton County,I,15,,54503,0,0
2019 - 2020,131 Clinton County,I,16,,54679,0,0
2019 - 2020,131 Clinton County,I,17,,54858,0,0
2019 - 2020,131 Clinton County,I,18,,55036,0,0
2019 - 2020,131 Clinton County,I,19,,55216,0,0
2019 - 2020,131 Clinton County,I,20,,55581,0,0
2019 - 2020,131 Clinton County,I,21,,55581,0,0
2019 - 2020,131 Clinton County,I,22,,55581,0,0
2019 - 2020,131 Clinton County,I,23,,55581,0,0
2019 - 2020,131 Clinton County,I,24,,55581,0,0
2019 - 2020,131 Clinton County,I,25,,55581,0,0
2019 - 2020,131 Clinton County,I,26,,55581,0,0
2019 - 2020,131 Clinton County,I,27,,55581,0,0
2019 - 2020,131 Clinton County,I,28,,55581,0,0
2019 - 2020,131 Clinton County,I,29,,55581,0,0
2019 - 2020,131 Clinton County,I,30,,55581,0,0
2019 - 2020,131 Clinton County,I,31,,55581,0,0
2019 - 2020,131 Clinton County,I,32,,55581,0,0
2019 - 2020,131 Clinton County,I,33,,55581,0,0
2019 - 2020,131 Clinton County,I,34,,55581,0,0
2019 - 2020,131 Clinton County,I,35,,55581,0,0
2019 - 2020,131 Clinton County,I,36,,55581,0,0
2019 - 2020,131 Clinton County,I,37,,55581,0,0
2019 - 2020,131 Clinton County,I,38,,55581,0,0
