Fiscal Year,District,Rank,Years,,I,II,III
2010 - 2011,271 Jackson County,II,22,,50815,0,0
2010 - 2011,271 Jackson County,II,23,,50815,0,0
2010 - 2011,271 Jackson County,II,24,,50815,0,0
2010 - 2011,271 Jackson County,II,25,,50815,0,0
2010 - 2011,271 Jackson County,II,26,,50815,0,0
2010 - 2011,271 Jackson County,II,27,,50815,0,0
2010 - 2011,271 Jackson County,II,28,,50815,0,0
2010 - 2011,271 Jackson County,II,29,,50815,0,0
2010 - 2011,271 Jackson County,II,30,,50815,0,0
2010 - 2011,271 Jackson County,II,31,,50815,0,0
2010 - 2011,271 Jackson County,II,32,,50815,0,0
2010 - 2011,271 Jackson County,II,33,,50815,0,0
2010 - 2011,271 Jackson County,II,34,,50815,0,0
2010 - 2011,271 Jackson County,II,35,,50815,0,0
2010 - 2011,271 Jackson County,II,36,,50815,0,0
2010 - 2011,271 Jackson County,II,37,,50815,0,0
2010 - 2011,271 Jackson County,II,38,,50815,0,0
2010 - 2011,271 Jackson County,II,39,,50815,0,0
2010 - 2011,271 Jackson County,II,40,,50815,0,0
2010 - 2011,271 Jackson County,III,0,,35128,0,0
2010 - 2011,271 Jackson County,III,1,,35128,0,0
2010 - 2011,271 Jackson County,III,2,,35480,0,0
2010 - 2011,271 Jackson County,III,3,,35668,0,0
2010 - 2011,271 Jackson County,III,4,,39353,0,0
2010 - 2011,271 Jackson County,III,5,,39509,0,0
2010 - 2011,271 Jackson County,III,6,,39670,0,0
2010 - 2011,271 Jackson County,III,7,,39861,0,0
2010 - 2011,271 Jackson County,III,8,,40018,0,0
2010 - 2011,271 Jackson County,III,9,,40209,0,0
2010 - 2011,271 Jackson County,III,10,,44463,0,0
2010 - 2011,271 Jackson County,III,11,,44463,0,0
2010 - 2011,271 Jackson County,III,12,,44463,0,0
2010 - 2011,271 Jackson County,III,13,,44463,0,0
2010 - 2011,271 Jackson County,III,14,,44463,0,0
2010 - 2011,271 Jackson County,III,15,,46021,0,0
2010 - 2011,271 Jackson County,III,16,,46021,0,0
2010 - 2011,271 Jackson County,III,17,,46021,0,0
2010 - 2011,271 Jackson County,III,18,,46021,0,0
2010 - 2011,271 Jackson County,III,19,,46021,0,0
2010 - 2011,271 Jackson County,III,20,,46749,0,0
2010 - 2011,271 Jackson County,III,21,,46749,0,0
2010 - 2011,271 Jackson County,III,22,,46749,0,0
2010 - 2011,271 Jackson County,III,23,,46749,0,0
2010 - 2011,271 Jackson County,III,24,,46749,0,0
2010 - 2011,271 Jackson County,III,25,,46749,0,0
2010 - 2011,271 Jackson County,III,26,,46749,0,0
2010 - 2011,271 Jackson County,III,27,,46749,0,0
2010 - 2011,271 Jackson County,III,28,,46749,0,0
2010 - 2011,271 Jackson County,III,29,,46749,0,0
2010 - 2011,271 Jackson County,III,30,,46749,0,0
2010 - 2011,271 Jackson County,III,31,,46749,0,0
2010 - 2011,271 Jackson County,III,32,,46749,0,0
2010 - 2011,271 Jackson County,III,33,,46749,0,0
2010 - 2011,271 Jackson County,III,34,,46749,0,0
2010 - 2011,271 Jackson County,III,35,,46749,0,0
2010 - 2011,271 Jackson County,III,36,,46749,0,0
2010 - 2011,271 Jackson County,III,37,,46749,0,0
2010 - 2011,271 Jackson County,III,38,,46749,0,0
2010 - 2011,271 Jackson County,III,39,,46749,0,0
2010 - 2011,271 Jackson County,III,40,,46749,0,0
2010 - 2011,271 Jackson County,IV,0,,33332,0,0
2010 - 2011,271 Jackson County,IV,1,,33333,0,0
2010 - 2011,271 Jackson County,IV,2,,33683,0,0
2010 - 2011,271 Jackson County,IV,3,,33872,0,0
2010 - 2011,271 Jackson County,IV,4,,34323,0,0
2010 - 2011,271 Jackson County,IV,5,,34886,0,0
2010 - 2011,271 Jackson County,IV,6,,35423,0,0
2010 - 2011,271 Jackson County,IV,7,,36442,0,0
2010 - 2011,271 Jackson County,IV,8,,36621,0,0
2010 - 2011,271 Jackson County,IV,9,,36873,0,0
2010 - 2011,271 Jackson County,IV,10,,39016,0,0
2010 - 2011,271 Jackson County,IV,11,,39016,0,0
2010 - 2011,271 Jackson County,IV,12,,39016,0,0
2010 - 2011,271 Jackson County,IV,13,,39016,0,0
2010 - 2011,271 Jackson County,IV,14,,39016,0,0
2010 - 2011,271 Jackson County,IV,15,,40190,0,0
2010 - 2011,271 Jackson County,IV,16,,40190,0,0
2010 - 2011,271 Jackson County,IV,17,,40190,0,0
2010 - 2011,271 Jackson County,IV,18,,40190,0,0
2010 - 2011,271 Jackson County,IV,19,,40190,0,0
2010 - 2011,271 Jackson County,IV,20,,41395,0,0
2010 - 2011,271 Jackson County,IV,21,,41395,0,0
2010 - 2011,271 Jackson County,IV,22,,41395,0,0
2010 - 2011,271 Jackson County,IV,23,,41395,0,0
2010 - 2011,271 Jackson County,IV,24,,41395,0,0
2010 - 2011,271 Jackson County,IV,25,,41395,0,0
2010 - 2011,271 Jackson County,IV,26,,41395,0,0
2010 - 2011,271 Jackson County,IV,27,,41395,0,0
2010 - 2011,271 Jackson County,IV,28,,41395,0,0
2010 - 2011,271 Jackson County,IV,29,,41395,0,0
2010 - 2011,271 Jackson County,IV,30,,41395,0,0
2010 - 2011,271 Jackson County,IV,31,,41395,0,0
2010 - 2011,271 Jackson County,IV,32,,41395,0,0
2010 - 2011,271 Jackson County,IV,33,,41395,0,0
2010 - 2011,271 Jackson County,IV,34,,41395,0,0
2010 - 2011,271 Jackson County,IV,35,,41395,0,0
2010 - 2011,271 Jackson County,IV,36,,41395,0,0
2010 - 2011,271 Jackson County,IV,37,,41395,0,0
2010 - 2011,271 Jackson County,IV,38,,41395,0,0
2010 - 2011,271 Jackson County,IV,39,,41395,0,0
2010 - 2011,271 Jackson County,IV,40,,41395,0,0
2010 - 2011,271 Jackson County,V,0,,24106,0,0
2010 - 2011,271 Jackson County,V,1,,24106,0,0
2010 - 2011,271 Jackson County,V,2,,24106,0,0
2010 - 2011,271 Jackson County,V,3,,24106,0,0
2010 - 2011,271 Jackson County,V,4,,24106,0,0
2010 - 2011,271 Jackson County,V,5,,24106,0,0
2010 - 2011,271 Jackson County,V,6,,24106,0,0
2010 - 2011,271 Jackson County,V,7,,24106,0,0
2010 - 2011,271 Jackson County,V,8,,24106,0,0
2010 - 2011,271 Jackson County,V,9,,24106,0,0
2010 - 2011,271 Jackson County,V,10,,24106,0,0
2010 - 2011,271 Jackson County,V,11,,24106,0,0
2010 - 2011,271 Jackson County,V,12,,24106,0,0
2010 - 2011,271 Jackson County,V,13,,24106,0,0
2010 - 2011,271 Jackson County,V,14,,24106,0,0
2010 - 2011,271 Jackson County,V,15,,24106,0,0
2010 - 2011,271 Jackson County,V,16,,24106,0,0
2010 - 2011,271 Jackson County,V,17,,24106,0,0
2010 - 2011,271 Jackson County,V,18,,24106,0,0
2010 - 2011,271 Jackson County,V,19,,24106,0,0
2010 - 2011,271 Jackson County,V,20,,24106,0,0
2010 - 2011,271 Jackson County,V,21,,24106,0,0
2010 - 2011,271 Jackson County,V,22,,24106,0,0
2010 - 2011,271 Jackson County,V,23,,24106,0,0
2010 - 2011,271 Jackson County,V,24,,24106,0,0
2010 - 2011,271 Jackson County,V,25,,24106,0,0
2010 - 2011,271 Jackson County,V,26,,24106,0,0
2010 - 2011,271 Jackson County,V,27,,24106,0,0
2010 - 2011,271 Jackson County,V,28,,24106,0,0
2010 - 2011,271 Jackson County,V,29,,24106,0,0
2010 - 2011,271 Jackson County,V,30,,24106,0,0
2010 - 2011,271 Jackson County,V,31,,24106,0,0
2010 - 2011,271 Jackson County,V,32,,24106,0,0
2010 - 2011,271 Jackson County,V,33,,24106,0,0
2010 - 2011,271 Jackson County,V,34,,24106,0,0
2010 - 2011,271 Jackson County,V,35,,24106,0,0
2010 - 2011,271 Jackson County,V,36,,24106,0,0
2010 - 2011,271 Jackson County,V,37,,24106,0,0
2010 - 2011,271 Jackson County,V,38,,24106,0,0
2010 - 2011,271 Jackson County,V,39,,24106,0,0
2010 - 2011,271 Jackson County,V,40,,24106,0,0
2010 - 2011,272 Jackson Independent,I,0,,43694,0,0
2010 - 2011,272 Jackson Independent,I,1,,43694,0,0
2010 - 2011,272 Jackson Independent,I,2,,43694,0,0
2010 - 2011,272 Jackson Independent,I,3,,43694,0,0
2010 - 2011,272 Jackson Independent,I,4,,47825,0,0
2010 - 2011,272 Jackson Independent,I,5,,47825,0,0
2010 - 2011,272 Jackson Independent,I,6,,47825,0,0
2010 - 2011,272 Jackson Independent,I,7,,47825,0,0
2010 - 2011,272 Jackson Independent,I,8,,47825,0,0
2010 - 2011,272 Jackson Independent,I,9,,47825,0,0
2010 - 2011,272 Jackson Independent,I,10,,53165,0,0
2010 - 2011,272 Jackson Independent,I,11,,53165,0,0
2010 - 2011,272 Jackson Independent,I,12,,53165,0,0
2010 - 2011,272 Jackson Independent,I,13,,53165,0,0
2010 - 2011,272 Jackson Independent,I,14,,53165,0,0
2010 - 2011,272 Jackson Independent,I,15,,54730,0,0
2010 - 2011,272 Jackson Independent,I,16,,54730,0,0
2010 - 2011,272 Jackson Independent,I,17,,54730,0,0
2010 - 2011,272 Jackson Independent,I,18,,54730,0,0
2010 - 2011,272 Jackson Independent,I,19,,54730,0,0
2010 - 2011,272 Jackson Independent,I,20,,56692,0,0
2010 - 2011,272 Jackson Independent,I,21,,56692,0,0
2010 - 2011,272 Jackson Independent,I,22,,56692,0,0
2010 - 2011,272 Jackson Independent,I,23,,56692,0,0
2010 - 2011,272 Jackson Independent,I,24,,56692,0,0
2010 - 2011,272 Jackson Independent,I,25,,56692,0,0
2010 - 2011,272 Jackson Independent,I,26,,56692,0,0
2010 - 2011,272 Jackson Independent,I,27,,56692,0,0
2010 - 2011,272 Jackson Independent,I,28,,56692,0,0
2010 - 2011,272 Jackson Independent,I,29,,56692,0,0
2010 - 2011,272 Jackson Independent,I,30,,56692,0,0
2010 - 2011,272 Jackson Independent,I,31,,56692,0,0
2010 - 2011,272 Jackson Independent,I,32,,56692,0,0
2010 - 2011,272 Jackson Independent,I,33,,56692,0,0
2010 - 2011,272 Jackson Independent,I,34,,56692,0,0
2010 - 2011,272 Jackson Independent,I,35,,56692,0,0
2010 - 2011,272 Jackson Independent,I,36,,56692,0,0
2010 - 2011,272 Jackson Independent,I,37,,56692,0,0
2010 - 2011,272 Jackson Independent,I,38,,56692,0,0
2010 - 2011,272 Jackson Independent,I,39,,56692,0,0
2010 - 2011,272 Jackson Independent,I,40,,56692,0,0
2010 - 2011,272 Jackson Independent,II,0,,37140,0,0
2010 - 2011,272 Jackson Independent,II,1,,39597,0,0
2010 - 2011,272 Jackson Independent,II,2,,39597,0,0
2010 - 2011,272 Jackson Independent,II,3,,39597,0,0
2010 - 2011,272 Jackson Independent,II,4,,43694,0,0
2010 - 2011,272 Jackson Independent,II,5,,43694,0,0
2010 - 2011,272 Jackson Independent,II,6,,43694,0,0
2010 - 2011,272 Jackson Independent,II,7,,43694,0,0
2010 - 2011,272 Jackson Independent,II,8,,43694,0,0
2010 - 2011,272 Jackson Independent,II,9,,43694,0,0
2010 - 2011,272 Jackson Independent,II,10,,49009,0,0
2010 - 2011,272 Jackson Independent,II,11,,49009,0,0
2010 - 2011,272 Jackson Independent,II,12,,49009,0,0
2010 - 2011,272 Jackson Independent,II,13,,49009,0,0
2010 - 2011,272 Jackson Independent,II,14,,49009,0,0
2010 - 2011,272 Jackson Independent,II,15,,50588,0,0
2010 - 2011,272 Jackson Independent,II,16,,50588,0,0
2010 - 2011,272 Jackson Independent,II,17,,50588,0,0
2010 - 2011,272 Jackson Independent,II,18,,50588,0,0
2010 - 2011,272 Jackson Independent,II,19,,50588,0,0
2010 - 2011,272 Jackson Independent,II,20,,52549,0,0
2010 - 2011,272 Jackson Independent,II,21,,52549,0,0
2010 - 2011,272 Jackson Independent,II,22,,52549,0,0
2010 - 2011,272 Jackson Independent,II,23,,52549,0,0
2010 - 2011,272 Jackson Independent,II,24,,52549,0,0
2010 - 2011,272 Jackson Independent,II,25,,52549,0,0
2010 - 2011,272 Jackson Independent,II,26,,52549,0,0
2010 - 2011,272 Jackson Independent,II,27,,52549,0,0
2010 - 2011,272 Jackson Independent,II,28,,52549,0,0
2010 - 2011,272 Jackson Independent,II,29,,52549,0,0
2010 - 2011,272 Jackson Independent,II,30,,52549,0,0
2010 - 2011,272 Jackson Independent,II,31,,52549,0,0
2010 - 2011,272 Jackson Independent,II,32,,52549,0,0
2010 - 2011,272 Jackson Independent,II,33,,52549,0,0
2010 - 2011,272 Jackson Independent,II,34,,52549,0,0
2010 - 2011,272 Jackson Independent,II,35,,52549,0,0
2010 - 2011,272 Jackson Independent,II,36,,52549,0,0
2010 - 2011,272 Jackson Independent,II,37,,52549,0,0
2010 - 2011,272 Jackson Independent,II,38,,52549,0,0
2010 - 2011,272 Jackson Independent,II,39,,52549,0,0
2010 - 2011,272 Jackson Independent,II,40,,52549,0,0
2010 - 2011,272 Jackson Independent,III,0,,32966,0,0
2010 - 2011,272 Jackson Independent,III,1,,35422,0,0
2010 - 2011,272 Jackson Independent,III,2,,35422,0,0
2010 - 2011,272 Jackson Independent,III,3,,35422,0,0
2010 - 2011,272 Jackson Independent,III,4,,39597,0,0
2010 - 2011,272 Jackson Independent,III,5,,39597,0,0
2010 - 2011,272 Jackson Independent,III,6,,39597,0,0
2010 - 2011,272 Jackson Independent,III,7,,39597,0,0
2010 - 2011,272 Jackson Independent,III,8,,39597,0,0
2010 - 2011,272 Jackson Independent,III,9,,39597,0,0
2010 - 2011,272 Jackson Independent,III,10,,44868,0,0
2010 - 2011,272 Jackson Independent,III,11,,44868,0,0
2010 - 2011,272 Jackson Independent,III,12,,44868,0,0
2010 - 2011,272 Jackson Independent,III,13,,44868,0,0
2010 - 2011,272 Jackson Independent,III,14,,44868,0,0
2010 - 2011,272 Jackson Independent,III,15,,46431,0,0
2010 - 2011,272 Jackson Independent,III,16,,46431,0,0
2010 - 2011,272 Jackson Independent,III,17,,46431,0,0
2010 - 2011,272 Jackson Independent,III,18,,46431,0,0
2010 - 2011,272 Jackson Independent,III,19,,46431,0,0
2010 - 2011,272 Jackson Independent,III,20,,48394,0,0
2010 - 2011,272 Jackson Independent,III,21,,48394,0,0
2010 - 2011,272 Jackson Independent,III,22,,48394,0,0
2010 - 2011,272 Jackson Independent,III,23,,48394,0,0
2010 - 2011,272 Jackson Independent,III,24,,48394,0,0
2010 - 2011,272 Jackson Independent,III,25,,48394,0,0
2010 - 2011,272 Jackson Independent,III,26,,48394,0,0
2010 - 2011,272 Jackson Independent,III,27,,48394,0,0
2010 - 2011,272 Jackson Independent,III,28,,48394,0,0
2010 - 2011,272 Jackson Independent,III,29,,48394,0,0
2010 - 2011,272 Jackson Independent,III,30,,48394,0,0
2010 - 2011,272 Jackson Independent,III,31,,48394,0,0
2010 - 2011,272 Jackson Independent,III,32,,48394,0,0
2010 - 2011,272 Jackson Independent,III,33,,48394,0,0
2010 - 2011,272 Jackson Independent,III,34,,48394,0,0
2010 - 2011,272 Jackson Independent,III,35,,48394,0,0
2010 - 2011,272 Jackson Independent,III,36,,48394,0,0
2010 - 2011,272 Jackson Independent,III,37,,48394,0,0
2010 - 2011,272 Jackson Independent,III,38,,48394,0,0
2010 - 2011,272 Jackson Independent,III,39,,48394,0,0
2010 - 2011,272 Jackson Independent,III,40,,48394,0,0
2010 - 2011,272 Jackson Independent,IV,0,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,1,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,2,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,3,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,4,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,5,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,6,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,7,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,8,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,9,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,10,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,11,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,12,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,13,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,14,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,15,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,16,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,17,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,18,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,19,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,20,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,21,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,22,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,23,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,24,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,25,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,26,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,27,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,28,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,29,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,30,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,31,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,32,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,33,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,34,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,35,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,36,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,37,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,38,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,39,,31110,0,0
2010 - 2011,272 Jackson Independent,IV,40,,31110,0,0
2010 - 2011,272 Jackson Independent,V,0,,29015,0,0
2010 - 2011,272 Jackson Independent,V,1,,29015,0,0
2010 - 2011,272 Jackson Independent,V,2,,29015,0,0
2010 - 2011,272 Jackson Independent,V,3,,29015,0,0
2010 - 2011,272 Jackson Independent,V,4,,29015,0,0
2010 - 2011,272 Jackson Independent,V,5,,29015,0,0
2010 - 2011,272 Jackson Independent,V,6,,29015,0,0
2010 - 2011,272 Jackson Independent,V,7,,29015,0,0
2010 - 2011,272 Jackson Independent,V,8,,29015,0,0
2010 - 2011,272 Jackson Independent,V,9,,29015,0,0
2010 - 2011,272 Jackson Independent,V,10,,29015,0,0
2010 - 2011,272 Jackson Independent,V,11,,29015,0,0
2010 - 2011,272 Jackson Independent,V,12,,29015,0,0
2010 - 2011,272 Jackson Independent,V,13,,29015,0,0
2010 - 2011,272 Jackson Independent,V,14,,29015,0,0
2010 - 2011,272 Jackson Independent,V,15,,29015,0,0
2010 - 2011,272 Jackson Independent,V,16,,29015,0,0
2010 - 2011,272 Jackson Independent,V,17,,29015,0,0
2010 - 2011,272 Jackson Independent,V,18,,29015,0,0
2010 - 2011,272 Jackson Independent,V,19,,29015,0,0
2010 - 2011,272 Jackson Independent,V,20,,29015,0,0
2010 - 2011,272 Jackson Independent,V,21,,29015,0,0
2010 - 2011,272 Jackson Independent,V,22,,29015,0,0
2010 - 2011,272 Jackson Independent,V,23,,29015,0,0
2010 - 2011,272 Jackson Independent,V,24,,29015,0,0
2010 - 2011,272 Jackson Independent,V,25,,29015,0,0
2010 - 2011,272 Jackson Independent,V,26,,29015,0,0
2010 - 2011,272 Jackson Independent,V,27,,29015,0,0
2010 - 2011,272 Jackson Independent,V,28,,29015,0,0
2010 - 2011,272 Jackson Independent,V,29,,29015,0,0
2010 - 2011,272 Jackson Independent,V,30,,29015,0,0
2010 - 2011,272 Jackson Independent,V,31,,29015,0,0
2010 - 2011,272 Jackson Independent,V,32,,29015,0,0
2010 - 2011,272 Jackson Independent,V,33,,29015,0,0
2010 - 2011,272 Jackson Independent,V,34,,29015,0,0
2010 - 2011,272 Jackson Independent,V,35,,29015,0,0
2010 - 2011,272 Jackson Independent,V,36,,29015,0,0
2010 - 2011,272 Jackson Independent,V,37,,29015,0,0
2010 - 2011,272 Jackson Independent,V,38,,29015,0,0
2010 - 2011,272 Jackson Independent,V,39,,29015,0,0
2010 - 2011,272 Jackson Independent,V,40,,29015,0,0
2010 - 2011,275 Jefferson County,I,0,,47739,49968,0
2010 - 2011,275 Jefferson County,I,1,,48423,50658,0
2010 - 2011,275 Jefferson County,I,2,,49113,51340,0
2010 - 2011,275 Jefferson County,I,3,,49796,52027,0
2010 - 2011,275 Jefferson County,I,4,,50961,52715,0
2010 - 2011,275 Jefferson County,I,5,,51856,54087,0
2010 - 2011,275 Jefferson County,I,6,,53227,55458,0
2010 - 2011,275 Jefferson County,I,7,,54600,56831,0
2010 - 2011,275 Jefferson County,I,8,,55974,58207,0
2010 - 2011,275 Jefferson County,I,9,,57347,59576,0
2010 - 2011,275 Jefferson County,I,10,,58716,60947,0
2010 - 2011,275 Jefferson County,I,11,,61468,63694,0
2010 - 2011,275 Jefferson County,I,12,,62839,65068,0
2010 - 2011,275 Jefferson County,I,13,,64210,66444,0
2010 - 2011,275 Jefferson County,I,14,,65582,67813,0
2010 - 2011,275 Jefferson County,I,15,,66953,69186,0
2010 - 2011,275 Jefferson County,I,16,,69702,71927,0
2010 - 2011,275 Jefferson County,I,17,,71761,73988,0
2010 - 2011,275 Jefferson County,I,18,,71761,73988,0
2010 - 2011,275 Jefferson County,I,19,,71761,73988,0
2010 - 2011,275 Jefferson County,I,20,,73133,75361,0
2010 - 2011,275 Jefferson County,I,21,,73133,75361,0
2010 - 2011,275 Jefferson County,I,22,,73133,75361,0
2010 - 2011,275 Jefferson County,I,23,,73133,75361,0
2010 - 2011,275 Jefferson County,I,24,,73133,75361,0
2010 - 2011,275 Jefferson County,I,25,,74160,76393,0
2010 - 2011,275 Jefferson County,I,26,,74160,76393,0
2010 - 2011,275 Jefferson County,I,27,,74160,76393,0
2010 - 2011,275 Jefferson County,I,28,,74160,76393,0
2010 - 2011,275 Jefferson County,I,29,,74160,76393,0
2010 - 2011,275 Jefferson County,I,30,,74160,76393,0
2010 - 2011,275 Jefferson County,I,31,,74160,76393,0
2010 - 2011,275 Jefferson County,I,32,,74160,76393,0
2010 - 2011,275 Jefferson County,I,33,,74160,76393,0
2010 - 2011,275 Jefferson County,I,34,,74160,76393,0
2010 - 2011,275 Jefferson County,I,35,,74160,76393,0
2010 - 2011,275 Jefferson County,I,36,,74160,76393,0
2010 - 2011,275 Jefferson County,I,37,,74160,76393,0
2010 - 2011,275 Jefferson County,I,38,,74160,76393,0
2010 - 2011,275 Jefferson County,I,39,,74160,76393,0
2010 - 2011,275 Jefferson County,I,40,,74160,76393,0
2010 - 2011,275 Jefferson County,II,0,,42592,44135,0
2010 - 2011,275 Jefferson County,II,1,,43277,44822,0
2010 - 2011,275 Jefferson County,II,2,,43963,45334,0
2010 - 2011,275 Jefferson County,II,3,,44648,46192,0
2010 - 2011,275 Jefferson County,II,4,,46437,46879,0
2010 - 2011,275 Jefferson County,II,5,,46708,48253,0
2010 - 2011,275 Jefferson County,II,6,,48081,49622,0
2010 - 2011,275 Jefferson County,II,7,,49454,51002,0
2010 - 2011,275 Jefferson County,II,8,,50828,52373,0
2010 - 2011,275 Jefferson County,II,9,,52199,53743,0
2010 - 2011,275 Jefferson County,II,10,,53571,55114,0
2010 - 2011,275 Jefferson County,II,11,,56318,57859,0
2010 - 2011,275 Jefferson County,II,12,,57691,59234,0
2010 - 2011,275 Jefferson County,II,13,,59060,60606,0
2010 - 2011,275 Jefferson County,II,14,,60436,61977,0
2010 - 2011,275 Jefferson County,II,15,,61810,63351,0
2010 - 2011,275 Jefferson County,II,16,,64556,66100,0
2010 - 2011,275 Jefferson County,II,17,,66609,68159,0
2010 - 2011,275 Jefferson County,II,18,,66608,68159,0
2010 - 2011,275 Jefferson County,II,19,,66608,68159,0
2010 - 2011,275 Jefferson County,II,20,,67985,69530,0
2010 - 2011,275 Jefferson County,II,21,,67985,69530,0
