Fiscal Year,District,Rank,Years,,I,II,III
2016 - 2017,072 Burgin Independent,V,16,,28387,0,0
2016 - 2017,072 Burgin Independent,V,17,,28387,0,0
2016 - 2017,072 Burgin Independent,V,18,,28387,0,0
2016 - 2017,072 Burgin Independent,V,19,,28387,0,0
2016 - 2017,072 Burgin Independent,V,20,,28387,0,0
2016 - 2017,072 Burgin Independent,V,21,,28387,0,0
2016 - 2017,072 Burgin Independent,V,22,,28387,0,0
2016 - 2017,072 Burgin Independent,V,23,,28387,0,0
2016 - 2017,072 Burgin Independent,V,24,,28387,0,0
2016 - 2017,072 Burgin Independent,V,25,,28387,0,0
2016 - 2017,072 Burgin Independent,V,26,,28387,0,0
2016 - 2017,072 Burgin Independent,V,27,,28387,0,0
2016 - 2017,072 Burgin Independent,V,28,,28387,0,0
2016 - 2017,072 Burgin Independent,V,29,,28387,0,0
2016 - 2017,072 Burgin Independent,V,30,,28387,0,0
2016 - 2017,072 Burgin Independent,V,31,,28387,0,0
2016 - 2017,072 Burgin Independent,V,32,,28387,0,0
2016 - 2017,072 Burgin Independent,V,33,,28387,0,0
2016 - 2017,072 Burgin Independent,V,34,,28387,0,0
2016 - 2017,072 Burgin Independent,V,35,,28387,0,0
2016 - 2017,072 Burgin Independent,V,36,,28387,0,0
2016 - 2017,072 Burgin Independent,V,37,,28387,0,0
2016 - 2017,072 Burgin Independent,V,38,,28387,0,0
2016 - 2017,072 Burgin Independent,V,39,,28387,0,0
2016 - 2017,072 Burgin Independent,V,40,,28387,0,0
2016 - 2017,075 Butler County,I,0,,43347,0,0
2016 - 2017,075 Butler County,I,1,,44173,0,0
2016 - 2017,075 Butler County,I,2,,44542,0,0
2016 - 2017,075 Butler County,I,3,,44907,0,0
2016 - 2017,075 Butler County,I,4,,47862,0,0
2016 - 2017,075 Butler County,I,5,,48412,0,0
2016 - 2017,075 Butler County,I,6,,48767,0,0
2016 - 2017,075 Butler County,I,7,,49249,0,0
2016 - 2017,075 Butler County,I,8,,49523,0,0
2016 - 2017,075 Butler County,I,9,,49878,0,0
2016 - 2017,075 Butler County,I,10,,53926,0,0
2016 - 2017,075 Butler County,I,11,,54483,0,0
2016 - 2017,075 Butler County,I,12,,54855,0,0
2016 - 2017,075 Butler County,I,13,,55158,0,0
2016 - 2017,075 Butler County,I,14,,55405,0,0
2016 - 2017,075 Butler County,I,15,,56180,0,0
2016 - 2017,075 Butler County,I,16,,56323,0,0
2016 - 2017,075 Butler County,I,17,,56542,0,0
2016 - 2017,075 Butler County,I,18,,56694,0,0
2016 - 2017,075 Butler County,I,19,,56881,0,0
2016 - 2017,075 Butler County,I,20,,57200,0,0
2016 - 2017,075 Butler County,I,21,,57381,0,0
2016 - 2017,075 Butler County,I,22,,57573,0,0
2016 - 2017,075 Butler County,I,23,,57773,0,0
2016 - 2017,075 Butler County,I,24,,57978,0,0
2016 - 2017,075 Butler County,I,25,,58239,0,0
2016 - 2017,075 Butler County,I,26,,58527,0,0
2016 - 2017,075 Butler County,I,27,,58812,0,0
2016 - 2017,075 Butler County,I,28,,58812,0,0
2016 - 2017,075 Butler County,I,29,,58812,0,0
2016 - 2017,075 Butler County,I,30,,58812,0,0
2016 - 2017,075 Butler County,I,31,,58812,0,0
2016 - 2017,075 Butler County,I,32,,58812,0,0
2016 - 2017,075 Butler County,I,33,,58812,0,0
2016 - 2017,075 Butler County,I,34,,58812,0,0
2016 - 2017,075 Butler County,I,35,,58812,0,0
2016 - 2017,075 Butler County,I,36,,58812,0,0
2016 - 2017,075 Butler County,I,37,,58812,0,0
2016 - 2017,075 Butler County,I,38,,58812,0,0
2016 - 2017,075 Butler County,I,39,,58812,0,0
2016 - 2017,075 Butler County,I,40,,58812,0,0
2016 - 2017,075 Butler County,II,0,,39394,0,0
2016 - 2017,075 Butler County,II,1,,40299,0,0
2016 - 2017,075 Butler County,II,2,,40681,0,0
2016 - 2017,075 Butler County,II,3,,41196,0,0
2016 - 2017,075 Butler County,II,4,,44363,0,0
2016 - 2017,075 Butler County,II,5,,45010,0,0
2016 - 2017,075 Butler County,II,6,,45194,0,0
2016 - 2017,075 Butler County,II,7,,45557,0,0
2016 - 2017,075 Butler County,II,8,,46016,0,0
2016 - 2017,075 Butler County,II,9,,46381,0,0
2016 - 2017,075 Butler County,II,10,,49701,0,0
2016 - 2017,075 Butler County,II,11,,50251,0,0
2016 - 2017,075 Butler County,II,12,,50675,0,0
2016 - 2017,075 Butler County,II,13,,51173,0,0
2016 - 2017,075 Butler County,II,14,,51465,0,0
2016 - 2017,075 Butler County,II,15,,51722,0,0
2016 - 2017,075 Butler County,II,16,,51908,0,0
2016 - 2017,075 Butler County,II,17,,52088,0,0
2016 - 2017,075 Butler County,II,18,,52279,0,0
2016 - 2017,075 Butler County,II,19,,52596,0,0
2016 - 2017,075 Butler County,II,20,,52988,0,0
2016 - 2017,075 Butler County,II,21,,53169,0,0
2016 - 2017,075 Butler County,II,22,,53360,0,0
2016 - 2017,075 Butler County,II,23,,53559,0,0
2016 - 2017,075 Butler County,II,24,,53763,0,0
2016 - 2017,075 Butler County,II,25,,54029,0,0
2016 - 2017,075 Butler County,II,26,,54310,0,0
2016 - 2017,075 Butler County,II,27,,54589,0,0
2016 - 2017,075 Butler County,II,28,,54589,0,0
2016 - 2017,075 Butler County,II,29,,54589,0,0
2016 - 2017,075 Butler County,II,30,,54589,0,0
2016 - 2017,075 Butler County,II,31,,54589,0,0
2016 - 2017,075 Butler County,II,32,,54589,0,0
2016 - 2017,075 Butler County,II,33,,54589,0,0
2016 - 2017,075 Butler County,II,34,,54589,0,0
2016 - 2017,075 Butler County,II,35,,54589,0,0
2016 - 2017,075 Butler County,II,36,,54589,0,0
2016 - 2017,075 Butler County,II,37,,54589,0,0
2016 - 2017,075 Butler County,II,38,,54589,0,0
2016 - 2017,075 Butler County,II,39,,54589,0,0
2016 - 2017,075 Butler County,II,40,,54589,0,0
2016 - 2017,075 Butler County,III,0,,35720,0,0
2016 - 2017,075 Butler County,III,1,,36625,0,0
2016 - 2017,075 Butler County,III,2,,37182,0,0
2016 - 2017,075 Butler County,III,3,,37713,0,0
2016 - 2017,075 Butler County,III,4,,40693,0,0
2016 - 2017,075 Butler County,III,5,,40867,0,0
2016 - 2017,075 Butler County,III,6,,41232,0,0
2016 - 2017,075 Butler County,III,7,,41412,0,0
2016 - 2017,075 Butler County,III,8,,41596,0,0
2016 - 2017,075 Butler County,III,9,,41775,0,0
2016 - 2017,075 Butler County,III,10,,44730,0,0
2016 - 2017,075 Butler County,III,11,,45269,0,0
2016 - 2017,075 Butler County,III,12,,45835,0,0
2016 - 2017,075 Butler County,III,13,,46338,0,0
2016 - 2017,075 Butler County,III,14,,46568,0,0
2016 - 2017,075 Butler County,III,15,,47487,0,0
2016 - 2017,075 Butler County,III,16,,47677,0,0
2016 - 2017,075 Butler County,III,17,,47862,0,0
2016 - 2017,075 Butler County,III,18,,48041,0,0
2016 - 2017,075 Butler County,III,19,,48225,0,0
2016 - 2017,075 Butler County,III,20,,48726,0,0
2016 - 2017,075 Butler County,III,21,,48907,0,0
2016 - 2017,075 Butler County,III,22,,49098,0,0
2016 - 2017,075 Butler County,III,23,,49298,0,0
2016 - 2017,075 Butler County,III,24,,49503,0,0
2016 - 2017,075 Butler County,III,25,,49766,0,0
2016 - 2017,075 Butler County,III,26,,50042,0,0
2016 - 2017,075 Butler County,III,27,,50315,0,0
2016 - 2017,075 Butler County,III,28,,50315,0,0
2016 - 2017,075 Butler County,III,29,,50315,0,0
2016 - 2017,075 Butler County,III,30,,50315,0,0
2016 - 2017,075 Butler County,III,31,,50315,0,0
2016 - 2017,075 Butler County,III,32,,50315,0,0
2016 - 2017,075 Butler County,III,33,,50315,0,0
2016 - 2017,075 Butler County,III,34,,50315,0,0
2016 - 2017,075 Butler County,III,35,,50315,0,0
2016 - 2017,075 Butler County,III,36,,50315,0,0
2016 - 2017,075 Butler County,III,37,,50315,0,0
2016 - 2017,075 Butler County,III,38,,50315,0,0
2016 - 2017,075 Butler County,III,39,,50315,0,0
2016 - 2017,075 Butler County,III,40,,50315,0,0
2016 - 2017,075 Butler County,IV,0,,32320,0,0
2016 - 2017,075 Butler County,IV,1,,32320,0,0
2016 - 2017,075 Butler County,IV,2,,32320,0,0
2016 - 2017,075 Butler County,IV,3,,32320,0,0
2016 - 2017,075 Butler County,IV,4,,32320,0,0
2016 - 2017,075 Butler County,IV,5,,32320,0,0
2016 - 2017,075 Butler County,IV,6,,32320,0,0
2016 - 2017,075 Butler County,IV,7,,32320,0,0
2016 - 2017,075 Butler County,IV,8,,32320,0,0
2016 - 2017,075 Butler County,IV,9,,32320,0,0
2016 - 2017,075 Butler County,IV,10,,32320,0,0
2016 - 2017,075 Butler County,IV,11,,32320,0,0
2016 - 2017,075 Butler County,IV,12,,32320,0,0
2016 - 2017,075 Butler County,IV,13,,32320,0,0
2016 - 2017,075 Butler County,IV,14,,32320,0,0
2016 - 2017,075 Butler County,IV,15,,32320,0,0
2016 - 2017,075 Butler County,IV,16,,32320,0,0
2016 - 2017,075 Butler County,IV,17,,32320,0,0
2016 - 2017,075 Butler County,IV,18,,32320,0,0
2016 - 2017,075 Butler County,IV,19,,32320,0,0
2016 - 2017,075 Butler County,IV,20,,32320,0,0
2016 - 2017,075 Butler County,IV,21,,32320,0,0
2016 - 2017,075 Butler County,IV,22,,32320,0,0
2016 - 2017,075 Butler County,IV,23,,32320,0,0
2016 - 2017,075 Butler County,IV,24,,32320,0,0
2016 - 2017,075 Butler County,IV,25,,32320,0,0
2016 - 2017,075 Butler County,IV,26,,32320,0,0
2016 - 2017,075 Butler County,IV,27,,32320,0,0
2016 - 2017,075 Butler County,IV,28,,32320,0,0
2016 - 2017,075 Butler County,IV,29,,32320,0,0
2016 - 2017,075 Butler County,IV,30,,32320,0,0
2016 - 2017,075 Butler County,IV,31,,32320,0,0
2016 - 2017,075 Butler County,IV,32,,32320,0,0
2016 - 2017,075 Butler County,IV,33,,32320,0,0
2016 - 2017,075 Butler County,IV,34,,32320,0,0
2016 - 2017,075 Butler County,IV,35,,32320,0,0
2016 - 2017,075 Butler County,IV,36,,32320,0,0
2016 - 2017,075 Butler County,IV,37,,32320,0,0
2016 - 2017,075 Butler County,IV,38,,32320,0,0
2016 - 2017,075 Butler County,IV,39,,32320,0,0
2016 - 2017,075 Butler County,IV,40,,32320,0,0
2016 - 2017,075 Butler County,V,0,,30198,0,0
2016 - 2017,075 Butler County,V,1,,30198,0,0
2016 - 2017,075 Butler County,V,2,,30198,0,0
2016 - 2017,075 Butler County,V,3,,30198,0,0
2016 - 2017,075 Butler County,V,4,,30198,0,0
2016 - 2017,075 Butler County,V,5,,30198,0,0
2016 - 2017,075 Butler County,V,6,,30198,0,0
2016 - 2017,075 Butler County,V,7,,30198,0,0
2016 - 2017,075 Butler County,V,8,,30198,0,0
2016 - 2017,075 Butler County,V,9,,30198,0,0
2016 - 2017,075 Butler County,V,10,,30198,0,0
2016 - 2017,075 Butler County,V,11,,30198,0,0
2016 - 2017,075 Butler County,V,12,,30198,0,0
2016 - 2017,075 Butler County,V,13,,30198,0,0
2016 - 2017,075 Butler County,V,14,,30198,0,0
2016 - 2017,075 Butler County,V,15,,30198,0,0
2016 - 2017,075 Butler County,V,16,,30198,0,0
2016 - 2017,075 Butler County,V,17,,30198,0,0
2016 - 2017,075 Butler County,V,18,,30198,0,0
2016 - 2017,075 Butler County,V,19,,30198,0,0
2016 - 2017,075 Butler County,V,20,,30198,0,0
2016 - 2017,075 Butler County,V,21,,30198,0,0
2016 - 2017,075 Butler County,V,22,,30198,0,0
2016 - 2017,075 Butler County,V,23,,30198,0,0
2016 - 2017,075 Butler County,V,24,,30198,0,0
2016 - 2017,075 Butler County,V,25,,30198,0,0
2016 - 2017,075 Butler County,V,26,,30198,0,0
2016 - 2017,075 Butler County,V,27,,30198,0,0
2016 - 2017,075 Butler County,V,28,,30198,0,0
2016 - 2017,075 Butler County,V,29,,30198,0,0
2016 - 2017,075 Butler County,V,30,,30198,0,0
2016 - 2017,075 Butler County,V,31,,30198,0,0
2016 - 2017,075 Butler County,V,32,,30198,0,0
2016 - 2017,075 Butler County,V,33,,30198,0,0
2016 - 2017,075 Butler County,V,34,,30198,0,0
2016 - 2017,075 Butler County,V,35,,30198,0,0
2016 - 2017,075 Butler County,V,36,,30198,0,0
2016 - 2017,075 Butler County,V,37,,30198,0,0
2016 - 2017,075 Butler County,V,38,,30198,0,0
2016 - 2017,075 Butler County,V,39,,30198,0,0
2016 - 2017,075 Butler County,V,40,,30198,0,0
2016 - 2017,081 Caldwell County,I,0,,43513,0,0
2016 - 2017,081 Caldwell County,I,1,,43513,0,0
2016 - 2017,081 Caldwell County,I,2,,43513,0,0
2016 - 2017,081 Caldwell County,I,3,,43513,0,0
2016 - 2017,081 Caldwell County,I,4,,48387,0,0
2016 - 2017,081 Caldwell County,I,5,,48387,0,0
2016 - 2017,081 Caldwell County,I,6,,48387,0,0
2016 - 2017,081 Caldwell County,I,7,,48387,0,0
2016 - 2017,081 Caldwell County,I,8,,48387,0,0
2016 - 2017,081 Caldwell County,I,9,,48387,0,0
2016 - 2017,081 Caldwell County,I,10,,53698,0,0
2016 - 2017,081 Caldwell County,I,11,,53698,0,0
2016 - 2017,081 Caldwell County,I,12,,53698,0,0
2016 - 2017,081 Caldwell County,I,13,,53698,0,0
2016 - 2017,081 Caldwell County,I,14,,53698,0,0
2016 - 2017,081 Caldwell County,I,15,,55272,0,0
2016 - 2017,081 Caldwell County,I,16,,55272,0,0
2016 - 2017,081 Caldwell County,I,17,,55272,0,0
2016 - 2017,081 Caldwell County,I,18,,55272,0,0
2016 - 2017,081 Caldwell County,I,19,,55272,0,0
2016 - 2017,081 Caldwell County,I,20,,56042,0,0
2016 - 2017,081 Caldwell County,I,21,,56042,0,0
2016 - 2017,081 Caldwell County,I,22,,56042,0,0
2016 - 2017,081 Caldwell County,I,23,,56042,0,0
2016 - 2017,081 Caldwell County,I,24,,56042,0,0
2016 - 2017,081 Caldwell County,I,25,,57007,0,0
2016 - 2017,081 Caldwell County,I,26,,57007,0,0
2016 - 2017,081 Caldwell County,I,27,,57007,0,0
2016 - 2017,081 Caldwell County,I,28,,57007,0,0
2016 - 2017,081 Caldwell County,I,29,,57007,0,0
2016 - 2017,081 Caldwell County,I,30,,57007,0,0
2016 - 2017,081 Caldwell County,I,31,,57007,0,0
2016 - 2017,081 Caldwell County,I,32,,57007,0,0
2016 - 2017,081 Caldwell County,I,33,,57007,0,0
2016 - 2017,081 Caldwell County,I,34,,57007,0,0
2016 - 2017,081 Caldwell County,I,35,,57007,0,0
2016 - 2017,081 Caldwell County,I,36,,57007,0,0
2016 - 2017,081 Caldwell County,I,37,,57007,0,0
2016 - 2017,081 Caldwell County,I,38,,57007,0,0
2016 - 2017,081 Caldwell County,I,39,,57007,0,0
2016 - 2017,081 Caldwell County,I,40,,57007,0,0
2016 - 2017,081 Caldwell County,II,0,,40200,0,0
2016 - 2017,081 Caldwell County,II,1,,40200,0,0
2016 - 2017,081 Caldwell County,II,2,,40200,0,0
2016 - 2017,081 Caldwell County,II,3,,40200,0,0
2016 - 2017,081 Caldwell County,II,4,,44295,0,0
2016 - 2017,081 Caldwell County,II,5,,44295,0,0
2016 - 2017,081 Caldwell County,II,6,,44295,0,0
2016 - 2017,081 Caldwell County,II,7,,44295,0,0
2016 - 2017,081 Caldwell County,II,8,,44295,0,0
2016 - 2017,081 Caldwell County,II,9,,44295,0,0
2016 - 2017,081 Caldwell County,II,10,,49578,0,0
2016 - 2017,081 Caldwell County,II,11,,49578,0,0
2016 - 2017,081 Caldwell County,II,12,,49578,0,0
2016 - 2017,081 Caldwell County,II,13,,49578,0,0
2016 - 2017,081 Caldwell County,II,14,,49578,0,0
2016 - 2017,081 Caldwell County,II,15,,51157,0,0
2016 - 2017,081 Caldwell County,II,16,,51157,0,0
2016 - 2017,081 Caldwell County,II,17,,51157,0,0
2016 - 2017,081 Caldwell County,II,18,,51157,0,0
2016 - 2017,081 Caldwell County,II,19,,51157,0,0
2016 - 2017,081 Caldwell County,II,20,,51927,0,0
2016 - 2017,081 Caldwell County,II,21,,51927,0,0
2016 - 2017,081 Caldwell County,II,22,,51927,0,0
2016 - 2017,081 Caldwell County,II,23,,51927,0,0
2016 - 2017,081 Caldwell County,II,24,,51927,0,0
2016 - 2017,081 Caldwell County,II,25,,52891,0,0
2016 - 2017,081 Caldwell County,II,26,,52891,0,0
2016 - 2017,081 Caldwell County,II,27,,52891,0,0
2016 - 2017,081 Caldwell County,II,28,,52891,0,0
2016 - 2017,081 Caldwell County,II,29,,52891,0,0
2016 - 2017,081 Caldwell County,II,30,,52891,0,0
2016 - 2017,081 Caldwell County,II,31,,52891,0,0
2016 - 2017,081 Caldwell County,II,32,,52891,0,0
2016 - 2017,081 Caldwell County,II,33,,52891,0,0
2016 - 2017,081 Caldwell County,II,34,,52891,0,0
2016 - 2017,081 Caldwell County,II,35,,52891,0,0
2016 - 2017,081 Caldwell County,II,36,,52891,0,0
2016 - 2017,081 Caldwell County,II,37,,52891,0,0
2016 - 2017,081 Caldwell County,II,38,,52891,0,0
2016 - 2017,081 Caldwell County,II,39,,52891,0,0
2016 - 2017,081 Caldwell County,II,40,,52891,0,0
2016 - 2017,081 Caldwell County,III,0,,36085,0,0
2016 - 2017,081 Caldwell County,III,1,,36085,0,0
2016 - 2017,081 Caldwell County,III,2,,36085,0,0
2016 - 2017,081 Caldwell County,III,3,,36085,0,0
2016 - 2017,081 Caldwell County,III,4,,40200,0,0
2016 - 2017,081 Caldwell County,III,5,,40200,0,0
2016 - 2017,081 Caldwell County,III,6,,40200,0,0
2016 - 2017,081 Caldwell County,III,7,,40200,0,0
2016 - 2017,081 Caldwell County,III,8,,40200,0,0
2016 - 2017,081 Caldwell County,III,9,,40200,0,0
2016 - 2017,081 Caldwell County,III,10,,43059,0,0
2016 - 2017,081 Caldwell County,III,11,,43059,0,0
2016 - 2017,081 Caldwell County,III,12,,43059,0,0
2016 - 2017,081 Caldwell County,III,13,,43059,0,0
2016 - 2017,081 Caldwell County,III,14,,43059,0,0
2016 - 2017,081 Caldwell County,III,15,,46193,0,0
2016 - 2017,081 Caldwell County,III,16,,46193,0,0
2016 - 2017,081 Caldwell County,III,17,,46193,0,0
2016 - 2017,081 Caldwell County,III,18,,46193,0,0
2016 - 2017,081 Caldwell County,III,19,,46193,0,0
2016 - 2017,081 Caldwell County,III,20,,47794,0,0
2016 - 2017,081 Caldwell County,III,21,,47794,0,0
2016 - 2017,081 Caldwell County,III,22,,47794,0,0
2016 - 2017,081 Caldwell County,III,23,,47794,0,0
2016 - 2017,081 Caldwell County,III,24,,47794,0,0
2016 - 2017,081 Caldwell County,III,25,,48758,0,0
2016 - 2017,081 Caldwell County,III,26,,48758,0,0
2016 - 2017,081 Caldwell County,III,27,,48758,0,0
2016 - 2017,081 Caldwell County,III,28,,48758,0,0
2016 - 2017,081 Caldwell County,III,29,,48758,0,0
2016 - 2017,081 Caldwell County,III,30,,48758,0,0
2016 - 2017,081 Caldwell County,III,31,,48758,0,0
2016 - 2017,081 Caldwell County,III,32,,48758,0,0
2016 - 2017,081 Caldwell County,III,33,,48758,0,0
2016 - 2017,081 Caldwell County,III,34,,48758,0,0
2016 - 2017,081 Caldwell County,III,35,,48758,0,0
2016 - 2017,081 Caldwell County,III,36,,48758,0,0
2016 - 2017,081 Caldwell County,III,37,,48758,0,0
2016 - 2017,081 Caldwell County,III,38,,48758,0,0
2016 - 2017,081 Caldwell County,III,39,,48758,0,0
2016 - 2017,081 Caldwell County,III,40,,48758,0,0
2016 - 2017,081 Caldwell County,IV,0,,28574,0,0
2016 - 2017,081 Caldwell County,IV,1,,28574,0,0
2016 - 2017,081 Caldwell County,IV,2,,28574,0,0
2016 - 2017,081 Caldwell County,IV,3,,28574,0,0
2016 - 2017,081 Caldwell County,IV,4,,31382,0,0
2016 - 2017,081 Caldwell County,IV,5,,31382,0,0
2016 - 2017,081 Caldwell County,IV,6,,31382,0,0
2016 - 2017,081 Caldwell County,IV,7,,31382,0,0
2016 - 2017,081 Caldwell County,IV,8,,31382,0,0
2016 - 2017,081 Caldwell County,IV,9,,31382,0,0
2016 - 2017,081 Caldwell County,IV,10,,34248,0,0
2016 - 2017,081 Caldwell County,IV,11,,34248,0,0
2016 - 2017,081 Caldwell County,IV,12,,34248,0,0
2016 - 2017,081 Caldwell County,IV,13,,34248,0,0
2016 - 2017,081 Caldwell County,IV,14,,34248,0,0
2016 - 2017,081 Caldwell County,IV,15,,35086,0,0
2016 - 2017,081 Caldwell County,IV,16,,35086,0,0
2016 - 2017,081 Caldwell County,IV,17,,35086,0,0
2016 - 2017,081 Caldwell County,IV,18,,35086,0,0
2016 - 2017,081 Caldwell County,IV,19,,35086,0,0
2016 - 2017,081 Caldwell County,IV,20,,36279,0,0
2016 - 2017,081 Caldwell County,IV,21,,36279,0,0
2016 - 2017,081 Caldwell County,IV,22,,36279,0,0
2016 - 2017,081 Caldwell County,IV,23,,36279,0,0
2016 - 2017,081 Caldwell County,IV,24,,36279,0,0
2016 - 2017,081 Caldwell County,IV,25,,37534,0,0
2016 - 2017,081 Caldwell County,IV,26,,37534,0,0
2016 - 2017,081 Caldwell County,IV,27,,37534,0,0
2016 - 2017,081 Caldwell County,IV,28,,37534,0,0
2016 - 2017,081 Caldwell County,IV,29,,37534,0,0
2016 - 2017,081 Caldwell County,IV,30,,37534,0,0
2016 - 2017,081 Caldwell County,IV,31,,37534,0,0
2016 - 2017,081 Caldwell County,IV,32,,37534,0,0
2016 - 2017,081 Caldwell County,IV,33,,37534,0,0
2016 - 2017,081 Caldwell County,IV,34,,37534,0,0
2016 - 2017,081 Caldwell County,IV,35,,37534,0,0
2016 - 2017,081 Caldwell County,IV,36,,37534,0,0
2016 - 2017,081 Caldwell County,IV,37,,37534,0,0
2016 - 2017,081 Caldwell County,IV,38,,37534,0,0
2016 - 2017,081 Caldwell County,IV,39,,37534,0,0
2016 - 2017,081 Caldwell County,IV,40,,37534,0,0
2016 - 2017,081 Caldwell County,V,0,,26069,0,0
2016 - 2017,081 Caldwell County,V,1,,26069,0,0
2016 - 2017,081 Caldwell County,V,2,,26069,0,0
2016 - 2017,081 Caldwell County,V,3,,26069,0,0
2016 - 2017,081 Caldwell County,V,4,,26069,0,0
2016 - 2017,081 Caldwell County,V,5,,26069,0,0
2016 - 2017,081 Caldwell County,V,6,,26069,0,0
2016 - 2017,081 Caldwell County,V,7,,26069,0,0
2016 - 2017,081 Caldwell County,V,8,,26069,0,0
2016 - 2017,081 Caldwell County,V,9,,26069,0,0
2016 - 2017,081 Caldwell County,V,10,,26069,0,0
2016 - 2017,081 Caldwell County,V,11,,26069,0,0
2016 - 2017,081 Caldwell County,V,12,,26069,0,0
2016 - 2017,081 Caldwell County,V,13,,26069,0,0
2016 - 2017,081 Caldwell County,V,14,,26069,0,0
2016 - 2017,081 Caldwell County,V,15,,26069,0,0
2016 - 2017,081 Caldwell County,V,16,,26069,0,0
2016 - 2017,081 Caldwell County,V,17,,26069,0,0
2016 - 2017,081 Caldwell County,V,18,,26069,0,0
2016 - 2017,081 Caldwell County,V,19,,26069,0,0
2016 - 2017,081 Caldwell County,V,20,,26069,0,0
2016 - 2017,081 Caldwell County,V,21,,26069,0,0
2016 - 2017,081 Caldwell County,V,22,,26069,0,0
2016 - 2017,081 Caldwell County,V,23,,26069,0,0
2016 - 2017,081 Caldwell County,V,24,,26069,0,0
2016 - 2017,081 Caldwell County,V,25,,26069,0,0
2016 - 2017,081 Caldwell County,V,26,,26069,0,0
2016 - 2017,081 Caldwell County,V,27,,26069,0,0
2016 - 2017,081 Caldwell County,V,28,,26069,0,0
2016 - 2017,081 Caldwell County,V,29,,26069,0,0
2016 - 2017,081 Caldwell County,V,30,,26069,0,0
2016 - 2017,081 Caldwell County,V,31,,26069,0,0
2016 - 2017,081 Caldwell County,V,32,,26069,0,0
2016 - 2017,081 Caldwell County,V,33,,26069,0,0
2016 - 2017,081 Caldwell County,V,34,,26069,0,0
2016 - 2017,081 Caldwell County,V,35,,26069,0,0
2016 - 2017,081 Caldwell County,V,36,,26069,0,0
